id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
296	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	0	3	0	4	0	2	Person X helps inmates by entertaining them.	No cheating or unfairness is involved in the scenario.	Person X shows loyalty to the inmates by regularly visiting.	Person X works within the prison system, no subversion.	Person X brings joy and positivity to the inmates.	Inmates' liberty is restricted, but Person X's actions don't worsen it.	Scenario promotes help, loyalty, and sanctity, but lacks fairness and liberty.	2.26
297	Clifford	You see a man lashing his pony with a whip for breaking loose from its pen.	orig		-4	0	-3	2	-4	-4	-4	The man is causing harm to the pony.	No cheating or unfairness is involved.	The man is betraying the pony's trust.	The man is exerting authority over the pony.	The man is degrading the pony's well-being.	The pony is being oppressed and denied freedom.	Scenario is extremely immoral due to harm, betrayal, degradation, and oppression.	-2.9
298	Kruepke	When I was a kid, my father owned and operated movie theaters and we owned a large projector. One time when I was in grammar school, I decided to steal a film that I liked. So I stole the film and brought it home to watch.	orig		-1	-4	-4	-3	0	0	-3	No harm caused, but selfish act	Stole film, unfair to father and theater	Broke trust with father, disloyal act	Disobeyed father's rules, subverted authority	No degradation or desecration involved	No oppression or restriction of freedom	Scenario is immoral due to strong violations of fairness, loyalty, and authority.	-1.6
299	Clifford	You see a man loudly telling his wife that the dinner she cooked tastes awful.	orig		-4	0	-3	0	-4	-2	-4	The man's harsh words harm his wife's feelings.	No cheating or unfairness is involved in this scenario.	The man's criticism may be seen as a betrayal of his wife's trust.	No authority figure is involved or challenged in this scenario.	The man's harsh words degrade his wife's cooking and self-worth.	The wife may feel oppressed by her husband's criticism, limiting her freedom to cook.	Scenario is extremely immoral due to harm, betrayal, degradation, and oppression.	-2.4
300	Clifford	You see a woman burping and farting loudly while eating at a fast food truck.	orig		0	0	0	0	-2	0	-1	No harm or help is intended or caused to others.	No cheating or unfairness is involved in this scenario.	No betrayal or loyalty is relevant in this scenario.	No authority is being challenged or subverted.	The woman's behavior may be seen as degrading or impolite.	No oppression or restriction of liberty is involved.	Degradation outweighs other neutral norms, making the scenario somewhat immoral.	-2.1
301	Cook	Someone makes a post on Twitter making fun of police ofcers	orig		-2	0	-1	-3	-4	1	-3	The tweet may cause emotional harm to police officers	No cheating or unfairness is involved in the tweet	The tweet may be seen as a betrayal of trust in law enforcement	The tweet challenges the authority and respect for police officers	The tweet degrades the dignity and respect for police officers	The tweet does not promote oppression, but rather exercises freedom of speech	Scenario is immoral due to harm, betrayal, subversion, and degradation.	-1.59
302	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		5	0	3	0	4	0	3	Person X is helping the homeless by raising money.	No cheating is involved in hosting a fundraising dinner.	Person X is showing loyalty to the community by supporting the homeless.	No authority is being subverted in this scenario.	The act of helping the homeless preserves human dignity.	No oppression is involved in this scenario.	Highly moral due to strong Help, Loyalty, and Sanctity scores.	3.24
303	Mickelberg	Person X sneezed loudly in an important meeting.	orig		-1	0	0	0	0	0	-1	Sneezing may have startled others, causing minor harm.	No cheating or unfair advantage was gained.	No betrayal of trust or loyalty occurred.	No challenge to authority or disruption of order.	No degradation of others or sacred values.	No restriction of others' freedom or autonomy.	Scenario is slightly immoral due to minor harm.	-0.11
304	Mickelberg	Person X translated the menu items for a foreigner in a restaurant.	orig		4	0	0	0	0	0	4	Person X helps the foreigner by translating the menu.	No cheating or unfairness is involved in this scenario.	No betrayal or loyalty is relevant in this scenario.	No authority is challenged or subverted in this scenario.	No degradation or sanctity is involved in this scenario.	No oppression or restriction of liberty is involved in this scenario.	Highly moral due to extreme act of helping with no violations of other norms.	2.54
305	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		-3	0	-2	-4	-4	0	-3	Student's statement may harm professor's reputation	No cheating or unfairness involved in the scenario	Student's statement may be seen as a betrayal of professor's trust	Student's statement challenges professor's authority	Student's statement degrades professor's dignity	No oppression or restriction of liberty involved	Scenario is immoral due to harm, betrayal, subversion, and degradation.	-2
306	Mickelberg	Person X drove an hour out of their way to pick up a friend and drive him to work because his car had broken down.	orig		5	0	4	0	0	0	4	Person X helps their friend in need.	No cheating or unfairness involved.	Person X shows loyalty to their friend.	No authority figure is involved.	No degradation or sanctity issues arise.	No oppression or restriction of liberty occurs.	Highly moral due to extreme help and high loyalty.	3.08
307	Effron	Helped a man in a wheelchair cross a busy intersection	orig		5	0	0	0	0	2	3	The action is an extreme act of help, ensuring the man's safety.	This norm does not apply, as there is no unfair advantage or cheating involved.	This norm does not apply, as there is no expectation of loyalty or betrayal in this scenario.	This norm does not apply, as there is no authority figure or subversion involved.	This norm does not apply, as there is no degradation or sanctity involved.	The action promotes liberty by enabling the man to cross the intersection freely.	Highly moral due to extreme help and moderate promotion of liberty.	3.16279064
308	Effron	Volunteered to stay late to help a coworker	orig		5	0	4	0	0	0	4	Helping a coworker by staying late	No unfair advantage or cheating involved	Demonstrating loyalty to the coworker and team	No challenge to authority or rules	No degradation or disrespect involved	No restriction of freedom or autonomy	Highly moral due to extreme help and high loyalty.	2.23529416
309	Mickelberg	Person X walked into the street without checking for oncoming traffic.	orig		-3	0	0	0	0	0	-2	Person X's action may cause harm to themselves.	No cheating or unfairness is involved in this scenario.	No betrayal or loyalty is involved in this scenario.	No authority figure is involved or disobeyed.	No degradation or sanctity is involved in this scenario.	No oppression or restriction of liberty is involved.	Harmful act with no other moral implications.	-0.72
310	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		2	-4	-4	-3	0	0	-3	Helping students by covering their fees, but harming the school by lying.	Cheating the school by lying about receiving payment.	Betraying the school's trust by lying about student payments.	Subverting the school's authority by lying about student payments.	No clear degradation or sanctity violation.	No clear oppression or liberty violation.	Scenario is immoral due to cheating, betrayal, and subversion.	0.77
311	Lotto	You own a shop which sells fireworks. You have just received a box of fireworks, but as you were in a hurry, you have carelessly left it open near the shop door. Five customers are waiting. Another customer enters the shop. Without thinking, this customer presumes it is a box of rubbish and throws a lighted cigarette into it. The box is about to explode.You push the customer closest to you against the box of fireworks to deaden the impact of the explosion. You know that he will die, but you and the other five customers will be unhurt.	orig		-4	0	-4	0	-3	0	-3	The shop owner harms one customer to save others.	No cheating or unfairness is involved in the scenario.	The shop owner betrays one customer to save others.	No authority figure is involved or subverted.	A human life is sacrificed, which is a degradation of sanctity.	No oppression or restriction of liberty is involved.	Scenario is immoral due to harm, betrayal, and degradation.	-1.58
312	Mickelberg	Person X arrived at the art exhibition early so they could view the collection before it got too busy.	orig		0	0	0	0	0	0	0	Person X's action does not harm or help anyone.	Person X is not cheating or gaining an unfair advantage.	There is no betrayal or loyalty involved in this scenario.	Person X is not challenging or obeying any authority.	The scenario does not involve degradation or sanctity.	Person X's action does not involve oppression or liberty.	No moral norms are violated, making the scenario neutral.	0.62
313	Kruepke	When I was younger, my brother and neighborhood friend and I went on a shoplifting spree. We took a lot of clothing. Then we got caught and we never stole again.	orig		-3	-4	0	-3	0	0	-3	Stealing harms the store owners and community.	Shoplifting is a form of cheating, unfair to store owners.	No betrayal of trust or loyalty is involved.	Shoplifting is a form of subversion of authority (store rules).	No degradation of sanctity or moral values is involved.	No oppression or restriction of liberty is involved.	Scenario is immoral due to harm, cheating, and subversion.	-3.56
314	Lotto	You find yourself near a petrol pump and see the attendant fill up a car with four people on board. Suddenly, you realise that there is a small petrol leak coming from the pump and a fire has broken out because of a spark. It is about to spread quickly in the direction of the car.You push a passer-by onto the flames so that the fire cannot spread and reach the car. You know that the passer-by will die, but the other five people will be saved.	orig		-3	0	-2	0	-4	-3	-3	You harm the passer-by to help the five people in the car.	No cheating or unfairness is involved in this scenario.	You betray the passer-by to save the lives of others.	No authority figure is involved in this scenario.	The passer-by is degraded by being pushed onto the flames.	The passer-by's liberty is taken away by being pushed onto the flames.	Scenario is immoral due to harm, betrayal, degradation, and oppression.	-1.5
315	Kruepke	A long time ago I helped organize an intervention for my dadÍ's alcoholism. My grandmother and I funded all of the members of the family to assemble together in one location. When my dad walked into the room he began to cry because he was so touched by our action.	orig		5	0	4	0	4	3	3	Family members come together to help the father overcome alcoholism.	No cheating or unfairness is involved in the intervention.	Family members show loyalty and concern for the father's well-being.	No authority is being subverted, as the family is working together.	The intervention is a respectful and caring act, promoting sanctity.	The intervention is not oppressive, but rather liberating for the father.	Highly moral due to strong Help, Loyalty, and Liberty scores.	2.9
316	Kruepke	I used to lie a lot when I was a little girl. My mother left my father when I was a year old. So I used to say that I had a mother and a father, even though my mother and grandmother raised me.	orig		2	-3	-1	0	0	0	-1	Lying may have helped the speaker feel more normal.	Lying is a form of cheating, unfair to others' trust.	No direct betrayal, but lying can erode trust.	No authority figure was directly challenged.	Lying may have been a coping mechanism, not degrading.	No oppression or restriction of freedom involved.	Helping and fairness are compromised, but no extreme immorality.	-0.5
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig		5	0	0	0	2	0	3	Helping a pregnant woman find a seat	No unfair advantage taken	No betrayal or loyalty involved	No challenge to authority	Respectful act towards a vulnerable person	No restriction of freedom	Helpful and respectful of sanctity, but no strong moral violations.	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig		-3	-4	-4	-3	0	0	-3	Taxpayers are harmed by misuse of funds.	Politician cheats the system for personal gain.	Politician betrays public trust for personal benefit.	Politician misuses authority for personal gain.	No clear violation of sanctity or degradation.	No clear oppression of individual liberty.	Scenario is immoral due to harm, cheating, betrayal, and subversion.	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig		-2	0	-3	-4	0	4	-2	Brother's decision may harm family relationships.	No cheating or unfairness involved in the scenario.	Brother's decision may be seen as a betrayal of family's wishes.	Brother is defying family's authority and opinion.	No degradation or sanctity issues involved in the scenario.	Brother is exercising his liberty to make his own decision.	Scenario is immoral due to harm, betrayal, and subversion, but promotes liberty.	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig		-3	0	-1	0	-2	0	-2	Throwing the red bag to save yourself, but harming an innocent bystander.	No cheating or unfair advantage taken, just a desperate act to survive.	No betrayal of a friend or ally, but sacrificing a stranger to save yourself.	No authority figure involved, just a desperate act to survive.	No degradation of human life, but sacrificing one life to save others.	No oppression or restriction of freedom, just a desperate act to survive.	Scenario is immoral due to harm, betrayal, and degradation.	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig		0	-4	0	-3	0	0	-2	No harm or help is intended, just personal gain.	Cheating on the test by looking at Paul's answers.	No betrayal of trust or loyalty is involved.	Disregarding the teacher's authority by cheating.	No degradation or disrespect is involved.	No oppression or restriction of freedom is involved.	Scenario is immoral due to cheating and subversion, but no harm or oppression.	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig		-2	3	-3	-2	0	0	-2	Looking at payroll records may harm the owner's wife's privacy.	The owner's wife may be unfairly receiving payment without working.	Looking at payroll records without permission is a betrayal of the owner's trust.	The action challenges the owner's authority and decision to hire his wife.	No degradation or sanctity norms are clearly applicable.	No oppression or liberty norms are clearly applicable.	Scenario is immoral due to harm, betrayal, and subversion, but fairness prevails.	-1.21
323	Effron	Continually berated his wife in public	orig		-4	0	-3	0	-4	-2	-3	Public berating causes emotional harm to the wife.	No cheating or unfairness is involved in this scenario.	Berating in public is a betrayal of trust and loyalty.	No authority figure is involved or subverted in this scenario.	Public berating degrades the wife's dignity and sanctity.	The wife's freedom and autonomy are restricted by the berating.	Scenario is immoral due to harm, betrayal, degradation, and oppression.	-2.856
324	Mickelberg	Person X regularly steals office supplies from their job because they feel they deserve it.	orig		-2	-4	-4	-3	0	0	-3	Stealing office supplies harms the company, but Person X doesn't directly harm others.	Person X cheats the company by taking supplies without permission, violating fairness.	Person X betrays their employer's trust by stealing, violating loyalty.	Person X subverts their employer's rules and authority by stealing supplies.	No degradation of others or sacred values is involved in this scenario.	Person X's actions don't oppress others or restrict their liberty.	Scenario is immoral due to harm, cheating, betrayal, and subversion.	-2.01
325	Effron	Stole money and jewelry from the relatives he was living with	orig		-4	-5	-5	0	-3	0	-4	Theft causes financial and emotional harm to relatives.	Stealing from relatives is an unfair and dishonest act.	Theft is a betrayal of trust and loyalty to relatives.	No clear subversion of authority in this scenario.	Theft degrades the sanctity of the family relationship.	No clear oppression or restriction of liberty in this scenario.	Scenario is extremely immoral due to extreme harm, cheating, and betrayal.	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig		-3	0	-4	0	-2	0	-3	Choosing to end the friendship at a vulnerable moment causes emotional harm.	No cheating or unfairness is involved in this scenario.	Ending the friendship at a time of need can be seen as a betrayal.	No authority figure is involved or subverted in this scenario.	The hospital setting, a place of care, is used for a hurtful conversation.	No oppression or restriction of freedom is involved in this scenario.	Scenario is immoral due to harm, betrayal, and degradation.	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig		-4	-5	-5	0	-3	0	-4	Cheating causes emotional harm to the boyfriend.	Having an affair is a clear act of cheating.	Cheating is a betrayal of trust and loyalty in the relationship.	No authority figure is involved, so this norm doesn't apply.	Cheating degrades the sanctity of the relationship.	No oppression or restriction of liberty is involved.	Extremely immoral due to extreme harm, cheating, and betrayal.	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig		-3	0	-4	0	-2	0	-3	The general's statement may harm American businesses and economy.	No cheating or unfairness is involved in the general's statement.	The general's statement may be seen as a betrayal of his country's interests.	The general's statement does not challenge or subvert authority.	The general's statement may degrade the reputation of American products.	The general's statement does not oppress anyone's liberty.	Scenario is immoral due to harm, betrayal, and degradation.	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig		-2	0	-1	0	0	0	-2	Person X's failure to attract customers may harm the business	No cheating or unfairness is involved in this scenario	Person X's failure may be seen as a breach of loyalty to their boss	Person X's failure does not challenge their boss's authority	No degradation or sanctity is involved in this scenario	No oppression or restriction of liberty is involved in this scenario	Scenario is immoral due to harm and betrayal, but not extremely so.	0.02
330	Effron	Provided books to a nursing home	orig		5	0	0	0	4	0	4	Providing books helps residents, promoting mental stimulation and joy.	No unfair advantage is gained, and the act is transparent.	No trust is broken, and the act demonstrates care for the residents.	The act does not challenge or defy authority, but rather supports it.	The act promotes respect and dignity for the residents' well-being.	The act does not restrict freedom, but rather provides a positive option.	Highly moral due to extreme help and high sanctity, with no negative norms.	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig		-2	0	0	0	0	0	-1	Accidental harm caused to eggs, no intentional help	No cheating or unfairness involved in the scenario	No betrayal or loyalty issues in the scenario	No authority figure or subversion involved	No degradation or sanctity issues in the scenario	No oppression or restriction of liberty involved	Scenario is somewhat immoral due to harm caused.	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig		4	0	0	2	-2	-3	1	Capturing a child soldier instead of killing them is an act of help.	No cheating or unfairness is involved in this scenario.	No betrayal or loyalty is involved in this scenario.	Capturing a child soldier may be seen as an act of authority.	Capturing a child soldier may be seen as a degradation of their human rights.	Capturing a child soldier restricts their liberty.	Helping and respecting authority, but with some immoral undertones.	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig		-2	0	-3	-4	0	0	-3	Player's yelling may harm coach's authority and team's morale.	No cheating or unfairness involved in this scenario.	Player's outburst may be seen as a betrayal of coach's trust.	Player's yelling challenges coach's authority in public.	No degradation of sacred values or institutions involved.	No oppression or restriction of freedom involved.	Scenario is immoral due to harm, betrayal, and subversion.	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig		-3	0	-4	0	-2	2	-2	Leaving the step-kids, especially the one with disabilities, may cause them harm.	No direct cheating or unfairness involved in leaving the marriage.	Leaving the step-kids and husband may be seen as a betrayal.	No direct challenge to authority figures or institutions.	Leaving a vulnerable family member behind may be seen as degrading.	Leaving an abusive or toxic situation may be seen as seeking liberty.	Scenario is immoral due to harm, betrayal, and degradation, but promotes liberty.	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig		-4	-5	-5	0	0	0	-4	Cheating causes emotional harm to Beth.	Cheating is an unfair act to Beth.	Cheating is a betrayal of trust and loyalty to Beth.	No authority figure is involved or subverted.	No degradation or sanctity violation is apparent.	No oppression or restriction of liberty is involved.	Extremely immoral due to extreme harm, cheating, and betrayal.	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		4	-4	-4	-3	0	0	-2	Helping a friend by providing confidential information	Unfairly using confidential information for personal gain	Betraying professional secrecy for personal benefit	Disregarding company rules and confidentiality agreements	No moral or sacred values are explicitly violated	No one's freedom or autonomy is restricted	Scenario is immoral due to cheating, betrayal, and subversion, but helps others.	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		0	0	0	0	0	0	0	No harm or help is involved in this scenario.	No unfair advantage is gained, so fairness is maintained.	No trust is broken, so loyalty is not relevant.	No authority is challenged or subverted.	No degradation or disrespect is involved.	No freedom is restricted, so liberty is maintained.	No moral norms are violated, making the scenario neutral.	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		-3	-4	0	-4	0	0	-3	Stealing harms the supermarket and its owners.	Stealing is unfair to the supermarket and its customers.	No clear betrayal of trust or loyalty in this scenario.	Disregard for the authority of the supermarket and the law.	No clear degradation or disrespect for something sacred.	No clear oppression or restriction of freedom.	Scenario is immoral due to harm, cheating, and subversion.	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		5	0	0	0	0	0	4	Helping someone in need, a clear act of help.	No unfair advantage taken, irrelevant in this scenario.	No expectation of loyalty or trust, a one-time act.	No authority figure involved, no subversion.	No moral or sacred values at play, a practical act.	No restriction of freedom, a helpful act.	Highly moral due to extreme act of helping.	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		4	0	0	0	0	0	4	Person X helped by catching the glass, preventing harm.	No cheating or unfairness involved in this scenario.	No betrayal or loyalty issues arise in this scenario.	No authority figure or rules were involved or subverted.	No degradation or sanctity issues arise in this scenario.	No oppression or restriction of liberty occurs in this scenario.	Highly moral due to extreme act of helping with no violations of other norms.	0.5
341	Effron	Helped pick up the papers dropped by another	orig		5	0	0	0	0	0	4	Helping another person by picking up their papers.	No cheating or unfairness involved in this scenario.	No betrayal or loyalty is relevant in this scenario.	No authority figure is involved or challenged.	No degradation or sanctity is relevant in this scenario.	No oppression or restriction of liberty is involved.	Highly moral due to extreme act of helping.	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		4	5	4	3	0	0	3	Not taking the money helps the bank, while taking it would harm them.	Not reporting the error would be cheating, while reporting it is fair.	Not reporting the error would be a betrayal of trust, while reporting it shows loyalty.	Not reporting the error would be subverting the bank's authority, while reporting it respects their authority.	No clear application of this norm in this scenario.	No clear application of this norm in this scenario.	High scores in Help, Fairness, and Loyalty outweigh moderate score in Authority.	2.62
343	Effron	Put money in the meter for an unknown driver	orig		4	2	0	2	0	0	3	Helping an unknown driver by saving them from a parking ticket.	Not cheating the system, but rather following the rules.	No betrayal or loyalty is involved in this scenario.	Following the authority's rules and regulations.	No degradation or sanctity is involved in this scenario.	No oppression or restriction of liberty is involved.	Scenario promotes help, fairness, and authority, with no harm or immorality.	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		-2	0	-3	0	-2	0	-2	Refusing to attend a funeral may cause emotional harm to others.	No cheating or unfairness is involved in this scenario.	Not attending a funeral may be seen as a betrayal of family loyalty.	No authority figure is being subverted in this scenario.	A funeral is a sacred event, and not attending may be seen as degrading.	No one is being oppressed or restricted in their freedom.	Scenario is immoral due to harm, betrayal, and degradation.	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		4	0	0	0	2	0	3	Preparing a roast chicken and making stuffing from scratch is a helpful act.	No cheating is involved in preparing a meal from scratch.	No betrayal is involved in preparing a meal for oneself or others.	No authority is being subverted in preparing a meal.	Preparing a meal can be seen as a sacred or nurturing act.	Preparing a meal does not involve oppression or restriction of liberty.	Help and sanctity norms are strongly upheld, indicating a morally acceptable scenario.	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		4	0	0	0	0	0	4	Inviting an unpopular coworker to lunch shows kindness and help.	No cheating or unfairness is involved in this scenario.	No betrayal or disloyalty is involved in this scenario.	No challenge to authority is involved in this scenario.	No degradation or disrespect is involved in this scenario.	No oppression or restriction of freedom is involved in this scenario.	Highly moral due to extreme act of helping with no violations of other norms.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		-2	0	0	0	-1	0	-2	Ignoring someone can cause emotional harm, but not extreme.	No cheating or unfairness involved in ignoring someone.	No prior commitment or trust was broken by ignoring.	No authority figure was defied by ignoring the new person.	Ignoring someone may degrade their sense of belonging.	Ignoring someone doesn't restrict their freedom or autonomy.	Scenario is immoral due to harm and degradation, but not extremely so.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		-2	0	0	-1	-1	2	1	Cousins' marriage may harm their offspring's health.	No cheating involved in their consensual marriage.	No betrayal of trust or loyalty in their marriage.	They may be subverting traditional marriage laws or norms.	Their marriage may be seen as degrading traditional values.	They are exercising their liberty to choose their partner.	Scenario leans towards moral acceptability due to liberty and lack of extreme harm.	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		-4	0	-2	0	-3	0	-3	The woman is trying to harm her colleague by throwing a stapler.	No cheating or unfairness is involved in this scenario.	The woman's action could be seen as a betrayal of her colleague's trust.	The woman is not challenging authority, but rather her colleague's behavior.	The woman's action could be seen as degrading her colleague in front of others.	The woman's action is not about restricting her colleague's freedom.	Scenario is immoral due to harm, betrayal, and degradation.	-3
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		-2	-5	-4	-3	-2	0	-3	The student's lack of effort harms the group's overall performance.	The student is cheating by not contributing and still getting an A.	The student betrays the trust of their group members by not doing their part.	The student subverts the authority of the teacher by not following the project guidelines.	The student's actions degrade the value of the group project and the education system.	The student's actions do not directly oppress or restrict the liberty of others.	Scenario is immoral due to strong violations of fairness, loyalty, and authority.	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		-3	-5	-2	-4	-3	-1	-3	The student is harming their own integrity and potentially others' grades.	The student is cheating, which is an extreme act of unfairness.	The student is not directly betraying anyone, but showing disloyalty to academic values.	The student is subverting the authority of the teacher and the exam rules.	The student's action degrades the sanctity of the academic environment.	The student's action does not directly oppress anyone, but undermines the freedom to succeed fairly.	Scenario is immoral due to strong violations of fairness, authority, and sanctity.	-3.4
352	Effron	Started a false rumor about someone	orig		-4	-4	-3	0	-3	0	-3	Spreading a false rumor can cause harm to the person's reputation	Spreading a false rumor is an unfair and dishonest act	Spreading a false rumor can be seen as a betrayal of trust	Not directly applicable, as there is no authority figure involved	Spreading a false rumor can degrade the person's character	Not directly applicable, as there is no restriction of freedom involved	Scenario is immoral due to harm, cheating, betrayal, and degradation.	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		3	0	-2	4	0	-3	-2	Forcing mother to go to acupuncturist may help her health.	No cheating or unfairness involved in this scenario.	Forcing mother to go may be seen as disloyal to her wishes.	I, as caregiver, exert authority over mother's decision.	No degradation or disrespect involved in this scenario.	Forcing mother to go may be seen as limiting her freedom.	Scenario is immoral due to harm, betrayal, and oppression, but respects authority.	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		-2	0	-3	0	0	0	-2	The teacher's statement may harm her own school's chances.	No cheating is involved, just a statement of preference.	The teacher's statement may be seen as a betrayal of her own school.	The teacher's statement does not challenge authority, but rather her own role.	No degradation or sanctity is involved in this scenario.	No oppression or restriction of liberty is involved.	Scenario is immoral due to harm and betrayal, but no other norms are violated.	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		4	0	0	0	0	2	3	Person X helped themselves by doing the repair work.	No cheating involved, Person X did the work honestly.	No betrayal or loyalty issues, Person X worked on their own car.	No authority figure involved, Person X worked independently.	No degradation or sanctity issues, just a routine repair.	Person X exercised their liberty by choosing to do the repair work.	Helping and promoting liberty outweigh neutral scores in other norms.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		-5	0	0	0	-5	-4	-4	Ridiculing a handicapped child causes emotional harm.	No cheating or unfairness is involved in this scenario.	No betrayal of trust or loyalty is involved in this scenario.	No authority figure is involved or subverted in this scenario.	Ridiculing a handicapped child degrades their dignity and worth.	The child's freedom from ridicule and emotional distress is oppressed.	Extremely harmful and degrading actions with some oppression.	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		-3	0	0	0	0	0	-2	Refusing to help a child in need causes harm.	No cheating or unfairness is involved in this scenario.	No prior commitment or trust is broken in this scenario.	No authority figure is involved or defied in this scenario.	No degradation or disrespect is involved in this scenario.	No oppression or restriction of freedom is involved in this scenario.	Harmful act with no other moral implications.	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		0	0	0	0	0	0	0	No harm or help is involved in this scenario.	No cheating or unfairness is present in this scenario.	No betrayal or loyalty is relevant in this scenario.	No authority is being challenged or obeyed in this scenario.	No degradation or sanctification of anything is involved.	No oppression or restriction of liberty is present.	No norms are violated, so the scenario is neutral.	0.29
359	Effron	Bought food for everyone in the office	orig		5	0	4	0	0	0	4	Helping others by providing food	No unfair advantage taken	Demonstrating loyalty to colleagues	No challenge to authority	No degradation of others or self	No restriction of freedom	Highly moral due to extreme help and high loyalty.	2.27692296
