scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	aspect1	aspect1_score	aspect1_expl	aspect2	aspect2_score	aspect2_expl	aspect3	aspect3_score	aspect3_expl	aspect4	aspect4_score	aspect4_expl	aspect5	aspect5_score	aspect5_expl	aspect6	aspect6_score	aspect6_expl	moral_score	moral_expl	human_score
302	100	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Benefit to the community	8	As a Black, African American, African person, I value community service and recognize the importance of supporting local homeless shelters.	Personal involvement and effort	6	As a 23-year-old male, I appreciate the personal effort and involvement that Person X has put into hosting the fundraising dinner.	Charitable intent	9	As a Christian (non-denominational), I believe in the importance of charitable giving and supporting those in need.	Potential impact on the homeless shelter	7	As someone living in a city with a population size between 250,000 to 499,999, I recognize the potential impact that this fundraising dinner could have on the local homeless shelter.	Personal financial sacrifice	5	As a 23-year-old male, I understand that hosting a fundraising dinner requires personal financial sacrifice, which I appreciate.	Inclusivity and diversity	8	As a Black, African American, African person, I value inclusivity and diversity, and I appreciate that the fundraising dinner is likely to bring people together from different backgrounds.	6	Overall, I believe that Person X's actions are highly moral because they demonstrate a commitment to community service, charitable giving, and inclusivity.	7.0
302	101	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Helping those in need	9	As a Latino male born in the US, the person may be more likely to empathize with the homeless and recognize the importance of helping those in need.	Personal financial sacrifice	6	As a conservative individual, the person may be more likely to prioritize personal financial responsibility and consider the potential financial burden of hosting a fundraising dinner.	Community involvement	8	As someone living in a city with a population between 50,000 and 99,999, the person may be more likely to value community involvement and recognize the importance of supporting local causes.	Religious beliefs	9	As a Protestant, the person may be more likely to prioritize charitable giving and recognize the importance of supporting those in need.	Personal reputation	5	As a 33-year-old male, the person may be more likely to consider the potential impact of hosting a fundraising dinner on their personal reputation and social standing.	Efficiency of the fundraising method	7	As a conservative individual, the person may be more likely to prioritize efficiency and consider whether hosting a fundraising dinner is the most effective way to support the homeless shelter.	6	Considering the importance of helping those in need, community involvement, and religious beliefs, the person may view hosting a fundraising dinner as a morally acceptable way to support the homeless shelter.	6.0
302	104	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Helping those in need	9	As a Latino, the person is likely to be empathetic towards those in need.	Personal financial sacrifice	6	As a 39-year-old male, the person may be more likely to prioritize financial stability, but still willing to make a sacrifice for a good cause.	Community involvement	8	Living in a small city, the person may be more likely to be involved in local community activities.	Religious beliefs	9	As a Catholic, the person may be more likely to prioritize helping those in need, as it aligns with their religious beliefs.	Personal values	7	As a moderate conservative, the person may prioritize personal responsibility and self-reliance, but still willing to help those in need.	Cultural background	8	Having Mexican parents, the person may be more likely to prioritize family and community, which could influence their decision to help those in need.	6	The person's moderate conservative values and cultural background suggest a willingness to help those in need, while also prioritizing personal financial stability.	7.0
302	116	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Benefit to the community	8	The person lives in a small city and understands the importance of community support	Personal involvement	6	As a female who speaks English at home, the person may be more likely to participate in community events	Charitable intent	9	As a moderate person, the person may be more likely to support charitable causes	Efficiency of the event	5	As a 47-year-old, the person may be more concerned with the practicality and effectiveness of the event	Personal gain	2	As a female who speaks English at home, the person may be less likely to prioritize personal gain over community benefit	Inclusivity of the event	8	As a multi-racial person, the person may be more likely to support events that promote inclusivity	6	The person finds the scenario to be highly moral because it benefits the community, is a charitable effort, and promotes inclusivity	7.0
302	117	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Helping those in need	9	As a Christian, the person values helping those in need, which aligns with the scenario's goal of raising money for a homeless shelter.	Personal financial sacrifice	6	As a 29-year-old living in a city with a high cost of living, the person may have to make personal financial sacrifices to host the fundraising dinner.	Community involvement	8	As someone living in a city with a population size of 1 million or more, the person may value community involvement and feel a sense of responsibility to contribute to local causes.	Cultural and family values	8	As someone with parents from Guatemala and El Salvador, the person may value cultural and family traditions that emphasize helping others and giving back to the community.	Personal values and beliefs	9	As a Christian, the person's personal values and beliefs may emphasize the importance of helping others and giving back to the community.	Potential negative consequences	4	As a 29-year-old, the person may consider the potential negative consequences of hosting a fundraising dinner, such as financial strain or social pressure.	7	Considering the aspects evaluated, the person believes that hosting a fundraising dinner to raise money for a homeless shelter is a highly moral act that aligns with their personal values and beliefs.	7.0
302	135	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Helping those in need	9	As a Latino, the person values community and helping those in need.	Personal financial sacrifice	6	As a 51-year-old man, the person may be more established financially and willing to make sacrifices for a good cause.	Charitable intent	8	As someone who practices a spiritual or folk religion, the person may prioritize charitable acts as a way to connect with their faith.	Community involvement	7	As someone living in a city with a population between 50,000 to 99,999, the person may be more likely to be involved in local community events and initiatives.	Personal values alignment	8	As a self-identified liberal, the person may prioritize social justice and community welfare, aligning with their personal values.	Efficiency and effectiveness	5	As a 51-year-old man, the person may prioritize efficiency and effectiveness in their charitable efforts.	6	The person finds the scenario highly moral because it involves helping those in need, aligns with their personal values, and demonstrates charitable intent.	7.0
302	194	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Benefit to the community	9	As a Black, African American, African person, I value community service and recognize the importance of supporting local homeless shelters.	Personal involvement and effort	8	As a 43-year-old woman, I appreciate the personal touch and effort that goes into hosting a fundraising dinner.	Charitable intent	9	As a Christian, I believe in the importance of helping those in need, and this scenario aligns with my values.	Transparency and accountability	7	As a woman, I value transparency and accountability in charitable efforts, ensuring that funds are used effectively.	Potential for positive impact	9	As a Black, African American, African person, I recognize the significant impact that this fundraising dinner could have on the local homeless population.	Personal financial sacrifice	6	As a 43-year-old woman, I understand the personal financial sacrifices that may be required to host a successful fundraising dinner.	6	Overall, I believe that this scenario is highly moral due to the personal involvement, charitable intent, and potential for positive impact.	7.0
305	2	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	4	As an agnostic, the person values individual freedom and may not necessarily respect authority figures.	Freedom of speech	8	As a liberal and a woman, the person values freedom of speech and may see the student's statement as a form of expression.	Disrespect towards the professor	6	As a 30-year-old woman, the person may be more likely to value respect and professionalism, especially in an academic setting.	Context of the situation	5	As someone living in a city with a population size between 50,000 to 99,999, the person may be more likely to consider the context of the situation and the potential consequences of the student's statement.	Cultural background	7	As someone from Puerto Rico and speaking Spanish at home, the person may be more likely to value directness and honesty, even if it means being perceived as disrespectful.	Parental influence	3	As someone whose parents were born in Puerto Rico, the person may be more likely to value family values and respect for authority figures.	5	The person values freedom of speech and individual freedom, but also respects authority figures and considers the context of the situation. The student's statement is seen as a form of expression, but also as a potential disruption to the academic setting.	1.0
305	3	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	6	As an agnostic, the person may not have strong religious beliefs to guide their respect for authority.	Freedom of speech	8	As someone who speaks Spanish at home, the person may value the importance of expressing oneself freely, even if it means criticizing authority.	Disrespect towards the professor	4	As someone with Mexican heritage, the person may be more likely to value respect for authority figures, especially in an educational setting.	Context of the situation	7	As a 30-year-old, the person may be more likely to consider the context of the situation and the motivations behind the student's statement.	Potential consequences	5	As someone living in a city with a population size between 10,000 to 24,999, the person may be more aware of the potential consequences of the student's actions on the community.	Personal values	9	As someone who identifies as liberal, the person may value individual freedom and autonomy, which could influence their evaluation of the scenario.	5	The person considers the importance of freedom of speech, the context of the situation, and the potential consequences of the student's actions. However, they also value respect for authority and personal values, which may lead to a more nuanced evaluation.	2.0
305	6	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Catholic, the person values respect for authority and may see the student's behavior as disrespectful.	Freedom of speech	6	As a native English speaker and a liberal-minded person, the person values freedom of speech and may see the student's statement as a form of expression.	Disrespect towards the professor	9	As a Catholic, the person may see the student's behavior as disrespectful and unbecoming.	Context of the situation	5	As someone living in a city with a large population, the person may be more aware of the diversity of opinions and perspectives, and may consider the context of the situation.	Student's intentions	4	As a female, the person may be more empathetic and consider the student's intentions behind the statement.	Impact on the class	7	As someone living in a city with a large population, the person may be more aware of the potential impact of the student's statement on the class and the professor.	4	The person considers the student's statement as a form of expression, but also acknowledges the potential disrespect towards the professor. They weigh the importance of freedom of speech against the need for respect and consideration.	3.0
305	20	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Christian, the person values respect for authority figures like professors.	Freedom of speech	6	As a female and a moderate conservative, the person values individual freedom, including the right to express opinions.	Disrespect towards others	4	As a 44-year-old woman, the person may be more likely to consider the impact of words on others, especially in a classroom setting.	Context of the situation	5	As someone living in a city with a population between 50,000 to 99,999, the person may be more aware of the importance of context in social interactions.	Personal relationships	3	As someone born and raised in the United States, with parents also born in the US, the person may prioritize personal relationships and social harmony.	Social norms	2	As someone who speaks English at home, the person may be more influenced by mainstream social norms and values.	4	The person weighs the importance of respect for authority, freedom of speech, and context, but ultimately concludes that the student's behavior is somewhat unacceptable.	1.0
305	25	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	6	As an agnostic, the person may not have strong religious beliefs to guide their respect for authority.	Freedom of speech	8	As an English speaker and living in a city with a population size between 25,000 to 49,999, the person may value freedom of speech.	Disrespect towards the professor	4	As an agnostic, the person may not have strong moral beliefs to guide their reaction to disrespect towards the professor.	Context of the situation	7	As a 54-year-old person, they may have more life experience and be able to consider the context of the situation.	Student's intentions	6	As an English speaker and living in a city with a population size between 25,000 to 49,999, the person may value understanding the student's intentions.	Potential consequences	5	As a 54-year-old person, they may be more concerned about the potential consequences of the student's actions.	5	The person considers the importance of freedom of speech and the context of the situation, but also the potential consequences and disrespect towards the professor. As a moderate person (score 4 on a conservative-liberal scale), they may lean towards a neutral moral acceptability score.	3.0
305	66	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	2	As an atheist, the person may not have a strong sense of respect for authority.	Freedom of speech	8	As a native English speaker and a liberal individual, the person values freedom of speech.	Disrespect towards the professor	6	As a person of Mexican descent, the person may be more likely to respect authority figures, but as a liberal, they may also value honesty and directness.	Context of the situation	4	As a 20-year-old living in a city with a population size between 25,000 to 49,999, the person may be more likely to be familiar with the professor's teaching style and may consider the context of the situation.	Potential consequences	3	As a young adult, the person may be more concerned with the potential consequences of the student's actions.	Personal values	9	As a very liberal individual, the person may prioritize personal values such as honesty and directness over respect for authority.	5	The person values freedom of speech and honesty, but also considers the potential consequences and the context of the situation. As a very liberal individual, they prioritize personal values over respect for authority.	3.0
305	81	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	4	As a non-religious person, the individual may not place a strong emphasis on respecting authority.	Freedom of speech	8	As a Spanish-speaking person who speaks English at home, the individual may value the importance of expressing oneself freely.	Disrespect towards the professor	6	As a person with Mexican heritage, the individual may be more likely to value respect for authority figures, such as professors.	Context of the situation	7	As a 40-year-old person living in a city with a population size between 50,000 to 99,999, the individual may be more likely to consider the context of the situation before making a judgment.	Potential consequences	5	As a Latino or Latina person, the individual may be more likely to consider the potential consequences of the student's actions on their own community.	Personal values	6	As a person who identifies as moderate (score of 5 on a 1-9 scale), the individual may be more likely to balance their personal values with the context of the situation.	4	The individual considers the importance of freedom of speech, but also the potential consequences of disrespecting authority figures. They weigh these factors and conclude that the scenario is moderately moral.	4.0
305	83	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	2	As a non-religious person, I value individual freedom and autonomy.	Freedom of speech	8	As a liberal non-binary person, I believe in the importance of free expression and criticism.	Disrespect towards the professor	6	Growing up with Mexican parents, I was taught to respect authority figures, including professors.	Context of the situation	4	As a 28-year-old who speaks English at home, I consider the context of the situation and the potential impact on the professor.	Potential consequences	3	Living in a city with a population size between 25,000 to 49,999, I consider the potential consequences of the student's actions on the professor and the community.	Student's intentions	7	As a liberal non-binary person, I consider the student's intentions and whether they were trying to provoke a reaction or genuinely express their opinion.	5	While I value freedom of speech, I also believe in respecting authority figures and considering the context of the situation. The student's intentions seem genuine, but their words may still be perceived as disrespectful.	4.0
305	86	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	6	As an agnostic, the person may not have strong religious beliefs to guide their respect for authority.	Freedom of speech	8	As a native English speaker and a liberal individual, the person values freedom of speech and may see the student's statement as a form of expression.	Disrespect towards the professor	4	As a person of Mexican descent, the person may be more likely to understand the cultural context and nuances of the student's statement, and may not see it as a direct attack on the professor.	Context of the situation	7	As someone living in a city with a population size between 100,000 to 249,999, the person may be more likely to be familiar with the dynamics of a college classroom and the potential reasons behind the student's statement.	Potential impact on the professor	3	As an agnostic, the person may not be overly concerned with the potential impact on the professor's feelings or reputation.	Student's intentions	8	As a liberal individual, the person may be more likely to focus on the student's intentions and motivations behind the statement, rather than the statement itself.	5	The person values freedom of speech and may see the student's statement as a form of expression, but also acknowledges the potential disrespect towards the professor. The context of the situation and the student's intentions are also important factors.	5.0
305	102	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Catholic, the person values respect for authority and may see the student's behavior as disrespectful.	Freedom of speech	6	As an English speaker and an American, the person values freedom of speech and may see the student's statement as a form of expression.	Disrespect towards the professor	9	As a male and a Catholic, the person may be more likely to value respect for authority and see the student's behavior as disrespectful.	Context of the situation	5	As a 27-year-old living in a city with a population between 250,000 to 499,999, the person may be more likely to consider the context of the situation and the potential consequences of the student's behavior.	Student's intentions	4	As a Black, African American, or African person, the person may be more likely to consider the student's intentions and motivations behind the statement.	Potential consequences	7	As a 27-year-old living in a city with a population between 250,000 to 499,999, the person may be more likely to consider the potential consequences of the student's behavior on the professor and the academic environment.	4	Considering the aspects evaluated, the person finds the scenario to be somewhat morally acceptable, as the student's statement may be seen as a form of expression, but also potentially disrespectful and with potential consequences.	1.0
305	110	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	4	As an agnostic, the person values individual freedom and may not automatically respect authority figures.	Freedom of speech	8	As a transgender person, the person may be more sensitive to issues of free speech and expression, and may prioritize it over other considerations.	Disrespect towards the professor	6	As a liberal person, the person may be more likely to tolerate or even encourage open criticism of authority figures.	Context of the situation	5	As a 27-year-old living in a city with a population between 500,000 to 999,999, the person may be more likely to consider the context of the situation and the potential consequences of the student's actions.	Potential impact on the student	7	As a liberal person, the person may be more concerned with the potential impact on the student's well-being and may prioritize supporting the student over criticizing their behavior.	Professor's response	3	As an agnostic, the person may not have a strong expectation of how the professor should respond, but may consider the professor's reaction as part of the overall evaluation.	5	Considering the importance of freedom of speech and the potential impact on the student, the person finds the scenario to be morally acceptable, but not highly so.	4.0
305	112	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Catholic, the person values respect for authority figures like professors.	Freedom of speech	6	As a Spanish speaker who speaks English at home, the person values the importance of expressing oneself freely.	Context of the situation	5	As a 28-year-old living in a city with a population between 500,000 to 999,999, the person considers the context of the situation, including the classroom setting.	Potential impact on others	7	As a Latina, the person is aware of the importance of considering the potential impact of one's words on others, especially in a diverse classroom.	Personal values and beliefs	4	As a moderate individual (score 6 on a 1-9 scale), the person balances their personal values and beliefs with the need to respect authority and consider the context.	Cultural background	6	As someone born in Ecuador, the person may be influenced by the cultural values of their country, which emphasize respect for authority and community.	4	The person weighs the importance of respect for authority, freedom of speech, and potential impact on others, ultimately concluding that the student's statement is not morally acceptable.	3.0
305	120	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	6	As an agnostic, the person may not have strong religious beliefs to guide their respect for authority.	Freedom of speech	8	As a native English speaker, the person values freedom of speech and may see it as a fundamental right.	Disrespect towards the professor	4	As a person of mixed Latin American heritage, the person may be more likely to value respect for authority figures, especially in a academic setting.	Context of the situation	7	As a 19-year-old living in a city with a population size between 50,000 to 99,999, the person may be more likely to consider the context of the situation and the potential consequences of the student's actions.	Personal beliefs and values	5	As a person who identifies as moderately conservative, the person may be more likely to value respect for authority and tradition.	Potential impact on the class	8	As a student, the person may be more likely to consider the potential impact of the student's actions on the class and the learning environment.	4	The person weighs the importance of freedom of speech and respect for authority, considering the context of the situation and the potential impact on the class. They conclude that the student's actions are not morally acceptable.	4.0
305	121	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Catholic, the person values respect for authority figures like professors.	Freedom of speech	6	As a Spanish speaker who speaks English at home, the person values the importance of expressing oneself freely.	Context of the situation	5	Living in a city with a population size of 1 million or more, the person is aware of the diversity of opinions and perspectives.	Personal relationships	4	As a Latina with parents born in Mexico, the person values family and personal relationships, which may be affected by the student's behavior.	Social norms	3	Living in a city with a diverse population, the person is aware of the importance of social norms and etiquette.	Personal values	2	As a moderate conservative, the person values personal responsibility and self-control.	4	The person finds the scenario to be somewhat unacceptable due to the lack of respect for authority and the potential disruption to the learning environment.	2.0
305	190	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Catholic, the person values respect for authority and may see the student's behavior as disrespectful.	Freedom of speech	6	As an English speaker and a male, the person may value freedom of speech and see the student's statement as a form of expression.	Disrespect towards the professor	9	As a Catholic, the person may see disrespect towards the professor as a moral issue.	Student's emotional state	4	As a male, the person may be more likely to consider the student's emotional state and see the situation as a possible expression of frustration.	Context of the situation	5	As someone living in a city with a population size between 25,000 to 49,999, the person may be more likely to consider the context of the situation and see the student's behavior as a reaction to a specific event.	Student's intentions	5	As a male, the person may be more likely to consider the student's intentions and see the situation as a possible expression of frustration or disagreement.	4	The person considers the student's behavior as a complex issue, weighing respect for authority against freedom of speech and considering the context and student's intentions. As a moderate conservative, the person tends to lean towards a more traditional view of respect for authority.	4.0
305	195	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Catholic, the person values respect for authority and may see the student's behavior as disrespectful.	Freedom of speech	6	As a Spanish speaker who speaks English at home, the person may value the importance of expressing oneself freely, even if it means criticizing authority.	Disrespect towards the professor	4	As someone with Dominican heritage, the person may be familiar with the importance of respect for authority figures, such as teachers and professors.	Context of the situation	5	As a 44-year-old living in a city with a population size between 100,000 to 249,999, the person may consider the context of the situation, such as the class setting and the professor's behavior.	Student's intentions	7	As a female, the person may consider the student's intentions and motivations behind their statement, such as whether they were trying to provoke a reaction or genuinely express their opinion.	Potential consequences	3	As someone who values stability and order, the person may consider the potential consequences of the student's behavior, such as disrupting the class or affecting the professor's reputation.	4	The person finds the scenario to be somewhat morally acceptable, as they value freedom of speech and respect for authority, but also consider the potential consequences and the student's intentions.	4.0
305	196	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Respect for authority	8	As a Catholic, the person values respect for authority and may see the student's behavior as disrespectful.	Freedom of speech	6	As an English speaker and living in a city with a diverse population, the person may value freedom of speech and see the student's statement as a form of expression.	Disrespect towards the professor	9	As a male and a Catholic, the person may be more likely to value respect towards authority figures, including professors.	Student's intentions	5	As a moderate conservative, the person may be more likely to consider the student's intentions and motivations behind the statement.	Context of the situation	7	As someone living in a city with a population size between 250,000 to 499,999, the person may be more likely to consider the context of the situation and the potential impact on others.	Student's age	4	As a 29-year-old, the person may be more likely to consider the student's age and maturity level when evaluating the situation.	4	The person considers the student's statement as a form of expression, but also values respect for authority and may see the student's behavior as disrespectful. The person's moderate conservative views also influence their evaluation.	3.0
310	1	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	8	As a non-religious person, honesty is important to me.	Responsibility	6	As a 22-year-old, I'm expected to take responsibility for my actions.	Fairness	7	As a Latino, I value fairness and equality.	Consequences	9	I'm aware that lying can have serious consequences, including damage to my reputation.	Empathy	5	As someone who speaks English at home, I understand the importance of helping others in need.	Authority	4	As someone born and raised in the United States, I respect authority and the rules.	2	While I understand the motivations behind the teacher's actions, I believe that lying and deceiving others is never acceptable, regardless of the circumstances.	7.0
310	24	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	2	As a Christian, honesty is important, but the person's conservative views (D11) might lead them to prioritize other values.	Responsibility	4	At 26, the person is likely to be more responsible, but their decision to cover the students' costs might be seen as irresponsible.	Fairness	3	As a Native American, the person might be more aware of systemic injustices, but their decision to lie to the school might be seen as unfair.	Accountability	5	Growing up in a family where both parents were born in the US, the person might be more accountable to their family and community.	Compassion	8	As a 26-year-old, the person is likely to be compassionate, especially towards students who cannot afford classes.	Consequences	6	The person's conservative views might lead them to consider the potential consequences of their actions, but they might also prioritize short-term solutions.	4	The person's decision to lie to the school and cover the students' costs is morally complex. While it shows compassion and a willingness to help, it also compromises honesty and accountability.	4.0
310	28	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	2	As a Gender Non-Conforming person, I value authenticity and honesty. As someone born and raised in Estonia, I was taught to be truthful and transparent.	Responsibility	4	As a 66-year-old, I understand the importance of taking responsibility for one's actions. As a Gender Non-Conforming person, I'm more likely to prioritize individual freedom over institutional expectations.	Fairness	6	As a Scandinavian, I value fairness and equality. However, as someone who identifies as Gender Non-Conforming, I may be more inclined to challenge traditional norms and expectations.	Consequences	8	As a Norse follower, I believe in the importance of considering the consequences of one's actions. However, as someone who is Very Conservative (D11), I may be more concerned with maintaining social order and tradition.	Empathy	5	As someone who speaks English at home, I'm more likely to prioritize empathy and understanding. However, as someone who is Very Conservative (D11), I may be less inclined to consider the perspectives of others.	Institutional loyalty	3	As someone whose parents were born in Estonia, I may be more inclined to prioritize loyalty to institutions and traditions. However, as someone who identifies as Gender Non-Conforming, I may be more likely to challenge these norms.	2	While I understand the motivations behind the teacher's actions, I believe that lying and deceiving others is morally unacceptable. As a Very Conservative person, I prioritize maintaining social order and tradition, but I also believe in the importance of honesty and integrity.	5.0
310	31	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	8	As a native English speaker and someone who speaks English at home, the person values honesty and transparency.	Responsibility	6	As a 24-year-old, the person is likely to take responsibility for their actions and decisions.	Fairness	5	As a White or Caucasian person, the person may be more likely to value fairness and equality.	Consequences	8	As a young adult, the person may be more likely to consider the potential consequences of their actions.	Buddhist values	4	As a Buddhist, the person may be more likely to value compassion and non-harming, which could influence their moral judgment.	Lying	9	As someone who identifies as male and speaks English at home, the person may be more likely to view lying as a serious moral issue.	1	Considering the aspects evaluated, the person finds the scenario to be morally unacceptable due to the lack of honesty, the potential consequences of the actions, and the violation of Buddhist values.	6.0
310	36	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	2	As a Catholic, the person values honesty and integrity.	Responsibility	6	At 33 years old, the person is expected to take responsibility for their actions.	Fairness	4	As a Black, African American, African person, the person may be more sensitive to issues of fairness and equality.	Consequences	8	The person may be more concerned about the consequences of their actions, given their age and life experience.	School's Trust	1	As a Catholic, the person may value the trust and respect of their school and colleagues.	Student's Well-being	5	The person may be more empathetic towards the students' struggles and want to help them, despite the moral implications.	4	The person's conservative views (D11) and Catholic upbringing (D7) may lead them to prioritize responsibility and consequences over honesty and fairness.	3.0
310	39	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	2	As a Protestant, the person values honesty and integrity.	Responsibility	6	At 45 years old, the person may be more responsible and aware of the consequences of their actions.	Fairness	4	As a Latino or Latina, the person may be more sensitive to issues of fairness and equality.	Authority	8	As a Protestant, the person may respect authority and be more likely to follow rules.	Financial burden	5	At 45 years old, the person may be more aware of the financial burdens they are taking on.	Student welfare	3	As a Latino or Latina, the person may be more concerned with the welfare of students and the impact of their actions.	2	The person's conservative values and respect for authority may lead them to prioritize following the rules and avoiding financial burdens, even if it means lying to the school.	7.0
310	40	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	8	As a native English speaker and someone who speaks English at home, the person values honesty and truthfulness.	Responsibility	6	As a 44-year-old living in a city with a population size between 250,000 to 499,999, the person is likely to be responsible and take ownership of their actions.	Fairness	7	As a Latino or Latina and White or Caucasian individual, the person may value fairness and equality, especially in a scenario involving students who cannot afford classes.	Lying	9	As someone who identifies as male and speaks English at home, the person may view lying as a serious offense and consider it morally wrong.	Helping others	5	As a Latino or Latina and White or Caucasian individual, the person may value helping others and may see the act of covering the students' tuition as a way to assist them.	Consequences	4	As a 44-year-old living in a city with a population size between 250,000 to 499,999, the person may consider the potential consequences of their actions, including the impact on their relationship with the school and the students.	3	The person's score is low due to the importance they place on honesty and fairness, as well as the potential consequences of their actions. However, their score is not extremely low due to their willingness to help others and their sense of responsibility.	6.0
310	46	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	8	As an agnostic, the person may not be deeply invested in religious teachings, but they still value honesty and integrity.	Responsibility	6	As a 19-year-old, the person may be learning to take responsibility for their actions, and lying to the school is not a responsible behavior.	Fairness	5	As a Latina, the person may be sensitive to issues of fairness and equality, and lying to the school to help students may be seen as unfair to others.	Consequences	7	As someone who speaks Spanish at home, the person may be aware of the importance of considering the consequences of one's actions, and lying to the school could have negative consequences.	Empathy	4	As someone with parents from Colombia and El Salvador, the person may be empathetic towards students who are struggling financially, but lying to the school is not an effective way to help them.	Authority	9	As someone who lives in a city with a population of over 1 million, the person may be aware of the importance of respecting authority and following rules, and lying to the school is a violation of that principle.	2	The person's answers suggest that while they may be motivated by a desire to help students, their actions are not justified and may have negative consequences. They may be willing to consider alternative solutions that do not involve lying.	1.0
310	56	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	1	As a Catholic, the person values honesty and integrity.	Responsibility	8	At 31 years old, the person is likely to understand the importance of taking responsibility for one's actions.	Fairness	9	As a Latino, the person may be more sensitive to issues of fairness and equality.	Consequences	5	The person may be aware of the potential consequences of their actions, including damage to their reputation and relationships.	Empathy	8	As someone with a Puerto Rican father, the person may be more empathetic towards the struggles of others, including their students.	Authority	3	As a Catholic, the person may be more inclined to respect authority and follow rules.	2	The person's Catholic upbringing and values of empathy and fairness lead them to consider the scenario as morally unacceptable, as it goes against their values of honesty and responsibility.	1.0
310	61	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Honesty	2	As a Christian, honesty is a core value, and lying to the school is a breach of trust.	Responsibility	5	At 60 years old, the person may have a sense of responsibility towards their students and the school, and lying to cover up the issue is not responsible behavior.	Fairness	6	As a Latino/a, the person may be sensitive to issues of fairness and equality, and lying to the school to cover up the issue is unfair to the students and the school.	Consequences	8	The person may be aware of the potential consequences of getting caught, including damage to their reputation and relationships with the school and students.	Motivation	1	As a Christian, the person may be motivated by a desire to help their students, but lying is not a Christian value.	Context	4	The person may be aware of the context of the situation, including the financial struggles of the students and the school, and may be motivated to find a solution that does not involve lying.	3	While the person's motivation may be to help their students, the act of lying is a serious breach of trust and is not acceptable. The person's Christian values and sense of responsibility towards their students and the school should guide their behavior.	1.0
