scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
295	27	Effron	Comforted a man whose wife had recently died	orig		5	0	4	1	4	3	7	As a 24-year-old female who speaks Spanish at home, she is likely influenced by her cultural background and values empathy and compassion.	As a native English speaker who lives in a city with a population over 1 million, she is likely familiar with Western values of fairness and honesty.	As a person with a mixed heritage (Latino and multi-racial), she may value loyalty and family ties, especially given her mother's Salvadoran background.	As a Christian (non-denominational), she may be inclined to respect authority and tradition, but also values individual freedom and autonomy.	As a person who identifies as Latino or Latina and multi-racial, she may be sensitive to issues of dignity and respect, especially given her mixed heritage.	As a city dweller, she may be more likely to value individual freedom and autonomy, and be sensitive to issues of oppression and social justice.	Given her values of empathy, fairness, and loyalty, she is likely to view comforting a man whose wife has recently died as a moral and compassionate act.	6.0
295	35	Effron	Comforted a man whose wife had recently died	orig		4	3	2	1	5	4	7	As a 24-year-old Latina, the person is likely influenced by their cultural background and values empathy and compassion.	Given the person's liberal political views, they are likely to prioritize fairness and honesty in this situation.	As a person who has experienced mixed cultural heritage, they may be more understanding of the complexities of human relationships and prioritize loyalty.	Given the person's liberal views, they may be more likely to question authority and challenge societal norms.	As a person who values empathy and compassion, they are likely to prioritize the sanctity of human life and dignity.	Given the person's liberal views, they are likely to prioritize individual freedom and autonomy.	The person's liberal views and cultural background lead them to prioritize empathy, fairness, and individual freedom, making this scenario highly moral.	7.0
295	54	Effron	Comforted a man whose wife had recently died	orig		4	5	4	3	5	4	6	As a transgender person, I understand the importance of empathy and compassion. My age and cultural background also influence my perspective on helping others.	As a person who values fairness, I believe it's essential to be honest and transparent in all interactions. My cultural background and upbringing emphasize the importance of integrity.	As a person who has experienced marginalization, I understand the importance of loyalty and trust. I believe it's essential to be faithful to those who need my support.	As a person who has faced discrimination, I believe it's essential to challenge authority when it's unjust. My cultural background and upbringing emphasize the importance of questioning power structures.	As a person who values dignity and respect, I believe it's essential to treat others with kindness and compassion. My cultural background and upbringing emphasize the importance of treating others with respect.	As a person who has experienced marginalization, I understand the importance of fighting for freedom and equality. My cultural background and upbringing emphasize the importance of challenging oppressive systems.	Comforting a man who has lost his wife is a compassionate and empathetic act. It's essential to be present and supportive during difficult times.	6.0
295	66	Effron	Comforted a man whose wife had recently died	orig		5	-5	5	2	5	5	7	As a young, empathetic, and English-speaking individual, the person is likely to prioritize helping the grieving man.	Given the person's liberal views (D11) and empathetic nature, they are unlikely to condone cheating or unfair behavior.	As a loyal and empathetic individual, the person is likely to prioritize loyalty over betrayal.	Given the person's liberal views (D11) and desire for social change, they may be more likely to question authority and challenge the status quo.	As a respectful and empathetic individual, the person is likely to prioritize the sanctity of human life and dignity.	Given the person's liberal views (D11) and desire for social change, they are likely to prioritize individual liberty and freedom from oppression.	The person's empathetic nature, liberal views, and desire for social change lead them to prioritize helping the grieving man and promoting individual liberty, making this scenario highly moral.	7.0
295	80	Effron	Comforted a man whose wife had recently died	orig		5	5	5	0	5	5	7	As a 51-year-old woman who speaks English at home, she is likely to prioritize helping others, especially in a situation where someone has recently lost a loved one.	Given her age and cultural background, she is likely to value fairness and honesty, and would not consider cheating as an option.	As a loyal and empathetic person, she would prioritize comforting the grieving man and being a good listener, rather than betraying his trust.	Given her age and cultural background, she is likely to respect authority and tradition, and would not consider subverting them in this situation.	As a person who values respect and dignity, she would prioritize comforting the grieving man with respect and compassion, rather than degrading him.	Given her cultural background and values, she is likely to prioritize individual freedom and autonomy, and would not consider oppressing the grieving man.	Comforting a grieving person is a compassionate and empathetic act that aligns with the person's values and cultural background.	6.0
295	88	Effron	Comforted a man whose wife had recently died	orig		5	3	4	2	4	3	6	As a Catholic, the person is likely to prioritize helping others, especially in times of need.	As a moderate conservative, the person may be more likely to prioritize fairness and honesty, even in difficult situations.	The person's Mexican heritage and Catholic upbringing may emphasize the importance of loyalty and family ties.	As a moderate conservative, the person may be more likely to respect authority and tradition, even in the face of personal discomfort.	As a Catholic, the person may be sensitive to issues of dignity and respect, especially in situations involving grief and loss.	As a moderate conservative, the person may be more likely to prioritize individual freedom and autonomy, while also respecting social norms and traditions.	The person's Catholic upbringing and moderate conservative values suggest a strong sense of empathy and compassion, leading them to prioritize helping the grieving man.	7.0
295	91	Effron	Comforted a man whose wife had recently died	orig		5	-5	5	-5	5	5	7	As a Christian, the person is likely to prioritize helping others, especially in times of need.	The person's Christian values emphasize fairness and honesty, making cheating unacceptable.	As a loyal and compassionate person, the individual is likely to prioritize loyalty over betrayal.	The person's Christian values emphasize respect for authority, making subversion unlikely.	As a person who values sanctity, the individual is likely to prioritize dignity and respect.	The person's Christian values emphasize the importance of freedom and liberty, making oppression unacceptable.	Comforting a grieving person is a compassionate and empathetic act, aligning with the person's Christian values and moral principles.	3.0
295	99	Effron	Comforted a man whose wife had recently died	orig		4	0	4	0	4	4	6	The person's cultural background and age may influence their empathetic response to comforting a grieving person.	The person's cultural background and age may influence their understanding of fairness in comforting a grieving person.	The person's cultural background and age may influence their understanding of loyalty in comforting a grieving person.	The person's cultural background and age may influence their understanding of authority in comforting a grieving person.	The person's cultural background and age may influence their understanding of sanctity in comforting a grieving person.	The person's cultural background and age may influence their understanding of liberty in comforting a grieving person.	The person's empathetic response to comforting a grieving person is influenced by their cultural background and age, and is considered a moral and compassionate act.	7.0
295	108	Effron	Comforted a man whose wife had recently died	orig		5	4	4	2	5	5	7	As a female, 39-year-old, and native Spanish speaker, this person is likely empathetic and caring, which motivates them to help the grieving man.	Given the person's liberal political views (D11) and their emphasis on fairness, they are likely to prioritize honesty and transparency in this situation.	As a loyal and empathetic person, they are likely to prioritize the man's emotional well-being and maintain confidentiality.	Given the person's liberal views and emphasis on individual freedom, they may be inclined to question authority and challenge societal norms.	As a respectful and empathetic person, they are likely to prioritize the man's dignity and avoid any actions that might degrade him.	Given the person's emphasis on individual freedom and fairness, they are likely to prioritize the man's autonomy and avoid any actions that might restrict his liberty.	This person's empathetic and caring nature, combined with their emphasis on fairness and individual freedom, make this scenario highly moral and acceptable.	6.0
295	112	Effron	Comforted a man whose wife had recently died	orig		5	4	4	0	5	4	7	As a female, 28-year-old, and native Spanish speaker, the person is likely empathetic and caring, which leads to a strong inclination towards helping the grieving man.	Given the person's English-speaking background and urban residence, they may be more familiar with Western values of fairness, which would lead them to reject cheating and prioritize fairness.	As a Catholic, the person may be inclined towards loyalty and commitment, which would lead them to prioritize comforting the grieving man over any potential personal gain.	As a Latino/Latina, the person may be more likely to respect authority and tradition, which would lead them to prioritize comforting the grieving man over any potential subversive actions.	Given the person's Catholic background and empathetic nature, they would likely prioritize the sanctity of human life and dignity, rejecting any actions that degrade or disrespect the grieving man.	As a Latino/Latina, the person may be more aware of the importance of social justice and equality, which would lead them to prioritize the grieving man's liberty and freedom from oppression.	The person's empathetic nature, Catholic background, and values of fairness and loyalty lead them to view comforting the grieving man as a moral and compassionate act.	4.0
295	113	Effron	Comforted a man whose wife had recently died	orig		4	3	4	1	5	4	6	As a 41-year-old Paraguayan woman, she is likely influenced by her cultural values and upbringing, which emphasize the importance of helping others in times of need.	Given her Catholic upbringing and cultural values, she is likely to prioritize fairness and honesty in her actions.	As a loyal and empathetic person, she is likely to prioritize loyalty and support for the grieving man.	Given her conservative political views (D11), she may be less likely to subvert authority or challenge traditional norms.	As a Catholic, she is likely to prioritize the sanctity of human life and dignity, and would not condone degrading behavior.	Given her cultural background and values, she is likely to prioritize individual freedom and autonomy, and would not condone oppressive behavior.	Comforting a grieving man is a compassionate and empathetic act that aligns with her cultural values and religious beliefs.	7.0
295	115	Effron	Comforted a man whose wife had recently died	orig		4	3	4	2	5	1	6	As a Vietnamese woman, the person is likely influenced by Confucian values emphasizing empathy and compassion.	The person's Buddhist faith and cultural background may emphasize honesty and fairness.	As a Vietnamese person, the person may value loyalty and respect for family and community.	The person's conservative political views (D11) may lead them to respect authority and tradition.	As a Buddhist, the person may value the sanctity of human life and dignity.	The person's Asian or Asian American race and cultural background may emphasize collectivism and social harmony over individual liberty.	The person's Buddhist faith and cultural background emphasize compassion, empathy, and respect for human life, making this scenario morally acceptable.	7.0
295	118	Effron	Comforted a man whose wife had recently died	orig		5	4	5	2	5	4	7	As a 61-year-old woman with a strong cultural background, she prioritizes helping others, especially in times of need.	As a bilingual English-Spanish speaker, she values fairness and honesty, especially in personal relationships.	With a strong family background and cultural ties, she prioritizes loyalty and commitment to those she cares about.	As a spiritual person, she may question authority and traditional norms, but in this scenario, she prioritizes helping the grieving man.	With a strong sense of family and cultural values, she prioritizes the sanctity of human life and dignity.	As a woman who values fairness and honesty, she prioritizes individual freedom and autonomy, especially in personal relationships.	Comforting a grieving man is a compassionate and empathetic act that aligns with her values of helping others and prioritizing human dignity.	6.0
295	120	Effron	Comforted a man whose wife had recently died	orig		4	3	5	0	5	5	6	As a young adult, the person is likely empathetic and willing to help others in need.	The person's moderate political views (D11) suggest they value fairness and honesty.	The person's willingness to comfort a grieving man shows loyalty and compassion.	The person's moderate political views (D11) suggest they respect authority and do not seek to subvert it.	The person's respect for human life and dignity is reflected in their willingness to comfort a grieving man.	The person's moderate political views (D11) suggest they value individual freedom and do not support oppression.	Comforting a grieving man is a compassionate and empathetic act that aligns with the person's values.	7.0
295	122	Effron	Comforted a man whose wife had recently died	orig		5	4	5	2	5	5	7	As a female, 28-year-old, and native English speaker, the person is likely empathetic and caring, which leads to a strong inclination towards helping the grieving man.	Given the person's liberal political leanings (D11) and their emphasis on fairness, they are likely to prioritize honesty and transparency in their interactions with the grieving man.	As a loyal and empathetic person, the individual is likely to prioritize the grieving man's well-being and maintain confidentiality, demonstrating loyalty.	Given the person's liberal political leanings and emphasis on individual freedom, they may be inclined to question authority and challenge societal norms, but in this scenario, they prioritize helping the grieving man.	As a respectful and empathetic person, the individual is likely to prioritize the grieving man's dignity and maintain a sense of sanctity in their interactions.	Given the person's emphasis on individual freedom and fairness, they are likely to prioritize the grieving man's autonomy and well-being, promoting liberty.	The person's empathetic nature, emphasis on fairness, and prioritization of helping the grieving man lead to a highly moral and acceptable scenario.	5.0
295	139	Effron	Comforted a man whose wife had recently died	orig		5	0	5	0	5	5	7	The person is comforting a grieving man, showing empathy and care.	Comforting a grieving man is not about cheating or being unfair, but about showing compassion.	The person is showing loyalty and support to the grieving man, not betraying him.	Comforting a grieving man is not about subverting authority, but about showing empathy and care.	Comforting a grieving man is about showing respect and dignity, not degrading him.	Comforting a grieving man is not about oppressing him, but about giving him freedom to grieve.	Comforting a grieving man is a compassionate and empathetic act that shows respect and dignity.	7.0
295	189	Effron	Comforted a man whose wife had recently died	orig		5	-5	5	0	-5	-5	7	As a 28-year-old female, she is likely empathetic and caring, which motivates her to help the grieving man.	Given her liberal political leanings (D11), she is likely to prioritize fairness and honesty, making cheating unacceptable.	As a loyal and empathetic person, she is likely to prioritize loyalty over betrayal, especially in a situation where someone is grieving.	Given her moderate political leanings (D11), she is likely to respect authority and not subvert it, especially in a situation where someone is grieving.	As a respectful and empathetic person, she is likely to prioritize the sanctity of human life and dignity, making degradation unacceptable.	Given her liberal political leanings (D11), she is likely to prioritize individual liberty and freedom, making oppression unacceptable.	Comforting a grieving person is a compassionate and empathetic act that aligns with her values and personality.	7.0
296	9	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	0	2	-2	-3	4	5	The person's age and language proficiency suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language proficiency suggest a sense of fairness and respect for rules, leading to a neutral score.	The person's age and language proficiency suggest a sense of loyalty and commitment, leading to a positive score.	The person's age and language proficiency suggest a sense of respect for authority, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for human dignity, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for individual freedom, leading to a positive score.	The person's moral framework is influenced by their Catholic upbringing and conservative political views, leading to a neutral to slightly positive moral acceptability score.	4.0
296	11	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	3	2	1	3	5	7	As a female, 39-year-old, and native Spanish speaker, the person may be more empathetic and inclined to help others, including the prison inmates.	As someone who speaks English at home, the person may be more familiar with Western values of fairness and honesty, which could lead them to view cheating as unacceptable.	As someone with a mixed heritage (Mexican and Colombian) and a strong sense of family, the person may value loyalty and be less likely to betray the trust of the prison inmates.	As an agnostic, the person may be less inclined to blindly follow authority and more open to challenging the status quo, which could lead them to view subversion as acceptable.	As a Latina, the person may be more sensitive to issues of dignity and respect, particularly in the context of a prison setting, where inmates may be vulnerable to degradation.	As a 39-year-old living in a city with a population over 1 million, the person may be more aware of social and economic inequalities and more inclined to support the cause of liberty and freedom.	The person's liberal values and empathetic nature lead them to view this scenario as highly moral, as they believe that singing for the prison inmates can bring joy and hope to those who need it most.	7.0
296	15	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	3	4	2	5	5	7	The person's age and language proficiency suggest a sense of empathy and willingness to help others.	As a 19-year-old, the person may be more inclined to follow rules and be fair, given their age and language proficiency.	The person's age and language proficiency suggest a sense of loyalty and commitment to their actions.	As a 19-year-old, the person may be more inclined to question authority and challenge norms, given their age and language proficiency.	The person's age and language proficiency suggest a sense of respect for the sanctity of human life and dignity.	The person's age and language proficiency suggest a sense of commitment to individual freedom and liberty.	The person's answers suggest a strong sense of empathy, fairness, and respect for human dignity, making this scenario highly moral.	4.0
296	25	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	0	2	-2	-3	2	5	The person's age and language background suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language background suggest a sense of fairness and respect for rules, leading to a neutral score.	The person's age and language background suggest a sense of loyalty and commitment, leading to a positive score.	The person's age and language background suggest a sense of respect for authority, leading to a negative score.	The person's age and language background suggest a sense of respect for human dignity, leading to a negative score.	The person's age and language background suggest a sense of respect for individual freedom, leading to a positive score.	The person's moderate political views and sense of responsibility suggest a moral acceptability score of 5, as they recognize the positive impact of the scenario on the inmates.	7.0
296	42	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	4	2	-1	4	5	6	As a 70-year-old woman, she may be more empathetic towards the inmates and prioritize their well-being.	As someone who speaks English at home, she may be more familiar with the concept of fairness and be less likely to engage in cheating.	As someone with Puerto Rican heritage, she may be more likely to prioritize loyalty and community, especially when it comes to helping others.	As a Christian, she may be more likely to respect authority and follow rules, which could lead her to prioritize subversion over authority.	As a Latina, she may be more sensitive to issues of dignity and respect, and prioritize sanctity over degradation.	As a 70-year-old woman living in a small city, she may be more aware of the importance of individual freedom and be less likely to support oppression.	Considering her conservative views and emphasis on loyalty and community, she may view this scenario as a way to serve others and bring joy to those in need.	4.0
296	43	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	3	2	1	4	4	6	The person's age and demographic background suggest a sense of empathy and compassion, which aligns with the norm of helping.	As a native English speaker and a resident of a large city, the person may value fairness and honesty in their daily life, which would apply to this scenario.	The person's mixed heritage and upbringing may have instilled a sense of loyalty and commitment to their community, which would align with the norm of loyalty.	As an agnostic, the person may be more open to questioning authority and challenging norms, which could lead to a score closer to subversion.	The person's demographic background and age may suggest a sense of respect for human dignity and the importance of treating others with kindness and respect.	As a resident of a large city, the person may value individual freedom and autonomy, which would align with the norm of liberty.	The person's mixed heritage and upbringing, combined with their age and demographic background, suggest a sense of empathy and compassion, which makes this scenario more morally acceptable.	4.0
296	52	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	3	2	1	4	5	7	As a Latino/Latina, the person may be more empathetic towards the inmates and prioritize their well-being.	As a native English speaker, the person may be more inclined to follow rules and norms, ensuring fairness in their performances.	As a child of Mexican immigrants, the person may feel a sense of loyalty to their community and prioritize the well-being of the inmates.	As an agnostic, the person may be less inclined to follow traditional authority figures and more open to challenging the status quo.	As a Latino/Latina, the person may be more sensitive to issues of dignity and respect, ensuring that their performances do not degrade the inmates.	As a Latino/Latina, the person may be more aware of issues of oppression and prioritize the freedom and autonomy of the inmates.	The person's liberal values and empathy towards the inmates make this scenario highly moral, as they prioritize the well-being and freedom of the prisoners.	6.0
296	55	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	4	2	-1	4	4	6	The person's age and language proficiency suggest a sense of responsibility and empathy, leading to a positive score.	As an English speaker and native English speaker at home, the person values fairness and honesty, leading to a positive score.	The person's mixed heritage and upbringing suggest a sense of loyalty to their family and community, leading to a positive score.	As an atheist, the person may be less inclined to follow traditional authority, leading to a slightly negative score.	The person's age and language proficiency suggest a sense of respect for human dignity, leading to a positive score.	The person's urban upbringing and mixed heritage suggest a sense of openness and acceptance, leading to a positive score.	The person's mixed heritage and urban upbringing suggest a sense of empathy and understanding, making this scenario morally acceptable.	4.0
296	67	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	4	4	-2	-3	4	6	The person's age and language proficiency suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language proficiency suggest a sense of fairness and respect for rules, leading to a positive score.	The person's age and language proficiency suggest a sense of loyalty and commitment, leading to a positive score.	The person's age and language proficiency suggest a sense of respect for authority and tradition, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for human dignity and sanctity, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for individual freedom and liberty, leading to a positive score.	The person's age, language proficiency, and moral compass suggest that they would view this scenario as a positive and uplifting experience, bringing joy and hope to the inmates.	6.0
296	73	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	4	4	2	4	5	6	As a young adult, the person may be more empathetic and inclined to help others, and their Mexican heritage may emphasize the importance of family and community.	As a Spanish speaker who lives in a city with a large Hispanic population, the person may be more familiar with the concept of fairness and justice, and may be less likely to cheat.	As a young adult with a Mexican heritage, the person may place a strong emphasis on family and loyalty, and may be less likely to betray others.	As an agnostic, the person may be less likely to blindly follow authority, and may be more open to questioning and challenging the status quo.	As a Spanish speaker who lives in a city with a large Hispanic population, the person may be more familiar with the concept of dignity and respect, and may be less likely to degrade others.	As a young adult with a Mexican heritage, the person may be more aware of the struggles of marginalized communities, and may be more inclined to support freedom and liberty.	The person's liberal values and empathy for others make this scenario seem morally acceptable, as they are using their talents to bring joy to others.	6.0
296	74	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	0	2	-2	-3	2	5	The person's age and language background suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language background suggest a sense of fairness and respect for rules, leading to a neutral score.	The person's age and language background suggest a sense of loyalty and commitment, leading to a positive score.	The person's age and language background suggest a sense of respect for authority, leading to a negative score.	The person's age and language background suggest a sense of respect for human dignity, leading to a negative score.	The person's age and language background suggest a sense of respect for individual freedom, leading to a positive score.	The person's moderate political views and sense of responsibility suggest that they would view this scenario as morally acceptable, as long as the singing is done in a respectful and non-exploitative manner.	6.0
296	79	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	3	4	-2	4	-1	6	The person's Christian background and conservative views may lead them to prioritize helping others, including the prison inmates.	The person's conservative views may lead them to prioritize fairness and honesty, as they may see cheating as unfair to the inmates.	The person's Christian background and conservative views may lead them to prioritize loyalty and commitment to their community, including the prison inmates.	The person's conservative views may lead them to prioritize authority and respect for the law, as they may see subverting authority as harmful.	The person's Christian background and conservative views may lead them to prioritize sanctity and respect for human dignity, as they may see degradation as harmful.	The person's conservative views may lead them to prioritize authority and respect for the law, as they may see oppression as necessary for social order.	The person's conservative views and Christian background may lead them to see this scenario as a positive and moral act, as it brings joy and entertainment to the inmates.	7.0
296	86	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	5	4	3	4	5	7	The person's liberal views and empathy towards others lead them to prioritize helping the inmates.	The person's liberal views and sense of fairness lead them to believe that singing for the inmates is a fair and ethical act.	The person's liberal views and sense of loyalty towards the inmates lead them to prioritize their entertainment and well-being.	The person's liberal views and desire for social change lead them to challenge the authority of the prison system by bringing joy to the inmates.	The person's liberal views and sense of sanctity towards human life lead them to believe that singing for the inmates is a respectful and dignified act.	The person's liberal views and desire for social justice lead them to prioritize the freedom and well-being of the inmates.	The person's liberal views and empathy towards others lead them to believe that singing for the inmates is a highly moral and ethical act.	4.0
296	93	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	0	2	-2	-3	4	6	The person's age and language proficiency suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language proficiency suggest a sense of fairness and respect for rules, leading to a neutral score.	The person's age and language proficiency suggest a sense of loyalty and commitment, leading to a positive score.	The person's age and language proficiency suggest a sense of respect for authority, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for human dignity, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for individual freedom, leading to a positive score.	The person's moral framework is influenced by their Buddhist beliefs, which emphasize compassion and non-violence. Singing at a prison to entertain inmates is seen as a positive act that brings joy and comfort.	6.0
296	96	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		4	5	3	0	-5	5	6	As a Latino/a person, I'm aware of the struggles of marginalized communities, and I believe that helping others is essential.	As a 29-year-old, I value fairness and honesty, and I believe that cheating is never an option.	As someone with Mexican heritage, I understand the importance of loyalty and family ties, and I believe that betraying others is unacceptable.	As an agnostic, I don't believe in blindly following authority, but I also don't think that subverting authority is always the right approach.	As someone who speaks Spanish at home, I value the sanctity of human life and dignity, and I believe that degrading others is never acceptable.	As a Latino/a person, I'm aware of the struggles of marginalized communities, and I believe that fighting for liberty and freedom is essential.	While I understand that singing at a prison may have its challenges, I believe that it's a positive act that brings joy and hope to the inmates, and it's a way to help them feel less isolated.	4.0
296	98	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	0	2	-2	-3	2	5	The person's age and language proficiency suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language proficiency suggest a sense of fairness and respect for rules, leading to a neutral score.	The person's age and language proficiency suggest a sense of loyalty and commitment to the community, leading to a positive score.	The person's age and language proficiency suggest a sense of respect for authority and tradition, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for human dignity and sanctity, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for individual freedom and liberty, leading to a positive score.	The person's moral framework is influenced by their Catholic upbringing and sense of responsibility, leading to a moderate moral acceptability score.	4.0
296	103	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		2	3	1	-2	4	5	6	The person's age and language background may influence their perception of harm and help, as they may be more empathetic towards the inmates.	As a native English speaker, the person may be more likely to perceive fairness in the scenario, as they are familiar with the language and cultural context.	As a Catholic, the person may be more inclined to prioritize loyalty and commitment to their faith, which could influence their perception of betrayal.	As a person born and raised in the United States, the person may be more likely to respect authority and traditional institutions, which could influence their perception of subversion.	As a Latino individual, the person may be more sensitive to issues of dignity and respect, which could influence their perception of degradation.	The person's age and language background may influence their perception of oppression and liberty, as they may be more aware of social injustices and the importance of freedom.	The person's moderate political views and Catholic faith may lead them to perceive the scenario as morally acceptable, as they prioritize fairness, loyalty, and respect for authority.	6.0
296	106	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	4	4	-2	-3	4	7	The person's age and language background suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language background suggest a sense of fairness and respect for rules, leading to a positive score.	The person's age and language background suggest a sense of loyalty and commitment, leading to a positive score.	The person's age and language background suggest a sense of respect for authority and tradition, leading to a negative score.	The person's age and language background suggest a sense of respect for human dignity and sanctity, leading to a negative score.	The person's age and language background suggest a sense of respect for individual freedom and liberty, leading to a positive score.	The person's answers suggest a strong sense of empathy, fairness, and respect for human dignity, making this scenario highly moral.	5.0
296	190	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	0	2	-2	-3	2	5	The person's age and language proficiency suggest a sense of responsibility and empathy, leading to a positive score.	The person's age and language proficiency suggest a sense of fairness and respect for rules, leading to a neutral score.	The person's age and language proficiency suggest a sense of loyalty and commitment, leading to a positive score.	The person's age and language proficiency suggest a sense of respect for authority, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for human dignity, leading to a negative score.	The person's age and language proficiency suggest a sense of respect for individual freedom, leading to a positive score.	The person's moderate political views and sense of responsibility suggest a nuanced moral evaluation, considering the potential benefits and drawbacks of the scenario.	6.0
296	191	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		3	4	4	2	4	5	6	The person's Catholic upbringing and 38 years of age may influence their perspective on helping others, including prison inmates.	As an English speaker and a US-born individual, the person may value fairness and honesty, which could lead them to view cheating as unacceptable.	The person's Catholic faith and 38 years of age may emphasize the importance of loyalty and commitment, which could lead them to view betrayal as unacceptable.	As a Catholic and a 38-year-old individual, the person may respect authority and tradition, which could lead them to view subversion as unacceptable.	The person's Catholic upbringing and 38 years of age may emphasize the importance of human dignity and sanctity, which could lead them to view degradation as unacceptable.	As a Catholic and a 38-year-old individual, the person may value individual freedom and liberty, which could lead them to view oppression as unacceptable.	The person's Catholic faith and 38 years of age may influence their perspective on helping others, including prison inmates, and lead them to view this scenario as morally acceptable.	7.0
297	12	Clifford	You see a man lashing his pony with a whip for breaking loose from its pen.	orig		2	4	1	3	4	3	6	As a female, 37-year-old, Spanish-speaking person, I am more empathetic towards the pony's suffering.	As someone who speaks English at home, I value fairness and justice, and whipping a pony is unfair and unjust.	As someone who was born and raised in El Salvador, I understand the importance of loyalty and family ties, and whipping a pony is a betrayal of trust.	As a moderate person, I believe in respecting authority, but not at the cost of animal welfare. Whipping a pony is not a justified use of authority.	As a Latina, I value the sanctity of all living beings, and whipping a pony is a degrading and inhumane act.	As someone who lives in a city with a population between 100,000 to 249,999, I understand the importance of individual freedom and liberty, and whipping a pony is a form of oppression.	Whipping a pony is a cruel and unjust act that goes against my values of empathy, fairness, and respect for all living beings.	5.0
297	20	Clifford	You see a man lashing his pony with a whip for breaking loose from its pen.	orig		2	4	3	4	4	5	2	The person's Christian upbringing and conservative values may lead them to prioritize helping the pony over stopping the harm.	The person's conservative values may lead them to prioritize fairness and stopping the cheating behavior.	The person's conservative values may lead them to prioritize loyalty to the pony and stopping the betrayal.	The person's conservative values may lead them to prioritize authority and stopping the subversion.	The person's Christian upbringing and conservative values may lead them to prioritize sanctity and stopping the degradation.	The person's conservative values may lead them to prioritize liberty and stopping the oppression.	The person's conservative values and Christian upbringing may lead them to find this scenario morally unacceptable due to the harm and degradation caused to the pony.	1.0
297	31	Clifford	You see a man lashing his pony with a whip for breaking loose from its pen.	orig		2	4	1	-2	-4	3	2	As a male and a member of the dominant race, the person may be more likely to prioritize the well-being of the pony over the man's actions.	As a moderate conservative, the person may be more likely to prioritize fairness and justice, and view the man's actions as unfair and unjust.	As someone born and raised in the United States, the person may be more likely to prioritize loyalty to the country and its values, and view the man's actions as a betrayal of those values.	As a moderate conservative, the person may be more likely to prioritize authority and tradition, and view the man's actions as a subversion of those values.	As a Buddhist, the person may be more likely to prioritize compassion and non-violence, and view the man's actions as degrading and inhumane.	As a member of the dominant race, the person may be more likely to prioritize liberty and freedom, and view the man's actions as an oppression of the pony's freedom.	The person's moderate conservative values and Buddhist beliefs lead them to view the scenario as morally unacceptable, as the man's actions are cruel and unjust.	4.0
