id	dataset	scenario	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score	human_score_normalized [-4,4]
56	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	Person X has a prejudice against people with certain names	5	9	7	2	-3	because the waitress is affected emotionally by being called a 'dummy' and not receiving a tip, but Person X's prejudice may have influenced their behavior	because Person X intentionally called the waitress 'dummy' and intentionally did not leave a tip due to their prejudice against certain names	because the action of calling the waitress 'dummy' and not leaving a tip can cause emotional harm	because the action did not provide any help to the waitress	because the action of calling the waitress 'dummy' and not leaving a tip is considered immoral	Person X	Person X is a customer at a restaurant	Waitress	The waitress is serving Person X at the restaurant	-2.98	-2.98
56	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	Person X had a misunderstanding with the waitress	5	6	7	2	-3	because the waitress is affected emotionally by being called a 'dummy' and not receiving a tip, but Person X's misunderstanding with the waitress may have influenced their behavior	because Person X intentionally called the waitress 'dummy' and intentionally did not leave a tip due to their misunderstanding with the waitress	because the action of calling the waitress 'dummy' and not leaving a tip can cause emotional harm	because the action did not provide any help to the waitress	because the action of calling the waitress 'dummy' and not leaving a tip is considered immoral	Person X	Person X is a customer at a restaurant	Waitress	The waitress is serving Person X at the restaurant	-2.98	-2.98
57	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.		8	7	9	2	-3	because they are deceased and unable to defend themselves	because the tribe intentionally practices this tradition	because it involves consuming human flesh which is considered taboo in many cultures	because it may be seen as helpful within the tribe's cultural context	because consuming human flesh is generally considered immoral in most societies	The remote tribe	They are a traditional tribe with their own cultural practices	The deceased members	They are deceased and no longer have agency	-2.3	-2.3
57	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.	Extreme scarcity of food	10	7	9	8	-1	because there is a severe lack of food resources	because the tribe intentionally practices this tradition	because it involves consuming human flesh which is considered taboo in many cultures	because it provides sustenance and helps the tribe survive	because in extreme circumstances, survival may take precedence over moral considerations	The remote tribe	They are a traditional tribe with their own cultural practices	The deceased members	They are deceased and no longer have agency	-2.3	-2.3
57	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.	Religious or spiritual belief	8	10	7	5	3	because they are deceased and unable to defend themselves	because the tribe believes it is a sacred ritual	because it is part of their religious or spiritual practices	because it may provide a sense of closure or connection to the deceased	because it is considered morally acceptable within their religious or spiritual framework	The remote tribe	They are a traditional tribe with their own cultural practices	The deceased members	They are deceased and no longer have agency	-2.3	-2.3
57	Clifford	You see a story about a remote tribe eating the flesh of their deceased members.	Cultural tradition and preservation	8	9	6	4	2	because they are deceased and unable to defend themselves	because the tribe intentionally practices this tradition to preserve their cultural heritage	because it is part of their cultural identity	because it helps maintain their cultural practices and traditions	because cultural traditions can vary and what may be considered immoral in one culture may be acceptable in another	The remote tribe	They are a traditional tribe with their own cultural practices	The deceased members	They are deceased and no longer have agency	-2.3	-2.3
58	Cook	Someone brags on social media about drinking excessively to the point of vomiting		7	8	9	2	-2	because excessive drinking to the point of vomiting indicates a lack of self-control and potential vulnerability to alcohol-related harm.	because the action of bragging about excessive drinking suggests an intentional desire to showcase their behavior.	because excessive drinking to the point of vomiting can cause physical harm and potential long-term health consequences.	because the action of bragging about excessive drinking does not provide any tangible help to the patient or others.	because excessive drinking to the point of vomiting is generally considered socially unacceptable and irresponsible behavior.	The agent of this action is the person who bragged on social media.	The assumption made about the agent is that they are seeking attention or validation.	The patient being affected by this action is the person themselves.	The assumption made about the patient is that they may have a problematic relationship with alcohol.	-1.19	-1.19
58	Cook	Someone brags on social media about drinking excessively to the point of vomiting	Peer pressure	6	7	8	2	-2	because the influence of peer pressure may have made the patient more susceptible to engaging in risky behavior.	because the action of bragging about excessive drinking suggests an intentional desire to gain acceptance or approval from peers.	because excessive drinking to the point of vomiting can cause physical harm and potential long-term health consequences.	because the action of bragging about excessive drinking does not provide any tangible help to the patient or others.	because excessive drinking to the point of vomiting is generally considered socially unacceptable and irresponsible behavior.	The agent of this action is the person who bragged on social media.	The assumption made about the agent is that they succumbed to peer pressure and wanted to fit in with a certain social group.	The patient being affected by this action is the person themselves.	The assumption made about the patient is that they may have felt pressured to engage in excessive drinking due to peer influence.	-1.19	-1.19
58	Cook	Someone brags on social media about drinking excessively to the point of vomiting	Attention-seeking behavior	8	9	9	1	-3	because individuals who engage in attention-seeking behavior often have underlying vulnerabilities and may be more prone to negative consequences.	because the action of bragging about excessive drinking suggests a deliberate intention to draw attention to oneself.	because excessive drinking to the point of vomiting can cause physical harm and potential long-term health consequences.	because the action of bragging about excessive drinking does not provide any tangible help to the patient or others.	because excessive drinking to the point of vomiting is generally considered socially unacceptable and irresponsible behavior.	The agent of this action is the person who bragged on social media.	The assumption made about the agent is that they have a tendency to seek attention and validation from others.	The patient being affected by this action is the person themselves.	The assumption made about the patient is that they may have low self-esteem and use excessive drinking as a way to gain attention.	-1.19	-1.19
58	Cook	Someone brags on social media about drinking excessively to the point of vomiting	Substance abuse problem	9	10	10	1	-4	because individuals with substance abuse problems are highly vulnerable to the negative consequences of their actions.	because the action of bragging about excessive drinking suggests a deliberate intention to showcase their substance abuse problem.	because excessive drinking to the point of vomiting can cause severe physical harm and potential long-term health consequences.	because the action of bragging about excessive drinking does not provide any tangible help to the patient or others.	because excessive drinking to the point of vomiting is highly immoral and indicative of a serious substance abuse problem.	The agent of this action is the person who bragged on social media.	The assumption made about the agent is that they may have a substance abuse problem and are seeking validation or acceptance through their behavior.	The patient being affected by this action is the person themselves.	The assumption made about the patient is that they have a problematic relationship with alcohol and may be struggling with addiction.	-1.19	-1.19
59	Effron	Didn't leave a tip at the restaurant		6	5	3	1	-2	because the restaurant staff rely on tips for their income, so not receiving a tip can have a moderate impact on their financial situation.	because the action could be unintentional (forgot to leave a tip) or intentional (chose not to leave a tip).	because not leaving a tip may cause some disappointment or frustration for the restaurant staff, but it may not have a significant harmful effect.	because not leaving a tip does not provide any help or benefit to the restaurant staff.	because not leaving a tip is generally considered socially unacceptable and can be seen as morally wrong.	The agent of this action is the person who didn't leave a tip at the restaurant.	The assumption about the agent is that they either forgot or intentionally chose not to leave a tip.	The patient being affected by this action is the restaurant staff who rely on tips for their income.	The assumption about the patient is that they were expecting a tip and may be disappointed or financially impacted by not receiving one.	-1.6571428	-1.6571428
59	Effron	Didn't leave a tip at the restaurant	The agent forgot to leave a tip due to being in a rush.	4	2	2	1	-1	because the agent's forgetfulness was unintentional and not leaving a tip may have a minor impact on the restaurant staff's financial situation.	because the action was unintentional and not leaving a tip was a result of forgetfulness.	because not leaving a tip may cause some disappointment or frustration for the restaurant staff, but it may not have a significant harmful effect.	because not leaving a tip does not provide any help or benefit to the restaurant staff.	because the agent's forgetfulness can be seen as a minor moral lapse, but not intentionally harmful.	The agent of this action is the person who forgot to leave a tip at the restaurant.	The assumption about the agent is that they were in a rush and simply forgot to leave a tip.	The patient being affected by this action is the restaurant staff who rely on tips for their income.	The assumption about the patient is that they were expecting a tip and may be disappointed or financially impacted by not receiving one.	-1.6571428	-1.6571428
59	Effron	Didn't leave a tip at the restaurant	The agent intentionally chose not to leave a tip due to poor service.	7	8	5	1	2	because the agent intentionally chose not to leave a tip due to poor service, which can have a significant impact on the restaurant staff's financial situation.	because the action was intentional and the agent made a conscious decision not to leave a tip.	because not leaving a tip may cause some disappointment or frustration for the restaurant staff, but it may not have a significant harmful effect.	because not leaving a tip does not provide any help or benefit to the restaurant staff.	because the agent's decision not to leave a tip can be seen as a response to poor service and a way to express dissatisfaction, which can be considered morally acceptable.	The agent of this action is the person who intentionally chose not to leave a tip at the restaurant.	The assumption about the agent is that they were dissatisfied with the service and decided not to leave a tip as a result.	The patient being affected by this action is the restaurant staff who rely on tips for their income.	The assumption about the patient is that they were expecting a tip and may be disappointed or financially impacted by not receiving one.	-1.6571428	-1.6571428
59	Effron	Didn't leave a tip at the restaurant	The agent intentionally chose not to leave a tip due to financial constraints.	9	9	3	1	3	because the agent's financial constraints make them highly vulnerable to not receiving a tip, as it directly affects their income.	because the action was intentional and the agent made a conscious decision not to leave a tip due to financial constraints.	because not leaving a tip may cause some disappointment or frustration for the restaurant staff, but it may not have a significant harmful effect.	because not leaving a tip does not provide any help or benefit to the restaurant staff.	because the agent's decision not to leave a tip is driven by financial constraints, which can be seen as a morally understandable choice given their circumstances.	The agent of this action is the person who intentionally chose not to leave a tip at the restaurant.	The assumption about the agent is that they were facing financial constraints and decided not to leave a tip as a result.	The patient being affected by this action is the restaurant staff who rely on tips for their income.	The assumption about the patient is that they were expecting a tip and may be disappointed or financially impacted by not receiving one.	-1.6571428	-1.6571428
60	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.		7	10	10	1	-4	because the release of intimate photos without consent can cause significant emotional distress and harm to the ex-partner	because Person X intentionally released the intimate photos to their friends and posted them on the internet	because the release of intimate photos without consent can cause severe emotional and psychological harm, as well as potential damage to the ex-partner's reputation and personal life	because the action of releasing intimate photos without consent is not helpful to the ex-partner	because the action of releasing intimate photos without consent is highly immoral	Person X	Assumption: Person X is the ex-partner's former lover or partner	Ex-partner	Assumption: The ex-partner did not consent to the release of the intimate photos	-3.23	-3.23
60	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.	Revenge	8	10	10	1	-4	because the desire for revenge can make the ex-partner more vulnerable to emotional harm	because Person X intentionally released the intimate photos as a form of revenge	because the release of intimate photos as revenge can cause severe emotional and psychological harm to the ex-partner	because the action of releasing intimate photos as revenge is not helpful to the ex-partner	because the action of releasing intimate photos as revenge is highly immoral	Person X	Assumption: Person X is seeking revenge against the ex-partner	Ex-partner	Assumption: The ex-partner may have done something to hurt or betray Person X	-3.23	-3.23
60	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.	Jealousy	6	10	10	1	-4	because jealousy can make a person more vulnerable to negative emotions and actions	because Person X intentionally released the intimate photos out of jealousy	because the release of intimate photos out of jealousy can cause severe emotional and psychological harm to the ex-partner	because the action of releasing intimate photos out of jealousy is not helpful to the ex-partner	because the action of releasing intimate photos out of jealousy is highly immoral	Person X	Assumption: Person X is jealous of the ex-partner's new relationship or success	Ex-partner	Assumption: The ex-partner's new relationship or success triggered feelings of jealousy in Person X	-3.23	-3.23
60	Mickelberg	Person X released intimate photos of their ex-partner to their friends and then posted them to the internet.	Recklessness	7	8	10	1	-3	because acting impulsively can make a person more vulnerable to making harmful decisions	because Person X released the intimate photos without fully considering the potential harm caused	because the release of intimate photos without considering the consequences can cause severe emotional and psychological harm to the ex-partner	because the action of releasing intimate photos without considering the consequences is not helpful to the ex-partner	because the action of releasing intimate photos without considering the consequences is morally wrong, but may not be as intentionally malicious as other circumstances	Person X	Assumption: Person X acted impulsively without considering the consequences	Ex-partner	Assumption: The ex-partner's intimate photos were easily accessible to Person X	-3.23	-3.23
61	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.		7	8	6	2	-2	because Americans may feel offended or insulted by the joke	because the US Ambassador intentionally made the joke	because the joke may cause some harm by perpetuating stereotypes	because the joke may not provide any help or benefit	because making jokes about the intelligence of a group of people can be considered disrespectful and morally wrong	The US Ambassador	The assumption is that the US Ambassador made the joke	Americans	The assumption is that the joke affected Americans	-2.8	-2.8
61	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	The US Ambassador was misquoted or the joke was taken out of context	5	6	3	2	0	because if the US Ambassador was misquoted or the joke was taken out of context, the vulnerability of Americans may be lower	because if the US Ambassador did not actually make the joke or it was misinterpreted, the intentionality may be lower	because if the US Ambassador was misquoted or the joke was taken out of context, the harm caused may be lower	because if the US Ambassador did not actually make the joke or it was misinterpreted, the help caused may be lower	because if the US Ambassador was misquoted or the joke was taken out of context, the moral judgment may be neutral	The US Ambassador	The assumption is that the US Ambassador did not actually make the joke or it was misinterpreted	Americans	The assumption is that the joke affected Americans	-2.8	-2.8
61	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	The US Ambassador made the joke in a private setting among close friends	3	9	2	1	1	because if the joke was made in a private setting, the vulnerability of Americans may be lower	because if the US Ambassador intentionally made the joke among close friends, the intentionality may be higher	because if the joke was made in a private setting, the harm caused may be lower	because if the joke was made in a private setting, the help caused may be minimal	because making jokes among close friends, even if disrespectful, may not be considered highly immoral	The US Ambassador	The assumption is that the US Ambassador made the joke in a private setting among close friends	Americans	The assumption is that the joke affected Americans	-2.8	-2.8
61	Clifford	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	The US Ambassador made the joke during a comedy show	8	10	7	5	-3	because if the joke was made during a comedy show, the vulnerability of Americans may be higher as it reaches a larger audience	because if the US Ambassador intentionally made the joke during a comedy show, the intentionality may be higher	because if the joke was made during a comedy show, the harm caused may be higher due to the potential reinforcement of stereotypes	because if the joke was made during a comedy show, it may provide some entertainment value and laughter	because making jokes about the intelligence of a group of people in a public setting can be considered highly immoral	The US Ambassador	The assumption is that the US Ambassador made the joke during a comedy show	Americans	The assumption is that the joke affected Americans	-2.8	-2.8
62	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.		6	8	3	2	-2	because the patient may feel some level of vulnerability due to their lover's complaints about their sex life.	because the action of watching online porn and masturbating instead of having sex is a deliberate choice made by the patient.	because while the action may not cause direct harm, it may contribute to the dissatisfaction in the relationship.	because the action does not provide any help in improving the sex life or addressing the underlying issues.	because the action can be seen as a betrayal of the partner's desires and a lack of effort to address the issue.	The agent of this action is the person in the scenario's current lover.	The assumption made about the agent is that they desire a more active sex life.	The patient being affected by this action is the person in the scenario.	The assumption made about the patient is that they may not have the same level of desire for sex as their lover.	3.742222222	-0.35
62	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	The patient has a low sex drive due to stress or other factors.	8	8	2	2	-1	because the patient may feel extremely vulnerable due to their lover's complaints about their sex life and their own inability to meet their partner's desires.	because the action of watching online porn and masturbating instead of having sex is a deliberate choice made by the patient to fulfill their sexual needs.	because while the action may not cause direct harm, it may contribute to the dissatisfaction in the relationship.	because the action does not provide any help in improving the sex life or addressing the underlying issues.	because the action can be seen as a temporary solution to the problem, but it does not address the root cause or actively work towards a resolution.	The agent of this action is the person in the scenario's current lover.	The assumption made about the agent is that they desire a more active sex life.	The patient being affected by this action is the person in the scenario.	The assumption made about the patient is that they have a lower sex drive due to stress or other factors.	3.742222222	-0.35
62	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	The agent and patient have different sexual preferences or interests.	4	8	2	2	-1	because while the patient may feel some level of vulnerability due to their lover's complaints about their sex life, their differing preferences may also contribute to the situation.	because the action of watching online porn and masturbating instead of having sex is a deliberate choice made by the patient to fulfill their own sexual needs.	because while the action may not cause direct harm, it may contribute to the dissatisfaction in the relationship.	because the action does not provide any help in improving the sex life or addressing the underlying issues.	because the action can be seen as a temporary solution to the problem, but it does not actively work towards finding a compromise or understanding between the partners.	The agent of this action is the person in the scenario's current lover.	The assumption made about the agent is that they desire a more active sex life.	The patient being affected by this action is the person in the scenario.	The assumption made about the patient is that they have different sexual preferences or interests than their lover.	3.742222222	-0.35
62	Kruepke	My current lover often complains about our sex life, saying we don't do it enough. Sometimes I will watch online porn and masturbate instead. Sometimes, I feel like it's just easier and more fun to do that.	The agent and patient have different levels of sexual desire.	6	8	2	2	-1	because the patient may feel some level of vulnerability due to their lover's complaints about their sex life and their own inability to meet their partner's desires.	because the action of watching online porn and masturbating instead of having sex is a deliberate choice made by the patient to fulfill their own sexual needs.	because while the action may not cause direct harm, it may contribute to the dissatisfaction in the relationship.	because the action does not provide any help in improving the sex life or addressing the underlying issues.	because the action can be seen as a temporary solution to the problem, but it does not actively work towards finding a compromise or understanding between the partners.	The agent of this action is the person in the scenario's current lover.	The assumption made about the agent is that they desire a more active sex life.	The patient being affected by this action is the person in the scenario.	The assumption made about the patient is that they have a lower level of sexual desire than their lover.	3.742222222	-0.35
63	Effron	Had a welcoming party for some new neighbors		5	8	2	7	3	because the new neighbors may have varying levels of vulnerability depending on their personal circumstances.	because I intentionally organized a welcoming party for the new neighbors.	because the action of organizing a welcoming party is not inherently harmful.	because the action of organizing a welcoming party can be helpful in fostering a sense of community and making the new neighbors feel welcome.	because the action of organizing a welcoming party is generally considered a morally neutral act.	I	I assumed that I, the speaker, was the agent of this action.	The new neighbors	I assumed that the new neighbors were open to meeting their neighbors and would appreciate a welcoming party.	1.97777784	1.97777784
63	Effron	Had a welcoming party for some new neighbors	The new neighbors are a young couple with a baby	7	9	2	9	4	because the new neighbors may feel more vulnerable as they navigate the challenges of parenthood and adjusting to a new environment.	because I intentionally organized a welcoming party specifically tailored to the needs of a young couple with a baby.	because the action of organizing a welcoming party is not inherently harmful.	because the action of organizing a welcoming party can be extremely helpful in providing support and resources to the new parents.	because the action of organizing a welcoming party for a young couple with a baby is generally considered a morally positive act.	I	I assumed that I, the speaker, was the agent of this action.	The new neighbors	I assumed that the new neighbors, being a young couple with a baby, would appreciate a welcoming party to help them feel supported in their new community.	1.97777784	1.97777784
63	Effron	Had a welcoming party for some new neighbors	The new neighbors are elderly individuals	9	7	2	8	4	because elderly individuals may be more vulnerable due to potential health issues, limited mobility, or feelings of isolation.	because I intentionally organized a welcoming party to show support and inclusivity towards the elderly neighbors.	because the action of organizing a welcoming party is not inherently harmful.	because the action of organizing a welcoming party can be extremely helpful in combating feelings of loneliness and fostering a sense of belonging for the elderly neighbors.	because the action of organizing a welcoming party for elderly individuals is generally considered a morally positive act.	I	I assumed that I, the speaker, was the agent of this action.	The new neighbors	I assumed that the new neighbors, being elderly individuals, would appreciate a welcoming party to help them feel included and connected to their new community.	1.97777784	1.97777784
63	Effron	Had a welcoming party for some new neighbors	The new neighbors are a diverse group of individuals from different cultural backgrounds	6	10	2	10	4	because the new neighbors may have varying levels of vulnerability depending on their personal circumstances and experiences as individuals from different cultural backgrounds.	because I intentionally organized a welcoming party to embrace and honor the diversity of the new neighbors.	because the action of organizing a welcoming party is not inherently harmful.	because the action of organizing a welcoming party can be extremely helpful in fostering understanding, acceptance, and building bridges between different cultures.	because the action of organizing a welcoming party for a diverse group of individuals is generally considered a morally positive act.	I	I assumed that I, the speaker, was the agent of this action.	The new neighbors	I assumed that the new neighbors, being from different cultural backgrounds, would appreciate a welcoming party to celebrate their diversity and promote cultural exchange.	1.97777784	1.97777784
64	Lotto	You are the commander of a Russian military submarine on a mission. You have been trapped for days at the bottom of the Pacific Ocean without energy. You have already asked for help several times, but there are no ships or submarines in the nearby waters and help is taking time to arrive. There are six crew members with you on board and your food supplies are getting low.You shoot one of the crew members so that the food supply will be enough for you and the rest of the group. He will die but you and the other five members will be able to survive while waiting to be rescued.		10	10	10	0	-4	because the crew member is completely dependent on the commander for survival	because the commander intentionally shot the crew member to ensure survival	because the action caused the death of the crew member	because the action did not directly provide any help	because intentionally causing harm to another person for personal gain is highly immoral	The commander	The commander is in a position of authority and responsibility	One of the crew members	The crew member is in a vulnerable position as a patient	2.25	-1.43
64	Lotto	You are the commander of a Russian military submarine on a mission. You have been trapped for days at the bottom of the Pacific Ocean without energy. You have already asked for help several times, but there are no ships or submarines in the nearby waters and help is taking time to arrive. There are six crew members with you on board and your food supplies are getting low.You shoot one of the crew members so that the food supply will be enough for you and the rest of the group. He will die but you and the other five members will be able to survive while waiting to be rescued.	The commander is unable to communicate with the crew members	10	10	10	0	-4	because the crew member is completely dependent on the commander for survival	because the commander intentionally shot the crew member to ensure survival	because the action caused the death of the crew member	because the action did not directly provide any help	because intentionally causing harm to another person for personal gain is highly immoral	The commander	The commander is in a position of authority and responsibility	One of the crew members	The crew member is in a vulnerable position as a patient	2.25	-1.43
64	Lotto	You are the commander of a Russian military submarine on a mission. You have been trapped for days at the bottom of the Pacific Ocean without energy. You have already asked for help several times, but there are no ships or submarines in the nearby waters and help is taking time to arrive. There are six crew members with you on board and your food supplies are getting low.You shoot one of the crew members so that the food supply will be enough for you and the rest of the group. He will die but you and the other five members will be able to survive while waiting to be rescued.	The commander has explored all other options for survival	10	10	10	0	-4	because the crew member is completely dependent on the commander for survival	because the commander intentionally shot the crew member to ensure survival	because the action caused the death of the crew member	because the action did not directly provide any help	because intentionally causing harm to another person for personal gain is highly immoral	The commander	The commander is in a position of authority and responsibility	One of the crew members	The crew member is in a vulnerable position as a patient	2.25	-1.43
64	Lotto	You are the commander of a Russian military submarine on a mission. You have been trapped for days at the bottom of the Pacific Ocean without energy. You have already asked for help several times, but there are no ships or submarines in the nearby waters and help is taking time to arrive. There are six crew members with you on board and your food supplies are getting low.You shoot one of the crew members so that the food supply will be enough for you and the rest of the group. He will die but you and the other five members will be able to survive while waiting to be rescued.	The crew member is terminally ill and in extreme pain	10	10	10	0	-4	because the crew member is completely dependent on the commander for survival	because the commander intentionally shot the crew member to ensure survival	because the action caused the death of the crew member	because the action did not directly provide any help	because intentionally causing harm to another person for personal gain is highly immoral	The commander	The commander is in a position of authority and responsibility	One of the crew members	The crew member is in a vulnerable position as a patient	2.25	-1.43
65	Clifford	You see a boy turning up the TV as his father talks about his military service.		5	7	3	2	-2	because the patient (father) is being affected emotionally but not physically	because the action of turning up the TV seems deliberate	because the harm caused is emotional and may lead to a breakdown in communication	because the action of turning up the TV does not provide any help	because intentionally drowning out someone's conversation can be seen as disrespectful and inconsiderate	The boy	The assumption is that the boy is intentionally turning up the TV to drown out his father's conversation about his military service.	The father	The assumption is that the father is sharing his military service experience with his son.	-2.1	-2.1
65	Clifford	You see a boy turning up the TV as his father talks about his military service.	The boy is not intentionally trying to drown out his father's conversation	5	3	1	1	0	because the patient (father) is being affected emotionally but not physically	because the action of turning up the TV seems unintentional	because the harm caused is minimal as the boy is not intentionally trying to disrupt the conversation	because the action of turning up the TV does not provide any help	because the action is neutral in terms of morality	The boy	The assumption is that the boy is innocently turning up the TV without realizing the impact on his father's conversation.	The father	The assumption is that the father is sharing his military service experience with his son.	-2.1	-2.1
65	Clifford	You see a boy turning up the TV as his father talks about his military service.	The boy is intentionally trying to avoid hearing about his father's military service	6	8	2	1	-1	because the patient (father) is being affected emotionally and may feel hurt or rejected	because the action of turning up the TV seems deliberate and aimed at avoiding the conversation	because the harm caused is emotional and may lead to a breakdown in communication	because the action of turning up the TV does not provide any help	because intentionally avoiding a conversation about someone's military service can be seen as disrespectful	The boy	The assumption is that the boy is intentionally turning up the TV to avoid hearing about his father's military service.	The father	The assumption is that the father is sharing his military service experience with his son.	-2.1	-2.1
65	Clifford	You see a boy turning up the TV as his father talks about his military service.	The boy is trying to distract himself from feeling overwhelmed by his father's military service	7	6	2	3	0	because the patient (father) is being affected emotionally and the boy may feel overwhelmed or anxious	because the action of turning up the TV seems deliberate and aimed at finding a distraction	because the harm caused is emotional and may lead to a breakdown in communication	because the action of turning up the TV provides some help in distracting the boy from his overwhelming emotions	because the action is neutral in terms of morality	The boy	The assumption is that the boy is intentionally turning up the TV to distract himself from feeling overwhelmed by his father's military service.	The father	The assumption is that the father is sharing his military service experience with his son.	-2.1	-2.1
66	Kruepke	I was working at a fast food restaurant and the policy was to throw away the excess food at the end of the night. Even if there was a large quantity of food left over you had to throw it away. Instead my friend and I would take home the extra food.		7	8	3	7	3	because the excess food is not being utilized and is being wasted.	because my friend and I intentionally took home the extra food instead of throwing it away.	because although the excess food was not being wasted, it was not being distributed to those in need either.	because we were able to utilize the excess food instead of it going to waste.	because although we were able to prevent food waste, we did not actively address the issue of food insecurity.	I	I assumed that I was an employee at the fast food restaurant.	The excess food	I assumed that the excess food would be thrown away.	4.291666667	0.39
66	Kruepke	I was working at a fast food restaurant and the policy was to throw away the excess food at the end of the night. Even if there was a large quantity of food left over you had to throw it away. Instead my friend and I would take home the extra food.	The fast food restaurant has a policy of throwing away excess food.	7	8	3	7	3	because the excess food is not being utilized and is being wasted.	because my friend and I intentionally took home the extra food instead of throwing it away.	because although the excess food was not being wasted, it was not being distributed to those in need either.	because we were able to utilize the excess food instead of it going to waste.	because although we were able to prevent food waste, we did not actively address the issue of food insecurity.	I	I assumed that I was an employee at the fast food restaurant.	The excess food	I assumed that the excess food would be thrown away due to the restaurant's policy.	4.291666667	0.39
66	Kruepke	I was working at a fast food restaurant and the policy was to throw away the excess food at the end of the night. Even if there was a large quantity of food left over you had to throw it away. Instead my friend and I would take home the extra food.	There is a high demand for food assistance in the community.	9	8	3	7	3	because there are many individuals in the community who are food insecure and in need of assistance.	because my friend and I intentionally took home the extra food instead of throwing it away.	because although the excess food was not being wasted, it was not being distributed to those in need either.	because we were able to utilize the excess food instead of it going to waste.	because although we were able to prevent food waste, we did not actively address the issue of food insecurity.	I	I assumed that I was an employee at the fast food restaurant.	The excess food	I assumed that the excess food would be thrown away due to the restaurant's policy.	4.291666667	0.39
66	Kruepke	I was working at a fast food restaurant and the policy was to throw away the excess food at the end of the night. Even if there was a large quantity of food left over you had to throw it away. Instead my friend and I would take home the extra food.	The excess food is still safe to consume.	6	8	3	7	3	because although the excess food is not being utilized, it is not immediately harmful or dangerous.	because my friend and I intentionally took home the extra food instead of throwing it away.	because although the excess food was not being wasted, it was not being distributed to those in need either.	because we were able to utilize the excess food instead of it going to waste.	because although we were able to prevent food waste, we did not actively address the issue of food insecurity.	I	I assumed that I was an employee at the fast food restaurant.	The excess food	I assumed that the excess food would be thrown away due to the restaurant's policy.	4.291666667	0.39
67	Mickelberg	Person X left their long-term band as soon as an opportunity came up to play with a more successful band.		5	8	6	7	2	because leaving a band can be emotionally challenging but not extremely vulnerable	because Person X actively sought out the opportunity to play with a more successful band	because leaving the long-term band may cause some harm to the band's dynamics and relationships	because joining a more successful band can provide new opportunities and exposure	because leaving a band for personal gain without considering the impact on the long-term band is morally questionable	Person X	Person X is a musician	Person X's long-term band	Person X's long-term band is less successful	-0.81	-0.81
67	Mickelberg	Person X left their long-term band as soon as an opportunity came up to play with a more successful band.	Person X had a strained relationship with their long-term band	6	8	6	7	2	because the strained relationship may have made Person X more emotionally vulnerable	because Person X actively sought out the opportunity to play with a more successful band	because leaving the long-term band may cause some harm to the band's dynamics and relationships	because joining a more successful band can provide new opportunities and exposure	because leaving a band for personal gain without considering the impact on the long-term band is morally questionable	Person X	Person X is a musician	Person X's long-term band	Person X's long-term band is less successful	-0.81	-0.81
67	Mickelberg	Person X left their long-term band as soon as an opportunity came up to play with a more successful band.	Person X was offered a significantly higher salary by the more successful band	4	8	6	9	0	because the higher salary may have reduced the vulnerability of Person X	because Person X actively sought out the opportunity to play with a more successful band	because leaving the long-term band may cause some harm to the band's dynamics and relationships	because the higher salary can provide financial stability and support	because leaving a band for financial reasons without considering the impact on the long-term band is morally questionable	Person X	Person X is a musician	Person X's long-term band	Person X's long-term band is less successful	-0.81	-0.81
67	Mickelberg	Person X left their long-term band as soon as an opportunity came up to play with a more successful band.	Person X's long-term band was not supportive of their musical growth	5	8	6	7	1	because the lack of support may have made Person X emotionally vulnerable	because Person X actively sought out the opportunity to play with a more successful band	because leaving the long-term band may cause some harm to the band's dynamics and relationships	because joining a more successful band can provide better opportunities for musical growth	because leaving a band for personal growth without considering the impact on the long-term band is morally questionable	Person X	Person X is a musician	Person X's long-term band	Person X's long-term band is less successful	-0.81	-0.81
