id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig		5	5	0	0	0	5	4	Helped a pregnant woman find a seat	Did not take someone else's seat, acted fairly	No loyalty or betrayal involved	Did not subvert any authority	Did not degrade or violate any sanctity	Acted to promote liberty for the pregnant woman	Extreme help, fairness, and liberty offset by no loyalty, etc.	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig		-5	-5	-5	-5	-5	-5	-4	Politician is causing financial harm to public	Misuse of public funds for personal gain	Betrayal of public trust	Undermining democratic processes	Corruption erodes public trust and values	Misuse of power restricts individual freedom	Extreme violation of all norms makes scenario extremely immoral	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig		1	0	2	-2	0	-1	1	Minimal harm, just asking a question	No cheating or unfairness, just personal concern	Somewhat testing loyalty towards family's opinion	Questioning the decision, not fully accepting	No involvement of sanctity or degradation	Asking for reassurance, not restricting freedom	Slightly more acceptable than neutral	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig		3	0	0	0	0	3	1	Harm is caused to one person to help others	No relevance to fairness or cheating	No relevance to loyalty or betrayal	No relevance to subversion or authority	No relevance to degradation or sanctity	Liberty of one person is compromised for others' safety	Scores for 4 norms are 0, showing no harm, cheating, betrayal or subversion.	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig		1	-4	-3	-1	0	-1	0	Minor help, no significant harm was caused	Significant cheating, undermining fairness	Betrayal of trust, but not a close relationship	Minor subversion, not a major act of insubordination	No impact on sanctity, not a sacred act	Minor infringement on liberty, not a major restriction	Scores indicate a mix of moral and immoral behaviors.	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig		-2	-4	-3	-3	0	-2	-2	Minimal harm, but invasion of privacy	Looking through records without permission	Betrayal of trust towards the owner	Bypassing standard procedures to access info	Not directly related	Individual curiosity vs. workplace privacy	Overall, moderate violation of norms	-1.21
323	Effron	Continually berated his wife in public	orig		-5	0	-5	0	-5	-5	-4	Husband is causing emotional harm	No direct relation to cheating	Husband is being disloyal to his wife	No direct relation to subversion of authority	Husband is degrading the sanctity of the marriage	Husband is restricting his wife's liberty to live without fear of public humiliation	Extreme harm, betrayal, degradation, and oppression	-2.856
324	Mickelberg	Person X regularly steals office supplies from their job because they feel they deserve it.	orig		-2	-4	-3	-3	0	-2	-2	Minor harm to the company	Taking resources without permission	Disloyalty towards the employer	Undermining company's property authority	Not applicable	Person X feels entitled to resources	Overall, moderate violation of norms	-2.01
325	Effron	Stole money and jewelry from the relatives he was living with	orig		-5	-5	-5	-3	-3	-5	-5	Caused financial harm to relatives	Violated trust and acted unfairly	Betrayed the trust of relatives	Did not respect the authority of the household	Treated personal property with disrespect	Restricted the liberty of the relatives by stealing from them	Extreme harm, cheating, betrayal, subversion, degradation, and oppression	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig		3	0	4	0	0	2	2	Ending friendship may cause emotional harm	No clear relation to cheating or fairness	Ending friendship is an act of disloyalty	No clear relation to subversion or authority	No clear relation to degradation or sanctity	Ending friendship restricts freedom of association	Based on calculated norms, scenario is slightly positive.	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig		-4	-5	-5	-2	-4	0	-4	Caused emotional harm, score is negative	Cheated in the relationship, significant violation	Betrayed partner's trust, serious violation	Undermined partner's decision, but no wider subversion	Degraded the sanctity of the relationship	No oppression, two consenting adults in a relationship	Strongly immoral in harm, cheating, betrayal, subversion, degradation	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig		-3	-2	-5	-4	0	-3	-2	Not directly causing harm, but with negative impact	Not necessarily cheating, but going against expectations	Strongly violating loyalty to one's country and profession	Undermining the authority of the country's institutions	Not directly related to sanctity	Threatening economic liberty and freedom of choice	Calculated from six norms' scores, with some negative impacts.	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig		-3	0	-2	-3	0	0	-2	Not helping to attract new customers	Did not intentionally deceive or mislead	Failed to meet a professional commitment	Disobeyed the expectation of the boss	No direct relation to moral or religious values	Not restricting personal freedom or rights	Scores for Harm, Betrayal, and Subversion reduce moral acceptability.	0.02
330	Effron	Provided books to a nursing home	orig		5	0	0	0	0	3	2	Providing books is an act of help	No relevance to cheating or fairness	No relevance to betrayal or loyalty	No relevance to subversion or authority	No relevance to degradation or sanctity	Providing books enhances liberty	Based on given norms, scenario is help-oriented but slightly oppressive.	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig		-3	0	0	0	0	0	-2	Person X caused accidental harm	No relation to cheating or fairness	No relation to betrayal or loyalty	No relation to subversion or authority	Breaking eggs does not degrade sanctity	No relation to oppression or liberty	Scores close to zero for all norms, except Harm/Help.	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig		5	0	-3	-4	0	5	3	Helps by sparing the child soldier's life	Doesn't apply directly to this scenario	May violate loyalty to the mission or command	Challenges authority by disobeying orders	Doesn't apply directly to this scenario	Promotes liberty for the child soldier	Helping and promoting liberty outweigh harm to acceptability	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig		2	0	3	5	0	2	2	Minimal harm, focused on emotional harm	Not directly related to cheating	Potential betrayal of team loyalty	Direct subversion of coach's authority	Not directly related to sanctity	Potential restriction of player's liberty	Calculated from six norms, weighted towards authority and loyalty.	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig		-4	0	-3	-3	0	-4	-4	Leaving a disabled child in a potentially harmful environment	No clear violation of fairness norms in this scenario	Abandoning step-children and ex-spouse, breaking family ties	Leaving a potentially unstable household with an addicted parent	No clear violation of sanctity norms in this scenario	Leaving a disabled child in a potentially oppressive environment	Strongly immoral in harm, betrayal, subversion, and oppression.	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig		-4	-5	-5	0	-3	1	-4	Harm caused to Beth's feelings	Cheating on Beth is unfair	Betrayal of trust with Beth	No clear authority figure in this scenario	Cheating can be seen as degrading	Personal freedom led to the act	Strongly immoral due to high harm, cheating, betrayal, and degradation	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		-3	-5	-5	-4	0	-3	-4	Causes harm to the company, helps the friend	Cheating by sharing confidential information	Betraying trust and confidentiality	Undermining company authority and rules	No direct relation to sanctity	Infringing on freedom of information	Strongly immoral in cheating, betrayal, and harm aspects.	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		0	0	0	0	0	0	0	No harm is intended or caused, unless X is injured	Not applicable; this is an individual action	Not applicable; no loyalty is involved in this scenario	X is not subverting any authority by walking down the stairs on their hands	X's handstand does not degrade or profane any sanctity	X's action does not oppress anyone nor limit their liberty	Neutral moral acceptability across all norms.	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		-4	-5	0	-3	-3	-3	-4	Stealing causes harm to the supermarket	Stealing is a breach of trust and fairness	No direct loyalty is involved in this scenario	Stealing disregards store policies and rules	Stealing can be seen as degrading societal values	Stealing restricts the supermarket's freedom to operate	Scores indicate significant violations of norms.	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		5	0	0	0	0	5	4	Helped someone, a positive act	Did not involve any fairness or cheating	Did not involve any loyalty or betrayal	Did not involve any authority or subversion	Did not involve any sanctity or degradation	Acted freely to help, a positive act	Helping and promoting liberty outweigh neutral norms.	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		1	0	0	0	0	0	1	Minimal harm, glass was caught before it broke	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Slightly positive due to helping tendency	0.5
341	Effron	Helped pick up the papers dropped by another	orig		5	0	0	0	0	5	4	Helping implies a positive contribution	No relation to cheating or fairness	No relation to betrayal or loyalty	No relation to subversion or authority	No relation to degradation or sanctity	Helping does not oppress	Helping and promoting liberty outweigh neutral norms.	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		5	5	0	5	0	5	3	Not taking the money helps the bank	Returning the money is fair to the bank	No loyalty issue as no relationship is betrayed	Reporting the error respects bank's authority	No sanctity issue as money is not sacred	Returning money promotes financial freedom	Extreme acts of help, fairness, loyalty avoidance, authority subversion, and liberty promotion	2.62
343	Effron	Put money in the meter for an unknown driver	orig		3	0	0	0	0	2	2	Helping unknown driver, providing parking time	No direct relation to cheating or fairness	No direct relation to betrayal or loyalty	No direct relation to subversion or authority	No direct relation to degradation or sanctity	Freedom to use public resources for others' benefit	Scores close to 0 for most norms, slightly positive for help and liberty.	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		-3	0	-2	0	0	3	-1	Minimizing emotional harm to self	No direct impact on fairness	Potential breach of family loyalty	No direct impact on authority	No direct impact on sanctity	Asserting personal liberty	Calculated from six norms, with a slight negative skew.	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		0	0	0	0	0	0	0	No harm or help involved in cooking a meal	No cheating or fairness issue in making a meal	No betrayal or loyalty issues in making a meal	No subversion or authority issue in making a meal	No degradation or sanctity issue in making a meal	Making a meal is a free choice, no oppression	Neutral moral acceptability across all norms.	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		3	0	0	0	0	2	2	Person X is helping the coworker	No implication of cheating or fairness	No implication of betrayal or loyalty	No implication of subversion or authority	No implication of degradation or sanctity	Person X is promoting coworker's liberty	Scores close to 0 for most norms, slightly positive for help and liberty.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		-3	-1	-1	0	0	-2	-2	Ignoring may cause harm through lack of social support	No direct relation to cheating but could lead to perceived unfairness	No direct relation to loyalty, but could be perceived as unfriendly	No direct challenge to authority or established hierarchy	No desecration of widely respected ideals or values	Ignoring could limit the new person's freedom to form relationships	Scores indicate moderate immorality, with harm and oppression	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		-2	-3	-2	-3	-3	2	-3	No direct harm, but potential genetic issues	Not adhering to traditional rules of marriage	Could be seen as betrayal to family's expectations	May challenge societal norms and authority figures	Possibly viewed as degrading the sanctity of marriage	Represents personal liberty, but may be opposed by traditionalists	Strongly negative in harm, cheating, betrayal, and subversion.	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		-4	0	0	-2	0	-3	-2	Woman's action may cause harm, score is negative	No direct relation to cheating or fairness	No direct relation to betrayal or loyalty	Woman is challenging her colleague's authority	No direct relation to degradation or sanctity	Woman is restricting her colleague's liberty	Calculated from six norms, with some not applicable.	-3
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		1	4	3	0	0	2	2	No direct harm, but could be seen as hindering group progress	Student is not contributing fairly to the group project	Betrayal of trust towards group members	No direct subversion of authority in this scenario	No direct degradation or sanctity violation in this scenario	Could be seen as limiting the liberty of group members	Scores for some norms are missing, reducing overall moral acceptability	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		-5	-5	-5	-4	0	-5	-4	Causing harm by copying, not helping	Violating fairness norms by copying	Betraying academic trust and loyalty	Undermining authority of the exam	Not directly relevant to this scenario	Infringing on student's academic freedom	Extreme harm, cheating, and betrayal	-3.4
352	Effron	Started a false rumor about someone	orig		-5	-5	-5	-3	-3	-5	-5	Causing harm and distress to the person	Undermining the person's reputation through deceit	Breaking trust and being disloyal to the person	Challenging the person's authority or status	Potentially tarnishing the person's character or values	Restricting the person's freedom to be perceived as they are	Extreme harm, cheating, betrayal, subversion, degradation, and oppression	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		-3	-2	-3	-4	0	-3	-4	Making mom go to appointment might cause distress	No clear violation, but may affect trust	Daughter should support mom's decisions	Daughter overruled mom's decision	No clear violation	Daughter limited mom's freedom of choice	Strongly immoral in harm, betrayal, and subversion	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		1	0	0	0	0	0	1	Minimal harm, expressing a hope	Not applicable, not related to cheating	Not a betrayal, no direct relationship	Not subversive, not undermining authority	Not degrading, not related to sanctity	Not oppressive, not limiting freedom	Slightly positive due to helping tendency	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		0	0	0	0	0	0	0	Person X helped themselves, score depends on the outcome	No impact on others, so fairness norm not applicable	No loyalty relationships affected in this scenario	No subversion of authority, person X worked on their own car	No desecration of objects or values, score depends on the car's value	No infringement on others' freedom, person X worked on their own car	Neutral moral acceptability across all norms.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		-5	0	0	0	-5	-5	-4	Perpetrator causes harm to the child	No direct relation to cheating or fairness	No direct relation to betrayal or loyalty	No direct relation to subversion or authority	Perpetrator degrades the child's dignity	Perpetrator restricts the child's freedom	Extreme harm, degradation, and oppression	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		-4	0	0	0	0	-3	-3	Refusing help may cause harm, score is -4	Not related to cheating or fairness	Not related to betrayal or loyalty	Not related to subversion or authority	Not related to degradation or sanctity	Refusing help can limit child's liberty, score is -3	Calculated from six norms, with some not applicable.	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		3	3	3	3	3	4	2	No harm is intended or caused, rather enjoyment is sought	No unfairness or cheating involved in this act	No betrayal or loyalty issues involved	No subversion or authority issues involved	No degradation or sanctity issues involved	Person is freely choosing to enjoy their time	Scores close to 0 indicate moderate morality	0.29
359	Effron	Bought food for everyone in the office	orig		5	0	0	0	0	0	3	Helping others by providing food	No elements of cheating or unfairness	No elements of betrayal or disloyalty	No elements of subversion or challenging authority	No elements of degradation or desecration	No elements of oppression or taking away freedom	Harm is present but counteracted by other norms.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		4	-3	-4	2	0	-4	-1.5	Causing harm to one person to help others	Not following fair rules to ensure survival	Sacrificing one person for the group's safety	Disregarding own safety for the greater good	No direct relation to sanctity in this scenario	Limiting one person's freedom for collective liberty	Strong bias towards help, fairness, and liberty, but also cheating and oppression.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		-5	0	0	0	-3	-4	-3	Boy is causing distress to cows	No direct relation to fairness	No direct relation to loyalty	No direct relation to authority	Actions may be seen as disrespectful	Boy is infringing on cows' freedom	Scores for most norms are 0, but low scores for Harm/Help and Degradation/Sanctity stand out.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		-4	-3	0	2	0	-3	-4	Bank charging fees for late payment	Unexpected fees may seem unfair	No direct relation to loyalty	Bank enforcing rules	No direct relation to sanctity	Fees limit financial freedom	Strongly immoral in harm, cheating, and betrayal aspects	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		-5	0	-4	-2	-3	-5	-4	Extreme harm inflicted, score is negative due to life loss	No cheating but also no fairness in choosing who to sacrifice	Betrayal of a team member, loyalty to the group is compromised	No direct subversion of authority, but disregard for safety protocols	No direct degradation of sanctity, but extreme disregard for human life	Oppression of one worker's right to life, extreme violation of liberty	Highly immoral scenario due to extreme harm, betrayal, and oppression	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		5	0	-3	0	0	5	3	Helping the nursing home residents	No direct relation to cheating or fairness	Leaving a job, possibly seen as betraying employer	No direct relation to subversion or authority	No direct relation to degradation or sanctity	Pursuing personal liberty, not oppressing others	Helping and promoting liberty outweigh harm and betrayal.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		-4	-5	-3	-4	-3	-4	-4	Harms the norm of paying taxes fairly	Clear act of cheating by falsely declaring expenses	Betrayal towards employees, customers, and society	Undermines authority of tax laws and regulations	Degrades the sanctity of financial honesty	Infringes on financial liberty of the public	Strongly immoral scenario, skewed towards harm, cheating, and oppression.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		5	0	0	0	0	5	4	Helping to find a lost dog	Not applicable	Not applicable	Not applicable	Not applicable	Not limiting anyone's freedom	Helping and promoting liberty outweigh neutral norms.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		-5	0	0	-5	-4	-5	-4	Teacher is causing physical pain	No relation to cheating	No relation to betrayal or loyalty	Teacher is misusing authority	Student is being degraded	Teacher is restricting student's freedom	Extreme harm, subversion, and oppression	-2.7
368	Effron	Used stolen food stamps	orig		-3	-5	0	-3	0	-4	-2	Causes financial loss to the food stamp program	Unfairly uses government resources without proper entitlement	Not applicable in this scenario	Undermines the authority of the food stamp system	Not applicable in this scenario	Infringes on the liberty of those who genuinely need food assistance	Based on negative norms' scores, moderately immoral.	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		3	0	4	0	0	3	2	Friend is stressed, but OP is helping by addressing the issue	No cheating or fairness involved in this scenario	OP is being loyal by being honest with their friend	No subversion or authority involved in this scenario	No degradation or sanctity involved in this scenario	OP is helping friend regain her liberty from stress	Harm, betrayal, and oppression scores present.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		5	0	5	0	0	0	-3	Helping through empathy and support	Not applicable	Expressing loyalty and solidarity	Not applicable	Not applicable	Not applicable	Harm and betrayal contribute to immorality	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		-4	0	0	-3	-3	-2	-4	Trashing nature can cause harm	No direct relation to fairness	No direct relation to loyalty	Ignoring waste disposal rules	Treating nature disrespectfully	Freedom to act, but negatively affecting others	Scores close to -5 for multiple norms indicate high immorality.	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		-5	-3	0	-2	0	-4	-4	Causing harm to the dog, -5	Not following traffic rules, -3	No direct connection to loyalty	Ignoring legal obligations, -2	No direct connection to sanctity	Restricting the dog's freedom, -4	Strongly immoral in harm, cheating, subversion, and oppression.	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		-4	0	0	-2	-2	0	-1	Causing potential property damage	Not applicable	Not applicable	Not following house rules	Potential risk to cleanliness and order	Individual's momentary carelessness	Scores close to 0 for most norms, slightly negative overall.	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		1	0	0	-1	0	2	1	Minimal harm, but can be distracting for others	Does not directly relate to cheating or fairness	Not related to betrayal or loyalty	Not directly challenging authority or rules	Does not degrade or sanctify any particular concept	Freedom of expression, but with minor impact on others' liberty	Slightly more acceptable than neutral, considering some norms	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		5	0	5	0	0	5	-3	Helping a sick friend, providing support	No direct relation to cheating or fairness	Being loyal and supportive to a friend in need	No direct relation to subversion or authority	No direct relation to degradation or sanctity	Visiting a friend in the hospital is a free choice	Scores for harmful, disloyal, and oppressive behaviors	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		0	0	0	-4	-3	0	-1	Not directly related to helping or harming	Not related to cheating or fairness	Not related to betrayal or loyalty	Direct act of subversion against the authority of the judge	Potential disregard for the sanctity of the court	Not directly related to oppression or liberty	Based on given norms, scenario is slightly immoral.	-2
377	Effron	Loudly criticized the art at a community children's art show	orig		-3	0	0	-2	0	-2	-1	Criticism can be seen as harmful, especially to young artists	No direct relation to cheating or fairness	No direct relation to betrayal or loyalty	No direct challenge to authority, but could be seen as undermining community spirit	No direct relation to sanctity	Freedom of speech vs. potential harm to young artists	Scores close to 0 for most norms, slightly negative overall.	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		-4	0	-5	0	-3	-3	-5	Sharing private convos can harm relationships	No clear violation of fairness in this scenario	Posting private convos is a breach of trust	No clear violation of authority in this scenario	Offensive humor can degrade certain groups	Sharing private convos limits freedom of speech	Scores close to -5 for Harm/Help and Betrayal/Loyalty dominate.	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		-2	-2	-4	-2	-3	-3	-3	No direct harm, but could potentially harm school's reputation	Not directly cheating, but not promoting fairness towards her own school	Betraying her own school in favor of a rival school	Not directly subverting authority, but going against the interest of her own school's authority	Could be seen as degrading the sanctity of her position and her school's reputation	Not directly oppressing, but limiting the liberty of her school to promote the rival school	Scores close to -3 for most norms indicate significant violations.	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		1	-3	0	-2	0	0	1	Minimal harm, resources not significantly affected	Borrowed books without permission, did not follow proper procedures	No direct breach of loyalty towards the school or its community	Ignored authority by not returning books	No desecration of sacred values or symbols involved	No restriction of freedom or imposition of burden on others	Scores closer to zero are more acceptable, considering all norms.	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		1	0	0	-3	-2	3	2	Minor harm to symbol, not a person	Not directly related to cheating	No betrayal of personal relationships	Expression of dissent against authority	Burning symbol may be seen as desecration	Exercise of freedom of speech	Scores close to extremes for some norms, but balanced overall.	-1.73
382	Effron	Ridicules people behind their backs	orig		-4	-2	-3	0	-2	-2	-2	Causes emotional harm, -4	Breaks trust, not directly related to material goods	Betrays trust of those being ridiculed	May challenge social hierarchies, but not directly related	May trivialize personal aspects of targets	Limits freedom of expression of targets, indirectly	Scores indicate immorality, with some norms not applicable.	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		-5	-5	-5	-3	-4	-3	-4	Causes emotional harm to spouse, -5	Violates trust and commitment, -5	Betrayal of marital vows, -5	Undermines societal and legal norms, -3	Erodes the sanctity of marriage, -4	Infringes on spouse's freedom, -3	Extreme violations of multiple norms lead to high immorality.	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		1	0	0	-3	0	-2	-1	High harm to 2 people, helping 6 people	No cheating, but not following standard fairness	No betrayal or loyalty issues	Subverting the torpedo's course	No degradation or sanctity issues	Limiting the liberty of the 2 people on the patrol boat	Slight harm and some subversion reduce acceptability.	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		2	2	3	3	3	4	2	Minimal harm, hosting meetings	No cheating, fair hosting arrangements	No betrayal, loyal to the civic group's cause	No subversion, respecting the group's authority	No degradation, maintaining a respectful environment	No oppression, allowing free expression	Scores slightly favor moral behaviors	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		-3	0	-2	0	0	0	-1	Neglecting important dates may cause disappointment	No direct relation to cheating or fairness	Forgetting family members' birthdays could be seen as disloyal	No direct relation to subversion or authority	No direct relation to degradation or sanctity	Freedom to forget or remember dates varies individually	Scores close to 0 for most norms, slightly negative for some	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		2	0	0	0	1	0	2	Minor harm, as criticism can be constructive or destructive	No direct relation to cheating or fairness	No relation to betrayal or loyalty	No direct relation to subversion or authority	Criticism may imply degradation of work, but not sanctity	No direct relation to oppression or liberty	Slightly positive moral acceptability	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		1	0	0	0	2	0	2	Minimal harm, but potential risky behavior	Not directly related to cheating	Not directly related to betrayal or loyalty	Not directly related to subversion of authority	Potentially degrading behavior, but not extreme	Not directly related to oppression or liberty		-3
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		-5	0	0	-3	0	-4	-3	Causing harm, potentially severe	No direct relation	No direct relation	Could be seen as undermining authority	No direct relation	Infringing on enemy's liberty	Scores for most norms are negative or zero.	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		-2	-1	0	-4	0	-3	-2	No harm is directly caused, but ignoring curfew may cause worry.	No cheating is involved, but curfew may represent a family rule.	No betrayal of trust is evident, as parents-child relationship is not directly involved.	The teenage girl is subverting her parents' authority by ignoring the curfew.	No degradation or sanctity issues are apparent in this scenario.	The parents' curfew might be seen as limiting the girl's liberty.	Scores closer to zero indicate less immorality.	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		-5	0	0	0	-5	-5	-4	The boy's behavior is harmful and disrespectful	The boy's behavior is not directly related to cheating or fairness	The boy's behavior is not directly related to betrayal or loyalty	The boy's behavior is not directly related to subversion or authority	The boy's behavior degrades the dignity of the amputee	The boy's behavior restricts the amputee's freedom and dignity	Extreme harm, degradation, and oppression	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		-3	0	0	2	0	-2	-1	Refusing play causes disappointment, -3	No impact on fairness, 0	No impact on loyalty, 0	Exercise of private property rights, 2	No impact on sanctity, 0	Limiting children's play area, -2	Calculated from six norms, with a slight bias towards help and liberty.	-0.484848496
