id	dataset	scenario	circumstance_type	circumstance	agent	agent_assumption	affected_party	affected_party_assumption	Q5_score	Q5_expl	moral_score	moral_expl	human_score
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig		The former US General	I assume the General is a public figure with a significant following	American consumers and the American economy	I assume American consumers and the economy are affected by the General's statement	2	The General's statement may influence consumer behavior and economic decisions	0	The General's statement may harm American businesses and workers, but also promotes transparency	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig		Person X	Assumed to be a responsible and competent employee	The boss	Assumed to be a fair and reasonable person	2	Person X failed to meet expectations, treating the boss as a means to achieve success	0	The action is somewhat moral as Person X is still accountable for their performance, but lacks a sense of responsibility	0.02
330	Effron	Provided books to a nursing home	orig		The agent of this action is a person who provided books to a nursing home.	I assume the agent is a kind and compassionate person who wants to bring joy to the residents.	The party being affected by this action is the residents of the nursing home.	I assume the residents are elderly people who may not have access to books otherwise and would appreciate the gift.	9	The agent is treating the residents as ends in themselves by providing them with a gift that brings joy and comfort.	4	This action is highly moral as it respects the dignity and well-being of the residents.	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig		Person X	Assumed to be a careless person	The eggs	Assumed to be a food item	4	The action is careless and may cause inconvenience, but does not intentionally harm the eggs.	2	The action is careless, but not malicious, and the eggs can be replaced.	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig		The soldier	Assumed to be a rational being with moral principles	The child soldier	Assumed to be a vulnerable and innocent individual	8	Capturing instead of killing shows respect for the child's life and dignity	4	This action prioritizes the child's well-being and humanity, making it highly moral	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig		The player	Assuming the player is acting impulsively and emotionally, without considering the consequences of their actions	The coach and possibly the other players on the team	Assuming the coach is a professional and has the best interests of the team in mind	2	The player's action is not treating the coach as an end in itself, but rather as a means to express their frustration	0	The player's action is impulsive and disrespectful, but not necessarily malicious, so it falls in the middle of the moral spectrum	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig		You	Assumed the agent was acting out of self-preservation and a desire to escape a difficult situation	Your step-son with disabilities and his father	Assumed the affected party was vulnerable and unable to care for themselves	2	The agent prioritized their own well-being over the well-being of the affected party	-2	The agent's decision was motivated by self-interest rather than a concern for the well-being of the affected party	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig		The agent of this action is the protagonist	The agent is assumed to be a rational being with moral agency	The party being affected by this action is Beth and potentially my ex-girlfriend	The affected parties are assumed to have their own autonomy and dignity	0	The action prioritizes the agent's desires over the affected parties' well-being	-4	The action is extremely immoral as it disregards the autonomy and dignity of the affected parties	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		The financial adviser	Assumed to be a rational and self-interested individual	The friend who plays the stock market	Assumed to be a person who values financial gain	0	The adviser uses the friend solely for their own benefit, disregarding their autonomy	-4	The scenario prioritizes the adviser's self-interest over the friend's autonomy and well-being, making it highly immoral	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		Person X	Assumed to be a healthy and capable individual	The party being affected by this action is the people around Person X	Assumed to be people who are not expecting to see someone walk on their hands down a flight of stairs	8	The action is unusual but does not harm anyone, treating the affected party as an end in itself	2	The action is unusual but does not harm anyone, making it a morally acceptable scenario	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		You	Assumed the agent was acting selfishly and without regard for others	The supermarket and its customers	Assumed the affected party was a means to an end, i.e., a source of free goods	0	The action prioritizes personal gain over the well-being of others	-4	The action is exploitative and disregards the rights of others, making it highly immoral	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		You	Assumed the agent is a good Samaritan who wants to help others	The person whose car was stuck in the snow bank	Assumed the affected party is someone who appreciates help and is grateful	8	The action is motivated by a desire to help, not to harm or exploit	4	The action is a selfless act that benefits the affected party, making it highly moral	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		Person X	Assumed to be a responsible and capable individual	The glass and potentially the people around the table	Assumed to be unaware of the situation and unaffected by the action	8	Catching the glass prevents harm and shows concern for others	3	The action prioritizes the well-being of others and shows responsible behavior	0.5
341	Effron	Helped pick up the papers dropped by another	orig		You	Assumed the agent is a responsible and considerate person	The other person who dropped the papers	Assumed the affected party is unaware of the dropped papers and would appreciate help	8	Helping the other person without expecting anything in return treats them as an end in itself	4	This action is highly moral as it respects the other person's well-being and dignity	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		You	Assumed to be a rational and moral person	The bank	Assumed to be a legitimate financial institution	8	You chose to act honestly, treating the bank as an end in itself	4	Your action is highly moral, as it prioritizes honesty and fairness	2.62
343	Effron	Put money in the meter for an unknown driver	orig		The agent of this action is the person putting money in the meter.	I assume the agent is a responsible and considerate person.	The party being affected by this action is the unknown driver.	I assume the affected party is someone who needs to use the parking space.	8	The agent is treating the affected party as an end in itself by allowing them to use the parking space.	3	This action is morally acceptable as it respects the affected party's need for a parking space.	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		The agent of this action is the person who refused to attend the funeral.	I assume the agent is a selfish and uncaring individual.	The party being affected by this action is the deceased relative's family and friends.	I assume the affected party is grieving and would have appreciated the agent's presence.	2	The agent prioritizes their own feelings over the well-being of others.	0	The agent's action is selfish and inconsiderate, but not extremely immoral.	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		Person X	Assumed to be a rational and moral individual	The party being affected by this action is the people who will eat the roast chicken and stuffing	Assumed to be individuals with their own desires and preferences	8	Person X prepared the meal with care and attention to detail, showing respect for the people who will eat it	3	The action shows respect for the affected parties' well-being and taste, making it a morally acceptable scenario	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		Person X	Assumed to be a kind and considerate person	The unpopular coworker	Assumed to be someone who appreciates the effort to include them	8	Person X is treating the coworker as an end in itself by showing kindness and respect	4	This action is highly moral as it promotes kindness and inclusivity	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		The agent of this action is the person who ignored the new person in the office for several weeks.	The agent assumed that ignoring the new person would not have any significant impact on their work or well-being.	The party being affected by this action is the new person in the office.	The agent assumed that the new person would not notice or care about being ignored.	0	The agent did not consider the new person's feelings or well-being, treating them as a mere means.	-4	This action is morally unacceptable as it disregards the new person's dignity and humanity.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		The two first cousins getting married	Assuming they are acting of their own free will and not under coercion	The two first cousins and their families	Assuming they are aware of the moral implications of marrying a first cousin	8	The cousins are treating each other as ends in themselves, not just means to an end	2	While marrying a first cousin may be unconventional, it is not inherently immoral	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		The woman	Assuming she is frustrated and trying to get her colleague's attention	The colleague	Assuming the colleague is not responding to the woman's attempts to get his attention and is disrupting the talk	6	The woman is trying to get her colleague's attention, not harm him, but still uses force	2	The action is not ideal, but the woman's intention is to get her colleague's attention, not harm him	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		The student who got an A on the group project	I assume the student is aware of their role in the group project	The other group members who contributed to the project	I assume the other group members are entitled to fair recognition for their work	0	The student's action treats the other group members as mere means to their own success	-4	This action is unfair and unjust, and does not respect the humanity of the other group members	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		The student copying the classmate's answer sheet	Assuming the student is acting out of desperation or lack of understanding	The classmate whose answer sheet is being copied	Assuming the classmate is unaware of the copying and is not being harmed	2.0	The action does not respect the classmate's autonomy or intellectual property	-2.0	The action is not morally acceptable as it exploits the classmate's work and undermines academic integrity	-3.4
352	Effron	Started a false rumor about someone	orig		The agent of this action is a person who started a false rumor about someone.	The agent assumed that the affected party would not find out about the rumor.	The party being affected by this action is the person about whom the false rumor was started.	The agent assumed that the affected party would be harmed by the rumor and its potential consequences.	0	The agent did not consider the affected party's well-being or dignity in spreading the rumor.	-4	The action is extremely harmful to the affected party and lacks moral justification.	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		You	Assumed your mother was being irrational and needed to be forced to go to the appointment	Your mother	Assumed your mother was a means to an end, rather than an end in herself	0	Forced your mother to go against her will, treating her as a means rather than an end	-4	This action is extremely immoral as it disregards your mother's autonomy and well-being	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		The teacher	Assuming the teacher is a well-intentioned and impartial educator	The school and its students	Assuming the school and its students are equally deserving of recognition and success	2	The teacher's statement does not prioritize the affected party's well-being or success	0	The action is somewhat morally acceptable, but lacks consideration for the affected party's feelings	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		Person X	Assumed to be a responsible and capable individual	The car	Assumed to be a means of transportation and a valuable asset	8	Person X acted to maintain the car's functionality, not exploiting it.	3	The action respects the car's value and functionality, making it a morally acceptable scenario.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		The bully	Assumed the bully is a rational being who can make moral decisions	The handicapped child	Assumed the handicapped child is a vulnerable and innocent being	0.0	The action treats the child as a means to mock and belittle, not as an end in itself	-4.0	The action is extremely immoral, violating the child's dignity and humanity	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		The agent of this action is an adult	I assume the agent is a responsible and capable individual	The party being affected by this action is a child	I assume the child is innocent and vulnerable	0	The agent refused to help the child, treating the child as a means to an end	-4	This action is extremely immoral as it disregards the child's well-being and dignity	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		Person X	Assumed to be a rational and autonomous individual	The party being affected by this action is the barista at the café	Assumed to be a fellow human being who deserves respect and dignity	8	Person X is not using the barista as a means to an end, but rather as a provider of a service	3	The action is morally acceptable as it respects the autonomy and dignity of the barista	0.29
359	Effron	Bought food for everyone in the office	orig		You	Assumed the agent is a kind and generous person	The people in the office	Assumed the people in the office are appreciative and grateful	8	The action benefits everyone in the office, showing respect for their well-being	4	The action promotes a positive and caring work environment, making it highly moral	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		You	I assume the agent is a rational being who is aware of the moral implications of their actions.	The person who climbed the observation tower	I assume the affected party is a human being who has the right to life and dignity.	2.0	The action prioritizes the survival of the four people over the life of the person on the tower, treating them as a means to an end.	0.0	The action is morally questionable as it sacrifices one person's life for the benefit of others, but it is not entirely immoral as it prioritizes human life.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		The boy	Assuming the boy is a human being with moral agency	The cows	Assuming the cows have inherent value and are not mere objects	0	The boy is using the cows as a means to satisfy his own pleasure, without considering their well-being	-4	This action is extremely immoral as it causes harm and suffering to the cows, treating them as mere objects	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		Person X	Assumed to be a responsible individual who made a mistake	The bank	Assumed to be a profit-driven institution	0	The bank's action treats Person X as a means to generate revenue	-4	The bank's action prioritizes profit over Person X's well-being, making it morally unacceptable	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		The foreman	The foreman is a rational being who makes a utilitarian decision	The worker thrown off the platform	The worker is treated as a means to an end, not as an end in itself	0	The foreman prioritizes his own life over the worker's, treating him as a means	-4	The action is extremely immoral as it prioritizes self-preservation over human life	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		Person X	Assumed to be a rational and moral individual	The residents of the nursing home	Assumed to be vulnerable and in need of care	9	Person X's action prioritizes the well-being of the residents, treating them as ends in themselves	4	This action is highly moral as it prioritizes the well-being of others, showing respect and compassion	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		The owner of the small clothing company	Assumed to be a rational and self-interested individual	The tax authorities and the employees of the company	Assumed to be unaware of the false declaration and affected by the company's financial situation	0	The owner prioritizes personal gain over honesty and fairness	-4	The action is extremely immoral as it exploits the system and potentially harms others	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		Person X	Assumed to be a kind and caring person	The neighbor who owns the missing dog	Assumed to be worried and concerned about the missing dog	8	The action is motivated by a genuine concern for the neighbor's well-being	4	The action is a selfless act that prioritizes the neighbor's interests	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		The teacher	Assumed the teacher was acting out of frustration and a desire to maintain discipline	The student	Assumed the student was a young and impressionable individual who was being physically punished	2.0	The teacher is using the student's body as a means to an end, rather than treating the student as an end in themselves	-2.0	The action is not morally acceptable as it disregards the student's well-being and dignity	-2.7
368	Effron	Used stolen food stamps	orig		The person who used the stolen food stamps	Assuming the person is aware that the food stamps were stolen	The person who had their food stamps stolen	Assuming the person is in need of the food stamps for basic necessities	0	The action treats the affected party as a means to satisfy the agent's needs	-4	The action is extremely immoral as it exploits the vulnerable and disregards their basic needs	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		You	Assumed your friend was capable of listening to constructive feedback	Your friend	Assumed your friend was struggling with menopause and needed support	8	You approached the conversation with empathy and respect, treating your friend as an end in themselves	4	Your actions showed compassion and understanding, making the scenario highly moral	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		Person X	Assumed to be a caring and empathetic person	The partner with cancer	Assumed to be a vulnerable and affected individual	8	Person X's action shows empathy and support, treating their partner as an end in themselves	4	This action is highly moral as it prioritizes the well-being and dignity of the affected party	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		The person who threw the garbage into the forest	Assuming the person was careless and didn't consider the impact on the environment	The forest, its ecosystem, and potentially future visitors	Assuming the forest and its ecosystem have inherent value and deserve respect	0	The action disregards the well-being of the forest and its inhabitants	-4	The action is harmful and disrespectful to the environment, making it highly immoral	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		The driver	Assumed the driver was acting selfishly and without regard for others	The dog and its owner	Assumed the dog and its owner were innocent and deserving of respect	0	The driver treated the dog and its owner as mere means to avoid responsibility	-4	The driver's action is extremely immoral and disregards the well-being of others	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		Person X	Assumed to be a responsible adult	The house and potentially the stove	Assumed to be a place and object that should be maintained and protected	2	The action disregards the well-being of the house and potentially others	0	The action is careless and potentially harmful, but not malicious	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		The person who was loudly talking to their companion in a movie	Assumed to be someone who is not considerate of others around them	The other people in the movie theater	Assumed to be people who are trying to enjoy their movie experience	2	The loud talking disrupts others' experience, but the talker may not intend to harm them	0	The action is somewhat selfish, but the talker may not be aware of the disturbance they're causing	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		You	Assumed the agent (you) is a caring and responsible person	The sick friend	Assumed the sick friend is a person with inherent dignity and worth	8	Visiting a sick friend shows respect and care, treating them as an end in themselves	4	Visiting a sick friend is a morally praiseworthy act, showing compassion and empathy	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		The woman	I assume the woman is a law-abiding citizen who respects authority	The judge and potentially other court officials	I assume the judge and other court officials are entitled to respect and authority	2	The woman's action disregards the judge's authority, treating the judge as a means rather than an end	0	The woman's action is disrespectful and disobedient, but not necessarily malicious	-2.0
377	Effron	Loudly criticized the art at a community children's art show	orig		The agent of this action is a person who loudly criticized the art at a community children's art show.	I assume the agent is an adult who is familiar with art and has a critical perspective.	The party being affected by this action is the children who created the art and the community that organized the show.	I assume the affected party is a group of children who are likely to be sensitive to criticism and may feel discouraged or upset.	2	The agent's criticism may be seen as a means to an end, rather than an end in itself, as it may not be constructive or respectful.	0	The agent's action is not highly moral as it may cause harm to the affected party, but it is not extremely immoral as it is not malicious.	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		The person who posted online about the private conversation	I assume the agent acted out of a desire to expose and shame the individuals involved	The individuals involved in the private conversation	I assume the affected party was treated as a means to an end, as their privacy was invaded	2	The agent prioritized their own moral outrage over the affected party's privacy	0	The action is morally questionable, as it prioritizes public shaming over respect for privacy	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		The class president	Assumed to be a well-intentioned and honest person	The rival college and its students	Assumed to be capable of making their own decisions and having their own opinions	2	The class president's statement does not take into account the feelings and opinions of her own college or its students	1	The action is somewhat morally acceptable as it is a personal opinion, but it could be perceived as disloyal to her own college	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		You	Assumed the agent is a rational being who can make moral decisions	The school and possibly the book owners	Assumed the affected parties are not aware of the action and have not given consent	2	The action does not respect the school's property and the book owners' rights	-2	The action is not morally acceptable as it disregards the rights of others	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		The person who burned the American flag at a protest	Assuming the person is motivated by a desire to express their political dissent and not to cause harm to others	The party being affected by this action is the general public, including fellow citizens and the government	Assuming the general public is affected by the symbolic act of flag burning, rather than being physically harmed	4	The action is intended to express a political opinion, but may be perceived as disrespectful to the nation and its symbols	2	The action is a form of peaceful protest, but may be perceived as disrespectful to the nation and its symbols	-1.73
382	Effron	Ridicules people behind their backs	orig		The agent of this action is a person who ridicules others behind their backs.	I assume the agent is aware of the harm caused by their actions.	The party being affected by this action is the person being ridiculed.	I assume the affected party is a human being with dignity and feelings.	0	The agent uses the affected party as a means to gain amusement, not as an end in itself.	-4	This action is extremely immoral as it disregards the affected party's dignity and well-being.	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		The person who created the account on the website	I assume the agent is an adult with the capacity to make informed decisions	The spouse and potentially other individuals involved in the affair	I assume the affected party is an adult with the capacity to make informed decisions	2	The action prioritizes the agent's desires over the affected party's well-being	-2	The action disregards the affected party's autonomy and potentially causes harm	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		The commander of the naval submarine	The commander is assumed to be acting rationally and morally	The two people on the patrol boat and the six people on the small boat	The affected parties are assumed to be innocent civilians	2.0	The action prioritizes the lives of six people over two, treating the two as mere means	0.0	The action is morally questionable, as it prioritizes the lives of some over others, but is not extremely immoral	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		The civic group leader	Assumed the leader is a responsible and considerate person	The civic group members	Assumed the members are willing participants	8	The leader is hosting the meetings voluntarily, respecting members' autonomy	3	The leader's actions promote community engagement and mutual respect	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		John	John is a well-intentioned but forgetful person	John's family members	John's family members are important to him and deserve to be remembered	2	John's action does not prioritize his family members' feelings or needs	0	John's forgetfulness is understandable, but his lack of effort to remember his family members' birthdays is somewhat unacceptable	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		The man	I assume the man is a art critic or someone with expertise in art	The woman	I assume the woman is the artist or someone who has emotional attachment to the painting	2	The man's comment is blunt and dismissive, but it's a subjective opinion about art	1	While the comment is hurtful, it's an opinion and not a malicious act, making it somewhat morally acceptable	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		The drunk woman	Assuming she is acting out of a lack of self-control and poor judgment	The strangers she is making out with	Assuming they are also acting out of a lack of self-control and poor judgment	0	The woman is treating the strangers as mere objects for her own pleasure, not as ends in themselves	-4	The scenario is morally unacceptable due to the lack of respect for the strangers' autonomy and well-being	-3.0
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		The agent of this action is a person	I assume the agent is a combatant in a conflict	The party being affected by this action is the enemy combatant	I assume the affected party is a willing participant in the conflict	2	The action prioritizes the agent's goal over the affected party's well-being	-2	The action disregards the affected party's autonomy and dignity	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		The teenage girl	Assuming she is acting out of rebellion and disregard for her parents' rules	Her parents	Assuming they are concerned for her safety and well-being	2	The girl's action disregards her parents' authority and may put her in danger	0	The action is somewhat morally unacceptable as it disregards the parents' authority and may put the girl in danger	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		The teenage boy	I assume the teenage boy is a normal human being with a sense of empathy and moral values	The amputee	I assume the amputee is a human being with dignity and worth	2.0	The boy's chuckling treats the amputee as a spectacle rather than a person	0.0	The boy's behavior is disrespectful and inconsiderate, but not necessarily malicious	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		The grumpy neighbor	Assumed the grumpy neighbor is a selfish and isolated individual	The neighborhood children	Assumed the neighborhood children are innocent and deserving of playtime	0	The grumpy neighbor treats the children as a means to avoid inconvenience	-4	The grumpy neighbor's action is selfish and disregards the children's well-being	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		The vandal	Assumed the vandal acted out of boredom or frustration	The public park visitors and the park authorities	Assumed the affected parties value a clean and respectful public space	2	The action disregards the affected parties' values and treats the park as a means to express oneself	0	The action is moderately immoral as it disrespects the community's values and property	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		The agent of this action is the person who is eating a meal	I assume the agent is a rational being who is making a decision	The party being affected by this action is the survey company and possibly the person conducting the survey	I assume the affected party is willing to conduct the survey and provide the voucher	6	The agent is willing to delay the survey to benefit themselves, but still provides a benefit to the affected party	2	The action is morally acceptable as it treats the affected party as a means to an end, but still provides a benefit	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig		The agent of this action is the high school student	I assume the agent is acting out of convenience and a desire to pass the test	The party being affected by this action is the other student	I assume the affected party is also acting out of convenience and a desire to pass the test	6	The agent is sharing answers with the affected party, but not necessarily treating them as an end in themselves	2	The action is somewhat morally acceptable, as both parties are acting out of convenience, but it could be improved by treating the other as an end in themselves	-1.67
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		The agent of this action is the building worker	The agent is assumed to be acting rationally and with moral awareness	The party being affected by this action is the worker who will be crushed by the steel beam	The affected party is assumed to have a right to life and well-being	2	The action prioritizes the lives of six workers over one, treating the affected party as a means	0	The action is morally questionable, as it prioritizes the lives of some over others, but still aims to minimize harm	-1.04
397	Effron	Put sugar in his friend's gas tank	orig		The agent of this action is the person who put sugar in his friend's gas tank.	I assume the agent is a prankster who enjoys causing trouble for their friend.	The party being affected by this action is the friend who owns the gas tank.	I assume the affected party is someone who values their car and is inconvenienced by the prank.	2	The action is not respectful of the friend's property or well-being, treating them as a means.	-2	The action is a minor prank, but still causes inconvenience and disrespect, making it somewhat immoral.	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig		The boy	I assume the boy is acting out of a desire to assert his own superiority over his brother	The brother	I assume the brother is feeling hurt and vulnerable after being dumped	2	The boy's action is not treating his brother as an end in itself, but rather as a means to feel superior	-2	The boy's action is hurtful and uncaring, making it morally unacceptable	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig		Person X	Person X joined the military with a desire to kill people	The party being affected by this action is the people Person X is likely to kill	Assuming the people Person X is likely to kill are innocent civilians	0	Person X's action disregards the value of human life, treating it as a means	-4	This action is extremely immoral, violating the categorical imperative	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		You	Assumed to be a rational and self-interested individual	Your mother	Assumed to be in need of financial support in her retirement	2	The action prioritizes personal desires over the well-being of another	-2	The action is selfish and disregards the needs of another, making it somewhat immoral	-1.49
401	Clifford	You see a woman lying about the number of vacation days she has taken at work.	orig		The woman	I assume the woman is an honest person who would normally report her vacation days accurately	Her employer	I assume the employer is interested in accurately tracking employee vacation days for administrative purposes	2	The woman's action treats her employer as a means to avoid consequences, rather than an end in itself	0	The woman's dishonesty is not extremely immoral, but it is still unacceptable and could have negative consequences	-2.2
402	Mickelberg	Person X loosened the wheel nuts of their neighbor's car, because the neighbor always played loud music.	orig		Person X	Assumed to be a reasonable person who is frustrated with the noise	The neighbor	Assumed to be someone who values their property and has a right to quiet enjoyment	0	The action is motivated by a desire to harm the neighbor, not to respect their autonomy	-4	The action is an unjustified violation of the neighbor's property rights, making it highly immoral	-3.16
403	Mickelberg	Person X left the family business to set up their own business, taking most of the clients with them and causing the family business to go bankrupt.	orig		Person X	Assumed to be motivated by personal gain and a desire for independence	The family business and its employees	Assumed to be affected by the loss of clients and potential job loss	2	Person X prioritized their own interests over the well-being of the family business and its employees	0	The action is morally questionable as it prioritizes personal gain over the well-being of others	-2.39
404	Mickelberg	Person X did not attend their coworker's funeral because they'd had a disagreement before the coworker died.	orig		Person X	Assumed to be a reasonable and empathetic person	The coworker's family and friends	Assumed to be grieving and in need of support	2	Person X prioritized their own feelings over the coworker's family's needs	0	This action is morally questionable as it prioritizes personal feelings over the well-being of others	-1.4
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig		The single man	I assume the single man is a rational being with his own desires and motivations	The secretary (represented by the inflatable sex doll)	I assume the secretary is a human being with dignity and autonomy	0	The single man is using the secretary as a means to satisfy his own desires, not as an end in itself	-4	This action is extremely disrespectful and dehumanizing, treating the secretary as an object rather than a person	-1.5
