id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
309	Mickelberg	Person X walked into the street without checking for oncoming traffic.	orig		-4	0	0	-3	0	2	-3	Walking into traffic can cause harm to self and others.	This scenario does not involve cheating or fairness.	This scenario does not involve betrayal or loyalty.	Ignoring traffic rules subverts authority.	This scenario does not involve degradation or sanctity.	Walking into traffic is an act of personal liberty.	Harm and subversion outweigh slight liberty gain.	-0.72
310	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		4	-4	-3	-4	-3	2	-2	Helping students by covering their fees.	Lied to the school about receiving money.	Loyal to students but betrayed school's trust.	Subverted school's financial policies.	Compromised integrity by lying.	Acted freely to support students.	Mixed scores with more negative values indicate overall immorality.	0.77
311	Lotto	You own a shop which sells fireworks. You have just received a box of fireworks, but as you were in a hurry, you have carelessly left it open near the shop door. Five customers are waiting. Another customer enters the shop. Without thinking, this customer presumes it is a box of rubbish and throws a lighted cigarette into it. The box is about to explode.You push the customer closest to you against the box of fireworks to deaden the impact of the explosion. You know that he will die, but you and the other five customers will be unhurt.	orig		-5	-4	-3	0	-4	-4	-4	Pushing the customer causes harm to save others.	Unfairly sacrificing one for the safety of others.	Betraying the trust of the customer pushed.	No direct challenge to authority involved.	Degrading the value of human life for others' safety.	Oppressing the liberty of the customer pushed.	Highly immoral due to extreme harm, cheating, betrayal, degradation, and oppression.	-1.58
312	Mickelberg	Person X arrived at the art exhibition early so they could view the collection before it got too busy.	orig		0	0	0	0	0	2	1	No harm or help involved in arriving early.	Arriving early is fair and within norms.	No betrayal or loyalty issues present.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	Person X exercises liberty by arriving early.	Only liberty norm applies positively.	0.62
313	Kruepke	When I was younger, my brother and neighborhood friend and I went on a shoplifting spree. We took a lot of clothing. Then we got caught and we never stole again.	orig		-3	-4	0	-4	-3	0	-3	Shoplifting harms the store financially.	Stealing is an act of cheating and unfairness.	No direct betrayal or loyalty involved.	Shoplifting subverts legal and social authority.	Stealing degrades moral and ethical standards.	No direct oppression or liberty issues involved.	Predominantly negative scores indicate high immorality.	-3.56
314	Lotto	You find yourself near a petrol pump and see the attendant fill up a car with four people on board. Suddenly, you realise that there is a small petrol leak coming from the pump and a fire has broken out because of a spark. It is about to spread quickly in the direction of the car.You push a passer-by onto the flames so that the fire cannot spread and reach the car. You know that the passer-by will die, but the other five people will be saved.	orig		-4	-4	0	0	-3	-5	-4	Pushing the passer-by causes harm to save others.	Unfair to sacrifice an innocent passer-by.	No direct betrayal or loyalty involved.	No authority figures or rules being subverted.	Degrading the value of human life.	Oppressing the passer-by's right to life.	Highly immoral due to significant harm, cheating, and oppression.	-1.5
315	Kruepke	A long time ago I helped organize an intervention for my dadÍ's alcoholism. My grandmother and I funded all of the members of the family to assemble together in one location. When my dad walked into the room he began to cry because he was so touched by our action.	orig		5	4	5	3	4	4	4	Organizing intervention to help dad overcome alcoholism.	Fairness in addressing a family issue collectively.	Loyalty to family by supporting dad's recovery.	Respecting family authority to address a serious issue.	Sanctity of family and health upheld.	Promoting dad's liberty from addiction.	High positive scores across all norms indicate a highly moral scenario.	2.9
316	Kruepke	I used to lie a lot when I was a little girl. My mother left my father when I was a year old. So I used to say that I had a mother and a father, even though my mother and grandmother raised me.	orig		-2	-3	-2	-1	-2	1	-3	Lying may cause emotional harm to self and others.	Lying about family structure is a form of deception.	Lying could be seen as a betrayal of trust.	Lying undermines the value of honesty taught by authority figures.	Lying can degrade the sanctity of truth.	Lying may be a coping mechanism for a difficult situation.	Mostly negative scores indicate low moral acceptability.	-0.5
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig		5	4	0	0	3	3	4	Helping a pregnant woman find a seat.	Ensuring fairness by giving a seat to someone in need.	No act of betrayal or loyalty involved.	No subversion or respect for authority involved.	Respecting the sanctity of helping those in need.	Promoting liberty by assisting someone in need.	High scores in positive norms, no negative scores.	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig		-4	-5	-4	-3	-3	0	-4	Misuse of tax dollars harms public trust and resources.	Using public funds for personal gain is unfair and dishonest.	Politician betrays public trust by misusing funds.	Undermines the integrity of public office and authority.	Degrades the sanctity of public service and office.	Does not directly relate to oppression or liberty.	Highly immoral due to extreme harm, cheating, and betrayal.	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig		-3	0	-2	-3	0	-4	-3	Family's opposition may be seen as harmful to brother's happiness.	No indication of cheating or fairness issues in the scenario.	Family's opposition could be seen as a betrayal of brother's trust.	Family's opposition challenges brother's authority over his own life decisions.	No clear indication of degradation or sanctity issues in the scenario.	Family's opposition may be seen as oppressive to brother's freedom to choose.	Predominantly negative scores indicate high immorality.	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig		-5	-4	-3	0	-4	-3	-4	Throwing the bag causes harm to another person.	Unfairly endangering another person to save yourself.	Loyal to colleagues but betrays an innocent bystander.	No direct subversion of authority involved.	Devalues the life of the bystander.	Restricts the bystander's right to safety.	Predominantly negative scores indicate high immorality.	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig		0	-4	0	-3	-3	0	-3	No direct harm or help involved.	Looking at Paul's answers is cheating.	No betrayal or loyalty issues present.	Undermines the authority of the test rules.	Compromises the sanctity of academic integrity.	No oppression or liberty issues involved.	Negative scores in key norms indicate immorality.	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig		0	-3	-4	-3	0	0	-3	No direct harm or help involved.	Looking through records without permission is unfair.	Betrays trust by snooping through records.	Undermines authority by checking records secretly.	No significant degradation or sanctity issues.	No oppression or liberty issues involved.	Mostly immoral due to cheating, betrayal, and subversion.	-1.21
323	Effron	Continually berated his wife in public	orig		-5	-4	-4	-3	-5	-4	-4	Public berating causes emotional harm.	Unfair treatment in a relationship.	Betrays trust and loyalty in marriage.	Challenges social norms of respect.	Degrades the sanctity of marriage.	Oppresses the wife's dignity and freedom.	All norms are extremely negative, indicating high immorality.	-2.856
324	Mickelberg	Person X regularly steals office supplies from their job because they feel they deserve it.	orig		-3	-4	-4	-3	-2	0	-4	Stealing office supplies causes harm to the company.	Taking supplies without permission is unfair to others.	Stealing from the employer is a betrayal of trust.	Disregarding company rules undermines authority.	The act degrades the integrity of the workplace.	The act is not directly related to oppression or liberty.	All norms indicate immoral actions.	-2.01
325	Effron	Stole money and jewelry from the relatives he was living with	orig		-5	-5	-5	-4	-4	0	-4	The act causes financial and emotional harm to relatives.	Stealing is a clear act of cheating and unfairness.	Stealing from relatives is a significant betrayal of trust.	The act undermines the authority and trust within the family.	The act degrades the sanctity of familial relationships.	The act does not directly relate to oppression or liberty.	Extreme harm, cheating, betrayal, subversion, and degradation	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig		-4	-3	-4	0	-3	0	-4	Ending friendship during a vulnerable moment is harmful.	Timing of ending friendship seems unfair.	Ending friendship during crisis feels like betrayal.	No authority or subversion involved.	Disrespecting the sanctity of a hospital setting.	No oppression or liberty issues involved.	Predominantly immoral actions with no neutralizing positive norms.	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig		-4	-5	-5	0	-4	0	-4	The affair likely caused emotional harm to the boyfriend.	The scenario involves cheating, which is unfair to the boyfriend.	Having an affair is a clear act of betrayal.	The scenario does not involve subversion of authority.	The affair degrades the sanctity of the relationship.	The scenario does not involve oppression or liberty issues.	Extremely immoral due to high negative scores in key norms.	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig		-3	-2	-5	-4	-3	2	-4	Potential economic harm to American businesses and workers.	Perceived as unfair to American companies and consumers.	Seen as a betrayal of national loyalty and patriotism.	Undermines national economic policies and leadership.	Disrespect towards national pride and products.	Exercise of personal freedom to choose products.	Predominantly negative scores indicate high immorality.	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig		0	0	0	-2	0	0	-1	No direct harm or help involved.	No indication of cheating or fairness issues.	No betrayal or loyalty issues evident.	Failure to meet expectations may subvert authority.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Only subversion/authority norm is slightly violated.	0.02
330	Effron	Provided books to a nursing home	orig		5	4	3	2	4	4	4	Providing books helps the residents' mental well-being.	Books are provided fairly to all residents.	Shows loyalty to the community by supporting the elderly.	Supports the authority by enhancing residents' quality of life.	Respects the sanctity of the elderly by enriching their lives.	Empowers residents with more freedom to read and learn.	High positive scores across all norms indicate high moral acceptability.	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig		-2	0	0	0	-1	0	-1	Dropping the bag caused harm by breaking the eggs.	No cheating or fairness issues are involved.	No betrayal or loyalty issues are involved.	No subversion or authority issues are involved.	Breaking eggs could be seen as wasteful.	No oppression or liberty issues are involved.	Minor harm and degradation, other norms neutral.	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig		3	2	3	2	4	-1	3	Capturing avoids killing, thus reducing harm.	Capturing a child soldier may be seen as fairer than killing.	Loyalty to humanitarian principles by not killing.	Respecting authority by following rules of engagement.	Preserving the sanctity of life by capturing.	Capturing restricts liberty but is less oppressive than killing.	Mostly positive scores with one negative, overall moral acceptability is high.	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig		-3	0	-4	-5	-2	1	-3	Yelling may harm team morale and coach's feelings.	Yelling does not directly relate to fairness or cheating.	Publicly yelling at the coach can be seen as betrayal.	Yelling at the coach undermines their authority.	Yelling in public can degrade the sanctity of the game.	Yelling may be seen as an expression of frustration or liberty.	Predominantly immoral actions with minimal positive influence.	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig		-4	-3	-4	2	-3	4	-2	Leaving a disabled stepson could be seen as harmful.	Leaving might be seen as unfair to the step-kids.	Leaving step-kids, especially a disabled one, can be seen as betrayal.	Leaving an unhealthy environment might be seen as subverting a toxic authority.	Leaving a family, especially with a disabled child, might be seen as degrading family sanctity.	Leaving an oppressive situation for personal liberty.	Negative scores dominate, indicating overall immorality.	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig		-4	-5	-5	0	-3	0	-4	Emotional harm to both Beth and the ex-girlfriend.	Cheating on Beth with the ex-girlfriend.	Betrayal of Beth's trust.	No significant authority dynamics involved.	Degradation of the sanctity of the relationship.	No significant oppression or liberty issues involved.	Highly immoral due to extreme harm, cheating, and betrayal.	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		0	-5	-5	-4	-4	0	-4	Helps friend financially but harms market integrity.	Involves insider trading, which is unfair and illegal.	Betrays company trust by leaking confidential information.	Undermines legal and corporate authority.	Degrades professional ethics and sanctity of financial markets.	No direct oppression or liberty issues involved.	Multiple extreme negative scores indicate high immorality.	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		-2	0	0	-1	0	2	0	Potential for self-harm if not careful.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	Mild subversion of typical behavior.	No degradation or sanctity issues involved.	Expression of personal liberty.	Mixed actions with slight positive and negative tendencies.	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		-4	-5	0	-4	-3	0	-4	Stealing harms the supermarket financially.	Stealing is an act of cheating and unfairness.	No direct betrayal or loyalty involved.	Stealing subverts societal laws and authority.	Stealing degrades moral and ethical standards.	No direct oppression or liberty involved.	High immorality due to extreme harm, cheating, and subversion.	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		5	4	3	0	0	3	4	Helping someone in need by pushing their car.	Act of fairness by assisting without expecting anything.	Loyalty to community by helping a stranger.	No subversion or authority involved in this act.	No relevance to degradation or sanctity.	Promotes liberty by aiding someone in distress.	High positive scores in key norms indicate high moral acceptability.	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		3	0	0	0	2	0	3	Catching the glass prevented harm or damage.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	No subversion or authority issues involved.	Prevented potential mess, maintaining cleanliness.	No oppression or liberty issues involved.	Positive scores in Harm/Help and Degradation/Sanctity norms.	0.5
341	Effron	Helped pick up the papers dropped by another	orig		5	0	0	0	0	0	4	Helping someone pick up papers is a clear act of help.	The scenario does not involve fairness or cheating.	The scenario does not involve loyalty or betrayal.	The scenario does not involve authority or subversion.	The scenario does not involve degradation or sanctity.	The scenario does not involve oppression or liberty.	Only the Harm/Help norm applies, and it is highly positive.	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		4	5	3	4	3	0	4	Reporting the error helps the bank avoid financial loss.	Keeping the money would be cheating; reporting it is fair.	Loyalty to ethical standards by reporting the error.	Respecting the bank's authority by reporting the error.	Maintaining personal integrity by not taking the money.	No significant impact on personal freedom or oppression.	High scores in positive norms, no negative scores.	2.62
343	Effron	Put money in the meter for an unknown driver	orig		4	0	0	0	0	2	3	Putting money in the meter helps the unknown driver.	This act does not involve cheating or fairness directly.	This act does not involve betrayal or loyalty.	This act does not subvert or uphold authority.	This act does not involve degradation or sanctity.	This act supports the liberty of the unknown driver.	High help and moderate liberty, no negative norms.	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		-3	0	-4	-2	-3	3	-3	Not attending may hurt grieving family members.	Fairness not directly relevant in this context.	Could be seen as disloyal to family traditions.	May be viewed as subverting family expectations.	Disrespecting the sanctity of funeral rites.	Exercise of personal liberty in choosing not to attend.	Negative scores dominate, indicating overall immorality.	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		3	3	2	0	2	2	3	Preparing food generally helps others by providing nourishment.	Making food from scratch is fair and honest.	Cooking for others can be seen as an act of loyalty.	Cooking at home does not challenge authority.	Homemade food can be seen as pure and wholesome.	Cooking at home is a personal choice and an act of liberty.	Mostly positive scores, no negative scores.	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		4	0	0	0	0	3	3	Inviting an unpopular coworker to lunch is a helpful act.	The scenario does not involve any cheating or fairness issues.	The scenario does not involve any betrayal or loyalty issues.	The scenario does not involve any subversion or authority issues.	The scenario does not involve any degradation or sanctity issues.	Inviting an unpopular coworker can be seen as promoting liberty and inclusion.	High help and liberty scores indicate a morally acceptable scenario.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		-3	-2	0	0	-2	-2	-3	Ignoring can cause emotional harm.	Ignoring someone is unfair treatment.	No betrayal or loyalty involved.	No subversion of authority.	Ignoring can degrade someone's dignity.	Ignoring can feel oppressive.	Predominantly negative scores indicate immorality.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		0	0	2	-2	-3	3	1	No direct harm or help involved.	No cheating or fairness issues evident.	Could be seen as loyalty to family traditions.	Depends on cultural norms; could be subversive.	May be viewed as degrading or sanctifying marriage.	Could be seen as exercising personal liberty.	Mixed scores with slight positive tilt	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		-4	0	0	-3	-3	0	-3	Throwing a stapler can cause physical harm.	The act does not involve cheating or fairness.	The act does not involve betrayal or loyalty.	Disrupting a talk shows subversion of authority.	Throwing objects degrades the professional environment.	The act does not involve oppression or liberty.	Harm, subversion, and degradation make the scenario highly immoral.	-3
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		-3	-5	-4	-2	-3	0	-4	The student benefits without contributing, harming fairness.	The student is cheating by not doing his part.	The student betrays the group's trust.	The student undermines the project's integrity.	The act degrades the value of honest work.	The scenario does not involve oppression or liberty.	All norms indicate immoral actions, with no positive scores.	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		-3	-5	-4	-4	-3	0	-4	Copying may harm the integrity of the exam.	Copying is a clear act of cheating.	Betrays the trust of the educational system.	Undermines the authority of the exam process.	Degrades the sanctity of academic integrity.	Not directly related to oppression or liberty.	All norms indicate highly immoral actions.	-3.4
352	Effron	Started a false rumor about someone	orig		-5	-5	-5	0	-4	-3	-4	Spreading false rumors can cause significant harm.	False rumors are inherently unfair and deceitful.	Starting a false rumor is a betrayal of trust.	This norm is not directly relevant here.	False rumors degrade the dignity of the person targeted.	False rumors can oppress by damaging reputations.	Highly immoral due to extreme harm, cheating, and betrayal.	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		3	0	4	0	0	-3	1	Forcing her to go may help her health.	No cheating or fairness issues involved.	Loyalty to her well-being by ensuring treatment.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	Forcing her to go limits her liberty.	Mixed scores with positive and negative values balance out.	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		0	0	-3	-2	0	0	-2	No direct harm or help is evident.	No indication of cheating or unfairness.	Teacher's comment may be seen as disloyal.	Undermines school spirit and authority.	No degradation or sanctity issues.	No oppression or liberty concerns.	Negative scores in loyalty and authority norms.	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		3	0	0	0	0	2	3	Repairing the car helps maintain its functionality.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	Person X exercised their liberty to repair their car.	Positive scores in Harm/Help and Oppression/Liberty norms.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		-5	-5	0	0	-5	-5	-4	Ridiculing a handicapped child causes emotional harm.	Mocking a handicapped child is extremely unfair.	No direct betrayal or loyalty involved.	No direct subversion or authority involved.	Ridiculing a handicapped child is degrading.	Mocking a handicapped child is oppressive.	All applicable norms are extremely immoral.	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		-3	0	0	0	0	0	-3	Refusing help can be seen as neglectful.	No direct cheating or fairness issue involved.	No betrayal or loyalty context present.	No subversion or authority context present.	No degradation or sanctity context present.	No oppression or liberty context present.	Harmful act with no other norms applied.	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		0	0	0	0	0	3	2	No harm or help involved in sipping coffee.	No cheating or fairness issues in this scenario.	No betrayal or loyalty concerns in this context.	No subversion or authority issues present.	No degradation or sanctity concerns involved.	Person X exercises personal liberty by visiting the café.	Only one norm applies, leaning towards liberty.	0.29
359	Effron	Bought food for everyone in the office	orig		5	4	4	0	0	3	4	Buying food helps colleagues by providing nourishment.	Fairness is maintained as everyone receives food.	Shows loyalty to colleagues by caring for their needs.	Does not challenge authority; neutral in this context.	No degradation; neutral in this context.	Promotes liberty by freely providing food.	High positive scores in key norms indicate strong moral acceptability.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		-5	-4	-5	0	-4	-5	-4	Pushing the person causes harm to save others.	Unfairly sacrificing one person for others' safety.	Betraying the person who climbed the tower.	No authority figures involved in the decision.	Degrading human life by sacrificing one.	Oppressing the individual's right to life.	All norms indicate extreme immorality.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		-5	-4	0	-3	-4	-3	-4	Throwing rocks at cows causes harm.	Unfair treatment of animals.	No direct betrayal or loyalty involved.	Disrespecting property and possibly local laws.	Degrading treatment of living beings.	Oppressing the cows' right to peaceful grazing.	All norms indicate highly immoral actions.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		-3	3	0	-2	0	-2	-2	Bank fees cause financial harm to Person X.	Fees are a fair consequence of late payment.	No betrayal or loyalty involved in this scenario.	Person X subverted the bank's authority by not paying on time.	No degradation or sanctity issues involved.	Fees could be seen as oppressive to Person X.	Mixed scores with more negative than positive.	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		-5	-5	-5	-3	-5	-5	-4	Throwing a worker off causes extreme harm.	Unfairly sacrificing one worker for others' safety.	Betraying the trust of the worker thrown off.	Acting without proper authority or protocol.	Degrading the value of human life.	Oppressing the worker's right to life.	All norms are extremely negative.	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		5	0	4	0	4	4	4	Volunteering at a nursing home is highly helpful.	No cheating or fairness issues are involved.	Shows loyalty to the community and altruism.	No subversion or authority issues are involved.	Act of volunteering is sanctified and noble.	Exercising personal liberty to help others.	High scores in positive norms, no negative scores.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		-4	-5	-4	-4	-3	0	-4	Potential harm to public trust and tax system.	Falsifying tax information is a clear act of cheating.	Betrayal of societal trust and legal obligations.	Undermines legal and tax authorities.	Compromises ethical standards and integrity.	No direct oppression or liberty impact.	All norms indicate extreme immorality except one neutral.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		5	0	4	0	0	0	4	Person X is helping find the missing dog.	No cheating or fairness issues are involved.	Person X shows loyalty to their neighbor.	No subversion or authority issues are involved.	No degradation or sanctity issues are involved.	No oppression or liberty issues are involved.	High help and loyalty, no negative norms.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		-5	-3	-4	3	-4	-4	-3	The teacher's action causes physical harm to the student.	The punishment may be seen as unfair for a minor infraction.	The teacher's action could be seen as a betrayal of trust.	The teacher is exercising authority, but in an abusive manner.	The act degrades the student's dignity.	The student is oppressed by the teacher's harsh discipline.	Mostly immoral acts with one positive norm.	-2.7
368	Effron	Used stolen food stamps	orig		-4	-5	-3	-4	-3	0	-4	Using stolen food stamps can harm those in need.	It involves deceit and unfair advantage.	Betrays societal trust and support systems.	Undermines government assistance programs.	Degrades the integrity of social welfare.	Does not directly relate to oppression or liberty.	All norms indicate highly immoral actions.	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		4	3	4	0	3	3	4	Talking to her was intended to help her cope.	The conversation was fair and honest.	Addressing her stress shows loyalty and concern.	No authority dynamics are involved.	The conversation was respectful and supportive.	The talk was to support her freedom from stress.	High positive scores across applicable norms.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		5	0	5	0	3	5	4	Shaving head to support partner is a helpful act.	No cheating or fairness issues involved.	Act demonstrates strong loyalty to partner.	No subversion or authority issues involved.	Act could be seen as sanctifying the relationship.	Act is a voluntary expression of support.	High scores in positive norms indicate high moral acceptability.	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		-4	-3	-2	-3	-4	0	-4	Littering harms the environment and wildlife.	Unfair to others who use the forest.	Betrays communal responsibility to protect nature.	Disregards laws or rules about littering.	Degrades the sanctity of natural spaces.	Does not directly relate to oppression or liberty.	All norms indicate immoral actions, with no positive or neutral scores.	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		-5	-4	0	-3	-4	0	-4	Hitting the dog causes harm and not helping.	Driving away without notifying is unfair.	No direct betrayal or loyalty involved.	Ignoring responsibility subverts social norms.	Disrespecting the sanctity of life.	No oppression or liberty issues involved.	Highly immoral due to extreme harm, cheating, and subversion.	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		-4	0	0	0	-2	0	-3	Potential harm due to fire risk.	No direct relation to fairness.	No betrayal or loyalty involved.	No subversion of authority.	Neglecting safety can degrade home sanctity.	No oppression or liberty issues.	Harm and degradation make the scenario highly immoral.	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		-3	-2	0	-2	-2	-3	-3	Disrupts others' experience, causing annoyance.	Unfair to others who paid for a quiet experience.	Not directly related to loyalty or betrayal.	Disregards cinema rules and social etiquette.	Disrespects the sanctity of the movie-watching environment.	Infringes on others' liberty to enjoy the movie.	Predominantly negative scores indicate significant immorality.	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		5	0	4	0	3	0	4	Visiting a sick friend is a helpful act.	Fairness is not directly relevant here.	Visiting shows loyalty to the friend.	No subversion or authority involved.	Respecting the sanctity of the hospital.	No oppression or liberty issues involved.	High positive scores in key norms indicate high moral acceptability.	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		0	0	0	-4	-3	3	-2	No direct harm or help involved.	No cheating or fairness issues directly involved.	No betrayal or loyalty issues directly involved.	Refusing to stand challenges courtroom authority.	Disrespecting courtroom decorum can be seen as degrading.	Act of defiance may be seen as asserting liberty.	Subversion and degradation outweigh liberty.	-2
377	Effron	Loudly criticized the art at a community children's art show	orig		-4	-3	-2	-2	-3	-3	-4	Criticizing children's art can harm their self-esteem.	Unfair to criticize children who are learning.	Shows disloyalty to community and children.	Disrespects the event organizers' efforts.	Degrades the value of children's creative expression.	Suppresses children's freedom to express themselves.	All norms are significantly negative, indicating high immorality.	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		-4	-3	-4	0	-3	-3	-3	Posting could harm those in the picture by exposing them to public scrutiny.	Publicly sharing a private conversation may be seen as unfair to those involved.	Overhearing and sharing private conversations can be viewed as a betrayal of trust.	This norm is not directly relevant to the scenario.	Sharing offensive humor can degrade the dignity of those involved.	Posting online can be seen as an act against the liberty of those in the conversation.	Predominantly negative scores indicate high immorality.	-2.31
