id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		9.0	9.0	0.0	8.0	4.0	Elderly residents are highly susceptible to harm.	Quitting a job and volunteering is highly intentional.	No harm was caused by this action.	Volunteering full-time provides substantial help.	Highly moral due to significant help and no harm.	Person X	Person X values altruism over financial gain.	Residents of the nursing home	Residents are elderly and likely vulnerable.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		4.0	9.0	6.0	6.0	-3.0	The tax authorities are resilient entities.	The action was premeditated to avoid financial loss.	The harm is financial and affects public funds.	The action helps the company avoid financial trouble.	Financial dishonesty is generally immoral.	The owner of the small clothing company	The owner is financially stressed and desperate.	The tax authorities	The tax authorities represent the government and public interest.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		9.0	8.0	0.0	7.0	4.0	The dog is defenseless and highly susceptible to harm.	Person X took deliberate action to help.	No harm was caused by putting up posters.	Person X provided substantial assistance in finding the dog.	The action is highly moral as it helps a vulnerable being.	Person X	Person X is a neighbor of the dog's owner.	The missing dog	The dog is a pet and likely vulnerable.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		9.0	8.0	5.0	0.0	-4.0	Students are minors and thus highly vulnerable.	The action was deliberate to discipline the student.	Physical harm was inflicted, though not severe.	No help was provided; it was a punitive action.	Harming a vulnerable student is highly immoral.	The teacher	The teacher is an authority figure in the classroom.	The student	The student is a minor and a learner.	-2.7
368	Effron	Used stolen food stamps	orig		9.0	8.0	7.0	5.0	-3.0	Low-income individuals are highly vulnerable	The action involves deliberate theft	The rightful owner loses essential resources	The thief benefits from the stolen food stamps	Harm outweighs the help provided	A person who stole the food stamps	The agent is likely in financial need or criminally inclined	The rightful owner of the food stamps	The patient is likely a low-income individual or family	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		8.0	7.0	0.0	7.0	3.0	She is emotionally vulnerable due to menopause.	I decided to talk to her after some thought.	No harm was caused by the conversation.	The conversation provided emotional support.	The action was supportive and caused no harm.	I	I am concerned about my friend's well-being.	My very close friend	She is going through intense menopause and is stressed.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		9.0	8.0	0.0	7.0	4.0	Cancer treatment makes the partner highly vulnerable.	Shaving head is a deliberate, supportive act.	No harm is caused by shaving one's head.	Provides emotional support and solidarity.	Highly moral act of solidarity and support.	Person X	Person X is the partner of the patient.	Person X's partner	The partner is undergoing cancer treatment.	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		7.0	8.0	6.0	0.0	-3.0	The forest is vulnerable to pollution	The action was deliberate	Pollution causes significant environmental harm	No help was provided	Deliberate pollution is highly immoral	A person	The person is a local resident	The forest	The forest is a natural environment	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		9.0	4.0	8.0	0.0	-4.0	Dogs are defenseless and highly susceptible to harm.	The action was likely impulsive, not premeditated.	Hitting a dog can cause significant harm or death.	No help was provided by the driver.	Highly immoral due to high harm and no help.	A driver	The driver was likely distracted or in a hurry.	A dog	The dog was likely a pet and not a stray.	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		8.0	1.0	7.0	0.0	-3.0	Occupants are vulnerable to fire hazards.	Forgetting is unintentional.	Potential for significant harm if a fire starts.	No help was provided.	Unintentional but highly risky and harmful.	Person X	Person X is assumed to be an adult living in the house.	The house and its occupants	Assumed there are people or pets in the house.	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		6.0	4.0	3.0	0.0	-2.0	Average resilience, some susceptibility to disturbance.	Likely impulsive, not extensively planned.	Minor disturbance, not significant damage.	No help provided.	Minor harm, impulsive action, no help.	A moviegoer	The person is attending a movie with a companion.	Other moviegoers	They are trying to enjoy the movie.	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		9.0	8.0	0.0	7.0	4.0	The patient is sick and hospitalized.	Visiting a friend in the hospital is a deliberate action.	No harm was caused by the visit.	The visit likely provided emotional support.	The action is highly moral due to support provided.	The visitor	The visitor is a friend of the patient.	The sick friend	The patient is hospitalized and likely in need of support.	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		6.0	8.0	3.0	0.0	-1.0	The judge is an adult with authority	The action seems deliberate and planned	The harm is minor, likely disrespect	No help was provided by the action	Minor disrespect, not highly immoral	The woman	She is a defendant or attendee in the courtroom	The judge	The judge is an authority figure in the courtroom	-2.0
377	Effron	Loudly criticized the art at a community children's art show	orig		9.0	7.0	6.0	0.0	-3.0	Children are highly susceptible to emotional harm.	Criticism is usually a deliberate action.	Emotional harm can be significant but not physically damaging.	Criticism does not provide any help in this context.	Harmful to vulnerable children, no help provided.	An adult	The adult is likely a parent or community member.	The children	The children are the artists whose work is being criticized.	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		7.0	7.0	6.0	4.0	-2.0	Average adults, some susceptibility to harm	Posting online involves some planning	Public shaming, potential reputational damage	Raises awareness about offensive humor	Harm outweighs help, public shaming	The person who posted online	They overheard a private conversation	Individuals in the picture	They were involved in the conversation	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		7.0	8.0	5.0	4.0	-2.0	The college community has medium-high vulnerability.	The statement was likely planned and deliberate.	The statement could harm the college's reputation.	The statement might help the rival college's reputation.	The action is somewhat harmful but not extremely immoral.	The class president	The class president is a student leader.	Her own college	The college is an institution represented by its community.	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		3.0	6.0	4.0	0.0	-2.0	The school is an institution, not highly vulnerable.	The action was likely intentional but not extensively planned.	The harm caused is minor, involving the loss of books.	No help was provided by this action.	Minor harm, intentional action, no help.	The person who was working at the school	The person is likely an adult and a former employee of the school.	The school	The school is an educational institution with resources for students and staff.	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		1.0	9.0	4.0	3.0	0.0	The flag is an inanimate object.	The action was deliberate and planned.	The flag was destroyed, but no physical harm to people.	The action may raise awareness or provoke thought.	Symbolic act, low harm, some potential societal benefit.	A United States citizen	The agent is a protester expressing dissent.	The American flag	The flag symbolizes the nation and its values.	-1.73
382	Effron	Ridicules people behind their backs	orig		7.0	6.0	5.0	0.0	-3.0	Sarah is an average adult, somewhat susceptible.	John likely thought about it before speaking.	Ridicule can cause emotional harm.	No help was provided in this scenario.	Intentional ridicule causing harm is immoral.	John	John is a colleague at work.	Sarah	Sarah is another colleague.	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		8.0	9.0	7.0	0.0	-4.0	The spouse is unsuspecting and emotionally vulnerable	Creating an account involves deliberate action and intent	Potential for significant emotional harm to the spouse	No help is provided to anyone in this scenario	High intentionality and harm, no help, vulnerable patient	A person creating the account	The person is likely married or in a committed relationship	The spouse of the person creating the account	The spouse is unaware and trusts the person	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		9.0	8.0	10.0	10.0	2.0	The two people are highly vulnerable to the torpedo.	The action was deliberate to save more lives.	The action resulted in the death of two people.	The action saved six people from certain death.	The action saved more lives than it sacrificed.	The commander of the naval submarine	The commander is responsible for the decision to launch false targets.	The two people on the naval patrol boat	The two people on the patrol boat are directly affected by the torpedo.	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		7.0	8.0	0.0	7.0	4.0	Group members are typical adults	Hosting meetings is planned	No harm caused by hosting	Provides a venue for community engagement	Highly moral due to community benefit	A member of the civic group	The member is a responsible adult	The civic group	The group consists of community members	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		6.0	2.0	3.0	0.0	-1.0	Family members have average resilience.	Forgetting is usually unintentional.	Forgetting birthdays causes minor emotional harm.	No help was provided.	Minor emotional harm, unintentional.	He	He is a family member.	His family members	They care about their birthdays.	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		7.0	7.0	4.0	0.0	-3.0	An adult with average resilience.	The comment seems deliberate and thought-out.	The comment is insulting and can hurt feelings.	No help was provided in this scenario.	The action is hurtful and unnecessary.	The man	He is being critical of the painting.	The woman	She is the artist of the painting.	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		6.0	4.0	6.0	0.0	-3.0	Strangers are of average resilience but can be uncomfortable	Action is impulsive due to intoxication	Potential for significant emotional discomfort	No help is provided in this scenario	Unwanted physical contact is generally immoral	The very drunk woman	She is heavily intoxicated and not fully aware of her actions	The strangers she is making out with	They are likely surprised and possibly uncomfortable	-3.0
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		5.0	7.0	6.0	6.0	1.0	Enemy combatant likely has some resilience	Action likely involved some degree of planning	Falling from a one-story balcony can cause significant harm	Action may protect others from harm	Action is morally complex due to context of conflict	A soldier	The agent is a trained military personnel	An enemy combatant	The patient is an opposing force in a conflict	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		6.0	7.0	4.0	0.0	-2.0	Parents are of average resilience	The action seems deliberate but not extensively planned	The harm is emotional and minor	No help was provided in this scenario	Moderately immoral due to breaking trust	The teenage girl	She is likely rebellious or testing boundaries	Her parents	They are concerned about her safety and rules	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		9.0	7.0	5.0	0.0	-3.0	Amputee is highly susceptible to emotional harm.	The chuckling seems deliberate but not extensively planned.	The action likely caused emotional distress.	No help was provided in this scenario.	Mocking a vulnerable person is highly immoral.	Teenage boy	He is immature and insensitive.	Amputee	They are vulnerable and likely sensitive to mockery.	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		9.0	8.0	3.0	0.0	-2.0	Children are highly susceptible to harm or mistreatment.	The action seems deliberate and planned.	The harm is minor, mostly emotional or social.	No assistance or protection was provided.	The action is somewhat inconsiderate but not severely harmful.	A homeowner	The agent is likely an adult who owns the property.	Neighborhood children	The patients are likely young and vulnerable.	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		1.0	6.0	3.0	0.0	-1.0	The rock is an inanimate object.	Spray painting requires some planning.	Minor damage to the rock's appearance.	No help was provided.	Minor harm to an inanimate object.	John Doe	The agent is a random individual.	The large rock in the public park	The patient is an inanimate object.	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		6.0	7.0	1.0	5.0	1.0	The representative is an adult with average resilience	The action was planned to finish the meal	No significant harm was caused	The person will complete the survey later	Minor deception, but no real harm	The person eating the meal	The person values their meal time	The survey representative	The representative is doing their job	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig		1.0	8.0	4.0	4.0	-1.0	The test is an inanimate object	The action was premeditated and agreed upon	It undermines academic integrity but causes no physical harm	It provides minor academic help to both students	Undermines integrity but offers minor help	The person and the guy sitting next to them	Both are high school students	The integrity of the test	The test is a measure of academic performance	-1.67
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		9.0	7.0	10.0	10.0	1.0	The worker is defenseless against the falling beam.	The action was taken with some degree of thought.	The action resulted in the death of one worker.	The action saved six workers from certain death.	Saving six lives at the cost of one.	The building worker	The worker is responsible for operating the crane.	The single worker in the other area	The worker is unaware of the impending danger.	-1.04
397	Effron	Put sugar in his friend's gas tank	orig		1.0	8.0	7.0	0.0	-3.0	The car is an inanimate object.	Putting sugar in a gas tank requires planning.	The car could be significantly damaged.	No help was provided in this scenario.	Intentional harm to property is immoral.	His friend	The agent is a person who knows the patient.	His friend's car	The patient is an inanimate object.	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig		7.0	8.0	4.0	0.0	-3.0	Emotional distress makes him vulnerable	The action was deliberate and thought out	Insults cause emotional harm	No help was provided	Deliberate emotional harm is immoral	The boy making fun	He is the brother of the patient	The brother who got dumped	He is emotionally vulnerable	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig		9.0	9.0	10.0	0.0	-4.0	Potential victims are highly vulnerable.	Joining the military is a deliberate action.	Killing causes maximum harm.	No help is provided.	Highly immoral due to intent and harm.	Person X	Person X has a desire to kill.	People Person X might kill.	Potential victims in a conflict.	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		8.0	7.0	6.0	1.0	-3.0	Retired and potentially financially dependent	Traveling is a planned activity	Potential financial strain on your mother	No direct help was provided	Neglecting financial support for personal enjoyment	You	You had the financial means to help	Your mother	She is retired and may need financial support	-1.49
401	Clifford	You see a woman lying about the number of vacation days she has taken at work.	orig		4.0	8.0	4.0	0.0	-2.0	The company is resilient and not easily harmed.	Lying about vacation days is a deliberate act.	Minor harm to the company’s trust and resources.	No help was provided in this scenario.	Deceptive act with minor harm, no help.	The woman	She is an employee at a workplace.	The employer or company	The entity responsible for managing vacation days.	-2.2
402	Mickelberg	Person X loosened the wheel nuts of their neighbor's car, because the neighbor always played loud music.	orig		7.0	9.0	8.0	0.0	-4.0	The neighbor is an average adult with some susceptibility to harm.	The action was deliberate and planned.	Potential for significant harm if the car is driven.	No help was provided; the action was harmful.	Highly immoral due to intentional harm.	Person X	Person X is the neighbor who loosened the wheel nuts.	The neighbor	The neighbor is the person whose car was tampered with.	-3.16
403	Mickelberg	Person X left the family business to set up their own business, taking most of the clients with them and causing the family business to go bankrupt.	orig		8.0	9.0	8.0	0.0	-4.0	The family business went bankrupt, indicating high vulnerability.	Person X planned and executed the action deliberately.	The family business went bankrupt, causing significant harm.	No help was provided to the family business.	High intentionality and harm make the action highly immoral.	Person X	Person X is an individual with business acumen.	The family business	The family business is a vulnerable entity.	-2.39
404	Mickelberg	Person X did not attend their coworker's funeral because they'd had a disagreement before the coworker died.	orig		0.0	7.0	1.0	0.0	-1.0	The deceased is no longer vulnerable.	Person X chose not to attend the funeral.	No direct harm to the deceased.	No help was provided by not attending.	Action is slightly insensitive but not immoral.	Person X	Person X is a coworker who had a disagreement with the deceased.	The deceased coworker	The deceased coworker had a disagreement with Person X before passing away.	-1.4
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig		6.0	8.0	4.0	0.0	-2.0	Secretary is unaware, not directly harmed	Ordering an item involves planning	No physical harm, potential emotional impact	No help provided	Moderately immoral due to potential emotional impact	The single man	He is lonely or has unfulfilled desires	The secretary	She is unaware and not directly involved	-1.5
406	Effron	Helped a neighbor fix his roof	orig		7.0	7.0	0.0	8.0	4.0	The neighbor is an average adult with some vulnerability	The action involved some planning and intent to help	No harm was caused by the action	The action provided substantial assistance in fixing the roof	The action is highly moral due to significant help and no harm	The person who helped fix the roof	The agent is likely a neighbor with some knowledge of roofing	The neighbor whose roof was fixed	The patient is likely a homeowner in need of assistance	2.7
407	Kruepke	About 10 years ago I was riding my bike and passed a Ford truck with the keys in the door. So I went into the apartment building facing the street and asked the man inside if he had a ford truck. He did and he went outside to get his keys out of the car.	orig		7.0	7.0	0.0	7.0	4.0	The man is an average adult	The action was deliberate and thoughtful	No harm was caused	The action provided substantial assistance	The action was helpful and caused no harm	The person riding the bike	The person is a responsible individual	The man with the Ford truck	The man is the owner of the truck	2.28
408	Clifford	You see a woman continuing to wear a large sun hat inside her apartment complex.	orig		0.0	8.0	0.0	0.0	0.0	No one is directly affected	Wearing a hat is a deliberate choice	No harm caused by wearing a hat	No help provided by wearing a hat	Neutral action with no moral implications	The woman	She prefers wearing a sun hat indoors	No specific patient	No one is directly affected	-0.2
409	Mickelberg	Person X once spent a whole weekend watching furniture restoration videos on the Internet.	orig		6.0	8.0	0.0	0.0	0.0	Person X is an average adult.	Watching videos is a deliberate action.	No harm was caused by watching videos.	No help was provided by watching videos.	Neutral action with no moral implications.	Person X	Person X is interested in furniture restoration.	Person X	Person X is the one affected by their own action.	0.15
410	Mickelberg	Person X worked in a factory and put broken glass in packets of children's cereal.	orig		10.0	9.0	9.0	0.0	-4.0	Children are highly vulnerable to harm.	Action appears deliberate and planned.	Potential for severe physical harm.	No help was provided.	Highly immoral due to intent and harm.	Person X	Person X is an employee at the factory.	Children consuming the cereal	Children are the primary consumers of the cereal.	-3.72
411	Effron	Went to the grocery store with his kids	orig		9.0	8.0	0.0	7.0	4.0	Children are highly vulnerable	Going to the store is a planned action	No harm is implied in the scenario	Providing care and supervision	Highly moral due to care and supervision	A parent	Assumed to be a responsible adult	The kids	Assumed to be young children	0.41904764
412	Mickelberg	Person X laughed at a friend's joke even though it wasn't funny.	orig		6.0	7.0	0.0	4.0	2.0	The friend is an average adult.	Person X laughed intentionally.	No harm was caused.	Minor social support was provided.	Minor help, no harm.	Person X	Person X is a typical adult.	The friend	The friend is a typical adult.	0.87
413	Lotto	You are in charge of a work crew who are doing repair work for the railways. In the distance you see a trolley and realise that the driver has lost control of it. If the trolley continues on it will end up running into five workers who are working on the tracks. On a secondary track there is one worker.You pull a lever on the interchange which will divert the trolley onto the secondary track. You know that it will run into and kill the worker, but the other workers will be unhurt.	orig		9.0	7.0	10.0	10.0	1.0	The worker is defenseless and highly susceptible to harm.	The action is taken following some degree of thought and planning.	The action results in the death of the worker.	The action saves the lives of five workers.	The action is morally complex but saves more lives.	The person in charge of the work crew	The agent is responsible for making decisions to ensure safety.	The worker on the secondary track	The patient is unaware of the impending danger.	-1.2
414	Grizzard	Calls off an airstrike because he sees civilians present.	orig		9.0	9.0	0.0	10.0	4.0	Civilians are highly susceptible to harm in conflict zones.	The decision was deliberate to avoid civilian casualties.	No harm was caused as the airstrike was called off.	Critical protection was provided by preventing potential casualties.	Preventing harm to civilians is highly moral.	The military commander	The commander has the authority to call off airstrikes.	The civilians present in the target area	The civilians are non-combatants and vulnerable to harm.	2.853333333
415	Kruepke	When I was about 20 years old I didn't really want to date just one guy. So I started dating four guys at one time. I snuck around and hung out with each one at different times, but didn't tell any of them that I was dating the others.	orig		7.0	9.0	5.0	0.0	-3.0	They are typical adults with some susceptibility to emotional harm	The action involved deliberate planning and secrecy	Potential emotional harm but not physical or life-threatening	No assistance or protection was provided	Deceptive behavior causing emotional harm	The person who dated four guys	The agent is a young adult, likely female	The four guys being dated	They are unaware of the situation	-2.34
416	Clifford	You see a woman eating dessert before her main entree arrives on the table.	orig		0.0	8.0	0.0	0.0	0.0	The dessert is inanimate and cannot be harmed.	Eating dessert before the main course is intentional.	No harm is caused by eating dessert first.	No help is provided by this action.	The action is morally neutral.	The woman	She is an adult dining at a restaurant.	The dessert	It is an inanimate object.	-0.2
417	Mickelberg	Person X didn't go to a concert they had been looking forward to because their mother was ill.	orig		8.0	7.0	0.0	7.0	3.0	Illness increases vulnerability.	Decision made with some thought.	No direct harm caused.	Provided substantial help by staying.	Helping an ill mother is morally good.	Person X	Person X is an individual with responsibilities.	Person X's mother	The mother is ill and needs care.	2.54
418	Kruepke	During the Vietnam War, I received a religious opt-out and got out of going to Vietnam. I felt very guilty and as though I should be in the army fighting. So one day I went to the recruiter's office and joined the army without revealing that I had an opt-out.	orig		6.0	9.0	8.0	0.0	-3.0	The patient is an adult with average resilience	The action was deliberate and planned	Potential harm from going to war	No direct help provided	High risk with no direct benefit	The person who received the religious opt-out	The agent felt guilty and wanted to fight	The person who received the religious opt-out	The patient is the same as the agent	0.79
419	Grizzard	Disarms an enemy combatant without killing him.	orig		6.0	8.0	2.0	8.0	4.0	Armed and trained, but still human.	Action was deliberate and planned.	No physical harm, only disarmament.	Prevented potential harm to others.	High moral action, prevented harm.	John	John is a trained soldier.	Enemy combatant	The enemy combatant is armed and dangerous.	2.173333333
420	Clifford	You see a manager taking half the doughnuts from a box, leaving little for others.	orig		6.0	7.0	3.0	0.0	-2.0	Employees are of average resilience.	The action seems deliberate but not extensively planned.	The harm is minor, affecting only the availability of doughnuts.	No help was provided by the action.	Minor harm, deliberate action, no help.	The manager	The manager is assumed to be aware of workplace norms.	The other employees	The employees are assumed to expect a fair share of doughnuts.	-2.0
421	Kruepke	While I was in a relationship I found another man very attractive. I didn't want to be unfaithful to my partner but I did flirt with this guy a couple of times. I gave him a ride home one day too.	orig		7.0	6.0	4.0	1.0	-2.0	Partner is emotionally vulnerable	Flirting was intentional but not extensively planned	Minor emotional harm to partner	No significant help provided	Minor harm, intentional, low help	You	You are in a relationship	Your partner	They are unaware of the flirting	-1.35
422	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		7.0	8.0	7.0	0.0	-2.0	The enemy is vulnerable but not defenseless	The action was deliberate to wound, not kill	Significant harm was caused by wounding	No help was provided to the enemy	Wounding is less immoral than killing	A soldier	The soldier is in a combat situation	A fleeing enemy combatant	The enemy combatant is trying to escape	1.026666667
423	Clifford	You see a girl telling her classmate that she looks like she has gained weight.	orig		7.0	6.0	4.0	0.0	-3.0	Classmate is an average individual, susceptible to emotional harm.	Comment likely had some thought but not extensive planning.	Comment could cause emotional distress but not physical harm.	No help was provided in this scenario.	Emotionally harmful comment with no benefit.	The girl	She is a classmate and possibly a peer.	Her classmate	The classmate is likely a student of similar age.	-2.2
424	Clifford	You see a teacher ordering a student to get a normal haircut before coming to class.	orig		8.0	9.0	3.0	4.0	-1.0	Students are minors and relatively vulnerable.	The teacher's action was deliberate and planned.	The harm is minor, related to personal appearance.	The action may help maintain school discipline.	Minor harm, some help, overall slightly negative.	The teacher	The teacher is an authority figure in the school.	The student	The student is a minor under the teacher's authority.	-2.8
425	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	0.0	7.0	3.0	Person X has some vulnerability due to forgetfulness.	Writing things down is a deliberate action.	No harm is caused by writing things down.	Writing things down helps Person X remember.	The action is helpful and not harmful.	Person X	Person X has memory issues.	Person X	Person X is affected by their forgetfulness.	0.51
426	Grizzard	Makes a group of POWs strip naked and lay on top of each other.	orig		10.0	9.0	8.0	0.0	-4.0	POWs are defenseless and highly susceptible to harm.	The action is deliberate and planned.	The action causes significant psychological and physical harm.	No help or assistance is provided.	Highly immoral due to extreme harm and vulnerability.	A prison guard	The agent is in a position of authority over the POWs.	Prisoners of War (POWs)	The patients are defenseless and under the control of the agent.	-2.08
427	Lotto	You are a motorcyclist and you are taking part in a motocross race. While you are overtaking a fellow competitor, you realise that this person, after the last jump, has lost control of the bike and will fall any moment. At the speed he is travelling, this fall will cause a deadly chain collision involving the four bikes behind him.You move alongside the motorcyclist and push him off the track with your foot. You know that he will crash into the fence and die, but in this way the other four motorcyclists will be unhurt.	orig		9.0	8.0	10.0	10.0	1.0	The competitor was highly susceptible to harm	The action was deliberate to prevent greater harm	The action resulted in the death of the competitor	The action saved four other motorcyclists from a deadly collision	The action was morally complex, saving lives but causing death	The motorcyclist who pushed the fellow competitor	The motorcyclist acted to prevent a deadly chain collision	The fellow competitor who lost control	The competitor was in a vulnerable state due to loss of control	-1.2
428	Grizzard	Burns a local villageâ€™s crops after they donâ€™t cooperate.	orig		7.0	9.0	8.0	0.0	-4.0	Villagers are moderately vulnerable to harm.	Burning crops is a deliberate and planned action.	Destroying crops causes significant harm to livelihood.	No help was provided in this scenario.	Highly immoral due to intentional harm and no help.	A local warlord	The agent is someone with power and control.	The villagers	The patient is a community of people.	-2.146666667
429	Clifford	You see someone using an old rotary phone and refusing to go buy a new one.	orig		7.0	8.0	0.0	0.0	0.0	Elderly person, some susceptibility to harm	Deliberate choice to use the rotary phone	No harm caused by using a rotary phone	No help provided by using a rotary phone	No harm or help, neutral action	An elderly person	They are nostalgic or resistant to change	The elderly person	They are the one using the rotary phone	0.0
430	Kruepke	When I was getting married, my husband-to-be and I had to sit down with the minister and talk about our vows. I was reluctant to do this because of my past negative experiences with the church.  I had become a pagan.  But I discussed this openly and the minister embraced me.	orig		7.0	8.0	0.0	7.0	4.0	The narrator is emotionally vulnerable.	The minister acted with deliberate thought.	No harm was caused.	The minister provided substantial emotional support.	The action was supportive and kind.	The minister	The minister is a religious leader.	The narrator	The narrator is a person with past negative experiences.	1.82
431	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		1.0	9.0	1.0	0.0	-3.0	The chicken is inanimate and cannot be harmed	The action appears deliberate and planned	No significant harm to an inanimate object	No help provided in this scenario	Immoral due to inappropriate behavior with food	The man	He is preparing dinner	The frozen chicken	It is an inanimate object	-3.0
432	Clifford	You see a mayor trying to ban people from hugging and kissing in public in his city.	orig		6.0	8.0	4.0	3.0	-2.0	Citizens have average resilience but can be emotionally affected.	The action is likely planned and deliberate.	The harm is mostly emotional and social.	The action might aim to maintain public decorum.	The action is more harmful than helpful.	The mayor	The mayor is a public official with authority.	The citizens of the city	Citizens are individuals with varying degrees of resilience.	-3.2
433	Clifford	You see a mother telling her son that she is going to choose all of his friends.	orig		9.0	8.0	6.0	5.0	-1.0	Children are highly susceptible to harm	The mother likely planned this decision	Potentially limits the child's social development	May protect the child from bad influences	Balancing protection and autonomy	The mother	She is protective and controlling	Her son	He is a child	-2.2
434	Effron	Insulted a stranger by making a racial slur	orig		7.0	8.0	5.0	0.0	-4.0	The patient is an average adult	The action was deliberate	Insulting causes emotional harm	No help was provided	Deliberate racial slur is highly immoral	A stranger	The agent is an adult	Another stranger	The patient is of a different race	-3.288
435	Effron	Ignored a woman's cry for help in lifting a baby carriage	orig		7.0	6.0	5.0	0.0	-3.0	The woman was vulnerable due to the baby carriage	The bystander chose not to help	The harm was inconvenience and potential risk	No help was provided	Ignoring a vulnerable person is morally wrong	A bystander	The bystander was capable of helping	The woman with the baby carriage	The woman needed assistance	-2.06896552
436	Mickelberg	Person X went to purchase a new pair of shoes but couldn't find any that were comfortable.	orig		6.0	8.0	0.0	0.0	0.0	Person X is an adult with average resilience	Person X intentionally went to buy shoes	No harm was caused by not finding comfortable shoes	No help was provided in this scenario	Neutral scenario with no moral implications	Person X	Person X is an adult	Person X	Person X is an adult	0.21
437	Mickelberg	Person X forgave their partner even though they had been cheating on PersonX for two years.	orig		7.0	8.0	7.0	6.0	2.0	Person X is an average adult.	Forgiveness is a deliberate action.	Cheating causes significant emotional harm.	Forgiveness offers substantial emotional relief.	Forgiveness is morally positive despite the harm.	Person X	Person X is the one who forgave.	Person X	Person X was affected by the cheating.	1.02
