id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		4.0	4.0	3.0	3.0	3.0	3.0	3.0	Choosing to not report the error could harm the bank financially, while reporting it helps maintain fairness.	Not reporting the error would be considered cheating, while reporting it aligns with fairness.	Not reporting the error would betray the trust of the bank, while reporting it shows loyalty to honesty.	Not reporting the error would subvert the authority of the bank's rules, while reporting it respects their authority.	Not reporting the error could degrade the sanctity of honesty, while reporting it upholds sanctity.	Choosing to report the error aligns with liberty as it respects the rules and rights of others.	The scenario is morally acceptable as it prioritizes honesty and fairness, resulting in a score of 3.	2.62
343	Effron	Put money in the meter for an unknown driver	orig		4.0	0.0	0.0	0.0	0.0	3.0	3.0	Putting money in the meter helps the unknown driver avoid a parking ticket.	This action is fair as it does not involve any form of cheating.	There is no betrayal or loyalty involved in this scenario.	This action does not subvert any authority.	There is no degradation or sanctity involved in this scenario.	This action promotes liberty by helping the unknown driver.	This scenario is morally acceptable as it helps the unknown driver and promotes liberty.	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		-3.0	0.0	-4.0	-2.0	-3.0	2.0	-2.0	Refusing to attend the funeral may cause emotional harm to family members grieving the loss.	Not attending the funeral could be seen as unfair to the deceased relative.	Not attending the funeral may be perceived as a betrayal of family loyalty.	Refusing to attend the funeral challenges the authority of family traditions.	Not attending the funeral may disrespect the sanctity of family rituals and traditions.	Choosing not to attend the funeral can be seen as exercising personal liberty.	The scenario is morally questionable due to potential harm, betrayal, and disrespect to family traditions.	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	Preparing a roast chicken and making stuffing from scratch does not involve harm or help to others.	There is no element of cheating or unfairness in preparing a roast chicken and making stuffing from scratch.	There is no betrayal or loyalty involved in this scenario.	There is no subversion or authority involved in preparing a roast chicken and making stuffing from scratch.	There is no degradation or sanctity involved in this scenario.	There is no oppression or liberty involved in preparing a roast chicken and making stuffing from scratch.	The scenario is morally neutral as it does not significantly impact any moral norms.	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		4.0	0.0	0.0	0.0	0.0	3.0	3.0	Inviting the unpopular coworker to lunch helps foster inclusivity and positive relationships.	There is no element of cheating or unfairness in inviting a coworker to lunch.	There is no betrayal involved, and loyalty is not a significant factor in this scenario.	There is no subversion of authority in this scenario.	There is no degradation or violation of sanctity in inviting a coworker to lunch.	Inviting the coworker to lunch promotes liberty and equality in the workplace.	Overall, this scenario is morally acceptable as it promotes inclusivity and positive relationships.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		-3.0	-2.0	-1.0	0.0	-3.0	-2.0	-3.0	Ignoring the new person may cause harm by making them feel excluded and isolated.	It is unfair to ignore someone who is trying to integrate into the office environment.	Ignoring the new person goes against the norm of showing loyalty to colleagues.	Ignoring the new person may be seen as subverting the authority of the office hierarchy.	Ignoring the new person may degrade their sense of self-worth and belonging.	Ignoring the new person restricts their liberty to feel included and valued in the office.	Ignoring a new person in the office for several weeks is morally unacceptable as it goes against several important social norms.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		-3.0	-4.0	-4.0	-3.0	-4.0	-2.0	-3.0	Potential harm due to genetic risks and societal backlash.	Violation of societal norms regarding familial relationships.	Perceived betrayal of family values and loyalty to extended family.	Defiance of societal and familial authority.	Desecration of the sanctity of marriage and family ties.	Questionable freedom of choice vs. societal expectations.	The scenario is morally unacceptable due to the violation of multiple societal norms.	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		2.0	0.0	0.0	-3.0	-2.0	-4.0	-3.0	Throwing a stapler can cause harm to the colleague, but it may help in stopping the snoring disruption.	There is no element of cheating or unfairness in this scenario.	There is no betrayal or loyalty involved in this scenario.	Throwing a stapler is a subversion of authority as it is not a professional way to handle the situation.	Throwing a stapler can be seen as degrading behavior in a professional setting.	The act of throwing a stapler can be seen as oppressive towards the colleague's right to not be physically harmed.	The scenario is morally unacceptable due to the oppressive and degrading nature of the act.	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		-4.0	-5.0	-4.0	-3.0	-4.0	-4.0	-4.0	The student getting an A without doing his part harms the fairness of the group project.	The student's action is considered cheating as it is unfair to the other group members.	The student betrays the trust and loyalty of his group members by not contributing.	The student's behavior subverts the authority of the group project guidelines.	The sanctity of academic integrity is degraded by the student's actions.	The student's actions oppress the rights of other group members to a fair evaluation.	This scenario is highly immoral as it goes against multiple moral norms and principles.	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		4.0	5.0	4.0	4.0	4.0	3.0	-4.0	Copying undermines the value of education and fairness to other students.	Copying is a form of cheating and goes against the principle of fairness.	Copying betrays the trust of the teacher and the integrity of the exam process.	Copying undermines the authority of the teacher and the rules of the exam.	Copying degrades the sanctity of academic integrity and honesty.	Copying restricts the liberty of other students who follow the rules.	This scenario is highly immoral as it violates multiple ethical norms and principles.	-3.4
352	Effron	Started a false rumor about someone	orig		4.0	4.0	3.0	4.0	4.0	4.0	-4.0	Spreading false rumors can harm the reputation and mental well-being of the person targeted.	Creating false rumors is unfair and deceptive towards the person being targeted.	Starting false rumors is a form of betrayal towards the person being targeted.	Spreading false rumors undermines the authority and credibility of the person targeted.	Starting false rumors can degrade the dignity and sanctity of the person targeted.	Spreading false rumors restricts the liberty and freedom of the person targeted.	This scenario is highly immoral as it goes against multiple moral norms and causes harm and unfairness.	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		4.0	0.0	4.0	3.0	0.0	-2.0	3.0	The norm of helping is applicable as the caregiver is ensuring the mother receives necessary treatment.	The norm of fairness is not applicable in this scenario.	The norm of loyalty is applicable as the caregiver is looking out for the well-being of the mother.	The norm of authority is applicable as the caregiver is making decisions for the mother's health.	The norm of sanctity is not applicable in this scenario.	The norm of liberty is slightly violated as the mother's autonomy is overridden.	The scenario is morally acceptable as the caregiver is acting in the best interest of the mother's health.	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		1.0	-2.0	-3.0	-1.0	0.0	0.0	-2.0	No direct harm caused, but potentially hurt feelings of others.	Does not involve cheating, but may be seen as unfair bias.	Could be seen as betrayal to own school's team.	Challenging authority by publicly expressing preference for another school.	No degradation or sanctity involved in this scenario.	No oppression or liberty issues in this scenario.	The scenario is morally questionable due to potential unfair bias and betrayal.	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		4.0	0.0	0.0	0.0	0.0	2.0	2.0	Repairing the car helps the person and potentially others by ensuring safe transportation.	No cheating involved, as the person did the repair work themselves.	No betrayal or loyalty involved in this scenario.	No subversion or authority involved, as the person took responsibility for their car.	No degradation or sanctity issues in this scenario.	The person exercising their liberty to repair their own car without oppression.	Overall, this scenario is morally acceptable as it promotes self-reliance and responsibility.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		-4.0	-3.0	-4.0	-3.0	-4.0	-4.0	-4.0	Ridiculing a handicapped child causes harm and lacks empathy.	Unfair to target someone vulnerable and unable to defend themselves.	Betraying the trust and respect owed to a child in need.	Undermining the authority to protect and care for the child.	Degrading the sanctity of human dignity and respect for all.	Oppressing a vulnerable individual and denying their liberty to be treated with respect.	This scenario is extremely immoral as it involves harming a handicapped child through ridicule.	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		-3.0	-2.0	-3.0	-2.0	-1.0	-2.0	-3.0	Refusing to help a child can cause harm by denying assistance.	Not helping when able may be seen as unfair to the child.	Not assisting a child in need may be viewed as a betrayal of trust.	Defying the societal expectation to help children can be seen as subversive.	Not helping a child may degrade the sanctity of childhood innocence.	Denying help restricts the child's liberty to enjoy their bike.	Refusing to help a child fix his bicycle is morally unacceptable as it goes against norms of harm, fairness, loyalty, authority, sanctity, and liberty.	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		2.0	0.0	0.0	0.0	0.0	3.0	3.0	No harm is being done, and it could be seen as a form of self-care.	No element of cheating or unfairness present in this scenario.	No betrayal or loyalty involved in going to a cafe alone.	Not subverting any authority by enjoying a peaceful activity.	No degradation or violation of sanctity in this scenario.	Choosing to spend time at a cafe represents personal liberty.	Overall, this scenario is morally acceptable as it involves self-care and personal choice.	0.29
359	Effron	Bought food for everyone in the office	orig		4.0	3.0	3.0	0.0	3.0	3.0	3.0	Helping by providing food for everyone in the office, minimal harm involved.	Fairness in treating everyone equally by buying food for all.	Showing loyalty to colleagues by providing food for them.	No subversion or challenge to authority in this scenario.	Respecting sanctity of work environment by providing food for all.	Promoting liberty by offering food without any oppressive behavior.	The scenario is morally acceptable as it promotes help, fairness, loyalty, and respect.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		3.0	-2.0	-3.0	2.0	1.0	-1.0	0.0	Choosing to harm one person to potentially save four others.	Sacrificing one person without their consent for the benefit of others.	Betraying the person who climbed the tower to save the others.	Acting against the authority of the person who climbed the tower.	Sacrificing one person's life for the safety of others.	Choosing to sacrifice one person's liberty for the safety of others.	The scenario is morally controversial, with conflicting norms at play.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		-4.0	-3.0	-3.0	-2.0	-4.0	-4.0	-4.0	Throwing rocks at cows causes harm to the animals.	Unfair treatment of animals, violating fairness.	Betrayal of the trust between humans and animals.	Defying the authority of the owner of the cows.	Degrading the sanctity of life and respect for animals.	Oppressing the cows' right to live peacefully.	This scenario is highly immoral as it involves causing harm and unfair treatment to animals.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		-3.0	-2.0	0.0	-4.0	-3.0	-4.0	-3.0	Paying multiple bank fees causes harm to Person X's financial well-being.	Person X may feel cheated by the bank for imposing multiple fees.	There is no direct betrayal or loyalty involved in this scenario.	Person X is subverted by the authority of the bank imposing fees.	The sanctity of financial responsibility is degraded by not paying on time.	Person X's liberty is oppressed by the financial burden of multiple fees.	This scenario is morally unacceptable as it involves harm, unfairness, subversion, and oppression.	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		2.0	-4.0	-3.0	3.0	-4.0	2.0	-3.0	Choosing to harm one to potentially help others.	Unfairly sacrificing one for the benefit of others.	Betraying the worker thrown off the platform.	Acting against the authority to save oneself and others.	Devaluing the life of the worker thrown off the platform.	Prioritizing personal liberty over the worker's life.	The scenario is morally unacceptable due to the extreme harm caused to one individual.	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		4.0	0.0	4.0	0.0	4.0	3.0	3.0	Volunteering at a nursing home helps the residents and promotes their well-being.	There is no element of cheating or unfairness in this scenario.	Person X is showing loyalty to the nursing home residents by volunteering full time.	Person X is not subverting any authority by choosing to volunteer.	Volunteering at a nursing home upholds the sanctity of life and dignity of the elderly.	Person X is exercising their liberty to choose a fulfilling path of volunteering.	This scenario is morally acceptable as it promotes help, loyalty, and sanctity.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	-4.0	Causing harm by not paying taxes affects society negatively.	Cheating the tax system is unfair to those who pay their fair share.	Betraying the trust of the tax system and employees by falsifying expenses.	Subverting the authority of the tax system by providing false information.	Degrading the sanctity of the tax system and financial integrity.	Oppressing the fairness of the tax system and liberty of others.	This scenario is highly immoral as it involves cheating, betrayal, and subversion of authority.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		4.0	3.0	3.0	0.0	3.0	3.0	3.0	Helping to find a missing dog reduces harm and promotes help.	Acting fairly by assisting in the search for the missing dog.	Showing loyalty to the neighbor by actively searching for their lost pet.	No subversion or challenge to authority in helping find a missing pet.	Respecting the sanctity of the bond between a pet and its owner.	Promoting liberty by voluntarily assisting in the search for the missing dog.	The scenario is morally acceptable as it involves helping a neighbor in need.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		-3.0	0.0	0.0	3.0	-2.0	-4.0	-3.0	Hitting a student can cause physical harm and emotional distress.	No direct relation to cheating or fairness.	No direct relation to betrayal or loyalty.	The teacher is exerting authority over the student.	The act of hitting can be seen as degrading.	The student's liberty to not be physically punished is violated.	This scenario is morally unacceptable as it involves physical harm and violates the student's liberty.	-2.7
368	Effron	Used stolen food stamps	orig		4.0	4.0	3.0	4.0	3.0	4.0	-4.0	Using stolen food stamps harms those in need and helps the thief.	This scenario involves cheating by using stolen food stamps instead of earning them fairly.	It betrays the trust of the system and those who rely on food stamps.	It subverts the authority of the government and the rules in place for food assistance programs.	It degrades the sanctity of the food stamp program and the value of assistance for those in need.	It oppresses those in need by taking resources meant for them and limits their liberty to access assistance.	This scenario is highly immoral as it involves harming others, cheating, and betraying trust.	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		4.0	3.0	3.0	1.0	3.0	2.0	3.0	Helping a friend in need by addressing her stress and difficult behavior.	Fairness in addressing the situation with honesty and care.	Loyalty to the friendship by trying to understand and help the friend.	Respecting the friend's autonomy while offering support and advice.	Respecting the friend's dignity and emotional well-being during a challenging time.	Respecting the friend's freedom to express her emotions while offering support.	The scenario is morally acceptable as it involves helping a friend in need with care and understanding.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		4.0	0.0	4.0	0.0	3.0	2.0	3.0	Shaving head to support partner in illness is a helpful act.	No element of cheating or unfairness in this scenario.	Act of shaving head shows loyalty and support towards partner.	No subversion of authority, rather a personal choice.	Shaving head is not degrading, but a sacred act of support.	Act of shaving head is a personal liberty and choice.	The scenario is morally acceptable as it shows support, loyalty, and care towards a partner in need.	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		-4.0	-3.0	-3.0	-4.0	-4.0	-4.0	-4.0	Causing harm to the environment by polluting it with garbage.	Unfairly shifting the responsibility of waste disposal onto nature.	Betraying the trust of the forest to maintain its cleanliness.	Disobeying the authority of environmental protection laws.	Degrading the sanctity of the forest by treating it as a dumping ground.	Oppressing the natural environment's liberty to remain clean and healthy.	This scenario is extremely immoral as it disregards environmental well-being.	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		4.0	3.0	4.0	3.0	3.0	3.0	-3.0	Causing harm to the dog and not helping it or its owner.	Cheating the owner out of the opportunity to address the situation fairly.	Betraying the trust and loyalty expected towards the dog and its owner.	Subverting the authority of the owner to know about the incident.	Degrading the sanctity of the bond between a pet and its owner.	Oppressing the liberty of the dog and its owner to seek justice.	This scenario is morally unacceptable as it involves causing harm, betrayal, and subversion of authority.	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		4.0	0.0	3.0	2.0	0.0	3.0	-3.0	Leaving the stove on could potentially cause harm to others in the house or neighboring properties.	There is no element of cheating or unfairness in this scenario.	Leaving the stove on could be seen as a betrayal of the trust placed in the person to ensure safety.	Not following safety guidelines set by authorities or common sense.	Leaving the stove on does not involve any degradation or violation of sanctity.	Leaving the stove on restricts the liberty of others in the house to feel safe.	Leaving the stove on is morally unacceptable as it poses a risk of harm to others and restricts their liberty.	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	-3.0	Talking loudly in a movie can harm others' movie-watching experience.	It is unfair to disrupt others' enjoyment of the movie.	Talking loudly can be seen as betraying the social contract of silence in a movie theater.	Talking loudly goes against the authority of the movie theater's rules.	Disrupting the sanctity of the movie-watching experience by talking loudly.	Talking loudly oppresses others' right to enjoy the movie in peace.	This scenario is morally unacceptable as it violates multiple social norms and disrupts others' experience.	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		4.0	0.0	4.0	0.0	4.0	3.0	4.0	Visiting a sick friend in the hospital is an act of help, minimizing harm.	No element of cheating or unfairness in visiting a sick friend.	Visiting a sick friend shows loyalty and support.	No conflict with authority in visiting a sick friend.	Visiting a sick friend upholds the sanctity of friendship and care.	Visiting a sick friend promotes liberty and compassion.	Visiting a sick friend in the hospital is morally acceptable as it shows care and support.	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		0.0	-3.0	-4.0	-5.0	-4.0	3.0	-2.0	Refusing to stand may not directly cause harm or help anyone.	It could be seen as unfair to show disrespect to the judge.	It may be perceived as betrayal towards the court's authority.	Refusing to stand challenges the authority of the judge.	It could be seen as degrading the sanctity of the courtroom.	It could be seen as an act of asserting personal liberty.	The scenario is morally controversial, leaning towards immorality due to disrespect for authority.	-2.0
377	Effron	Loudly criticized the art at a community children's art show	orig		-3.0	-4.0	-3.0	-2.0	-4.0	-3.0	-3.0	Criticism can be harmful to children's self-esteem and confidence.	Fairness is violated as the children put effort into their art.	Betrayal of trust in the community's support for children's creativity.	Subversion of the authority of the community event organizers.	Degradation of the sanctity of children's innocence and creativity.	Oppression of children's freedom to express themselves without fear of criticism.	This scenario is highly immoral as it harms children's self-esteem and violates fairness and trust.	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		-4.0	-3.0	-4.0	-3.0	-4.0	-4.0	-4.0	Posting private conversations can harm individuals involved and violate their privacy.	Violates fairness by exposing private conversations without consent.	Posting private conversations betrays trust and loyalty.	Subverts authority by disregarding privacy and consent.	Degradation of individuals by exposing private conversations without consent.	Oppresses individuals by violating their privacy and autonomy.	This scenario is highly immoral as it violates multiple ethical norms and harms individuals.	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		-3.0	0.0	-4.0	-2.0	-3.0	0.0	-3.0	The act of praising a rival school may harm the reputation of her own school.	It is not related to cheating or fairness.	It may be seen as a betrayal to her own school.	It challenges the authority of her own school.	It may degrade the sanctity of her own school.	It is not related to oppression or liberty.	The scenario is morally unacceptable as it goes against loyalty and may harm her own school's reputation.	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		-3.0	-4.0	-4.0	-3.0	-2.0	-3.0	-3.0	Taking the books without permission may harm the school's resources.	Not returning borrowed books is unfair to others who may need them.	Not returning the books is a betrayal of the trust placed in you as a borrower.	Going against the authority of the school by not returning the books.	Disrespecting the sanctity of borrowing and returning items.	Denying others the liberty to access the books you have taken.	This scenario is morally unacceptable as it involves harm, unfairness, betrayal, and subversion.	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		2.0	1.0	0.0	4.0	3.0	3.0	2.0	Burning the flag may cause harm by inciting anger, but also may help bring attention to an issue.	Some may see burning the flag as cheating the system, while others view it as a fair form of protest.	Seen as betrayal by some who value loyalty to the country, while others see it as loyalty to their beliefs.	Burning the flag is a clear act of subversion against authority and the established norms.	Some may see burning the flag as degrading a symbol of the country, while others see it as challenging the sanctity of blind patriotism.	Viewed as an act of liberty by those protesting against perceived oppression, while seen as oppressive by those who value the flag's symbolism.	The moral acceptability of burning the flag at a protest is subjective and depends on one's values and beliefs.	-1.73
382	Effron	Ridicules people behind their backs	orig		3.0	2.0	3.0	-1.0	4.0	2.0	-3.0	Ridiculing people can cause emotional harm and distress.	It is unfair to mock others behind their backs.	It is a form of betrayal to ridicule others in secret.	Ridiculing others challenges social norms and authority.	Ridiculing others degrades their dignity and sanctity.	Ridiculing others can be a form of oppression and restrict their liberty.	This scenario is morally unacceptable as it violates multiple ethical norms and can cause harm.	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		4.0	5.0	5.0	4.0	4.0	4.0	-4.0	This scenario can cause emotional harm to spouses involved.	This scenario involves cheating and is unfair to the spouse.	This scenario is a betrayal of trust and loyalty to the spouse.	This scenario subverts the authority of the marriage commitment.	This scenario degrades the sanctity of marriage vows.	This scenario limits the liberty of the spouse to make informed decisions.	This scenario is highly immoral as it goes against multiple moral norms and values.	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		2.0	1.0	-3.0	0.0	3.0	2.0	3.0	Choosing to harm two to save six raises ethical dilemma.	Deceiving the torpedo to save lives may be seen as fair.	Sacrificing the patrol boat crew may be seen as betrayal.	Acting against the torpedo's target may subvert authority.	Saving lives may be seen as upholding sanctity.	Choosing to save more lives leans towards liberty.	The scenario is morally acceptable as it prioritizes saving more lives.	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		3.0	1.0	2.0	0.0	2.0	3.0	3.0	Hosting meetings can help foster community engagement and collaboration.	As long as the meetings are open and inclusive, fairness is maintained.	Hosting meetings shows loyalty to the civic group and its mission.	Hosting meetings does not subvert authority as long as it is done within legal boundaries.	Hosting meetings in a home can be seen as sanctifying the space for community purposes.	Hosting meetings promotes liberty by providing a space for open discussion and collaboration.	Overall, hosting weekly meetings in the home for a civic group is morally acceptable as it promotes community engagement and collaboration.	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		-2.0	-1.0	-3.0	0.0	-2.0	-1.0	-2.0	Forgetting birthdays may cause emotional harm to family members.	Forgetting birthdays may be seen as unfair treatment towards family members.	Forgetting birthdays may be perceived as a lack of loyalty towards family members.	Forgetting birthdays may challenge the authority of family roles.	Forgetting birthdays may degrade the sanctity of family relationships.	Forgetting birthdays may limit the liberty of family members to feel valued.	Forgetting birthdays is considered morally unacceptable as it can harm relationships and show lack of care.	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		-3.0	0.0	-2.0	-4.0	-3.0	-4.0	-3.0	The comment may harm the woman's feelings and confidence in her work.	There is no element of cheating or unfairness in this scenario.	The man's comment may be seen as a betrayal of the woman's trust in his opinion.	The man is subverting the woman's authority over her own work.	The comment degrades the woman's artistic expression and sanctity of her work.	The woman's artistic liberty is being oppressed by the man's comment.	This scenario is morally unacceptable as it undermines the woman's artistic expression and confidence.	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		-3	0	0	2	-4	1	-2	Potential harm to self due to intoxication and risky behavior.	No direct relation to cheating or fairness.	No direct relation to betrayal or loyalty.	Subversion of social norms by engaging in public display of intimacy.	Potential degradation of self-image and sanctity of public space.	Freedom to express oneself vs. societal norms of public behavior.	The scenario is morally questionable due to potential harm and degradation.	-3.0
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		2.0	-3.0	0.0	-4.0	-2.0	-3.0	-3.0	Pushing someone off a balcony causes harm, but it could be seen as helping in a combat situation.	This action could be seen as unfair as it involves using physical force to gain an advantage.	Could be seen as betrayal if the combatant trusted the person pushing them.	This action goes against the authority of rules of engagement in combat.	Pushing someone off a balcony could be seen as degrading their humanity.	This action limits the liberty of the combatant by using force against them.	Overall, the scenario is morally unacceptable due to the harm, unfairness, and subversion of authority involved.	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		3.0	2.0	4.0	3.0	2.0	-1.0	1.0	The girl coming home late could cause worry and stress for her parents, potentially harming their emotional well-being.	The girl is not necessarily cheating, but she is not being fair to her parents by ignoring their curfew.	The girl's actions could be seen as betraying her parents' trust and loyalty.	The girl is subverting her parents' authority by disobeying their curfew rules.	The sanctity of the family unit may be degraded if the girl continues to ignore her parents' rules.	The girl may feel oppressed by her parents' strict curfew, but she is also limiting their liberty by disobeying.	The scenario is morally questionable as it involves betraying trust and subverting authority, but it is not extremely immoral.	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		-4.0	-3.0	-4.0	-3.0	-4.0	-4.0	-4.0	Laughing at someone's disability causes harm and lacks empathy.	Unfairly mocking someone for their physical condition is unjust.	Mocking a vulnerable person betrays the value of compassion and respect.	Disrespecting someone's dignity undermines social norms and authority.	Laughing at someone's disability degrades their sanctity as a human being.	Mocking a vulnerable person restricts their liberty and autonomy.	This scenario is highly immoral as it involves mocking and degrading a vulnerable individual.	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		-3.0	-4.0	-2.0	3.0	-1.0	-4.0	-3.0	Refusing to let children play may harm their social development.	Not allowing all children to play may be seen as unfair.	Not showing loyalty to the neighborhood children.	Challenging the authority of children to play in the yard.	Not respecting the innocence and joy of childhood play.	Restricting the liberty of children to play freely.	The scenario is morally unacceptable as it goes against fairness and liberty.	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		-4.0	-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	Defacing the rock causes harm to the public park and its visitors.	Defacing the rock is unfair to those who value the park's natural beauty.	Defacing the rock betrays the trust of the community who values the park.	Defacing the rock is a subversion of the authority that protects the park.	Defacing the rock degrades the sanctity of the park as a public space.	Defacing the rock limits the liberty of others to enjoy the park's natural beauty.	This scenario is highly immoral as it violates multiple moral norms and harms the community.	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		2.0	-3.0	-2.0	1.0	0.0	3.0	-1.0	Choosing personal comfort over potential societal benefit.	Deceiving the survey company to gain a voucher.	Prioritizing personal gain over honesty with the survey company.	Disobeying the request of the survey company representative.	Valuing personal comfort over the importance of the survey topic.	Choosing personal freedom to finish the meal over engaging in the survey.	The scenario leans towards immorality due to deception and prioritizing personal comfort.	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig		2.0	-3.0	-2.0	-1.0	-3.0	-2.0	-3.0	Sharing answers may harm academic integrity but help individual grades.	This scenario involves cheating by sharing test answers.	It involves betrayal of trust between students.	It subverts the authority of the educational system.	It degrades the sanctity of academic honesty.	It restricts the liberty of other students to fairly take tests.	This scenario is morally unacceptable as it involves cheating and betrayal.	-1.67
