id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
272	Kruepke	When I was in sixth grade some kids from my class stole a small tree from someone's yard and planted it in the schoolyard. I went over to the tree and stomped on it.	orig		2	7	7	0	-3	A small tree, though living, is non-sentient and less susceptible than people.	I deliberately approached and stomped the tree with clear intent to damage it.	Stomping on a small, delicate tree likely caused significant physical damage.	The action did not provide any aid or protection to anyone or anything.	Intentional harm with no help makes the act largely immoral despite low vulnerability.	I (the narrator)	I am assumed to be a sixth-grade student at the time who acted on impulse.	The small tree	The tree is assumed to be a young, small, and delicate plant.	-1.79
273	Mickelberg	Person X said it was their friend who had driven into the neighbor's letterbox even though they did it themselves.	orig		7	3	3	0	-2	Neighbor considered a typical adult with average resilience.	The act appears impulsive with misdirected blame rather than clearly premeditated.	The damage is minor property harm with limited broader impact.	No beneficial outcomes occurred; the act caused only damage.	High vulnerability with moderate harm and no help makes this scenario moderately immoral despite low intent.	Person X	Assumed that Person X himself committed the action while deflecting blame.	The neighbor	Assumed to be an innocent victim impacted through property damage.	-2.67
274	Effron	Participated in an effort to clean up a city park	orig		1	7	0	7	4	The park is non-living and therefore minimally vulnerable.	The action was deliberate, involving planned effort and civic responsibility.	The clean-up caused no damage, thus no harm was inflicted.	The effort significantly improved the park environment and community well-being.	No harm, considerable help, and low vulnerability with intentional action signify a highly moral outcome.	Volunteer	Assumed to be a community-minded individual acting out of civic duty.	City park	Assumed to be an inanimate yet valued community asset.	2.72000008
275	Lotto	You are in Africa on holiday with four other tourists and two local guides. One of the jeeps has broken down and the guide has left with the other to get help. While waiting, you decide to cross to the other side of the river in a small boat which you have found on the banks. Halfway across, you catch sight of two large crocodiles. The first violent flick of a tail almost tips the boat over.You throw one of the tourists into the water so that the crocodiles attack him. You know that he will die mauled, but you and the other four will be able to escape.	orig		8	9	10	10	-1	A typical adult thrown into crocodile-infested water is highly susceptible to lethal attack.	The act was deliberate, calculated to sacrifice one for the survival of the others.	The action directly resulted in fatal harm, deliberately ending a life.	Sacrificing one ensured the survival of four and prevented further group risk.	High vulnerability and intentional harm weigh negatively, and despite full help, the overall act is somewhat morally objectionable.	You	Assumed to be morally responsible and fully capable of making decisions.	The thrown tourist	Assumed to be an adult human who, when unprotected, is vulnerable to harm.	-1.74
276	Kruepke	When I was a teenager, I took my father’s car out with my friends. My parents were out of town for a couple of days. I took the car without their permission to go for a joyride.	orig		7	5	4	0	-2	As an average adult, the father is moderately vulnerable to emotional or financial harm.	The act was deliberate but impulsively executed, lacking extensive premeditation.	The action caused minor relational and potential financial harm rather than physical damage.	No assistance was provided; the action served only the thrill, not help.	High patient vulnerability combined with moderate intentional harm and zero help makes the act morally questionable.	The teenager (the narrator)	Assumed the agent is an impulsive, risk-taking minor acting without full maturity.	The father	Assumed the patient is the vehicle’s owner, directly impacted by the unauthorized use.	-1.5
277	Kruepke	I was working for a company putting together a project with several partners. At one point I found out that there was a partner that was providing a great deal of money by importing marijuana from Thailand. I didn't say anything to anyone.	orig		6	9	5	7	-1	The company is moderately vulnerable to legal and reputational setbacks.	The partner planned and executed the importation for profit deliberately.	The action creates moderate harm through potential legal issues and reputational damage.	The influx of funds provided substantial financial support to the project.	High intentionality against a moderately vulnerable patient, despite good help, makes the outcome slightly immoral.	The partner responsible for importing marijuana funds.	I assumed this person acted knowingly and with deliberate intent for profit.	The company and its project stakeholders.	I assumed they were unaware and at risk of reputational and legal fallout.	-1.82
278	Effron	Smoked in a no-smoking section even though others complained	orig		7	7	4	0	-3	Typical adults face moderate indirect health risk from secondhand smoke.	Action was deliberate, showing disregard for established rules.	Caused minor discomfort and potential health concerns without physical injury.	No help provided; action solely impacted others negatively.	Intentional harm on a vulnerable patient with no help renders the scenario largely immoral.	The smoker	Assumed to be an adult deliberately choosing to ignore the no-smoking policy.	The bystanders in the no-smoking section	Assumed to be average adults expecting a smoke-free environment.	-2.424
279	Effron	Sat in the wrong seat at a game, knowing that it wasn't his	orig		7	7	1	0	-2	An average adult fits medium-high vulnerability given typical physical and emotional resilience.	The act was deliberate and knowing, though not highly premeditated.	The action inconvenienced, causing negligible emotional or material harm.	The act did not assist anyone; it primarily served self-interest.	Intentional act on a vulnerable patient with no help, despite low harm, makes the scenario moderately immoral.	The game attendee who chose to sit in the wrong seat.	Assumed to be aware of seating assignments and deliberately choosing to disregard them.	The rightful seat owner expected to occupy that seat.	Assumed to be an average adult expecting clear seating arrangements.	-1.13103448
280	Mickelberg	Person X pretended to be seriously fouled by an opposing player during a soccer game.	orig		7	8	3	3	-1	An adult athlete with average physical and reputational vulnerability.	The deception was planned to gain a competitive advantage.	The act inflicted minor reputational and game-related harm.	The fake foul may have slightly benefited his team with a free kick.	High intent toward a vulnerable patient with equal harm and help makes this scenario slightly immoral.	Person X	Assumed to be acting deliberately to deceive.	The opposing player	Assumed to be wrongly accused of committing a foul.	-1.43
281	Effron	Stopped to let another car into the line of traffic	orig		6	7	0	5	1	The other driver is a typical adult with average physical vulnerability.	The driver intentionally yielded, making a deliberate decision while driving.	The action introduced no damage or adverse effect.	The maneuver assisted another driver in merging, offering moderate help.	No harm and some help balance the high vulnerability and intent, resulting in a slightly positive moral judgment.	The driver who stopped.	Assumed to be a responsible, attentive individual managing traffic safely.	The other car’s driver.	Assumed they needed help merging into traffic.	1.70666672
282	Kruepke	I worked at a job where I spoke with customers over the phone. One of my customers was in need of help because he was stranded in Romania. I did whatever I could to connect this person to people who could help him.	orig		7	7	0	9	4	An average adult stranded abroad faces stress and potential risks, thus moderately vulnerable.	The assistance was a deliberate, job-related decision following established protocols.	The action inflicted no harm; it was solely aimed at offering help.	Connecting the customer to aid in an emergency qualifies as critically beneficial help.	No harm and substantial help outweigh the intentional act on a vulnerable person, making it highly acceptable.	I, the customer service representative	I assumed the agent was capable, responsible, and committed to helping customers.	The stranded customer in Romania	I assumed the customer was legitimately in distress and urgently in need of assistance.	2.64
283	Effron	Siphoned gas from a car parked on the street	orig		7	7	4	0	-2	Average adult car owner with moderate susceptibility to loss and inconvenience.	The action was a deliberate theft requiring some premeditation.	The theft causes financial inconvenience and minor damage, though not severe.	No beneficial outcome was provided by this criminal act.	Intentional disregard for a vulnerable patient with moderate harm and zero help makes this scenario notably immoral.	An unidentified person who stole the gas.	Assumed the agent acted intentionally to commit theft for personal gain.	The owner of the car.	Assumed the patient is a typical car owner indirectly harmed by the theft.	-2.728
284	Kruepke	Ten years ago I was staying with a friend who lived in a house of a very famous man. There were many autographed books in the house. I stole one of the books, which was autographed by a very famous celebrity.	orig		1	7	4	0	-2	It’s an inanimate object with value; thus, its capacity to be harmed is very low.	The theft was deliberate with some planning behind selecting and taking the book.	The act caused property loss and potential financial damage, though no physical harm occurred.	Taking the book did not provide any benefit or aid to anyone involved.	High intentionality and moderate harm without help renders the action relatively immoral despite low vulnerability.	I (the narrator)	Assumed that the narrator intentionally committed the theft.	The autographed book	Assumed to be a valuable collectible, albeit an inanimate object.	-2.48
285	Clifford	You see a college student drinking until she vomits on herself and falls asleep.	orig		7	2	3	0	-2	As a typical adult, she shows average resilience and is moderately vulnerable.	Her vomiting was an unplanned outcome despite deliberately drinking.	The incident caused minor discomfort and temporary physical distress.	No action was taken to provide assistance or protection.	High vulnerability and no help, even with low intent, mean moderate harm—thus the scenario is moderately immoral.	The college student	I assumed she was acting on her own volition in a typical social setting.	The college student herself	I assumed she is a typical adult experiencing the consequences of her actions.	-2.3
286	Lotto	You are the commander of a group of astronauts in a space station orbiting the earth. Because of a breakdown, you have discovered a serious loss of pressurisation which in a short time will lead to the oxygen supply running out in the control cabin, where you and five other astronauts are. The emergency system is broken down and cannot be repaired immediately.You activate the bulkheads manually to isolate the depressurisation to just one cabin. You know that there are two astronauts there, and they will suffocate from a lack of oxygen, but you and the other five will be saved.	orig		7	10	10	10	-2	They are typical adults susceptible to rapid oxygen loss effects.	The action was a deliberate, premeditated decision to isolate the cabin.	The action directly leads to the deaths of two individuals, totaling maximum harm.	It saved six lives in a life-threatening emergency, providing critical assistance.	Intentional harm inflicted on a vulnerable patient—even with equal help—undermines moral acceptability.	Commander (me)	Assumed to be the authorized leader with decision-making power.	The two astronauts in the isolated cabin.	Assumed to be typical adults with average physical resilience.	-1.15
287	Kruepke	I slept with one of my math teachers and I really hope nobody ever finds out about it. At the time he said he was separated from his wife, so I knew that he was married.	orig		9	9	8	0	-4	The patient, being a student likely underage, is highly defenseless.	The teacher deliberately engineered a secret affair with careful misrepresentation.	The abuse of authority and deception likely caused significant emotional and reputational harm.	There was no beneficial outcome, only risk and harm resulting from the encounter.	High vulnerability and intent combined with significant harm and no help make this scenario extremely immoral.	Math teacher	Assumed to be an experienced authority who deceived to pursue a forbidden relationship.	Student (the narrator)	Assumed to be in a subordinate, vulnerable position due to the power imbalance.	-2.75
288	Mickelberg	Person X found a wallet with $50 in it, took the money out and left the wallet on the floor.	orig		7	8	4	0	-4	The owner is likely an average adult, moderately susceptible to loss.	Person X deliberately extracted money; the act was intentional.	The owner experiences a financial loss, causing moderate harm.	No positive action supported the owner; no help was given.	High vulnerability and intentionality led to harm without help, rendering the act extremely immoral.	Person X	Assumed Person X acted deliberately after finding the wallet.	The owner of the wallet	Assumed to be an unsuspecting person whose property was compromised.	-2.35
289	Mickelberg	Person X won the door prize at the town's community fair.	orig		7	1	0	4	2	Person X is considered an average adult with typical physical and social vulnerability.	Winning a door prize is chance-based; no deliberate planning by Person X.	The event resulted in no physical or emotional harm to Person X.	Winning provided a moderate benefit, enhancing enjoyment but offering minimal critical assistance.	Low intent and no harm reduce blame despite vulnerability, and moderate help makes the scenario largely acceptable.	Person X	Assumed to be a human participant attending and engaging in the fair.	Person X	Assumed the affected person is the one who benefits from the win.	0.44
290	Mickelberg	Person X drove across the country just to see a friend who had recently lost his wife.	orig		7	8	0	8	4	An adult in grief, moderately vulnerable emotionally and physically.	The drive was planned and executed intentionally to offer support.	No direct harm resulted from this supportive action.	The visit provides substantial emotional support during a difficult time.	Zero harm and high help overcome concerns about intentionality and vulnerability, making the act highly acceptable.	Person X	Assumed to be a thoughtful person making a significant effort to provide support.	The friend who lost his wife	Assumed to be emotionally vulnerable due to recent bereavement.	3.04
291	Lotto	You are a lion-tamer on tour with a show of wild animals used in circus acts. During the show, you notice that one of the lions has suddenly become aggressive. You see that it is not responding to your commands, is baring its teeth and is about to launch into the front row audience. Near you there are two assistants.You push the two assistants towards the lion so that it will attack them. You know that they will die mauled, but the audience will have time to escape to safety.	orig		10	10	10	10	-2	They were defenseless against a wild, enraged lion attack.	Action was premeditated to divert danger from the audience.	The assistants face lethal harm, resulting in death.	The audience was critically saved from an imminent lion attack.	High harm and intent, despite maximal help, harm a vulnerable patient—resulting in moderate moral unacceptability.	The lion-tamer	Assumed to be an experienced, responsible professional managing dangerous animals.	The two assistants	Assumed to be subordinate circus workers with limited capacity to counter a lion attack.	-1.81
292	Mickelberg	Person X circulated a petition in support of civil rights for people in juvenile detention.	orig		9	7	1	7	3	Juveniles in detention are minors with limited protection and decision-making capacity.	The petition was a deliberate and planned act of civil rights support.	Circulating a petition causes virtually no direct harm to the target group.	The petition supports awareness and advocacy, offering significant help to vulnerable youth.	High vulnerability with substantial help and negligible harm outweighs the intentional action, making it largely acceptable.	Person X	A single, civically engaged individual supporting civil rights activism.	People in juvenile detention	Assumed to be minors in detention, who are vulnerable and disadvantaged.	2.54
293	Effron	Volunteered his time for a campaign to help save the seals	orig		7	8	0	7	3	Endangered seals face environmental threats, placing them in medium-high vulnerability.	The volunteer deliberately planned and engaged in the campaign.	Volunteering in a conservation campaign does not inflict harm.	The campaign provides substantial conservation help for the seals.	High intentional and helpful actions with no harm suggest moral acceptability despite patient vulnerability requiring caution.	The volunteer	Assumed to be a caring human being who chooses to spend free time for a cause.	The seals	Assumed to be vulnerable endangered marine mammals needing protection.	2.62222216
294	Effron	Hit a car and left the scene of the accident	orig		1	4	3	0	-2	An inanimate object, like a car, is minimally vulnerable to harm.	The collision may have been accidental, but leaving the scene was a deliberate decision.	The harm involved property damage, which is minor compared to direct bodily harm.	No assistance was provided; the driver’s actions worsened the situation.	Low vulnerability tempers moderate intentional harm with no help, rendering the act overall somewhat immoral.	The driver	Assumed to be an adult operating a vehicle at the time of the incident.	The car	Assumed to be private property without sentience, affected solely as an object.	-3.576
295	Effron	Comforted a man whose wife had recently died	orig		8	7	0	7	4	Grieving loss increases emotional vulnerability considerably.	Action was deliberate, thoughtful, and aimed at providing comfort.	The act of comforting did not inflict any harm.	Help offered substantial emotional support during a difficult time.	No harm was done while significant help was provided, making the act, though intentional, ethically acceptable.	A caring individual such as a friend or counselor	Assumes the agent is compassionate and proactively offering emotional support	The bereaved man	Assumes the man is suffering from grief and emotional distress	2.7428572
296	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig		7	7	1	6	2	Inmates are typical adults with average physical and mental resilience.	The singing is a deliberate, regularly scheduled performance.	The performance is non-damaging, providing entertainment without inflicting harm.	The musical performance likely boosts morale and emotional well-being.	Low harm and substantial help counterbalance high vulnerability and intentionality, making the scenario moderately moral.	Person X	Assumed to be a human performer who deliberately entertains.	Prison inmates	Assumed to be adult prisoners who are the audience for the performance.	2.26
297	Clifford	You see a man lashing his pony with a whip for breaking loose from its pen.	orig		7	8	6	0	-4	Pony can experience pain and injury but is not entirely defenseless.	Action was deliberate, targeted, and aimed at correcting behavior after an escape.	Physical punishment caused moderate harm and pain without lethal consequences.	No assistance was provided; the act was solely punitive with no helping intent.	High vulnerability exploited with deliberate, harmful action and no help, rendering the scenario extremely immoral.	The man	Assumed to be an adult human exercising control over his animal.	The pony	Assumed to be a domesticated animal with limited capacity to understand punishment.	-2.9
298	Kruepke	When I was a kid, my father owned and operated movie theaters and we owned a large projector. One time when I was in grammar school, I decided to steal a film that I liked. So I stole the film and brought it home to watch.	orig		7	6	3	0	-3	Father is a typical adult with average defenses against financial loss.	The theft was deliberate but not elaborately planned, indicating moderate intentionality.	The action caused minor financial and reputational harm with no physical damage.	The act offered no assistance or benefit to anyone involved.	Intentional inaction toward a vulnerable patient causing moderate harm is clearly unacceptable.	I (the child)	Assumed to be a minor grammar school student.	My father	Assumed to be an adult business owner adversely affected by the theft.	-1.6
299	Clifford	You see a man loudly telling his wife that the dinner she cooked tastes awful.	orig		7	7	4	0	-2	An average adult typically experiences emotional harm from insults.	His loud, deliberate criticism shows clear intentional behavior.	The insult causes minor emotional damage without physical consequences.	There is no indication of any assistance offered.	High vulnerability and intent cause harm without help, reflecting significant moral issues.	The man (husband).	Assumed he is the husband, acting intentionally in his criticism.	The wife.	Assumed she cooked the dinner and is the target of his criticism.	-2.4
300	Clifford	You see a woman burping and farting loudly while eating at a fast food truck.	orig		7	4	1	0	-1	Bystanders are typical adults with average resilience but a low threshold for discomfort.	The act appears partly intentional to attract attention despite natural bodily functions.	The behavior causes minor social discomfort without physical or lasting harm.	No element of the act provided any beneficial assistance or support.	High patient vulnerability combined with moderate intent, minimal harm, and no help results in a slightly negative moral judgment.	A woman	Assumed she is a typical, self-aware adult engaging in expressive behavior.	Nearby fast food truck patrons	Assumed bystanders are average adults involuntarily experiencing the disturbance.	-2.1
301	Cook	Someone makes a post on Twitter making fun of police ofcers	orig		6	7	4	0	-3	They are typical adults, not highly defenseless nor overly vulnerable.	The tweet was published deliberately with intent to mock.	The tweet caused minor harm via verbal insult.	There was no attempt to provide any assistance or protection.	Intentional harm inflicted on a vulnerable patient without any help makes this act notably immoral.	The person who posted the tweet.	Assumed to be an active Twitter user engaging in provocative social commentary.	Police officers.	Assumed to be individuals representing law enforcement, holding some authority.	-1.59
302	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		7	8	0	7	4	Homeless individuals often lack resources and stability, making their vulnerability moderately high.	The dinner was intentionally organized with planned efforts to raise funds.	No harmful effects occurred; the event was entirely philanthropic.	The event provided substantial support by generating funds for the shelter.	Intentional action provided significant help to a vulnerable patient with zero harm, making it highly moral.	Person X	Assumed to be the organizer who intentionally planned and executed the event.	Local homeless shelter (representing the homeless population it serves)	Assumed to be an entity representing individuals lacking stable housing and support.	3.24
303	Mickelberg	Person X sneezed loudly in an important meeting.	orig		7	1	1	0	-2	Attendees are average adults, moderately susceptible to minor illnesses or discomfort.	Sneezing is a reflex and completely accidental with no intent.	A loud sneeze may cause slight discomfort, but no significant damage or harm.	The sneeze did not provide any beneficial impact or assistance to anyone.	Patient’s high vulnerability demands extra protection; low intent and harm do not justify failing to provide help.	Person X	Person X is assumed to be the one who sneezed in the meeting.	The meeting attendees	Attendees are assumed to be typical adults present at an important meeting.	-0.11
304	Mickelberg	Person X translated the menu items for a foreigner in a restaurant.	orig		7	8	0	5	2	The foreigner is an average adult with normal susceptibility to miscommunication.	The act of translating was a deliberate, helpful decision.	The translation had no negative repercussions or inflicted harm.	The translation provided moderate help by improving menu comprehension.	Intentional action on a vulnerable patient, but with no harm and moderate help renders it somewhat morally acceptable.	Person X	Assumed to be bilingual and capable of translating accurately.	Foreigner	Assumed not to understand the restaurant's primary language.	2.54
305	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		7	4	4	0	-3	Professor is a typical adult with standard vulnerability in institutional power dynamics.	The student intentionally insulted, likely with spontaneous or mild premeditation.	The insult constitutes minor harm by affecting reputation or feelings.	The action provided no assistance; in fact, it worsened the interpersonal dynamic.	High vulnerability combined with moderate harm and no help renders the action strongly morally unacceptable despite moderate intent.	The student	Assumed to be an enrolled, expressive individual in a classroom setting.	The professor	Assumed to be an adult authority figure in an academic environment.	-2.0
306	Mickelberg	Person X drove an hour out of their way to pick up a friend and drive him to work because his car had broken down.	orig		7	8	0	8	4	The friend is an average adult facing unexpected car trouble, indicating moderate vulnerability.	The action was deliberate and premeditated, though executed on short notice.	The action caused no negative impact or harm to the friend.	Provided substantial assistance by ensuring the friend could get to work.	No harm with high intentional help makes the action highly acceptable despite the vulnerability.	Person X	Assumed to have acted voluntarily and with a benevolent intent.	The friend whose car had broken down	Assumed to be in need of assistance due to a vehicular breakdown.	3.08
307	Effron	Helped a man in a wheelchair cross a busy intersection	orig		9	7	0	9	4	Patient’s disability increases his susceptibility in dangerous traffic conditions.	The helper acted deliberately to ensure the patient's safety in a risky situation.	The action prevented harm rather than inflicting any damage.	The intervention substantially reduced a potentially life-threatening risk.	The action provided significant help with zero harm, outweighing risk factors, thus is highly moral.	A passerby assisting a man in need.	Assumed to be an empathetic individual concerned about others' safety.	The man in the wheelchair.	Assumed to be vulnerable due to his physical disability.	3.16279064
308	Effron	Volunteered to stay late to help a coworker	orig		7	7	0	7	3	A typical adult coworker, moderately resilient to routine stress.	The volunteer act was a deliberate, planned decision.	Staying late to help caused no damage or negative impact.	Provided substantial assistance by easing workload pressure.	Intentional act provided substantial help with no harm despite moderate vulnerability, leading to overall high moral acceptability.	Employee	Assumed to be a responsible person willing to help.	Coworker	Assumed to be under work pressure and in need of support.	2.23529416
309	Mickelberg	Person X walked into the street without checking for oncoming traffic.	orig		7	1	0	0	-2	A typical adult pedestrian has moderate vulnerability in traffic situations.	The act was accidental with no deliberate intent to harm.	No direct harm occurred; only potential risk was present.	The action provided no assistance or protective benefit.	Although the act caused no harm and was unintentional, failing to help a highly vulnerable patient is morally blameworthy.	Person X	Assumed to be an adult acting independently without due caution.	Person X	Assumed to be the individual at risk due to their own action.	-0.72
310	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		7	8	4	6	1	Affected adult administrator relying on truthful records; average resilience to misreporting harm.	The teacher deliberately planned the cover-up and misrepresentation.	The deception undermined trust but caused limited direct physical or financial damage.	Helped students continue their education despite financial obstacles.	High vulnerability and intent raise ethical concerns, but moderate harm and adequate help render the act slightly acceptable.	The teacher	Assumed to be a responsible individual who intended to help students but chose deception over transparency.	A representative of the Bible college administration	Assumed to rely on accurate financial reports and to be harmed by any misrepresentation.	0.77
311	Lotto	You own a shop which sells fireworks. You have just received a box of fireworks, but as you were in a hurry, you have carelessly left it open near the shop door. Five customers are waiting. Another customer enters the shop. Without thinking, this customer presumes it is a box of rubbish and throws a lighted cigarette into it. The box is about to explode.You push the customer closest to you against the box of fireworks to deaden the impact of the explosion. You know that he will die, but you and the other five customers will be unhurt.	orig		7	9	10	10	-2	An average adult is moderately vulnerable to physical harm such as an explosion.	The push was a deliberate, crisis decision knowing it would be lethal.	The action caused the death of one person, which aligns with maximum harm.	The push saved five lives from a deadly blast, providing critical life-saving intervention.	Intentional harm on a highly vulnerable individual, even with extensive help, remains moderately immoral overall.	You, the shop owner	I assumed the agent was an adult capable of deliberate, crisis-driven actions	The customer closest to you who was pushed	Assumed to be an average adult with typical physical resilience	-1.58
312	Mickelberg	Person X arrived at the art exhibition early so they could view the collection before it got too busy.	orig		1	8	0	0	0	Artworks, as inanimate objects, have minimal vulnerability to harm.	Person X intentionally planned to arrive early to avoid crowds and enjoy the art.	Arriving early did not cause any damage or negative impact on the artworks.	The early arrival did not provide any direct assistance or support to the collection.	The patient was barely vulnerable and no harm occurred—although intentional, it resulted in a neutral outcome.	Person X	Assumed to be a human individual interested in art and planning their visit.	The art exhibition's collection	Assumed to be inanimate artworks not capable of experiencing harm.	0.62
313	Kruepke	When I was younger, my brother and neighborhood friend and I went on a shoplifting spree. We took a lot of clothing. Then we got caught and we never stole again.	orig		7	7	3	0	-2	A typical adult business owner is moderately vulnerable to financial theft.	The action was premeditated among peers with clear intent to steal.	The financial impact was minor with no physical or severe harm.	The action provided no benefit or assistance to anyone involved.	High vulnerability and intent with no help, despite moderate harm, renders the scenario morally questionable.	I	Assumed the agent was a youthful individual making risk-based poor decisions.	The store owner	Assumed the patient managed the shop and suffered financial loss.	-3.56
314	Lotto	You find yourself near a petrol pump and see the attendant fill up a car with four people on board. Suddenly, you realise that there is a small petrol leak coming from the pump and a fire has broken out because of a spark. It is about to spread quickly in the direction of the car.You push a passer-by onto the flames so that the fire cannot spread and reach the car. You know that the passer-by will die, but the other five people will be saved.	orig		7	9	10	10	-3	Average adult vulnerability falls within medium-high due to limited physical protection.	The push was a deliberate, planned action to sacrifice one to save five.	Directly resulted in the death of the passer-by, constituting maximum harm to an individual.	The action prevented a spreading fire, saving five lives; a life-critical rescue.	Though maximum help was given, high intentional harm on a vulnerable patient renders the act significantly immoral.	You, the individual who pushed the passer-by.	Assumed to be a rational, autonomous agent capable of making deliberate rescue decisions.	The passer-by who was pushed onto the flames.	Assumed to be an average adult, a human with typical physical vulnerability.	-1.5
315	Kruepke	A long time ago I helped organize an intervention for my dadÍ's alcoholism. My grandmother and I funded all of the members of the family to assemble together in one location. When my dad walked into the room he began to cry because he was so touched by our action.	orig		7	9	2	8	3	Father is an average adult with emotional vulnerabilities exacerbated by alcoholism.	The action was carefully planned and deliberately executed with the family's coordination.	The intervention caused only temporary emotional discomfort without lasting detrimental effects.	The coordinated intervention was a significant supportive act aimed at encouraging recovery.	High intentionality and help, low harm yield a strongly acceptable act despite the patient’s vulnerability.	I (the narrator)	I assumed I was responsible, caring, and aware enough of the dynamics to organize a family intervention.	My dad	I assumed he was struggling with alcoholism, making him emotionally vulnerable and in need of support.	2.9
316	Kruepke	I used to lie a lot when I was a little girl. My mother left my father when I was a year old. So I used to say that I had a mother and a father, even though my mother and grandmother raised me.	orig		7	7	3	0	-2	An average adult is somewhat emotionally susceptible to misrepresentation.	The child deliberately lied, showing a level of planning in her fabrications.	The false narrative caused minor emotional or reputational harm at most.	The lie did not provide any beneficial or supportive outcome.	High vulnerability and deliberate intent, with no help provided despite moderate harm, render the act moderately immoral.	The little girl (narrator)	That she was a child capable of intentionally fabricating stories.	Her absent father	That he is a real person who might be affected by a misrepresentation of his role.	-0.5
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig		7	7	0	7	3	Pregnant adults are moderately vulnerable, needing extra care but not entirely defenseless.	The action was deliberate and done after noticing a need.	The assistance involved gentle physical guidance with no intent to harm.	The intervention was helpful in ensuring the woman's comfort and safety.	No harm with significant help outweighs intentional harm on a vulnerable patient, resulting in a positive moral evaluation.	I (the speaker)	Assumed to be a caring, observant commuter who takes initiative when needed.	The pregnant woman	Assumed to be in a vulnerable state due to pregnancy and in need of assistance.	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig		7	9	4	0	-3	Taxpayers are typical adults, moderately vulnerable to financial mismanagement consequences.	The action was planned and deliberate for personal gain.	The misuse undermines public trust and misallocates funds, causing notable non-physical harm.	No public benefit; the action solely advances personal interests.	High vulnerability and intent, paired with moderate harm and zero help, render the scenario significantly immoral.	Politician	Assumed to knowingly misuse public funds for personal benefit.	Taxpayers	Assumed to be indirectly harmed by the diversion of their tax dollars.	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig		7	7	4	0	-3	As a typical adult, my brother has average emotional and social resilience, making him moderately vulnerable.	The question was asked deliberately, with some thought, to express concern about his decision.	The action caused minor emotional distress and friction, constituting a low level of harm.	The approach did not provide beneficial support and may have deepened the conflict rather than helping.	The vulnerable patient was intentionally harmed moderately with no help provided, making the act significantly immoral.	The narrator	I assumed the narrator is a caring, concerned family member willing to speak up about problematic decisions.	My brother	I assumed my brother, as an adult, is emotionally affected by family opinions and may be prone to defensiveness.	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig		7	7	10	10	0	A typical adult facing a charging bull has medium-high vulnerability to fatal harm.	The decision was deliberate under pressure, taken with clear forethought despite minimal time.	The action redirected the bull, resulting in a fatality—incurring maximum harm to one life.	The action immediately saved you and your colleagues in a life-threatening situation.	Extreme help cancels out extreme harm, while high intent and high vulnerability balance each other, resulting in neutral morality.	You	That you were capable of rapid, decisive, and controlled action in an emergency.	An innocent bystander who ends up in the bull’s path	That the patient is a typical adult, unsuspecting and caught in a dangerous situation.	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig		7	4	3	0	-3	Paul is an average high school student with typical resilience in academic settings.	I acted impulsively during the test without detailed premeditation.	The act slightly disrupted academic integrity but caused only minor harm.	The action did nothing to benefit or assist Paul in any way.	High vulnerability without help, combined with moderate intentionality and harm, makes the scenario largely unacceptable.	I	I assumed I was desperate and unprepared about the test.	Paul	I assumed Paul’s answers were correct and that he wouldn’t mind me glancing.	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig		7	6	3	0	-2	She is a typical adult with average resilience.	Intentionally reviewed records driven by curiosity with moderate premeditation.	Breached her privacy with only minor reputational harm.	The action did not provide any constructive or beneficial outcome.	Intentional act against a vulnerable individual causing moderate harm with no help available renders the act slightly immoral.	I (the narrator)	Assumed to be a curious employee with legitimate access to records.	The owner’s wife	Assumed to be an employed adult whose compensation is treated as confidential.	-1.21
