id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
325	Effron	Stole money and jewelry from the relatives he was living with	orig		7.0	8.0	5.0	0.0	-3.0	Relatives are average adults with usual resilience.	The theft was deliberate and reasonably planned.	Inflicted moderate financial and emotional harm through betrayal.	The action provided no beneficial support to anyone.	Stealing from family members is highly immoral and unacceptable.	The male relative	Assumed to be an adult with self-serving motives.	The relatives he lived with	Assumed to be typical, resilient adults in a family setting.	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig		7	7	4	0	-2	Adult in hospital after accident, moderately vulnerable due to physical stress.	Chosen timing deliberately; not impulsive but calculated opportunity.	Inflicted emotional harm on a vulnerable person; not life-threatening damage.	No benefit or protective action offered during a crisis.	Deliberate insensitivity during vulnerability renders the action morally questionable.	The narrator	An individual capable of deliberate decision-making about personal relationships.	The friend	A human being, susceptible to emotional and physical challenges.	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig		7.0	7.0	7.0	0.0	-3.0	A typical adult with average emotional resilience is affected.	Cheating was a deliberate choice based on perceived relationship issues.	The act caused significant emotional betrayal and damage in the relationship.	No positive assistance was provided; action worsened the situation.	Given the deliberate betrayal and harm, the act is morally very unacceptable.	The narrator	Assumed to be self-justifying and prioritizing personal feelings over relationship commitments.	Present boyfriend	Assumed he lacked genuine commitment and was undermined by her actions.	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig		7.0	8.0	3.0	0.0	0.0	Typical adults face moderate social and economic influence, making them vulnerable.	His statement was deliberate, planned for public impact.	His words insult without causing physical damage, inflicting minor harm.	No assistance or protective measures were offered in his declaration.	Free speech with minor harm renders the act morally neutral.	Former US General	Assumed he is influential, outspoken, and politically deliberate.	Average American consumer	Assumed they care about national identity and domestic products.	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig		7	2	3	0	0	The boss is an average adult with typical vulnerability in a workplace context.	The failure was not intentional; it was a shortfall in meeting job expectations.	Emotional disappointment inflicted minor harm without significant damage.	No assistance or benefit was provided to the boss.	The act is a performance failure, morally neutral though unfortunate.	Person X	Assumed to be an employee responsible for attracting new customers.	Their boss	Assumed to expect effective customer outreach for business growth.	0.02
330	Effron	Provided books to a nursing home	orig		7	8	0	7	4	Elderly residents are moderately vulnerable due to age-related dependencies.	Donation was planned and executed with clear intent.	The action caused no harm; it was purely beneficial.	Providing books offers meaningful intellectual and emotional support.	Overall, the action is highly moral with notable benefit and no harm.	A volunteer	Assumed to be a caring individual who donated the books intentionally.	Nursing home residents	Assumed to be elderly individuals in need of mental stimulation.	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig		1	1	3	0	3	Eggs are fragile yet inanimate, hence minimally vulnerable in moral terms.	The dropped bag appears accidental with no deliberate intent.	The incident caused minor property damage without significant harm.	No assistance or protective action was provided.	Accidental mishap with minimal harm is generally morally acceptable.	Person X	Assumed to be a human engaged in a routine task of bringing groceries inside.	Eggs	Assumed to be fragile, inanimate grocery items without self-protection.	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig		10	9	7	6	1	Child is a defenseless minor highly susceptible to harm.	Action was deliberate with planning to capture rather than kill.	Capturing inflicts significant non-lethal harm via loss of freedom and trauma.	The capture avoids death and opens rehabilitation possibilities, providing moderate help.	While harm is inflicted, preventing death and enabling recovery renders the act somewhat moral.	A military operative	Assumed to act under orders aiming to reduce casualties.	The child soldier	Assumed to be a minor coerced into combat.	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig		7.0	4.0	4.0	0.0	-2.0	Coach is a typical adult with average vulnerability when exposed to public criticism.	Yelling appears impulsive with intent to express frustration, lacking extensive premeditation.	Verbal outburst causes minor emotional harm and stress without physical injury.	The action did not offer any constructive assistance or protective benefit.	The act is disrespectful with minor harm and no help, making it somewhat morally unacceptable.	The player	Assumed to be an active, emotionally engaged team member accountable for his actions.	The coach	Assumed to be an experienced adult in a leadership role, sensitive to public criticism.	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig		9	8	8	0	-4	A disabled child is extremely defenseless and at high risk.	A deliberate decision to abandon responsibilities after foreseeable stress.	Abandoning a vulnerable child likely causes significant emotional and physical harm.	No supportive or protective action was taken to help the child.	High vulnerability with intentional neglect causing significant harm makes this extremely immoral.	I, the narrator	Assumed to be a rational adult responsible for his own choices.	My youngest stepson	Assumed to be highly vulnerable due to his disabilities.	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig		7	7	6	0	-3	Beth, as a typical adult, likely experiences average emotional harm.	The cheating was a deliberate choice indicating planned betrayal.	The deliberate betrayal inflicted significant emotional damage on a trusting partner.	The action produced no beneficial outcome for anyone involved.	Substantial intentional harm with no help renders the scenario highly immoral.	I	An adult with full agency and responsibility.	Beth	Assumed to be a trusting partner expecting fidelity.	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		7.0	9.0	8.0	8.0	-3.0	A typical adult investor, moderately susceptible in financial contexts.	The act was deliberately planned to resolve personal debt issues.	Caused notable harm by undermining trust and market integrity.	Provided substantial financial gain to the friend through insider advantage.	Severe ethical breach and harm outweigh benefits, making it largely immoral.	The financial adviser.	Assumed to act knowingly in breach of professional ethics for personal advantage.	The friend who receives the insider information.	Assumed to be a competent, financially active adult investor.	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		7.0	7.0	0.0	0.0	0.0	Patient is an average adult with typical vulnerability to self-harm if an accident occurred.	Action was performed deliberately as a display of skill, not by accident.	No harm is reported from the action; it involves skillful movement only.	The action did not provide any notable benefit or assistance to anyone.	Neutral act: intentional yet risky maneuver with no harm or help caused.	Person X	Assumed to be an able, typical human capable of unconventional movement.	Person X	Assumed to be physically resilient and competent enough to perform the hand-walking safely.	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		2	7	4	0	-2	The supermarket is an institution with minimal emotional or physical vulnerability.	Repeated theft indicates deliberate, planned actions rather than accident.	The theft caused financial harm and trust issues, though not catastrophic.	No beneficial aid or positive outcome resulted from the actions.	Intentional wrongful act causing harm makes it morally unacceptable despite low victim vulnerability.	Child (self)	Assumed to be a minor with limited moral development influenced by peers.	Supermarket	Assumed to be an inanimate institution, not a vulnerable individual.	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		7	7	0	8	4	Patient is a typical adult facing an adverse situation.	Action was deliberate upon noticing the car's predicament.	No significant harm was inflicted during the assistance.	Provided substantial aid in a challenging, potentially unsafe scenario.	Highly moral act with significant help and no harm caused.	A helpful bystander	Assumed to be altruistic and capable of providing assistance.	The owner of the car stuck in the snow.	Assumed to be an average adult in distress due to weather.	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		1.0	1.0	0.0	4.0	4.0	The glass is inanimate and not subject to victimization.	The knock was accidental without premeditation.	No damage occurred; the glass was safely caught.	Catching the glass prevented damage, offering minor preventive help.	Accidental act with prevention of harm makes it highly morally acceptable.	Person X	Assumed to be an ordinary person acting accidentally.	The glass	Assumed to be an inanimate object vulnerable only to physical damage.	0.5
341	Effron	Helped pick up the papers dropped by another	orig		7.0	7.0	1.0	4.0	4.0	A typical adult has average resilience, fitting the medium-high vulnerability category.	The action was deliberate yet spontaneous without extensive planning.	Little to no damage was inflicted; any harm was incidental.	The act provided modest assistance through a common courtesy.	The helpful act is clearly morally positive and acceptable.	The helper who picked up the papers	Assumed to be an observant and kind individual	The person who dropped the papers	Assumed to be an average adult who needed a small favor	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		1.0	7.0	2.0	6.0	4.0	The bank, as an institution, is robust and not personally vulnerable.	The decision to call was deliberate after weighing personal temptation and legal risk.	The error was corrected, thus no significant harm was inflicted.	Reporting upheld ethical standards and prevented potential future issues.	The action reflects high moral integrity by correcting an error.	I	An ethically conscious adult aware of legal consequences.	The bank	A financial institution expected to operate fairly and accurately.	2.62
343	Effron	Put money in the meter for an unknown driver	orig		7	7	0	4	4	Patient is a typical adult with average resilience.	The action was deliberate to help avoid a parking fine.	The act caused no physical, financial, or emotional damage.	Provided minor but meaningful assistance in avoiding penalty.	A deliberate, helpful act with no harm is highly morally acceptable.	A passerby	Assumed to be a kind, altruistic individual taking initiative.	An unknown driver whose parking meter is paid.	Assumed to be an average adult benefiting from avoided citation.	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		2.0	8.0	4.0	0.0	0.0	Deceased person not physically vulnerable; minimal susceptibility to harm.	Decision made deliberately; planned intentional absence from the funeral.	Emotional and social impact on grieving family constitutes minor harm.	Action neither provided support nor aid; no help was rendered.	Although intentional and somewhat hurtful, it reflects personal feelings making it morally neutral.	The individual who chose not to attend the funeral.	Assumed to be a family member with personal agency and a negative relationship with the deceased.	The deceased relative whose funeral was being held.	Assumed to be the relative who had a problematic or disliked relationship with the agent.	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		9.0	7.0	10.0	0.0	3.0	A live chicken is defenseless and highly susceptible to harm.	Roast chicken was prepared deliberately following a planned recipe.	Cooking resulted in the chicken’s complete loss of life.	No direct benefit was provided to the chicken despite nourishment provided to consumers.	Although maximum harm occurred to a vulnerable animal, cooking meat is widely culturally accepted.	Person X	Assumed to be an adult human with cooking skills and decision-making capacity.	The chicken	Assumed to be a live chicken that was raised and then slaughtered for food.	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		7.0	7.0	0.0	4.0	4.0	Assumes coworker is an average adult with moderate social-emotional vulnerability.	The invitation was deliberate and planned, not accidental.	The friendly invitation resulted in no harm.	The gesture likely fosters social inclusion and positive well-being.	A kind, inclusive act; highly morally acceptable.	Person X	Assumed to be proactive and kind in extending friendship.	An unpopular coworker	Assumed to be socially isolated or less favored at work.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		7	7	4	0	-2	Limited social support makes the newcomer moderately vulnerable in an unfamiliar setting.	The ignoring was deliberate and sustained over several weeks.	Consistent exclusion inflicts minor emotional harm.	No assistance was offered; the action only neglected support.	The exclusion is ethically negative, generating emotional discomfort.	An existing colleague	Assumed to be purposefully avoiding a new coworker.	The new employee	Assumed to be vulnerable due to being new and socially unestablished.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		7.0	9.0	0.0	5.0	4.0	Consenting adults with average physical and emotional resilience.	The elaborate planning shows deliberate and premeditated action.	The ceremony caused no physical or emotional harm.	The wedding provided social support and unity for the couple.	Consensual, well-planned, non-harmful, and socially beneficial action.	The couple (both first cousins)	Assumed to be consenting adults initiating their own wedding.	The couple receiving the wedding benefits.	Assumed to be willing participants in a culturally accepted ceremony.	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		7.0	7.0	6.0	0.0	-3.0	An average adult with moderate susceptibility to harm.	Clearly aimed to stop disruptive behavior.	An act of physical aggression with injury risk.	Action inflicts harm without offering any assistance.	Violence with intentional harm is morally unacceptable.	The woman	Assumed to be frustrated and acting deliberately.	Her colleague	Assumed to be a typical adult at a workplace.	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		7.0	7.0	4.0	0.0	-2.0	Group members are typical students facing academic pressures.	The student acted with planned avoidance of responsibilities.	Created an unfair workload and grade dilution for contributing peers.	No tangible help was provided; only self-benefit was pursued.	Unethical behavior negatively affects fairness in academic collaboration.	The non-contributing student	Assumes he deliberately avoided work to gain unearned credit.	The other group members	Assumes they worked hard and were adversely affected by his free-riding.	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		7.0	7.0	4.0	0.0	-3.0	An average student is moderately vulnerable academically and reputationally.	The act was chosen deliberately during the exam.	Caused minor academic harm and potential reputational damage.	No assistance was provided; the act solely served the copier.	Academic dishonesty is ethically wrong and undermines integrity.	The student who copied the answer sheet.	Assumed to have engaged in deliberate academic dishonesty.	The classmate whose answer sheet was copied.	Assumed to be negatively impacted by the breach of academic integrity.	-3.4
352	Effron	Started a false rumor about someone	orig		7	7	5	0	-3	Average adult with reputational stakes; moderately vulnerable.	Action appears premeditated with deliberate intent to harm reputation.	Rumor spreading inflicts reputational and emotional damage.	No beneficial outcome is produced; only damage occurs.	Intentional defamation causing harm is highly morally unacceptable.	An unidentified individual	Assumed to purposely defame someone for personal gain	A person who became the subject of the false rumor	Assumed to be susceptible to social and reputational harm	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		7.0	6.0	4.0	7.0	1.0	Her illness and dependency suggest moderate-high vulnerability as an adult in need of care.	Action was deliberate in response to emotional stress, though not fully premeditated.	Forced compliance likely caused minor psychological and autonomy harm without physical injury.	Ensuring she received needed treatment provided significant support despite the coercion.	Help provided outweighs harm slightly, making the overall act marginally acceptable.	Caregiver	Assumed to prioritize her mother's well-being and act responsibly in care.	Mother	Assumed to be vulnerable due to ill health and dependent on support.	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		7	7	4	0	-1	Typical adults face minor risk from words, so medium-high vulnerability.	Public remark made with clear intent and some thought behind it.	Statement likely causes minor emotional harm, akin to an insult.	No assistance was provided; the act does not help anyone.	Disloyal and potentially harmful remark, mildly immoral overall.	The teacher	Assumed to be a professional educator expressing personal opinions publicly.	Her own school community	Assumed to be indirectly affected, potentially facing morale issues.	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		0	8	0	7	4	The car is non-sentient with minimal vulnerability.	Car repair is a deliberate, planned action.	No harm; repair work improves condition.	Repairing the car offers substantial functional benefit.	Highly moral act offering intentional, helpful service without harm.	Person X	Assumed that Person X performed all repairs by themselves.	Their car	Assumed the car is an inanimate object receiving maintenance.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		10.0	7.0	4.0	0.0	-4.0	Child with disability is highly defenseless and subject to exploitation.	Action was deliberately chosen to demean and hurt the child.	The ridicule inflicts psychological harm and diminishes dignity.	No actions taken to help; only demeaning behavior occurred.	Intentionally harming a defenseless child is extremely immoral.	A person, likely a peer or classmate	Assumed to be non-disabled, aware of social norms yet engaging in bullying.	A handicapped child	Assumed to be vulnerable and defenseless due to age and disability.	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		9.0	7.0	2.0	0.0	-2.0	A child is inherently defenseless and considered highly vulnerable.	The refusal was a deliberate decision made without accidental intent.	The refusal caused minimal direct damage, only a missed opportunity for help.	No assistance was provided, constituting a complete absence of help.	Intentionally neglecting a vulnerable minor is morally unacceptable.	An adult bystander	Assumed to be competent and having an expectation to assist when possible.	A child	Assumed to be a minor in need of assistance with a simple task.	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		7.0	7.0	0.0	0.0	4.0	A typical adult engaging in a harmless activity has moderate vulnerability.	The action is a deliberate, routine choice taken with clear intent.	This activity inflicts no physical or emotional harm.	The action neither provides external benefit nor assistance.	A harmless, self-directed leisure activity; morally highly acceptable.	Person X	Assuming Person X is a consenting, adult individual participating in a routine leisure activity.	Person X	Assuming that the action primarily affects Person X via personal engagement and satisfaction.	0.29
359	Effron	Bought food for everyone in the office	orig		7	8	0	7	4	Office colleagues are average adults, so their vulnerability is medium-high.	Buying food was a deliberate, planned act to benefit others.	The action produced no harm; it was a positive gesture.	Providing food is a substantial help that boosts morale and sustenance.	The action is highly moral, promoting well-being and workplace camaraderie.	An office employee	Assumed to be a caring colleague acting with goodwill.	All office colleagues	Assumed to be typical adults working in an office.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		7	9	10	10	-3	The patient is a typical adult, moderately vulnerable to physical harm.	The push was a deliberate, sacrificial act planned to divert the lion.	The action directly caused a fatal outcome, equivalent to an intentional murder.	Redirecting the lion enabled four people to escape a life-threatening situation.	Intentionally sacrificing one life, despite saving others, is highly morally condemnable.	The researcher	Assumed to be a rational, responsible person capable of deliberate action.	The person who climbed the tower	Assumed to be a typical adult with average physical resilience and no means of self-defense.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		7.0	4.0	4.0	0.0	-3.0	Cows have average resilience and can be injured by thrown rocks.	The act seems impulsive with minimal premeditation but intentional targeting.	Likely causing minor injuries to the cows, not severe harm.	The action provided no assistance or benefit to the cows.	Deliberate harm against vulnerable beings makes the act largely immoral.	The boy	Assumed to be a human minor acting on mischief.	The cows	Assumed to be domesticated, grazing animals with typical animal resilience.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		7.0	8.0	4.0	0.0	0.0	Person X is an average adult with moderate financial vulnerability.	The fee policy is enforced deliberately as a penalty for late payment.	The fees inflict moderate financial harm without physical or severe damage.	The action provided no assistance; it penalizes rather than supports.	Standard contractual enforcement with moderate harm; ethically neutral in context.	Bank representative	Assumed a person implementing bank policy on late fees.	Person X	Assumed to be a credit card holder affected by late payment penalties.	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		7.0	9.0	10.0	9.0	-2.0	A typical adult in a life-threatening fall is moderately vulnerable.	Action was a deliberate, planned sacrifice to save others, not accidental.	The worker’s life was intentionally ended causing maximum irreversible harm.	Four lives were rescued in a life-threatening emergency, a critically helpful act.	Even with lives saved, intentionally sacrificing a life remains morally questionable.	Construction foreman	Assumed to be the one in charge making a deliberate, utilitarian decision.	The worker thrown off the platform	Assumed to be an average worker with normal vulnerability to harm.	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		7.0	8.0	0.0	8.0	4.0	Elderly residents are moderately vulnerable due to age-related frailty.	Volunteering full time required deliberate planning and intentional life choice.	The action did not inflict any harm on the residents.	Full-time volunteer service offers substantial, positive support to the residents.	The altruistic act benefits vulnerable individuals, making it highly moral.	Person X	Assumed to be a responsible adult making a deliberate, value-driven choice.	Residents of the nursing home	Assumed to be elderly individuals with potential frailty.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		7.0	9.0	7.0	6.0	-3.0	Tax officials, as average responsible individuals, are moderately vulnerable to financial fraud.	The misrepresentation was premeditated to avoid tax burdens and improve financial outcomes.	The action damages public finances and trust, inflicting significant economic harm.	The false declaration aids the company’s balance sheet and safeguards employee jobs.	Fraud benefits the company but undermines societal trust and public finance; overall, it is highly immoral.	The owner (you).	A businessperson acting to protect the company’s financial survival.	The tax authorities (government officials responsible for revenue).	Assumed to be honest, relying on truthful reporting for proper taxation.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		7	7	0	8	4	A pet without self-protection is moderately vulnerable.	Posting and flyer distribution involved deliberate planning.	These actions cause negligible harm.	Efforts substantially increase the dog's chances of being found.	Deliberate, helpful actions with no harm are highly moral.	Person X	Assumed to be a neighbor taking initiative in community help.	Neighbor's missing dog	Assumed to be a pet incapable of self-help in crisis.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		9.0	8.0	4.0	0.0	-3.0	The student, likely a minor, is highly vulnerable to physical abuse.	The teacher deliberately struck the student as a form of punishment.	The hit causes minor physical pain without severe injury.	The action offers no assistance; it is solely punitive.	The abusive disciplinary action toward a vulnerable minor is highly immoral.	Teacher	Assumed to have authority and disciplinary responsibility in class.	Student	Assumed to be a minor under the teacher's care, expected to follow rules.	-2.7
368	Effron	Used stolen food stamps	orig		7.0	9.0	4.0	0.0	-3.0	Beneficiary is moderately vulnerable due to reliance on needed support.	Action was deliberate with clear intent to misuse benefits.	Misuse defrauds resources, causing minor but unjust financial harm.	No assistance offered; action solely served personal benefit.	Intentional fraud harming a vulnerable person yields a highly negative ethical judgment.	The perpetrator (an individual who knowingly used the stolen food stamps)	Assumed to be a typical person capable of premeditated, deliberate criminal behavior	The rightful recipient of food assistance (a person legally entitled to the benefits)	Assumed to be a low-income individual dependent on these benefits	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		7.0	7.0	3.0	7.0	3.0	A typical adult with acute stress, vulnerable but resilient.	I acted deliberately after considering potential upset, with intention to help.	The conversation risked minor emotional distress but was overall low in harm.	The talk provided significant emotional support during her stressful period.	Net positive action, intended to help with limited harm.	I	I assumed I was acting out of genuine concern and wanting to support my friend.	My close friend	I assumed she is a typical adult dealing with menopausal stress and emotional challenges.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		7.0	7.0	1.0	7.0	4.0	Cancer treatment increases vulnerability moderately for an adult.	Shaving head was a deliberate gesture showing solidarity.	The act caused minimal physical or emotional harm.	The gesture provided substantial emotional support to the partner.	Intentional, supportive action with negligible harm; highly moral.	Person X	Assumed supportive partner responding to a loved one’s cancer diagnosis.	Partner	Assumed to be suffering from cancer and requiring radiation therapy.	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		2	7	4	0	-3	Forest is non-sentient and less susceptible, similar to an inanimate entity.	Waste disposal was deliberate, done with minimal premeditation.	A small bag of garbage causes minor environmental pollution and disturbance.	The act provided no benefit or assistance, only environmental harm.	Irresponsible environmental act causing minor harm, thus morally condemned.	An irresponsible individual	Assumed to be a person neglecting proper waste disposal responsibilities	The nearby forest ecosystem	Assumed to be a valued natural environment vulnerable to pollution	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		7	6	7	0	-4	A pet dog is vulnerable and defenseless, typical of medium-high susceptibility.	The hit-and-run shows awareness and decision-making, indicating moderate intentionality.	The collision likely caused significant injury to a living being without protection.	No assistance was provided; the action solely harmed without any help.	Hitting a vulnerable pet and fleeing is extremely unethical and condemnable.	A driver	Assuming the driver deliberately hit the dog and then fled responsibility.	A dog	Assuming the dog is a domesticated pet under the owner's care.	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		7.0	1.0	3.0	0.0	-1.0	Typical adults face moderate risks in fire hazards.	It was a genuine oversight without any premeditation.	No immediate damage occurred, though potential risk was introduced.	The action provided no assistance or safety benefit.	Negligence is morally negative despite unintentional oversight.	Person X	Assumed to be a responsible adult who overlooked turning off the stove.	Person X and his household	Assumed to consist of typical adults vulnerable to household risks.	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		6.0	5.0	3.0	0.0	0.0	A typical adult; average physical and emotional resilience, not extremely vulnerable.	The character deliberately raised their voice with moderate intent.	The action likely caused mild emotional discomfort without physical damage.	The loud talking did not provide any assistance or protective benefit.	Minor harm with no help; overall, a socially indeterminate act.	Movie character (companion)	Assumed to be a human with agency acting in a social context.	The companion of the movie character.	Assumed to be another human engaged in the interaction.	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		7	8	0	7	4	The patient is vulnerable due to illness, making them moderately susceptible to harm.	The visit was planned and deliberate to offer comfort.	The visit causes no harm to the patient.	The visit provides substantial emotional support and reassurance.	Caring act with no harm and significant help; highly morally acceptable.	The visitor (yourself)	Assumed to be a caring individual intentionally visiting to provide support.	The sick friend	Assumed to be ill and in need of emotional support.	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		7.0	8.0	1.0	0.0	-1.0	A typical adult judge is moderately vulnerable to reputational or social harm.	Her deliberate refusal suggests a consciously chosen act of protest.	Her act inflicted minimal symbolic harm without any physical or severe consequences.	The action provided no direct help or protection to anyone involved.	Intentional disrespect with minimal harm results in a slightly immoral evaluation.	the woman	Assumed to be an adult intentionally expressing dissent in a courtroom setting.	the judge	Assumed to be the authority figure expecting respect and proper courtroom behavior.	-2.0
377	Effron	Loudly criticized the art at a community children's art show	orig		9.0	7.0	3.0	0.0	-2.0	Children are highly vulnerable due to their age and inexperience.	The criticism was deliberate and intentionally loud.	The insult is minor but emotionally harmful to vulnerable individuals.	No assistance was provided; only negative feedback was given.	Moral acceptability is negative due to harm inflicted on vulnerable children.	An adult community member	Assumed to be outspoken with personal opinions on art.	The children participating in the art show	Assumed to be sensitive and inexperienced in handling harsh criticism.	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		7.0	6.0	5.0	0.0	-2.0	They are typical adults, moderately resilient but susceptible to privacy and reputational harms.	The post was made deliberately to expose behavior, reflecting premeditated intent.	The action likely caused reputational and privacy damage without physical harm.	It did not offer any direct assistance or protection to the affected individuals.	Privacy infringement and reputational risks outweigh any perceived social benefit.	The individual who posted the conversation online.	Assumed to be a morally outraged person using social media to expose what they perceive as offensive behavior.	The participants of the private conversation who were photographed.	Assumed to be individuals who did not consent to having their private conversation and image shared publicly.	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		4.0	7.0	4.0	1.0	-1.0	As an institution, a college is resilient and not easily harmed.	Speaking on TV indicates a deliberate and public act.	The statement likely causes minor reputation damage and insult.	The remark offers little beneficial support or aid.	Deliberate harm outweighs help, making the act slightly morally questionable.	Class President	Assumed to be a recognized leader with media exposure.	Rival College	Assumed to be an established institution representing its community.	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		1.0	7.0	4.0	0.0	-2.0	Books are inanimate and inherently low in vulnerability.	The retention was deliberate for personal use.	The harm was minor; it’s property loss, not physical harm.	The action provided no external benefit or assistance.	Deliberate misappropriation, though low harm, is ethically negative.	The school employee	Assumed to be an adult staff member with access and responsibility.	The school’s property (the books)	Assumed to be inanimate institutional assets.	-1.6
