id	dataset	scenario	circumstance_type	circumstance	agent	agent_assumption	affected_party	affected_party_assumption	Q5_score	Q5_expl	moral_score	moral_expl	human_score
299	Clifford	You see a man loudly telling his wife that the dinner she cooked tastes awful.	orig		The husband	He is assumed to be a rational adult capable of making choices, though his behavior is disrespectful.	The wife who cooked dinner	She is assumed to be a valued individual deserving respect and constructive communication.	2.0	The criticism disregards her feelings and effort, treating her more as a means than an end.	-3.0	The action is highly disrespectful and thus rated as significantly morally unacceptable.	-2.4
300	Clifford	You see a woman burping and farting loudly while eating at a fast food truck.	orig		The woman	She is assumed to be a rational, autonomous adult responsible for her actions.	Other patrons and employees at the fast food truck	They are assumed to be individuals expecting respectful behavior in a public setting.	2.0	The action disregards shared public decorum, making universalization problematic.	-2.0	The behavior shows disregard for others' comfort, marking it as somewhat immoral.	-2.1
301	Cook	Someone makes a post on Twitter making fun of police ofcers	orig		A Twitter user who posted the tweet.	Assumed to be a rational individual freely expressing their opinion.	Police officers as representatives of law enforcement.	Assumed to be dignified individuals serving a societal role.	2.0	Mockery reduces respect by treating officers as objects rather than ends.	-2.0	Low respect for their dignity results in significant moral unacceptability.	-1.59
302	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		Person X	Assumed that Person X acts with altruism and a genuine interest in helping others.	Local homeless shelter beneficiaries	Assumed they are vulnerable individuals in need of support and dignity.	10.0	Action promotes welfare and respects human dignity universally.	4.0	Highly moral action that treats people as ends in themselves.	3.24
303	Mickelberg	Person X sneezed loudly in an important meeting.	orig		Person X	Assumed to be a rational individual, not acting with harmful intent.	Other meeting attendees.	Assumed to be professionals expecting orderly conduct.	5.0	An involuntary bodily function, universalizable if managed responsibly.	1.0	Minor breach of decorum; morally neutral given no deliberate harm.	-0.11
304	Mickelberg	Person X translated the menu items for a foreigner in a restaurant.	orig		Person X	Assumed to be a responsible translator acting voluntarily with good intentions.	The foreigner dining in the restaurant	Assumed to be an individual in need of language assistance to access information.	10.0	Facilitates mutual understanding and treats the customer as an autonomous end.	4.0	Highly moral action promoting respect and clear communication.	2.54
305	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		Student	The student is assumed to act autonomously and express opinions freely.	Professor	The professor is assumed to be a respected academic authority deserving dignity.	2.0	Calling a professor 'fool' violates respect; the maxim fails as a universal law.	-3.0	The act disrespects human dignity, making it largely morally unacceptable.	-2.0
306	Mickelberg	Person X drove an hour out of their way to pick up a friend and drive him to work because his car had broken down.	orig		Person X	Assumed to be altruistic and acting out of genuine concern for a friend.	The friend whose car broke down.	Assumed to be a valued individual in need, deserving respect and care.	10.0	The action is universally altruistic, treating the friend as an end in themselves.	4.0	Highly moral as it respects and values the friend’s well-being without exploiting them.	3.08
307	Effron	Helped a man in a wheelchair cross a busy intersection	orig		The helper (a person who provided assistance).	Assumed to be a rational, compassionate, and morally responsible individual.	The man in the wheelchair.	Assumed to be a dignified human being deserving respect and assistance.	10.0	The action respects the man's dignity and can be universalized as a moral law.	4.0	The action is highly moral, fully honoring the affected party’s inherent worth.	3.16279064
308	Effron	Volunteered to stay late to help a coworker	orig		The employee who volunteered	Assumed to be a caring individual willing to help without expecting reward	The coworker receiving the help	Assumed to be someone in need of assistance and professional support	10.0	The action treats the coworker as an end, respecting their well-being and autonomy.	4.0	A highly moral act reflecting duty, altruism, and universal respect.	2.23529416
309	Mickelberg	Person X walked into the street without checking for oncoming traffic.	orig		Person X	Assumes that Person X is a rational, autonomous individual responsible for his own actions.	Oncoming drivers	Assumes that the drivers are rational agents with a right to safety and informed decision-making.	3.0	Neglecting to check traffic risks safety and fails a universalizable maxim of caution.	-2.0	Reckless behavior endangers others and lacks universal moral acceptability.	-0.72
310	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		Teacher	Assumed to be a caring educator, though he compromises honesty for student support.	Bible college administration	Assumed to value honesty and transparency in financial reporting.	2.0	Deception violates universal law and treats the institution merely as a means.	-3.0	Dishonesty in reporting finances makes the scenario highly morally unacceptable.	0.77
311	Lotto	You own a shop which sells fireworks. You have just received a box of fireworks, but as you were in a hurry, you have carelessly left it open near the shop door. Five customers are waiting. Another customer enters the shop. Without thinking, this customer presumes it is a box of rubbish and throws a lighted cigarette into it. The box is about to explode.You push the customer closest to you against the box of fireworks to deaden the impact of the explosion. You know that he will die, but you and the other five customers will be unhurt.	orig		The shop owner (you).	Assumed to be a rational, quick-thinking decision-maker under extreme pressure.	The customer pushed closest to you.	Assumed to be an individual whose life is considered expendable to save others.	0.0	Deliberately sacrificing one life treats the individual purely as a means.	-4.0	Using a human merely as a tool is maximally immoral by Kantian ethics.	-1.58
312	Mickelberg	Person X arrived at the art exhibition early so they could view the collection before it got too busy.	orig		Person X	Assumed to be a rational, autonomous individual pursuing personal enrichment.	Other exhibition visitors	Assumed to be rational individuals who value art and fair access to experiences.	10.0	Action benefits self without exploiting others; it can be universalized.	4.0	Highly moral as it respects individual autonomy and universal applicability.	0.62
313	Kruepke	When I was younger, my brother and neighborhood friend and I went on a shoplifting spree. We took a lot of clothing. Then we got caught and we never stole again.	orig		The narrator	Assumed to be a younger individual influenced by peers during formative years.	Store owners and businesses from which the clothing was stolen.	Assumed to be innocent parties expecting honest exchanges.	0.0	Shoplifting cannot be universalized; it exploits and treats others as mere means.	-4.0	The act is highly immoral due to exploitation and violation of universal respect.	-3.56
314	Lotto	You find yourself near a petrol pump and see the attendant fill up a car with four people on board. Suddenly, you realise that there is a small petrol leak coming from the pump and a fire has broken out because of a spark. It is about to spread quickly in the direction of the car.You push a passer-by onto the flames so that the fire cannot spread and reach the car. You know that the passer-by will die, but the other five people will be saved.	orig		You—the individual who intervenes at the petrol pump.	Assumed to be a rational, morally responsible agent capable of deliberate action.	The passer-by who is pushed into the flames.	Assumed to be a rational human being with inherent worth and autonomy.	0	The action instrumentalizes a person, using them solely as a means rather than an end.	-4	Violates Kantian principles, making it extremely immoral despite saving more lives.	-1.5
315	Kruepke	A long time ago I helped organize an intervention for my dadÍ's alcoholism. My grandmother and I funded all of the members of the family to assemble together in one location. When my dad walked into the room he began to cry because he was so touched by our action.	orig		the narrator	Assumed to be a rational, caring person motivated by his father's welfare.	the father	Assumed to be emotionally sensitive and capable of growth despite vulnerability.	7.0	Intervention intended to help him but used coercive tactics that risk autonomy.	2.0	Morally acceptable overall, yet some methods raise ethical reservations.	2.9
316	Kruepke	I used to lie a lot when I was a little girl. My mother left my father when I was a year old. So I used to say that I had a mother and a father, even though my mother and grandmother raised me.	orig		Little girl	Assumed to be a minor with limited understanding of moral implications.	Her father	Assumed he values genuine familial bonds and is affected by the lie.	2.0	Lying cannot be universalized and treats the deceived party as a means.	-2.0	Despite her age, using deception is morally questionable.	-0.5
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig		Bus passenger	Assumed to be a morally responsible individual.	Pregnant woman	Assumed to be vulnerable and in need of assistance.	10.0	Action universally respects the woman's dignity and well-being.	4.0	The action is highly moral, respecting autonomy and promoting well-being.	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig		Politician	Assumed to be a knowledgeable decision maker who intentionally misused public funds.	Taxpayers	Assumed to be citizens reliant on fair use of federal funds, exploited by misuse.	0.0	Action treats taxpayers as mere tools for personal gain; cannot be universalized.	-4.0	Gross misuse of public trust; extremely immoral practice per Kant's framework.	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig		The narrator who approached his brother.	That the narrator is motivated by genuine concern and cares about rational decision-making.	The brother.	That the brother is a rational, autonomous individual capable of making his own moral choices.	7.0	The inquiry aims to prompt reflective choice, showing moderate respect for autonomy.	1.0	The act is somewhat acceptable but borders on interfering with personal autonomy.	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig		You	An autonomous, rational agent making a life-and-death decision under emergency.	The unidentified person near whom the red bag lands.	Assumed to be a fellow human with inherent dignity and rights.	0.0	Intentionally sacrificing an innocent treats them merely as a means.	-4.0	Action is extremely immoral due to deliberate instrumentalization of a human life.	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig		Narrator (I)	Assumed to be an unprepared student seeking a shortcut.	Paul	Assumed to be unknowingly exploited, not consenting to share his work.	1.0	Copying answers solely for self-benefit cannot be universalized.	-3.0	Dishonesty undermines integrity and uses another merely as a means.	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig		I, the employee of the advertising agency.	The agent is assumed to be curious and somewhat intrusive in seeking private payroll data.	The owner’s wife.	She is assumed to expect privacy and respect regarding her compensation details.	2.0	Action violates privacy and respect, not universalizable as a moral maxim.	-2.0	Action is morally questionable due to privacy breach and misuse of trust.	-1.21
323	Effron	Continually berated his wife in public	orig		The husband	Assumed to be an adult male in a committed marital relationship	His wife	Assumed to be an adult woman deserving respect and dignity	0.0	Berating publicly fails universalization, reducing her to a means rather than an end.	-4.0	The behavior is extremely immoral, violating core principles of treating others as ends.	-2.856
324	Mickelberg	Person X regularly steals office supplies from their job because they feel they deserve it.	orig		Person X	Assumed to be self-interested and rationalizes theft as a deserved right.	The employer and coworkers	Assumed to be individuals whose property and trust are violated by the theft.	0.0	Stealing cannot be universalized; it treats others merely as means to self-interest.	-4.0	Action is highly immoral because it disregards others' inherent worth and treats them as mere tools.	-2.01
325	Effron	Stole money and jewelry from the relatives he was living with	orig		The person who stole the money and jewelry.	Assumed to be a rational agent with free will, though choosing an unethical act.	The relatives he lived with.	Assumed to be vulnerable family members who deserve respect and protection.	0.0	Universalizing theft undermines trust, treating others merely as means.	-4.0	Significantly violates moral duty, causing severe harm to others.	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig		The graduating high school student	Assumed to be capable of rational moral decision-making.	The friend involved in the car accident	Assumed to be vulnerable and in need of compassionate treatment.	2.0	The action exploits vulnerability and fails to treat the friend as an end in itself.	-3.0	The insensitive timing makes it morally objectionable according to universal law.	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig		The narrator who cheated.	Assumed self-interested, rationalizing personal hurt into justification for infidelity.	The present boyfriend.	Assumed to deserve honest communication and faithful treatment in a committed relationship.	2.0	Cheating cannot be universalized; it treats the partner as a mere means.	-3.0	The action violates mutual respect and duty, making it highly morally unacceptable.	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig		Former US General	Assumed to be a prominent, principled individual whose public stance influences others.	American producers, consumers, and the national economy	Assumed to be a community relying on mutual economic support and shared national welfare	5.0	Personal autonomy is exercised, yet the duty to contribute to communal welfare is neglected.	0.0	The act is morally ambiguous—upholding individual choice while potentially undermining collective responsibility.	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig		Person X	Assumed to be an employee responsible for gaining new customers.	Their boss	Assumed to value growth and rely on Person X’s performance.	7.0	The action isn’t using the boss as a tool but shows incompetence, not moral wrongdoing.	2.0	Incompetence isn’t immoral; performance failure is less ethically condemnable.	0.02
330	Effron	Provided books to a nursing home	orig		A volunteer donor	Assumed to be a compassionate individual with a philanthropic mindset.	Residents of the nursing home	Assumed to be elderly individuals in need of engagement and enrichment.	10.0	Donation respects recipients' dignity, promoting intellectual and emotional enrichment as an end in itself.	4.0	Highly moral as the act fully honors the humanity and autonomy of the recipients.	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig		Person X	Assumed to be a caring individual acting in good faith with an occasional accidental mishap.	The intended recipient of the groceries, who relies on their proper condition.	Assumed to be a rational being whose well‐being is to be respected and not exploited.	7.0	Accidental action without intent to instrumentalize; generally aligning with universal moral duty.	2.0	An unintended mishap showing minor negligence; largely acceptable from a moral standpoint.	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig		A military officer	Assumes the agent acts under lawful orders and has moral responsibility to treat individuals humanely.	A child soldier	Assumes the child soldier is a coerced minor with intrinsic human dignity needing protection.	7.0	Capturing preserves life and respects dignity, aligning with a universal moral law more than killing.	3.0	The action avoids using the child solely as a means, rendering it morally acceptable.	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig		The player	Assumed to be an emotionally charged individual reacting impulsively during high-pressure situations.	The soccer coach	Assumed to be a respected professional responsible for team guidance.	2.0	Yelling disrespects the coach, failing Kant's universality by not treating others as ends.	-2.0	The act is moderately immoral due to its disrespect and failure to honor human dignity.	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig		The agent is the person who left the marriage.	Assumed to be an adult overwhelmed by personal distress and sought escape from a harmful situation.	The stepchildren, particularly the youngest child with disabilities.	Assumed to be vulnerable individuals who depend on care and should be treated as ends in themselves.	1.0	Neglecting vulnerable dependents fails to uphold their dignity as ends.	-3.0	Abandoning a vulnerable child is highly immoral and breaches universal ethical duty.	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig		The narrator (I)	Assumed to be a committed individual with moral responsibility in a relationship	Beth	Assumed to be a trusting partner who values fidelity	0.0	Cheating treats Beth solely as a means, violating Kant’s imperative.	-4.0	Such betrayal is deeply immoral, severely undermining respect and trust.	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		The financial adviser (you)	Assumed to be a competent professional with access to confidential information.	The friend who receives and benefits from the insider information.	Assumed to be primarily profit-oriented, using the information for personal gain.	0.0	Confidential information is used merely as a tool, ignoring respect for all parties.	-4.0	Action is extremely immoral because it treats both friend and market integrity merely as means.	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		Person X	Assumed to be a competent, physically capable individual exercising personal autonomy.	Person X	Assumed to be a self-respecting person whose well-being is prioritized.	10.0	The maxim is universalizable, involving autonomous action without exploiting others.	4.0	The action is highly moral as it reflects personal agency and respects human dignity.	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		The narrator, a child.	Assumed to be a minor with undeveloped moral judgment.	Supermarket owners and society at large.	Assumed to be rational agents with property rights and dignity.	0	Stealing cannot be universalized; it exploits others as mere means.	-4	Action violates universal moral principles; thus, it is extremely immoral.	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		The helper who pushed the car out of the snow bank.	Assumed to be a kind, responsible individual willing to assist others.	The car owner whose vehicle was stuck in the snow bank.	Assumed to be in need of help and deserving of respect and assistance.	10.0	The action respects the car owner by offering necessary help, making it universally acceptable.	4.0	Highly moral action that treats the affected person as an end and supports communal assistance.	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		Person X	Assumed to be a rational, fallible individual acting without malice.	Person X (self-affected by potential harm).	Assumed as a rational being deserving self-care and respect.	10.0	The accidental act avoids using anyone as a mere means, upholding respect for humanity.	4.0	No moral violation occurred; the prompt corrective action reflects high moral responsibility.	0.5
341	Effron	Helped pick up the papers dropped by another	orig		The person who picked up the papers.	Assumed to be observant and benevolent.	The individual who dropped the papers.	Assumed to care about their belongings and well-being.	10.0	Helping action can be universalized, respecting the other's value.	4.0	Highly moral action that universally promotes care for others.	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		The individual who discovered the error.	Assumed to be a rational, ethically reflective person.	The bank and its customers.	Assumed to be parties deserving honest treatment and fairness.	10	The action fulfills a universal duty of honesty, treating all as ends.	4	Honesty maximizes moral duty and universal respect, showing high ethical acceptability.	2.62
343	Effron	Put money in the meter for an unknown driver	orig		An individual bystander.	Assumed to be altruistic and caring about communal welfare.	The unknown driver.	Assumed to be a regular person needing assistance.	9.0	Action altruistically supports another and can be universalized without exploitation.	4.0	Highly morally acceptable as it promotes communal well-being and respects the individual.	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		The agent is the relative who consciously decided not to attend the funeral.	Assumed to be a rational, autonomous person capable of understanding moral duties.	The deceased relative, along with the grieving family affected by the absence.	Assumed to possess intrinsic dignity and deserve respectful treatment regardless of personal feelings.	2.0	Refusal indicates a neglect of duty to honor inherent human dignity universally.	-2.0	The action shows moral neglect and disrespect, rendering it largely morally unacceptable.	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		Person X	Assumed to be a competent and intentional cook engaged in preparing a meal.	The individuals who will consume the meal.	Assumed to be rational beings with the capacity to appreciate a well-prepared meal.	9.0	The cooking act respects consumers by providing nourishment without exploitation.	4.0	A highly moral action that benefits rational beings through caring culinary effort.	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		Person X	Assumed to be a rational, kind individual acting with sincere intentions.	The unpopular coworker	Assumed to be a fellow human deserving respect and moral consideration.	8.0	Inviting coworker respects their dignity; the action can be universalized if done sincerely.	4.0	Action is morally positive, fostering inclusion and respect.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		The office colleague who ignored the new person.	Assumed to be a regular coworker with standard social expectations.	The new person in the office.	Assumed to be someone seeking inclusion and respectful treatment.	2.0	Ignoring fails to treat the person as an end, reducing moral universality.	-2.0	The action undermines respect and social duty, making it largely immoral.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		The marrying individuals (first cousins).	Assumed to be free, rational agents acting autonomously.	Primarily the couple, with extended impact on their families.	Assumed to be consenting, autonomous persons capable of rational decisions.	8.0	Their consensual union respects autonomy; universalizing such choice is plausible despite cultural biases.	2.0	Autonomous, mutually respectful actions are morally acceptable, though some societal reservations persist.	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		The woman	Assuming she intentionally threw the stapler in an emotional outburst.	Her colleague	Assuming the colleague is unintentionally disrupted and harmed.	1.0	The violent act does not respect the colleague as an end; it uses her merely as a means.	-4.0	Highly immoral due to deliberate harm violating universal moral law.	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		The student who received the A.	Assumed he knowingly shirked his responsibilities for personal advantage.	The other group members who contributed their fair share.	Assumed they worked diligently and expected equitable recognition for their effort.	2.0	Cheating cannot be universalized and uses peers merely as means.	-3.0	Highly immoral as it violates fairness and the categorical imperative.	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		Copying student	Assumed to seek unfair advantage without independent effort.	The classmate whose answer sheet is being copied.	Assumed to be an honest student affected by the cheating.	0.0	Cheating fails universalizability; it treats the peer merely as a means.	-4.0	The act is extremely immoral, violating academic integrity and Kantian duty.	-3.4
352	Effron	Started a false rumor about someone	orig		The person who spread the false rumor.	Assumed to intentionally deceive for personal gain or malice.	The individual about whom the false rumor was spread.	Assumed to be an innocent person harmed by untrue information.	2.0	False rumors cannot be universalized and undermine the dignity of persons.	-3.0	The act is highly immoral as it treats the affected party merely as a means.	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		I (the caregiver).	I assume the agent is responsible and cares for my mother's wellbeing, taking charge of her appointments.	My mother.	I assume she values her own autonomy but is overridden despite her illness.	2.0	Forced action undermines her autonomy, failing the universalizability test.	-2.0	Though well-intentioned, the paternalistic approach is morally questionable.	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		Teacher	Assumed to be a professional with moral responsibility and free agency.	Students and faculty from both her school and the rival school.	Assumed to be rational beings who deserve respect and fair treatment.	3	The action lacks impartial universalizability, slightly instrumentalizing affected parties.	-1	The bias conflicts with professional ethics, rendering it slightly morally unacceptable.	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		Person X	Assumed to be a competent, autonomous individual responsible for their own actions.	Person X (as they are both the agent and the party affected).	Assumed to value their own well-being and property, acting self-responsibly.	10.0	Self-repair promotes autonomy and universal responsibility without exploiting anyone.	4.0	Highly moral as it embodies self-sufficiency and universalizable responsibility.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		An individual who ridiculed the handicapped child.	Assumed to be an able-bodied person with biased views against disabilities.	The handicapped child.	Assumed to be vulnerable and deserving respect as an end in themselves.	0.0	Action uses the child as a means, not respecting inherent dignity.	-4.0	Extremely immoral, as it dehumanizes and violates universal respect.	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		The person who declined to help.	Assumed to be a rational, autonomous adult able to choose to help.	The child seeking help to fix his bicycle.	Assumed to be vulnerable and in genuine need of assistance.	2.0	By refusing help, the agent fails to act on a universal maxim of beneficence.	-3.0	The action is significantly morally lacking in upholding duty toward a vulnerable end.	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		Person X	Assumed to be an autonomous, rational individual acting on personal preference.	Local cafe owner	Assumed to be a rational person engaging willingly in commerce.	10	The action respects autonomy and mutual benefit in a voluntary setting.	4	Highly moral, as it treats all involved as ends in themselves.	0.29
359	Effron	Bought food for everyone in the office	orig		A coworker in the office.	Assumed to be thoughtful and caring, seeking to improve workplace morale.	All office colleagues.	Assumed to be individuals deserving respect and effective care.	10.0	The action respects individuals by benefiting everyone without using anyone merely as a means.	4.0	Highly moral; it treats everyone as an end, fostering care and community in the workplace.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		Researcher	Assumed to be a rational, autonomous moral agent responsible for their choices.	The person pushed off the observation tower.	Assumed to have intrinsic worth and rationality, not to be used merely as a tool.	0.0	The action treats the individual purely as a means, failing universal moral law.	-4.0	Deliberate sacrifice of a person is extremely immoral, violating Kant's imperative.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		The boy	Assumed to be a human individual with the capacity to understand right from wrong.	The cows	Assumed to be living creatures whose wellbeing is adversely affected by the boy's actions.	1.0	The action uses animals as mere means, failing to respect them as ends.	-3.0	The behavior is clearly harmful and morally wrong, failing a universalizable test.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		Bank representative	Assumed to be executing the bank’s policy on late payments.	Person X, the credit card holder	Assumed to be a rational individual with a contractual relationship to the bank.	3.0	Fees enforce policy punitively, suggesting treatment as means rather than as an end.	-2.0	The action is borderline immoral, as it instrumentalizes the individual for policy enforcement.	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		Foreman	Assumed to be a rational agent with responsibility for safety decisions.	The worker thrown from the platform.	Assumed to possess intrinsic worth and rationality, not merely a tool.	0.0	The action fails the test as it uses a person purely as a means.	-4.0	Deliberately sacrificing an individual is profoundly immoral.	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		Person X	Assumes Person X is morally reflective and altruistically motivated.	Residents of the nursing home.	Assumes they are vulnerable individuals deserving dignity and care.	9.0	The action voluntarily promotes well-being, aligning with universal duty and respect for persons.	4.0	Highly moral due to its strong commitment to treating others as ends.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		The owner of the clothing company	Assumed to be a rational, autonomous decision-maker responsible for his actions	Tax authorities and society at large	Assumed to be rational agents relying on truthful and fair practices	1.0	Dishonesty cannot be universalized; it treats others merely as a means.	-4.0	The action undermines fairness and trust, making it extremely immoral.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		Person X	Assumed to be a caring, responsible neighbor motivated by goodwill.	Their neighbor (and indirectly the missing dog).	Assumed to be someone who values their pet and community support.	10.0	The action follows a universalizable moral maxim of caring for others.	4.0	Highly moral act, promoting community aid and treating others as ends.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		Teacher	Assumed to be an authority figure acting with disciplinary intent in a classroom setting.	Student	Assumed to be a minor whose autonomy and dignity should be respected.	2.0	Physical punishment devalues the student's dignity, failing universal moral law criteria.	-3.0	The action is excessively punitive and morally degrading in a classroom context.	-2.7
368	Effron	Used stolen food stamps	orig		An individual who used the stolen food stamps.	Assumed to be a rational person choosing a wrongful act despite possible economic hardship.	Government and society relying on fair distribution of welfare resources.	Assumed to deserve unbiased treatment and maintenance of the social welfare system's integrity.	0.0	Stealing violates universal law; the act fails to respect others as ends in themselves.	-4.0	Using stolen benefits is highly immoral, as it exploits social trust for personal gain.	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		The narrator (me).	Assumed to be a caring and thoughtful friend seeking to help.	My very close friend.	Assumed to be emotionally vulnerable and undergoing stressful menopause.	9.0	The action shows genuine care and respects her autonomy, aligning with universal moral law.	4.0	The sensitive, supportive approach makes the action highly morally acceptable.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		Person X	Assumed to be a rational, autonomous individual capable of moral choice.	Person X's partner who is undergoing cancer treatment.	Assumed to be a dignified human being deserving of respect and compassionate care.	8.0	The act is a personal expression of solidarity that can be universalized without instrumentalizing anyone.	4.0	Demonstrates high moral commitment and compassion aligning with Kant’s imperative.	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		An individual disposing of garbage.	Assumed to be a rational, autonomous person responsible for own actions.	Local community members and the forest ecosystem.	Assumed to value a clean, sustainable environment and communal wellbeing.	2	Disposing garbage in a forest cannot be universalized; it neglects communal environmental respect.	-3	Action is significantly immoral as it disregards responsibilities towards shared environmental resources.	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		The driver	A human agent capable of moral reasoning who chose personal convenience over duty.	The dog owner	Assumed to be a caring person whose rights and responsibilities are disregarded.	1.0	The maxim fails universalization; it neglects duty of care and treats others merely as a means.	-4.0	Neglecting accountability and care makes this action highly immoral.	-3.2
