scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score

374	48	Effron	Loudly talked to a companion in a movie	orig		7.0	8.0	5.0	2.0	3.0	White or Caucasian individuals may be more likely to be sensitive to disturbances in public spaces	The person's political views may influence their perception of the intentionality of the action	White or Caucasian individuals may be more likely to perceive the harm caused by the action	Living in a city with a population size between 100,000 to 249,999 may influence the person's perception of the help caused by the action	The person's political views, race, and living situation all contribute to their moral assessment of the scenario	A person	The agent is a moviegoer who is being inconsiderate of others	The other moviegoers in the same theater	The patient is anyone who is trying to watch the movie without distractions	3.0
374	49	Effron	Loudly talked to a companion in a movie	orig		3.0	8.0	8.0	0.0	2.0	The person lives in a small city, so they may assume the movie theater is not very crowded	The person is very conservative, so they may view talking during a movie as a deliberate act of disrespect	The person is very conservative and views talking during a movie as a serious breach of etiquette	The person does not see any positive outcomes from talking during a movie	The person places a high value on respect and etiquette, and views talking during a movie as a serious violation of these values	A person	The agent is a moviegoer who is being inconsiderate of others	The other moviegoers in the same theater	The patient is anyone who is trying to watch the movie without distractions	4.0
374	68	Effron	Loudly talked to a companion in a movie	orig		7.0	6.0	5.0	0.0	4.0	The person might assume the patient speaks English and is affected by the distraction	The person might view the action as moderately intentional, as the agent could be aware of the disturbance	The person might think the harm is moderate, as it disrupts the movie-watching experience	The person doesn't see any help caused by the action	The person's political views (D11) might make them more tolerant, but the disruption to others (D5, D10) leads to lower moral acceptance	A person	The agent is another moviegoer who is not following typical movie theater etiquette	The companion of the agent and other moviegoers in the vicinity	The patient is another person trying to watch the movie	2.0
374	72	Effron	Loudly talked to a companion in a movie	orig		7.0	5.0	4.0	0.0	3.0	The person might assume the patient's first language is English, so the loud talking could be more distracting.	The person is moderately conservative, so they might consider the action as moderately intentional.	The person might assume the loud talking caused some disturbance to the companion and possibly to other people in the movie theater.	There is no clear benefit or help caused by the action, so the answer to Q8 is 0.	The person considers the vulnerability of the patient high, the action intentional, and the harm caused moderate. However, there is no clear benefit or help caused by the action. Therefore, the scenario is moderately immoral.	A person	The agent is not specified in the scenario, so I assume it's a stranger or someone else who is not a close companion of the person watching the movie.	The companion of the person watching the movie	I assume the patient is someone who is bothered by the loud talking, possibly a stranger or the person's companion.	2.0
374	74	Effron	Loudly talked to a companion in a movie	orig		7.0	4.0	3.0	0.0	4.0	The loud talking could disturb a larger number of people in a smaller city movie theater	The person considers themself to be moderately liberal, and may not view this as a highly intentional action	The person may view this as a minor disturbance, but still causing some harm to the moviegoing experience	There is no clear help caused in this scenario	The person may view this as moderately immoral due to the disturbance caused to others, but not extremely so	A person	The agent is another moviegoer who is not respecting movie theater etiquette	The companion of the agent and other moviegoers in the vicinity	The patient is another person trying to watch the movie	3.0
374	97	Effron	Loudly talked to a companion in a movie	orig		3.0	4.0	2.0	0.0	5.0	The person is very liberal, so they may not view talking during a movie as a major disturbance	The person is very liberal, so they may not view talking during a movie as a highly intentional action	The person is very liberal, so they may not view talking during a movie as a highly harmful action	The person is very liberal, so they may not view talking during a movie as a highly helpful action	The person is very liberal and does not view talking during a movie as a major disturbance, so they may find this scenario to be somewhat morally acceptable	A person	I assume the agent is attending the movie with the companion they are talking to	The other moviegoers	I assume the patient is someone who is trying to watch the movie without disturbance	2.0
374	108	Effron	Loudly talked to a companion in a movie	orig		7.0	9.0	8.0	0.0	2.0	Being from a Latino or Latina background, I understand that causing disturbance to others during a movie can be perceived as inconsiderate.	As a very liberal person, I believe that people should be respectful of others' experiences, and talking loudly during a movie can negatively impact others' enjoyment.	Talking loudly during a movie can cause significant disturbance to others, potentially ruining their movie experience.	There is no clear positive impact mentioned in the scenario, so I assume there is no help caused.	The high vulnerability of the patient, the intentionality of the action, and the harm caused all contribute to a morally unacceptable scenario.	A person	The agent is not specified in the scenario, so I assume it's a generic person.	The companion being talked to in the movie	I assume the patient is also a generic person	4.0
374	114	Effron	Loudly talked to a companion in a movie	orig		7.0	9.0	8.0	0.0	2.0	Latino or Latina individuals might be more sensitive to disturbances in public places	Being conservative, the person might view the action as disrespectful	The person might consider this action as causing harm to others' movie experience	There's no clear positive impact in this scenario	The person's conservative views and cultural background might influence their judgment	A person	The agent is not specified in the scenario, so I assume it's a stranger or someone not well-acquainted.	The companion of the person talking loudly	I assume the patient is another moviegoer trying to watch the movie	7.0

374	143	Effron	Loudly talked to a companion in a movie	orig		2.0	3.0	2.0	1.0	4.0	The person has no religious affiliation and may not consider the impact of their actions on others' religious practices.	The person identifies as very liberal and may not see the action as intentional, but rather a result of their own excitement or engagement with their companion.	The person has no religious affiliation and may not consider the impact of their actions on others' religious practices.	The person identifies as female and may be more empathetic towards the discomfort of others.	The person's liberal political views and lack of religious affiliation may lead them to prioritize personal freedom and expression over the comfort of others.	A person	The agent is someone who is attending a movie and talking loudly.	The other moviegoers	The patient is anyone who is within earshot of the person talking loudly.	5.0
374	203	Effron	Loudly talked to a companion in a movie	orig		7.0	3.0	5.0	0.0	3.0	As a Latino or Latina person, they may be more aware of cultural differences and the importance of respecting others' experiences	As someone who identifies as very liberal, they may believe that the agent's actions were not intentional and were instead due to a lack of awareness or consideration	As a Latino or Latina person, they may be more sensitive to the impact of disruptive behavior on others and view it as harmful	There is no clear help caused by the agent's actions	The person's liberal political beliefs and cultural background as a Latino or Latina person contribute to their view of the scenario as immoral	A person	The agent is another moviegoer who is not following social norms	The other moviegoers in the theater	The patient is being affected because their viewing experience is being disrupted	1.0
389	0	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		7.0	8.0	8.0	0.0	3.0	The person's racial background may influence their perception of vulnerability	The person's political views may affect their intentionality	The person's political views may affect their perception of harm	The person's language habits may affect their perception of help	The person's political views and racial background may influence their moral judgment	The agent of this action was the person themselves	The person assumed that the agent was capable of making conscious decisions	The enemy combatant was the patient being affected by this action	The person assumed that the patient was an active threat to their safety	5.0
389	7	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		5.0	6.0	7.0	0.0	4.0	The person's race did not heavily influence their view of the patient's vulnerability	The person's political views (somewhat liberal) led them to see the action as less intentional	The person's political views (somewhat liberal) led them to see the action as causing moderate harm	The person did not see the action as causing help to the patient	The person's political views and the context of the scenario led them to see it as moderately morally acceptable	The agent of this action was the person themselves	The person assumed that the agent was capable of physical force	The patient being affected by this action was the enemy combatant	The person assumed that the patient was an opposing force in a conflict	4.0
389	25	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	9.0	9.0	0.0	3.0	The person may perceive the enemy combatant as a threat, leading to a higher vulnerability rating	The person's gender (male) may not significantly influence their intentionality rating	The person may believe that pushing an enemy combatant off a balcony would cause significant harm	The person likely does not believe that pushing an enemy combatant off a balcony would cause any help	The person's political views (somewhat liberal) may contribute to a lower moral acceptance rating	The agent of this action was the person themselves	The person assumed that the agent was capable of physical force	The patient being affected by this action was the enemy combatant	The person assumed that the patient was an opposing force in a conflict	2.0
389	26	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	10.0	9.0	0.0	3.0	The person may perceive the enemy combatant as a danger to their community	The person's political views lean towards taking action against perceived threats	The person may view the enemy combatant as a significant threat to their safety	The person does not intend to help the enemy combatant	The person's political views and perception of the enemy combatant as a threat may influence their moral acceptance of the scenario	The agent of this action was the person themselves	The person assumed that the agent was capable of making conscious decisions	The enemy combatant was the patient being affected by this action	The person assumed that the patient was an active threat to their safety	1.0
389	29	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		5.0	8.0	8.0	0.0	4.0	The patient is a combatant, not a civilian, so I assume they have some level of training and preparedness for harm	I consider the action to be a deliberate response to a threat	The action likely caused significant harm, as falling from a balcony can result in injury or death	I don't see this action as causing any help	The patient was an enemy combatant, and the action was a deliberate response to a threat, but it still caused significant harm	The agent of this action is the person themselves	I assume the agent is capable of making decisions and taking actions	The patient being affected by this action is the enemy combatant	I assume the patient is an opposing force in a conflict	3.0
389	45	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	10.0	8.0	0.0	5.0	The person is young and may perceive the patient as vulnerable due to their own physical strength	The person identifies as liberal and may view the action as a necessary response to an immediate threat	The person identifies as liberal and may view the action as a necessary response to an immediate threat	The person does not perceive any help being caused by this action	The person's liberal political views and young age may lead them to view the action as morally acceptable in a dangerous situation	The agent of this action was the person themselves	The person assumed that the agent was capable of making conscious decisions	The enemy combatant was the patient being affected by this action	The person assumed that the patient was an active threat to their safety	3.0
389	49	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	10.0	10.0	0.0	5.0	The person's conservative political views may lead them to believe that enemy combatants are a threat and therefore vulnerable	The person's conservative political views may lead them to believe that pushing an enemy combatant off a balcony is a deliberate and intentional act	The person's conservative political views may lead them to believe that pushing an enemy combatant off a balcony would cause significant harm	The person does not see any help caused by this action	The person's conservative political views and the assumption that the patient was an enemy combatant may lead them to believe that this scenario is morally acceptable	The agent of this action was the person themselves	The person assumed that the agent was capable of making conscious decisions and had the physical strength to push someone off a balcony	The patient being affected by this action was the enemy combatant	The person assumed that the patient was an actual enemy combatant who posed a threat to them or others	3.0
389	56	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	9.0	10.0	0.0	3.0	The patient is an enemy combatant, possibly seen as a threat	The action was taken to neutralize a threat	The enemy combatant fell from a significant height and may have sustained serious injuries or died	No help was caused as a result of this action	The action was taken to neutralize a threat, but it resulted in significant harm to the patient	The person who pushed the enemy combatant off the balcony	Assumed to be a soldier or a member of the military, possibly in a war zone	The enemy combatant who was pushed off the balcony	Assumed to be an enemy soldier or a threat to the agent's safety	1.0
389	61	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		3.0	9.0	9.0	0.0	2.0	The patient is a member of an opposing military force, making them less vulnerable	The person is conservative and may view enemy combatants as a threat	The action of pushing an enemy combatant off a balcony would likely cause significant harm	The scenario does not describe any help being caused	The person is conservative and may view enemy combatants as a threat, and the action caused significant harm to the patient	The agent of this action was the person themselves	I assume the agent is capable of making decisions and taking actions	The patient being affected by this action is the enemy combatant	I assume the patient is a member of an opposing military force	7.0
389	64	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		7.0	8.0	8.0	0.0	4.0	Latino or Latina background may make the person more empathetic to the patient's situation	Atheist and moderately liberal views may lead to a belief in self-defense and proportional force	Atheist and moderately liberal views may lead to a belief in self-defense and proportional force	No clear positive outcome or help caused by the action	High harm caused, but intentional and possibly justified by self-defense	The person pushing someone off a balcony	Assumed to be a hostile individual, possibly a soldier or combatant	The enemy combatant who was pushed off the balcony	Assumed to be a combatant from an opposing force	4.0
389	71	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		4.0	8.0	7.0	0.0	3.0	The person perceives the enemy combatant as a potential threat, but not extremely vulnerable	The person considers this action as a necessary part of a conflict situation	The person believes the enemy combatant may have been seriously injured or killed	The person does not intend to help the enemy combatant	The person's political views (D11) and racial background (D10) may influence their perception of the scenario	The agent of this action was the person themselves	The person assumes the agent is a combatant in a conflict situation	The patient being affected by this action is the enemy combatant	The person assumes the patient is an enemy combatant, possibly posing a threat	2.0
389	72	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	9.0	9.0	0.0	3.0	The patient is a fellow Latino or Latina, increasing perceived vulnerability	The person identifies as male, which may increase perceived intentionality	The patient is a fellow Latino or Latina, increasing perceived harm	No specific demographics influenced the person's answer for Q8	The person's political views (D11) and empathy towards a fellow Latino or Latina (D10) may influence their moral judgment	The person pushing the enemy combatant off the balcony	The agent is a person who is engaged in armed conflict	The enemy combatant who was pushed off the balcony	The patient is a person who is involved in the same armed conflict	3.0
389	76	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		7.0	10.0	9.0	0.0	3.0	The person may perceive the enemy combatant as potentially vulnerable due to their role in the conflict	The person may view the action as intentional, as it was a deliberate push off the balcony	The person may believe the action caused significant harm, as falling from a balcony could result in injury or death	The person may not see any help caused by the action, as it was a harmful push off the balcony	The person's political views (D11) and cultural background (D10) may influence their moral assessment of the scenario	The agent of this action was the person themselves	The person assumed the agent to be an individual with the capacity to make decisions and perform physical actions	The patient being affected by this action is the enemy combatant	The person assumed the patient to be an opposing force in a conflict or combat situation	5.0
389	81	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		7.0	8.0	9.0	0.0	5.0	The person identifies as Latino or Latina, and may perceive the enemy combatant as part of a shared cultural background	The person identifies as moderately conservative, and may view the use of force as necessary in certain situations	The person identifies as Latino or Latina, and may perceive the enemy combatant as part of a shared cultural background	The scenario does not specify any positive outcomes for the enemy combatant	The person's cultural background and political beliefs may influence their perception of the scenario, but the use of force against an enemy combatant is generally seen as morally acceptable in certain situations	The agent of this action was the person themselves	The person assumed that the agent was capable of making conscious decisions	The patient being affected by this action was the enemy combatant	The person assumed that the patient was an opposing force in a conflict	4.0
389	104	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	9.0	10.0	0.0	2.0	The person might perceive the patient as vulnerable due to their cultural background and the fact that they are an enemy combatant.	The person's political views might influence their perception of the intentionality of the action.	The person might perceive the action as causing significant harm due to the potential for injury or death.	The scenario does not suggest that any help was caused.	The person's cultural background, political views, and perception of vulnerability and harm might influence their moral judgment.	The person who pushed the enemy combatant off the balcony	The agent is a male, 39 years old, with Spanish as their first language but speaks English at home, and identifies as Catholic. They belong to the Latino or Latina race and have liberal political views.	The enemy combatant who was pushed off the balcony	The patient is an enemy combatant, possibly from a different country and culture.	4.0
389	106	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		7.0	5.0	8.0	0.0	2.0	The person's age suggests maturity and ability to assess vulnerability	The person's political views lean towards being liberal, which may imply less aggressive behavior	The person's parents being from Mexico may have influenced their perception of 'enemy combatant'	There is no help caused in this scenario	The vulnerability and harm caused are high, but the intentionality is moderate due to political views	The agent of this action was the person themselves	I assumed the agent to be capable of making conscious decisions and physically strong enough to push someone off a balcony	The patient being affected by this action is the enemy combatant	I assumed the patient to be an opposing force in a conflict or war	4.0
389	109	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	10.0	9.0	0.0	3.0	The person may see the enemy combatant as vulnerable due to their role in the conflict	The person may see the action as intentional because they chose to push the enemy combatant off the balcony	The person may see the action as causing significant harm due to the potential injuries the enemy combatant could sustain from the fall	The person may not see the action as causing any help, as it was intended to harm the enemy combatant	The person's political views (D11) and cultural background (D3, D4, D8, D9, D10) may influence their moral assessment of the scenario	The agent of this action was the person themselves	The person assumed that the agent was capable of pushing someone off a balcony	The patient being affected by this action was the enemy combatant	The person assumed that the patient was an adversary in a conflict	1.0
389	153	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		8.0	5.0	9.0	0.0	3.0	The person may perceive the enemy combatant as vulnerable due to their status as an opponent	The person's liberal political views may lead them to view the action as less intentional	The person may perceive the enemy combatant as experiencing a significant amount of harm	The person likely does not view the action as causing any help to the enemy combatant	The person's liberal political views and the perceived vulnerability of the enemy combatant may lead them to view the scenario as less morally acceptable	The agent of this action was the person themselves	The person assumed that the agent was capable of physical force	The patient being affected by this action was the enemy combatant	The person assumed that the patient was an opposing force in a conflict	2.0
389	154	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		7.0	10.0	10.0	0.0	2.0	Latino or Latina, White or Caucasian identity does not significantly affect vulnerability assessment	Gender identity does not significantly affect intentionality assessment	Gender and religious beliefs do not significantly affect harm assessment in this scenario	Speaking English at home does not affect help assessment in this scenario	High harm, high intentionality, and moderate vulnerability contribute to lower moral acceptability	The person who pushed the enemy combatant off the balcony	Assumed to be a capable and hostile individual, based on the label 'enemy combatant'	The enemy combatant who was pushed off the balcony	Assumed to be an enemy or threat to the agent	4.0
400	11	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		7.0	9.0	8.0	0.0	3.0	The mother is 39 years old, which is not particularly old, but she may be vulnerable due to her retirement status and reliance on her daughter for support	The person intentionally chose to spend money on travel instead of contributing to their mother's financial stability	The person's decision to spend money on travel instead of contributing to their mother's financial stability may have caused harm to her well-being and stability	The person's decision to spend money on travel did not provide any direct help to their mother	The person's decision to prioritize their own desires over their mother's financial stability may be seen as immoral, but it is important to consider the person's own autonomy and well-being as well	The person themselves	They are capable of making their own decisions and taking actions	The person's mother	She is a vulnerable individual who relies on her daughter for financial support	5.0
400	29	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		8.0	9.0	7.0	0.0	2.0	The person's mother may be vulnerable due to her age and lack of retirement funds	The person intentionally chose to spend money on travel instead of contributing to their mother's retirement	The person's mother may have been significantly impacted by not receiving the necessary financial support	The person's actions did not provide any help to their mother	D11, D2, D7	The person themselves	They are capable of making their own decisions and taking actions	The person's mother	She is in need of economic stability and support in her retirement	2.0
400	32	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		5.0	8.0	7.0	0.0	2.0	The person is 22 years old and identifies as Agnostic, which might indicate a lack of strong family values or sense of obligation towards their parents	The person identifies as Very Liberal, which might suggest a more individualistic perspective and less concern for traditional family values	The person is 22 years old and identifies as Agnostic, which might indicate a lack of strong family values or sense of obligation towards their parents	The person's travel did not provide any direct help to their mother	The person's actions suggest a lack of responsibility and obligation towards their mother, which is generally viewed as immoral	The person themselves	The person is the one who made the decision to travel instead of contributing to their mother's economic stability	The person's mother	The person's mother was affected as the financial support she could have received from her child was not provided	2.0
400	45	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		7.0	8.0	8.0	2.0	2.0	The person is young (D2) and may not fully understand the financial needs of retirement, and identifies as Latino or Latina, White or Caucasian (D10) which could influence their perspective on their mother's vulnerability	The person identifies as slightly liberal (D11) and may have made the decision based on their own desires and priorities	The person's mother may have been relying on the financial assistance (D2) and the person's decision to travel instead could have caused harm to her financial stability (D10)	The person may not have intended to cause harm to their mother, but rather prioritize their own desires (D11)	The person's actions caused significant harm to their mother's financial stability (Q7) and the person may not have intended to cause harm (Q6) but still prioritize their own desires over their mother's needs (D11)	The person themselves was the agent of this action	The person considers themselves to be the one who made the decision to travel instead of helping their mother financially	The patient being affected by this action is the person's mother	The person assumes that their mother was in need of financial assistance for her retirement	4.0
400	46	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		3.0	2.0	3.0	0.0	3.0	The person is 19 years old and identifies as very liberal, so they might not see the mother as highly vulnerable	The person identifies as very liberal, which might suggest that the action was not intentional to cause harm	The person is 19 years old and identifies as very liberal, so they might not see the mother as severely affected	The scenario does not explicitly mention any help provided to the mother	The person's young age and liberal views might contribute to a lower moral judgment	The person themselves	The person is the one who made the decision to travel instead of contributing to their mother's economic stability	The person's mother	The person's mother was affected as the financial support she could have received from her child was not provided	3.0
400	57	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		5.0	8.0	7.0	3.0	3.0	The mother's vulnerability depends on her age and financial situation, which are not specified	The person intentionally chose to travel instead of helping their mother	The mother's financial stability may be affected by the person's decision	The person's travel may have provided them with personal growth or enjoyment	The person's decision to prioritize their own enjoyment over their mother's financial stability may be seen as morally questionable	The person themselves	The person is the one making the decision to travel instead of contributing to their mother's economic stability	The person's mother	The mother is the one who would have received financial help from the person	4.0
400	60	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		7.0	8.0	7.0	3.0	4.0	The person's race (Black, African American, African) may influence their perception of vulnerability, as certain racial groups may be more at risk for economic instability	The person's gender (male) may influence their level of intentionality, as societal expectations of men can include being more independent and self-reliant	The person's race (Black, African American, African) may influence their perception of harm, as certain racial groups may be more at risk for economic instability	The person's political views (moderate) may influence their level of help, as they may not see the need for extensive financial support	The person's answers to Q5-Q8 indicate a moderate level of harm and a low level of help, leading to a morally ambiguous scenario	The person themselves	The person is the one making the decision to travel instead of contributing to their mother's economic stability	The person's mother	The person's mother is the one being affected by the lack of financial support	3.0
400	67	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		8.0	9.0	7.0	0.0	2.0	The mother is 30 years older and an atheist, making her more vulnerable to financial instability	The person intentionally chose to spend money on travel instead of contributing to their mother's retirement	The mother's financial stability was negatively impacted by the person's decision to travel instead of contributing	The person's decision to travel did not provide any direct help to the mother	The high vulnerability of the mother, high intentionality of the action, and high harm caused contribute to a low moral acceptability	The person themselves	The agent is a responsible adult with the ability to make their own financial decisions	The person's mother	The patient is a retired individual who relies on others for financial support	2.0
400	73	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		3.0	8.0	4.0	2.0	4.0	As a young adult, the person may not have a lot of disposable income, and choosing to spend it on themselves rather than contributing to their mother's retirement may increase her vulnerability slightly	The person identifies as liberal, which may suggest a greater emphasis on personal freedom and autonomy	The person's decision to prioritize their own desires over their mother's needs may cause some harm, but the extent of this harm may be limited by the mother's other sources of support	The person identifies as Latino or Latina, White or Caucasian, which may suggest a cultural emphasis on family support and interdependence	The person's actions may be seen as somewhat morally questionable due to the potential harm to their mother, but their emphasis on personal freedom and autonomy may also be seen as valid	The person themselves	They are capable of making their own decisions and taking actions	The person's mother	She is a recipient of financial support and has economic stability needs	3.0
400	77	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		5.0	3.0	5.0	2.0	4.0	The person is 23 years old and identifies as Agnostic, so they may not see the long-term impact of their actions on their mother's vulnerability	The person identifies as slightly liberal, so they may not have intended to cause harm to their mother	The person is 23 years old and identifies as Agnostic, so they may not fully understand the harm caused to their mother	The person identifies as slightly liberal, so they may not have intended to cause harm to their mother	The person's actions may have caused harm to their mother, but they did not intend to do so and are still young, so the scenario is not extremely immoral	The person themselves	The person is the one making the decision to travel instead of contributing to their mother's economic stability	The person's mother	The person's mother is the one who would have received financial help from the person	3.0
400	80	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		8.0	9.0	7.0	0.0	2.0	The person's mother may have been in a vulnerable situation as she is in retirement and relies on financial support	The person intentionally chose to spend money on travel instead of helping their mother	The person's decision not to help their mother may have caused her harm, especially if she was relying on the financial support	The person's decision to travel did not provide any help to their mother	D11	The person themselves	The person is the one who made the decision to travel instead of helping their mother financially	The person's mother	The person's mother was the one who was supposed to receive financial help from the person	7.0
400	83	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		3.0	2.0	4.0	2.0	4.0	The person is 28 years old and has no religion, so they may not feel a strong obligation to support their mother	The person identifies as very liberal, so they may view their decision to travel as a personal choice rather than a deliberate action to harm their mother	The person is 28 years old and has no religion, so they may not feel a strong sense of responsibility to financially support their mother	The person identifies as Latino or Latina, so they may have cultural values that prioritize family obligations	The person's decision to travel may be seen as a personal choice, but their mother's financial stability is also important. The person's young age and lack of religious beliefs may contribute to their more liberal views on personal freedom	The person themselves	The person is the one making the decision to travel instead of contributing to their mother's economic stability	The person's mother	The mother is being affected financially by the person's decision to travel	4.0
400	93	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		5.0	8.0	6.0	2.0	3.0	The person is an adult and can make decisions for herself, but her race and age may influence her financial independence	The person identifies as female and considers herself moderately liberal, which may have influenced her decision to prioritize personal enjoyment over financial responsibility	The person's age and religious beliefs may have contributed to a lack of understanding of her mother's financial needs	The person's place of birth, first language, and home language may have limited her ability to provide financial assistance to her mother	The person's actions prioritized personal enjoyment over financial responsibility, but her age, race, and gender may have influenced her decision-making	The person herself was the agent of this action	The person considers herself capable of making her own decisions	The person's mother was the patient being affected by this action	The person assumes her mother's economic stability was affected by this action	4.0
400	104	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		7.0	8.0	7.0	0.0	2.0	The mother's vulnerability may increase due to the person's age and cultural background	The person intentionally chose to travel instead of contributing to their mother's economic stability	The mother's economic stability was negatively impacted by the person's decision	There was no help caused by the person's decision	The person's decision had a significant negative impact on their mother's economic stability, despite cultural and demographic factors	The person themselves	The person is the one who made the decision to travel instead of contributing to their mother's economic stability	The person's mother	The person's mother was affected by the decision as it impacted her economic stability	3.0
400	106	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		7.0	9.0	8.0	0.0	2.0	The mother is 43 years old and an atheist, making her potentially less able to support herself financially	The person intentionally chose to spend money on travel instead of contributing to their mother's financial stability	The mother may have been relying on the person's financial support, and the person's decision to spend money on travel instead may have caused her harm	The person's decision to spend money on travel did not provide any direct help to their mother	The person's decision to prioritize their own desires over their mother's financial stability may be seen as immoral, particularly given the mother's potential vulnerability	The person themselves	They are capable of making their own decisions and taking actions	The person's mother	She is a human being who is dependent on the person for financial support	4.0
400	113	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		6.0	6.0	7.0	0.0	4.0	The person may have perceived their mother as being moderately vulnerable (6) due to her age and the fact that she is retired	The person may have considered the action to be moderately intentional (6) as they deliberately chose to spend the money on travel instead of helping their mother	The person may have perceived the harm caused to their mother as being moderate (7) as she was in need of financial support and the money spent on travel could have helped her	The person likely did not consider any help to have been caused as a result of their actions	The person's answers to Q5-Q8 suggest that the scenario is moderately immoral (4) as they perceive their mother as being vulnerable and the harm caused to her as being moderate, while not considering any help to have been caused	The person themselves was the agent of this action	The person considered themselves to be financially independent and capable of making their own decisions about how to spend their money	The person's mother was the patient being affected by this action	The person assumed that their mother was in need of financial support and that the money spent on travel could have been used to help her instead	4.0
400	115	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		8.0	9.0	7.0	0.0	3.0	Being an Asian or Asian American, the person may have cultural values of filial piety	The person identifies as moderately conservative, and may believe in personal responsibility	The person may feel guilty for not fulfilling her cultural and filial duties	The scenario does not involve any help caused to the mother	The person's cultural values and personal beliefs conflict with her actions	The person herself was the agent of this action	The person considers herself as independent and responsible for her own decisions	The person's mother was the patient being affected by this action	The person assumes her mother's economic stability is dependent on her contributions	6.0
400	203	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		8.0	9.0	7.0	0.0	3.0	The mother is in retirement age and may have limited income	The person made a conscious decision to travel instead of helping their mother	The mother's economic stability was negatively affected	The person did not provide any help to the mother	The person's liberal political views (D11) and young age (D2) may contribute to a lower moral judgment	The person themselves	The agent is a responsible adult with the financial means to help their mother	The person's mother	The patient is an elderly individual who relies on her child for financial support	1.0
