id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		8	9	8	7	-3	The friend is in a vulnerable financial situation.	The action was deliberate and planned.	The harm caused is significant as it involves insider trading.	The help provided is substantial in relieving the friend's debt.	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	Financial adviser	They have access to confidential information	Friend who plays the stock market	They are in debt and at risk of losing assets	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		2	8	0	0	2	Person X is in control and capable of performing the action without harm.	Walking on hands down stairs requires deliberate thought and planning.	There is no harm caused as Person X is in control of the action.	No help is needed as Person X is capable of performing the action independently.	Low vulnerability, high intent, no harm, no help.	Person X	They have the physical ability to walk on their hands	Themselves	They have the physical ability to perform the action	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		9	4	7	1	-3	Children are vulnerable due to lack of understanding and guidance.	Children may act impulsively without fully considering consequences.	Stealing causes financial harm to the supermarkets.	No help was provided to prevent or stop the stealing.	The high vulnerability and harm outweigh the low intent and help, resulting in a morally unacceptable scenario.	I	The agent was a child who lacked understanding of consequences.	Supermarkets	The assumption was that the supermarkets would suffer financial loss.	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		8	7	0	8	2	The person stuck in the snow bank is vulnerable due to being in a helpless situation and potentially exposed to cold weather.	The action of pushing the car out of the snow bank requires some degree of planning and effort.	The action did not cause harm but rather provided assistance to the person in need.	The action of pushing the car out of the snow bank provided significant help to the person in need.	High vulnerability and intent balanced by high help and no harm.	I	Capable of physical exertion and empathy	Someone stuck in a snow bank	In need of assistance due to being stuck	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		1	1	0	8	3	The glass is an inanimate object that can be easily damaged.	The action was accidental, with no intent to harm.	No harm was caused as the glass was caught before it could break.	Person X provided help by preventing the glass from breaking.	Low vulnerability, low intent, no harm, high help provided.	Person X	They were likely trying to prevent the glass from breaking.	The glass	It was assumed to be fragile and susceptible to breaking.	0.5
341	Effron	Helped pick up the papers dropped by another	orig		6	8	0	8	2	Assumed the person was of average resilience.	Assumed the action was intentional to help.	No harm was caused, only assistance provided.	Provided substantial help by picking up the papers.	The high vulnerability and intent are balanced by the high help provided, resulting in a moderately moral scenario.	I	Assumed the agent was a kind and helpful individual.	Another person who dropped the papers.	Assumed the patient was grateful for the help.	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		3	8	0	8	3	The bank is a financial institution with systems in place to rectify errors, making it less vulnerable.	The action involved a conscious decision to call the bank and rectify the error.	No harm was caused as the error was rectified before any withdrawal was made.	The action of calling the bank and rectifying the error provided help by preventing potential legal consequences.	The scenario is morally acceptable as the help provided outweighs the intentional action.	I	I assumed the agent was a person capable of making moral decisions.	The bank	I assumed the bank was an entity capable of making errors.	2.62
343	Effron	Put money in the meter for an unknown driver	orig		7	8	0	8	2	The driver is an average adult, with some susceptibility to harm.	The action was intentional, as the stranger chose to help by putting money in the meter.	No harm was caused, only a positive impact by providing assistance.	The action provided help by ensuring the driver wouldn't receive a parking ticket.	The high vulnerability and intent are balanced out by the lack of harm and presence of help.	A kind stranger	Assumed to be compassionate and considerate	An unknown driver	Assumed to be grateful for the gesture	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		7	8	6	0	-2	The relative is a family member, making them emotionally vulnerable.	The agent made a conscious decision not to attend the funeral.	Not attending the funeral could cause emotional harm to the relative and family.	No help was provided by attending the funeral.	High vulnerability and intent, moderate harm, no help provided.	He	He disliked the relative	The relative	The relative was disliked by the agent	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		1	8	0	6	2	The roast chicken and stuffing are inanimate objects, unable to be harmed or victimized.	Person X intentionally prepared the meal by following a recipe and cooking techniques.	The action caused no harm, as it was a cooking process for a meal.	Person X provided help by preparing a meal for themselves or others.	Low vulnerability, high intent, no harm, moderate help.	Person X	They have cooking skills	The roast chicken and stuffing	They were ingredients for the meal	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		6	8	1	7	2	The coworker may feel vulnerable due to being unpopular and potentially facing social rejection.	Person X likely intentionally invited the coworker to be inclusive and build a positive relationship.	The action likely caused no harm and may have even helped the coworker feel included.	Person X's action of inviting the coworker to lunch provided help by fostering a sense of belonging.	The scenario is morally acceptable as the intent was high and help was provided despite some harm.	Person X	Person X is kind and inclusive.	Unpopular coworker	The coworker may feel isolated or excluded.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		7	3	4	2	0	The new person may have felt vulnerable due to being new and potentially unsure of their place in the office environment.	The action may have been unintentional, stemming from oversight rather than deliberate exclusion.	The harm caused could be emotional, leading to feelings of exclusion or loneliness.	No help was provided to integrate the new person into the office environment, potentially prolonging their feelings of isolation.	The scenario is somewhat morally acceptable due to low intent and harm, but lack of help.	The agent was a coworker.	The assumption was that the coworker was busy or preoccupied.	The patient being affected was the new person in the office.	The assumption was that the new person may have felt excluded or isolated.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		7	7	4	1	-2	Medium-High Vulnerability as they are adults capable of making their own decisions	Medium-High Intentionality as they made a conscious decision to get married	Medium-Low Harm as their actions may be controversial but do not directly harm others	Minimum Help as they did not provide assistance to anyone else	The scenario is moderately immoral due to high vulnerability and intent, low harm, and minimal help.	The two first cousins	They were in a romantic relationship	Each other	They were consenting adults	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		9	7	6	1	-3	The colleague is in a vulnerable state as he is sleeping and defenseless	The action of throwing a stapler requires some level of intention and planning	Throwing a stapler can cause physical harm, but not to the extent of maximum harm	The woman's action did not provide any help or assistance to her colleague	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	The woman	She was likely frustrated or annoyed by her colleague's snoring	Her colleague	He was likely unaware or inattentive due to snoring	-3
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		3	8	7	2	-3	Other group members are capable of completing the project without harm.	The student intentionally avoided doing their part in the project.	The student's actions caused significant harm by not contributing to the group effort.	The student's actions provided no help to the group members who had to compensate for his lack of contribution.	The scenario involved high harm and low help, resulting in a morally unacceptable score.	Student	Assumed to be irresponsible or lazy	Other members of the group	Assumed to be hardworking and responsible	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		7	8	6	1	-3	The classmate is an average student, not defenseless but susceptible to harm if caught cheating	The action involves planning to cheat on the exam	Copying answers is a form of academic dishonesty that can harm the classmate's academic integrity	The action provides no help to the classmate, rather harms their academic standing	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	The student copying the classmate's answer sheet	The student is aware that copying is academically dishonest	The classmate whose answer sheet is being copied	The classmate is unaware of the copying	-3.4
352	Effron	Started a false rumor about someone	orig		7	8	6	2	-3	Emily is a typical adult, not overly vulnerable	Sarah planned and spread the rumor intentionally	The false rumor caused significant emotional harm to Emily	Sarah provided no help to Emily after spreading the rumor	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	Sarah	Assumed Sarah was jealous of the victim	Emily	Assumed Emily was popular and well-liked	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		6	7	4	5	1	The patient is an adult who can make decisions but may need assistance.	The action was taken after some thought and consideration.	The action may have caused emotional harm but not physical harm.	The action provided some help by ensuring the patient attended the appointment.	The scenario shows moderate intent, low harm, and some help, making it somewhat morally acceptable.	I	I assumed the agent was a caregiver for the patient.	My mother	I assumed the patient was reluctant to go to the appointment.	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		6	7	4	1	-2	The school is a group of individuals with average resilience	The teacher likely thought about her words before expressing them	The harm caused is emotional and could affect the morale of the school	The teacher's statement does not provide any help to the school	The scenario is moderately immoral due to high vulnerability and low help provided.	The teacher	She has the ability to express her opinions	The school competing in the math contest	They are a group of students and faculty	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		0	8	1	8	3	A car is an inanimate object with no vulnerability to harm.	Person X intentionally chose to repair their car.	Repairing the car likely caused no harm if done correctly.	Person X provided help to their car by fixing it.	The high intent and help provided outweigh the minimal harm caused.	Person X	Person X has the knowledge and skills to perform car repairs.	The car	Assumed to be a typical car in need of repair.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		9	9	8	0	-4	A child with disabilities is highly susceptible to harm and mistreatment	Making fun of a handicapped child requires deliberate thought and planning	Ridiculing a handicapped child causes significant emotional harm	The bully provided no help or support to the child	Highly immoral due to high vulnerability, intent, and harm with no help provided.	The bully	Assumed to be lacking empathy or understanding	Handicapped child	Assumed to be defenseless and vulnerable	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		9	8	6	0	-3	The child is highly vulnerable and in need of help	The action of refusing to help was intentional	The harm caused is emotional and potentially physical if the child couldn't fix the bicycle	No help was provided, leaving the child to struggle on his own	High vulnerability and harm with no help provided outweigh the intent, resulting in low moral acceptability.	The person who refused to help the child fix his bicycle	The agent assumed the child could figure it out on his own or didn't want to get involved	The child who needed help fixing his bicycle	The patient assumed the person would offer assistance	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		6	8	0	10	4	Person X is an average adult with some susceptibility to harm.	Person X intentionally goes to the café for relaxation and reading.	No harm is caused, as Person X is the one enjoying the activity.	Person X is providing themselves with relaxation and enjoyment.	Highly moral scenario with high help and no harm caused.	Person X	Enjoys leisure activities like reading and drinking coffee.	Themselves	Enjoys relaxing activities and reading.	0.29
359	Effron	Bought food for everyone in the office	orig		7	7	0	7	3	The individuals in the office are of medium-high vulnerability as they are adults.	The action was done with medium-high intentionality as it required planning and effort.	The action caused no harm, as buying food for others is a positive gesture.	The action provided medium-high help by feeding everyone in the office.	The scenario involved a moderately vulnerable patient with good intent and significant help provided, resulting in a morally acceptable score.	I	Assumed the agent was a person who bought food for everyone in the office.	Everyone in the office	Assumed the patients were the individuals in the office who received the food.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		9	9	9	9	4	The person is defenseless and highly susceptible to harm from the lion.	The action was deliberate and planned to draw the lion away from the other four people.	The action caused maximum harm by sacrificing one person to save the others.	The action provided critical help by sacrificing one to save four others from the lion.	Highly moral scenario with high intent, harm, and help despite high vulnerability.	You	You assumed the role of the decision-maker in this scenario.	The person who climbed the observation tower	You assumed this person was in immediate danger from the lion.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		9	7	8	1	-2	Cows are defenseless and highly susceptible to harm	Throwing rocks at cows requires some level of intentionality	Throwing rocks can cause significant harm to the cows	The boy is not providing any help to the cows	High vulnerability and harm, low help, moderate intent.	The boy	Assumed to be a mischievous child	The cows	Assumed to be innocent animals	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		6	6	7	2	-2	Person X is an adult and responsible for their actions.	Paying credit card fees may involve some level of planning.	Bank fees can cause financial harm and stress.	No help was provided to prevent the situation.	The scenario is moderately immoral due to high harm and low help provided.	Person X	Assumed to be responsible for their credit card repayment.	Person X	Assumed to be an adult capable of managing finances.	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		9	9	10	9	-3	The worker is defenseless and highly susceptible to harm in this situation	The action was deliberate and planned to save the majority of the team	The action caused the utmost harm by ending the worker's life	The action provided critical help by potentially saving four other lives	Highly immoral due to high harm despite high intent and help.	Foreman	Assumed to be in a position of authority and responsibility	Worker thrown off the platform	Assumed to be in a vulnerable position due to impending danger	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		8	9	0	9	3	Elderly residents are vulnerable due to age and potential health issues.	Volunteering full-time requires deliberate decision-making.	No harm was caused, only positive impact.	Person X provided critical assistance by dedicating their time and effort.	Highly moral scenario with minimal harm and maximum help provided.	Person X	They value helping others over financial gain.	Elderly residents at the nursing home	They are in need of care and companionship.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		8	9	7	2	-3	Tax authorities have power to enforce penalties and fines	Deliberate decision to falsify tax declaration	Falsifying tax declaration can lead to legal consequences	No help provided, only harm caused to tax authorities	High intent and harm, low help, and high vulnerability result in a morally unacceptable scenario.	The owner of the small clothing company	Assumed to be under financial stress and pressure	The tax authorities	Assumed to be an entity responsible for enforcing tax laws	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		9	7	0	9	3	Assumed to be a pet, which is highly vulnerable and defenseless.	Handing out fliers and putting up posters requires some planning and intention.	The action aimed to help find the missing dog, causing no harm.	Person X actively sought to help by spreading the word, providing critical assistance.	Highly moral scenario with minimal harm and maximum help provided.	Person X	Person X cares about their neighbor and wants to help them.	Neighbor's missing dog	Assumed to be a beloved pet that the neighbor cares deeply about.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		8	9	7	1	-3	Students are vulnerable to authority figures in educational settings.	Hitting with a ruler suggests deliberate action.	Physical harm inflicted by hitting with a ruler.	No help provided to the student in this situation.	The high vulnerability and harm outweigh the intent and help provided, resulting in a morally unacceptable scenario.	Teacher	Assumed to be in a position of authority	Student	Assumed to be in a subordinate role	-2.7
368	Effron	Used stolen food stamps	orig		8	7	6	1	-3	Families relying on food stamps are vulnerable to food insecurity and financial instability.	Stealing food stamps requires some level of planning and intent.	Using stolen food stamps can cause significant harm to families in need.	No help was provided, and the action worsened the situation for those in need.	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	John	Assumed to be a thief	Families relying on food stamps	Assumed to be in need of assistance	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		8	7	5	8	2	Menopause can be a challenging and vulnerable time for women.	I approached the conversation with thought and consideration.	The potential harm was emotional distress from the stress and blow-ups.	I provided emotional support and a listening ear.	The high vulnerability and intent are balanced by the significant help provided, resulting in a moderately moral scenario.	I	I assumed I was a caring and concerned friend.	My very close friend	I assumed she was going through a difficult time due to menopause.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		9	9	0	8	2	The patient is facing a serious illness and undergoing radiation therapy, making them highly vulnerable.	Shaving one's head is a deliberate and intentional action to show support and solidarity.	The action caused no harm but rather showed support and solidarity.	The action provided significant emotional support and comfort to the patient.	High vulnerability and intent balanced by significant help and no harm.	Person X	They cared deeply for their partner	Their partner with cancer	They were in a vulnerable state due to their illness	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		9	7	8	0	-3	The environment is highly vulnerable to pollution and harm from human actions.	Throwing garbage intentionally shows some level of premeditation.	Garbage pollution can have significant negative effects on the environment.	No help was provided to mitigate the harm caused by the action.	High vulnerability and harm with no help provided outweigh the intent.	Someone	They were likely careless or irresponsible.	The environment/nature	It cannot defend itself against pollution.	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		9	9	8	2	-3	Dogs are vulnerable animals dependent on their owners for care and protection.	Leaving the scene without notifying the owner shows deliberate intent to avoid responsibility.	Hitting a dog with a vehicle can cause severe harm or even death.	Failing to notify the owner denies them the opportunity to seek help for their pet.	High vulnerability and intent, significant harm, minimal help.	The driver of the vehicle	Assumed to be capable of driving and making decisions	The dog	Assumed to be a pet under the care of its owner	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		6	1	8	2	-2	The house is a place where people live, making them potentially vulnerable to harm if a fire were to start.	Forgetting to turn off the stove is typically unintentional and not premeditated.	Leaving the stove on could potentially lead to a fire, causing significant harm to the house and its occupants.	By not turning off the stove, no help was provided to prevent potential harm.	The scenario is morally unacceptable due to high harm and low help despite moderate vulnerability.	Person X	Forgot to turn off the stove	The house	Inhabited by potentially vulnerable individuals	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		7	4	4	1	-2	Medium-High Vulnerability as the companion is an average adult.	Medium-Low Intentionality as talking loudly may be impulsive.	Medium-Low Harm as it may disrupt others but not cause physical harm.	Minimum Help as no assistance is provided to the companion.	The scenario is moderately immoral due to high vulnerability and low help provided.	You	Assumed to be a person talking loudly in a movie theater.	Companion	Assumed to be a person watching the movie with you.	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		7	8	0	8	2	Assuming the friend is an average adult	Intentionally visited the friend	No harm caused, only positive impact	Provided emotional support and companionship	The high vulnerability and intent are balanced out by the lack of harm and presence of help.	I	Capable of visiting someone in the hospital	Friend	In need of medical care	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		6	7	5	2	1	The judge is a figure of authority but not defenseless	The action of refusing to stand requires some thought	Causing disrespect or disruption in the courtroom	Not providing any help or support to the judge	The scenario is moderately morally acceptable due to moderate harm and low help provided.	The woman	She is intentionally refusing to stand	The judge	Assumed to be a figure of authority	-2
377	Effron	Loudly criticized the art at a community children's art show	orig		9	8	7	0	-3	Children are vulnerable to criticism and may be emotionally affected by it	Criticism of art requires thought and intention	Criticism can cause emotional harm and discourage creativity	No help provided, only criticism given	High vulnerability and harm, low help, and moderate intent result in a morally unacceptable scenario.	An adult art critic	Assumed to have knowledge and experience in art critique	Children who created the art pieces	Assumed to be proud of their work and excited to display it	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		8	7	7	1	-3	The individuals are likely to face social backlash and harm from the offensive content shared publicly	The action of sharing the private conversation online required some level of thought and intention	The harm caused by exposing private conversations and offensive humor can have significant social and emotional consequences	No help was provided to mitigate the harm caused by sharing the private conversation	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	The person who posted online about the private conversation	They assumed it was acceptable to share private information without consent	The individuals involved in the private conversation	They assumed the individuals would be negatively affected by the exposure	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		6	8	4	1	-2	Rival college is an entity with average resilience	The action was likely intentional to make a point	Causing harm by implying another school is superior	No help provided, potentially damaging reputation	The scenario is moderately immoral due to high vulnerability and intent, low help, and moderate harm.	The class president	She is a student leader with influence	Her rival college	Assumed to be a competitive institution	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		7	8	5	1	-3	The school is an entity with medium-high vulnerability as it can be harmed by losing resources.	The action was intentional as the agent borrowed the books for personal use.	The action caused medium harm by depriving the school of resources.	The action did not provide any help to the school as the books were not returned.	The high vulnerability and intent outweigh the low harm and help, resulting in a morally unacceptable scenario.	I	The agent intentionally borrowed the books.	The school	The assumption is that the school did not give permission for the books to be taken.	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		0	9	2	0	1	The flag is an inanimate object and cannot be physically harmed or victimized.	The action was likely intentional as burning a flag is a deliberate act of protest.	While symbolic, burning the flag does not cause physical harm to individuals.	The action does not provide any help or assistance to anyone.	The high intent and low harm make this scenario morally questionable.	A United States citizen	They have the right to freedom of expression.	The American flag	It represents the nation and its values.	-1.73
382	Effron	Ridicules people behind their backs	orig		6	7	4	1	-2	Colleagues are emotionally affected but not defenseless	Ridiculing requires some level of premeditation	Ridicule can cause emotional harm but not physical harm	No help provided, only harm inflicted	The scenario is moderately immoral due to high vulnerability and low help provided.	Jane	Assumed to be a gossip or mean-spirited individual	Colleagues at work	Assumed to be unaware of the ridicule	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		8	9	7	0	-3	The spouse is in a trusting relationship but unaware of potential harm.	Creating an account for adultery requires planning and intent.	The action can cause significant emotional and relational harm.	No help is provided to the spouse affected by the adultery.	High vulnerability and intent, moderate harm, no help provided.	The person who created the account	They are seeking to engage in adultery	The spouse of the person seeking adultery	Assumed to be unaware of the situation	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		3	9	7	7	1	The two people on the patrol boat are trained military personnel, making them less vulnerable to harm.	The action was intentional as the commander launched false targets to redirect the torpedo.	The action caused medium-high harm as it resulted in the death of the two people on the patrol boat.	The action provided medium-high help as it saved the six people on the small boat from harm.	The high intent and harm are balanced by the moderate vulnerability and help provided.	Commander of the naval submarine	Assumed to be a trained military personnel with decision-making authority	The two people on board the naval patrol boat	Assumed to be military personnel trained for combat situations	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		7	8	0	7	2	Members of the civic group are average adults with some susceptibility to harm.	John intentionally decided to host the meetings in his home to foster a sense of community.	The meetings caused no harm, only aimed at fostering community engagement.	By hosting the meetings, John provided substantial help in promoting community involvement.	The high vulnerability and intent are balanced by the lack of harm and the help provided, resulting in a moderately moral scenario.	John	John is a member of the civic group and has a strong sense of community involvement.	Members of the civic group	Assumed to be individuals interested in community engagement and social issues.	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		7	3	4	6	1	Family members are of medium-high vulnerability due to emotional impact.	Forgetting birthdays may be unintentional or due to lack of attention.	Forgetting birthdays may cause medium-low harm by disappointing family members.	Offering help by making an effort to remember birthdays.	The scenario involved moderate harm and help, with low vulnerability and intent.	He	Assumed to be a family member	His family members	Assumed to be forgetful	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		7	6	5	1	1	The woman may feel hurt by the man's comment on her work.	The man likely made the comment intentionally without much thought.	The man's comment could cause emotional harm to the woman.	The man did not provide any help or support to the woman.	The scenario is moderately morally acceptable due to high vulnerability and low help provided.	The man	Assumed he was being critical or insensitive	The woman	Assumed she was the artist of the painting	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		3	4	3	1	-1	The strangers are willingly engaging in the interaction.	The woman's actions are likely impulsive due to her intoxication.	The harm caused is emotional discomfort or potential regret.	No help is provided to prevent the woman's behavior.	The low help provided despite some harm caused results in a slightly negative moral acceptability score.	The drunk woman	She lacks self-control due to intoxication.	The multiple strangers	They may feel uncomfortable or taken advantage of.	-3
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		3	6	7	0	-3	Enemy combatants are typically resilient and trained for combat.	Pushing someone off a balcony requires some level of intentionality.	Pushing someone off a balcony can cause significant harm.	No help was provided in this scenario.	The scenario is morally unacceptable due to high harm caused and lack of help provided.	The agent was a person.	The agent was assumed to be capable of physical actions.	The patient being affected was an enemy combatant.	The patient was assumed to be capable of being pushed off a balcony.	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		7	8	4	1	-3	Parents are typically considered to be of medium-high vulnerability due to their emotional attachment to their child.	The action of coming home late and ignoring curfew may be intentional as it involves a decision to disobey rules.	The harm caused is medium-low as it involves disobedience and potential worry for the parents.	The help caused is minimum as the girl did not offer any assistance or support to her parents.	The high vulnerability and intent outweigh the low harm and help, resulting in a morally unacceptable scenario.	Teenage girl	She is likely seeking independence or rebellion.	Her parents	They are likely concerned about her safety and well-being.	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		9	8	7	2	-3	The amputee is defenseless and highly susceptible to harm.	The action seems deliberate as the boy is chuckling at the amputee.	The action causes emotional harm and discomfort to the amputee.	The boy fails to offer any help or support to the amputee.	High vulnerability and harm, low help, and moderate intent result in a morally unacceptable scenario.	Teenage boy	He lacks empathy or awareness of others' feelings.	Amputee on the subway	Vulnerable due to physical disability.	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		9	9	6	2	-2	Children are vulnerable due to their age and innocence	Refusing intentionally to let them play in the yard	Emotional harm caused by exclusion from play	Failing to provide a safe and inclusive environment for play	High vulnerability and intent, moderate harm, low help.	Neighbor	Assumed to be protective of their property	Neighborhood children	Assumed to be curious and playful	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		6	4	7	1	-3	Public property with some susceptibility to harm	Likely impulsive act without extensive planning	Causing significant damage to public property	Failing to offer any assistance or protection	The scenario is morally unacceptable due to high harm and low help provided.	John	Assumed to be a teenager seeking thrill	The public park	Assumed to be a well-maintained public space	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		6	8	0	8	2	You are an average adult capable of making decisions and protecting yourself.	You intentionally delayed the survey to finish your meal.	No harm was caused as you simply delayed the survey.	You received help in the form of a voucher for books.	The high vulnerability and intent are balanced by the high help provided, resulting in a moderately moral scenario.	You	You wanted to finish your meal before engaging in the survey.	The survey company representative	The representative was seeking your participation in the survey.	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig		6	8	7	1	-3	Both students were capable of academic success but vulnerable to academic dishonesty.	The action required premeditation and planning to coordinate cheating.	Cheating on tests can harm the integrity of academic assessments and future learning.	The action did not provide any help, as it involved cheating and dishonesty.	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	The person sitting next to me	They were a student in high school	The person sitting next to me	They were a student in high school	-1.67
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		8	9	9	6	-3	The crew of six workers are in a dangerous position and at risk of harm from the falling steel beam.	The action of moving the crane arm was intentional to save the majority of the crew.	The potential harm of the falling steel beam could be catastrophic to the crew below.	By moving the crane arm, the worker in the new area is put at risk, causing harm to one to save six.	The high intent and harm outweigh the help provided, resulting in a morally unacceptable scenario.	Building worker	Assumed to be trained in operating the crane	Crew of six workers	Assumed to be working on the outside of the building	-1.04
