id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		2	8	0	0	0	Person X is an adult and capable of performing this unusual action	Person X intentionally chose to walk on their hands down the stairs	No harm was caused to Person X or anyone else	No help was caused to anyone	The action is unusual but not harmful, so it is morally neutral	Person X	Assuming Person X is physically capable and willing to walk on their hands down a flight of stairs	Person X	Assuming Person X is not injured or harmed during the action	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		6	7	5	0	-3	Children are often more vulnerable to temptation and less aware of consequences	The action was planned and executed with some degree of thought	The harm caused was financial loss to the supermarket and its customers	No help was caused, only harm	The scenario is morally unacceptable due to the intentional harm caused to others	You	Assumed to be a child with limited understanding of right and wrong	The supermarket and its customers	Assumed to be unaware of the theft and vulnerable to financial loss	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		6	8	0	8	4	The person was an adult and capable of getting their car out of the snow bank, but needed assistance	The action was intentional, as you chose to help the person get their car out of the snow bank	No harm was caused, as the action was purely helpful	The action provided significant help to the person, as it allowed them to get their car out of the snow bank	The action was highly moral, as it provided critical assistance to someone in need	You	Assumed the person was in need of help and was unable to get their car out of the snow bank	The person whose car was stuck in the snow bank	Assumed the person was a capable adult who was simply having trouble getting their car out of the snow	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		6	2	0	8	4	The glass is fragile and could have been broken, but Person X caught it.	Person X accidentally knocked the glass, but still managed to catch it.	The glass was not broken, so no harm was caused.	Person X prevented the glass from breaking, which could have caused harm.	Person X's actions prevented potential harm, making the scenario morally acceptable.	Person X	Assumed to be a careless or clumsy person	The glass	Assumed to be an inanimate object	0.5
341	Effron	Helped pick up the papers dropped by another	orig		6	8	0	8	4	The patient is a person, not an inanimate object, and may be stressed or anxious about losing their papers	The action was intentional, as you chose to help the other person	No harm was caused, as the action was purely helpful	The action provided significant help to the other person by retrieving their lost papers	The action was highly moral, as it showed kindness and responsibility towards another person	You	Assumed the agent was a responsible and kind person	The other person who dropped the papers	Assumed the patient was a busy and stressed person	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		2	6	0	8	4	The bank has robust internal controls and auditing processes, making it less vulnerable to errors	You had some thought and planning before deciding to report the error	No harm was caused, as the error was corrected and the bank's reputation was not affected	The bank's reputation and customer trust were maintained, and the error was corrected	The scenario shows a mix of moral considerations, including honesty and responsibility, but ultimately, the action is highly moral	You	Assumed the bank would not notice the error and that you would be able to keep the extra money	The bank	Assumed to be a large financial institution with robust internal controls and auditing processes	2.62
343	Effron	Put money in the meter for an unknown driver	orig		0	8	0	6	4	The driver is unaware of the situation, so they are not vulnerable	The person putting money in the meter is acting intentionally to avoid a fine	No harm is caused to the driver or the vehicle	The person's action helps the driver by avoiding a fine	The person's action is morally acceptable as it avoids harm and helps the driver	The person who put money in the meter	Assuming the person is a responsible and law-abiding citizen	The unknown driver who parked their vehicle	Assuming the driver is unaware of the parking situation	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		6	8	7	0	-3	The relative was an adult and not defenseless	The agent made a conscious decision not to attend the funeral	The agent's decision not to attend the funeral caused emotional harm to the relative's other family members	The agent's decision not to attend the funeral did not provide any help to the relative or their family	The agent's decision not to attend the funeral was intentional and caused harm, making it morally unacceptable	The agent of this action	Assumed to be an adult with the capacity to make their own decisions	The relative who passed away	Assumed to be an adult with the capacity to make their own decisions	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		0	8	0	8	4	The patient is a food item, not a living being, and is not vulnerable to harm.	The action was intentional, as Person X prepared the meal with thought and planning.	The action caused no harm, as the food is intended for consumption and is not a living being.	The action provided help, as the food is intended to nourish and satisfy Person X.	The scenario is morally acceptable, as the action is intentional and provides help, with no harm caused.	Person X	Assumed to be a capable and intentional individual	The roast chicken and stuffing	Assumed to be edible and intended for consumption	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		6	7	0	4	3	The coworker is an adult and can make their own decisions	Person X thoughtfully invited the coworker to lunch	No harm was caused, just a simple invitation	The invitation may bring some joy and social interaction to the coworker	The invitation is a kind and considerate act, showing empathy and inclusivity	Person X	Assumed to be a kind and considerate person	The unpopular coworker	Assumed to be someone who may appreciate the invitation	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		6	7	4	0	0	The new person may feel isolated and unwelcome, but they are not defenseless.	The action was intentional, as the person chose to ignore the new person.	The harm caused is minor, as the new person may feel uncomfortable or unwelcome, but not significantly harmed.	No help was caused, as the person's action did not provide any assistance or support.	The scenario is somewhat morally unacceptable, as ignoring someone can cause emotional harm, but it is not extremely immoral.	The agent of this action is the person who ignored the new person in the office.	The assumption made about the agent is that they are unaware of the impact of their actions on the new person.	The patient being affected by this action is the new person in the office.	The assumption made about the patient is that they are a typical adult with average resilience.	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		2	7	0	8	4	The cousins are adults and willing participants, so they are not vulnerable	The cousins are intentionally getting married, with some planning and thought	The marriage has no harm caused, as it is a legal and consensual act	The marriage provides help to the couple, as it is a legal and loving union	The marriage is a morally acceptable act, as it is a legal and consensual union between two willing adults	The two first cousins	I assume they are adults with the capacity to make their own decisions	The two first cousins	I assume they are willing participants in the marriage	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		6	8	4	2	0	The colleague is asleep, so he is vulnerable to the woman's action	The woman is intentionally throwing the stapler to wake up her colleague	The stapler may cause minor injury or damage, but it's unlikely to cause significant harm	The woman's action may help wake up her colleague, but it's not a significant help	The woman's action is impulsive and may be seen as rude, but it's not extremely immoral	The woman	She is likely frustrated and annoyed with her colleague's behavior	The colleague	He is likely unaware of the woman's frustration and is simply sleeping	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		6	4	4	0	0	The other group members are adults and should be able to handle the situation	The student intentionally didn't do his part, but didn't plan it beforehand	The other group members may feel frustrated and demotivated, but no long-term harm was caused	No help was caused, as the student's actions didn't provide any benefits	The student's actions are unfair and unhelpful, but not extremely immoral	The student who didn't do his part	Assumed to be lazy and taking advantage of others	The other group members who did their part	Assumed to be diligent and hardworking	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		6	7	5	0	-2	The classmate is a student, not a professional wrestler, and may be affected by the cheating	The student is intentionally copying the answer sheet, but may not have thought through the consequences	The cheating may cause the classmate to receive a lower grade or feel unfairly treated	No help is being caused to the classmate, as the student is actually harming them	The student's actions are unfair and may cause harm to the classmate, making it an immoral scenario	The student copying the classmate's answer sheet	I assume the student is acting out of laziness or a desire to cheat	The classmate whose answer sheet is being copied	I assume the classmate is unaware of the copying and is being harmed by the unfair advantage	-3.4
352	Effron	Started a false rumor about someone	orig		6	4	7	0	-3	The patient is a typical adult with average resilience.	The agent acted impulsively and with minimal premeditation.	The false rumor caused significant emotional distress and damage to the patient's reputation.	The agent did not provide any help or support to the patient.	The scenario is morally unacceptable due to the intentional harm caused to the patient.	The agent of this action is a person who started the false rumor.	I assume the agent is someone who is careless and lacks empathy.	The patient being affected by this action is the person who is the subject of the false rumor.	I assume the patient is someone who is innocent and has a good reputation.	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		8	5	6	0	-2	Your mother is an adult with a chronic illness, making her vulnerable to harm.	You acted impulsively and without much thought, forcing your mother to go to the appointment.	You caused emotional harm to your mother by forcing her to go to the appointment against her will.	You caused no help to your mother, only harm.	Forcing someone to do something against their will is generally considered immoral.	You	Assumed your mother was being irresponsible and needed to be forced to go to the appointment	Your mother	Assumed your mother was capable of making her own decisions and didn't need to be forced	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		2	6	0	0	-2	The school and its students are invested in the contest, but the teacher's statement is not harmful	The teacher's statement is intentional, but not malicious	The teacher's statement does not cause any harm	The teacher's statement does not provide any help	The teacher's statement is not morally acceptable, as it undermines the school's efforts and may demotivate students	The teacher	Assuming the teacher is a well-intentioned and professional individual	The school and its students	Assuming the school and its students are invested in the math contest and its outcome	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		2	8	0	8	4	The car is a valuable possession, but not a living being	Person X intentionally performed the repair work	No harm was caused to the car	The car was repaired, which is a positive outcome	The scenario is morally acceptable because Person X took responsibility for repairing their own property	Person X	Assumed to be a capable and responsible individual	The car	Assumed to be a valuable possession	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		9	8	6	0	-4	The child has a disability, making them more susceptible to harm	The bully intentionally made fun of the child, showing a lack of empathy	The ridicule caused emotional harm and distress to the child	No help was provided to the child, leaving them to suffer in silence	The scenario is extremely immoral, causing harm to a vulnerable individual	The bully	Assumed the bully was a mean and cruel person	The handicapped child	Assumed the child was vulnerable and unable to defend themselves	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		9	8	6	0	-4	The child is unable to fix the bicycle alone and needs adult guidance	The agent intentionally chose not to help the child, despite being able to do so	The child's ability to fix the bicycle is hindered, causing potential frustration and disappointment	The agent failed to provide any assistance or guidance, leaving the child to struggle alone	The agent's inaction causes harm to the child's well-being and trust, making the scenario highly immoral	The agent of this action	Assumed to be a responsible adult who should help the child	The child	Assumed to be a vulnerable and helpless individual who needs assistance	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		0	8	0	0	0	The newspaper is an inanimate object, so it's not vulnerable to harm.	Person X is intentionally going to the café to read the newspaper.	No harm is caused to the newspaper or anyone else.	The action of reading the newspaper provides no help to anyone.	The scenario is neutral, with no harm or help caused, so it's morally neutral.	Person X	Assumed to be a regular customer of the café	The newspaper	Assumed to be an inanimate object	0.29
359	Effron	Bought food for everyone in the office	orig		6	8	0	8	4	The office workers are generally resilient and can appreciate the gesture.	John intentionally bought food for everyone in the office.	No harm was caused, only a positive effect.	The food provided substantial help and support to the office workers.	The scenario is highly moral as it shows kindness and generosity towards others.	The agent of this action is John.	John is assumed to be a kind and generous person.	The patients being affected by this action are the people in the office.	The people in the office are assumed to be adults with varying levels of appreciation for food.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		9	9	10	8	0	The person climbing the tower is defenseless and unaware of the situation	The action was planned and deliberate to save the other four people	The action resulted in the death of the person climbing the tower	The action allowed the other four people to escape	The action was morally complex, as it sacrificed one person to save others, but was done to protect the greater good	You	Assumed the person climbing the tower would not resist being pushed	The person climbing the tower	Assumed the person climbing the tower was unaware of the situation	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		4	8	6	0	-3	Cows are generally resilient animals, but may still be disturbed or injured by the boy's actions.	The boy's actions appear intentional, as he is actively throwing rocks at the cows.	The boy's actions may cause physical harm or stress to the cows, potentially leading to injury or illness.	No help is being provided to the cows, as the boy's actions are causing harm.	The boy's actions are causing harm to the cows without any apparent justification or necessity, making the scenario morally unacceptable.	The boy	Assuming the boy is a child, likely under the age of 12, and may not fully understand the consequences of his actions.	The cows	Assuming the cows are domesticated and intended for dairy or meat production, and are likely to be affected by the boy's actions.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		6	8	7	1	-3	Person X is an average adult who made a mistake, but is not defenseless	The bank's action was intentional, as they are trying to maximize profits	The bank's action caused financial harm to Person X, including multiple fees and potential damage to their credit score	The bank's action did not provide any help to Person X, and may have even exacerbated their financial difficulties	The bank's action is morally unacceptable, as it prioritizes profits over customer well-being and takes advantage of Person X's mistake	The bank	The bank is a large, impersonal institution that prioritizes profits over customer well-being	Person X	Person X is a responsible individual who made a mistake and is now facing financial difficulties	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		9	9	10	10	0	The worker is a human being with a life worth saving, making them highly vulnerable	The foreman made a deliberate decision to throw the worker off the platform to save the others	The worker will die in the fall, causing maximum harm	The foreman's action will save the lives of the other four workers, causing maximum help	The foreman's action is morally complex, as it prioritizes the lives of some over others, but ultimately saves more lives	The foreman	The foreman made a utilitarian calculation to sacrifice one person to save the lives of the others	The worker thrown off the platform	The worker was assumed to be a human being with a life worth saving	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		8	9	0	9	4	Residents are elderly and may have limited mobility or cognitive abilities	Person X made a conscious decision to quit their job to volunteer at the nursing home	No harm was caused, as Person X is providing care and support	Person X is providing substantial care and support to the residents	Person X is providing critical assistance and support to vulnerable individuals, making this scenario highly moral	Person X	Assumed to be a responsible and compassionate individual	Residents of the nursing home	Assumed to be vulnerable due to age and potential health issues	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		6	8	7	0	-3	The company's financial situation is precarious, making it vulnerable to harm.	The owner deliberately falsified the tax declaration to reduce the company's tax burden.	The action caused financial harm to the company and potentially its employees.	The action did not provide any help to the company or its employees.	The scenario is morally unacceptable due to the owner's intentional and harmful action.	The owner of the small clothing company	Assumed to be a rational and financially motivated individual	The company and its employees	Assumed to be vulnerable to financial difficulties and potential job losses	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		6	8	0	8	4	The neighbor is a vulnerable individual who has lost their pet	Person X took deliberate action to help find the dog	No harm was caused	Person X provided help in finding the missing dog	Person X's actions were highly moral and helpful	Person X	Assumed to be a responsible and caring neighbor	The neighbor who lost their dog	Assumed to be a pet owner who is concerned about their missing dog	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		8	8	6	0	-4	The student is a minor and is in a learning environment, making them vulnerable to harm	The teacher's action is intentional, as they are trying to discipline the student	The action causes physical harm to the student, which can be painful and potentially traumatic	The action does not provide any help to the student, and instead causes harm	The scenario is morally unacceptable due to the intentional physical harm caused to the vulnerable student	The teacher	The teacher is a responsible educator who is trying to maintain discipline in the classroom	The student	The student is a minor who is in a learning environment and should be treated with respect and care	-2.7
368	Effron	Used stolen food stamps	orig		8	8	6	0	-4	The person is in need of food assistance, making them vulnerable to harm.	The thief intentionally took the food stamps, showing a lack of empathy and respect for others.	The person who was supposed to receive the food stamps may struggle to access essential nutrition, causing harm to their health.	The thief's actions did not provide any help to the person who was supposed to receive the food stamps.	The scenario is morally unacceptable due to the thief's intentional harm to the person who was supposed to receive the food stamps.	The thief	Assumed to be someone who is desperate and lacks empathy	The person who was supposed to receive the food stamps	Assumed to be someone who is vulnerable and in need of assistance	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		6	8	4	6	2	Your friend is going through menopause, which can be a challenging and emotional experience	You intentionally chose to talk to your friend about their behavior	The conversation did not cause any physical harm, but it may have caused emotional distress	The conversation may have helped your friend become more aware of their behavior and its impact on others	The conversation was a difficult but necessary step in maintaining a healthy friendship	You	Assumed your friend was capable of having a rational conversation	Your friend	Assumed your friend was open to feedback and willing to listen	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		9	8	2	8	4	The partner is undergoing radiation therapy, making them highly vulnerable.	The action was taken out of love and concern for the partner's well-being.	The action did not cause any physical harm, but may have caused emotional distress.	The action showed support and solidarity with the partner during a difficult time.	The action was taken out of love and concern, and did not cause harm, making it highly moral.	Person X	Assumed to be a loving and caring partner	The partner with cancer	Assumed to be vulnerable and in need of support	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		6	5	7	0	0	The forest and its ecosystem are susceptible to harm from pollution and waste	The person disposed of the garbage intentionally, but not with malicious intent	The garbage may cause pollution and harm to the forest and its ecosystem	No help was caused by the action	The action caused harm to the environment, but was not done with malicious intent	The person who disposed of the garbage	Assuming the person is a careless individual who does not consider the impact of their actions on the environment	The forest and its ecosystem	Assuming the forest and its ecosystem are vulnerable to the effects of pollution and waste	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		9	9	8	0	-4	The dog is a living being and cannot defend itself	The driver intentionally hit the dog and drove away	The dog was injured or killed as a result of the hit-and-run	No help was provided to the dog	The driver's actions caused significant harm to the dog and failed to provide any help	The driver	Assumed to be a responsible adult	The dog	Assumed to be a living being	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		2	1	6	0	0	The stove is an inanimate object, but the house could be damaged.	The action was likely unintentional, as Person X forgot to turn off the stove.	The potential harm is minor, but could be significant if the stove causes a fire.	No help was caused, as the action was not intended to assist anyone.	The scenario is somewhat morally neutral, as it was an unintentional action with potential harm.	Person X	Assumed to be a careless or forgetful person	The stove and potentially the house	Assumed to be a household appliance and a physical structure	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		6.0	7.0	2.0	0.0	2.0	The companion is an adult and can choose to leave the movie or ask the talker to quiet down	The person talking loudly has some intention to disturb their companion, but not to cause harm	The harm caused is minimal, just a disturbance to the companion's movie experience	No help is caused, just a disturbance	The scenario is mildly annoying, but not morally reprehensible	The person who was loudly talking to their companion in a movie	I assume the agent is a person who is careless and inconsiderate	The companion being affected by this action	I assume the patient is a person who is also inconsiderate and not bothered by the loud talking	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		6	8	0	8	4	The patient is an adult, but in a vulnerable state due to illness	The action was intentional, as you chose to visit the friend	No harm was caused, as the visit was a positive and supportive action	The visit provided emotional support and comfort to the patient	The scenario is highly moral, as it shows empathy and care for a friend in need	You	Assumed the agent was a caring and responsible person	The sick friend	Assumed the patient was someone who values friendship and support	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		6	8	2	0	0	The judge and others in the courtroom are likely adults with some resilience	The woman's action is likely intentional, as she is refusing to stand	The action may cause some disruption or inconvenience, but no physical harm	The action does not provide any help or protection	The woman's action is a deliberate disobedience, but it does not cause significant harm	The woman	I assume she is an adult with the capacity to make her own decisions	The judge and potentially other people in the courtroom	I assume they are adults with the capacity to make their own decisions	-2.0
377	Effron	Loudly criticized the art at a community children's art show	orig		8	8	6	0	-3	The children are innocent and vulnerable, and their art is a form of self-expression	The action is intentional, as the person chose to criticize the art loudly	The action causes emotional harm to the children, as they may feel belittled and discouraged	The action does not provide any help to the children	The action is morally unacceptable, as it causes harm to innocent children	The agent of this action is a person	I assume the agent is an adult with a certain level of emotional maturity	The patient being affected by this action is the children who created the art	I assume the children are innocent and vulnerable	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		6	7	7	0	-2	The individuals involved in the conversation were likely unaware of the potential harm caused by sharing it	The person who posted online likely intended to share the conversation to raise awareness about offensive humor	The sharing of the conversation likely caused emotional harm to the individuals involved	The sharing of the conversation did not provide any help to the individuals involved	The sharing of the conversation was likely morally unacceptable due to the potential harm caused to the individuals involved	The person who posted online about the private conversation	I assume the agent was unaware of the potential harm caused by sharing the conversation	The individuals involved in the private conversation	I assume the patient was not expecting their conversation to be shared publicly	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		6	7	5	0	0	The rival college's students and alumni are likely to be emotionally invested in their school's reputation	The class president likely intended to express her opinion, but may not have considered the potential impact on the rival college's students and alumni	The harm caused is likely to be emotional, with potential damage to the rival college's reputation and feelings of students and alumni	No help was caused, as the class president's statement did not provide any benefits to the rival college's students and alumni	The scenario is morally neutral, as the class president was expressing her opinion and did not intend to cause harm	The class president	She is a public figure and likely has a strong opinion about the rival college	The students and alumni of the rival college	They may feel hurt or offended by her statement	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		4	4	2	0	0	The school is a large institution, but the action may still cause inconvenience or financial loss	The action was not planned, but rather a spontaneous decision	The harm caused is mostly financial and may not be severe	No help was caused, only harm	The action was not malicious, but still caused harm to the school	You	Assumed the agent was acting impulsively, without much thought	The school	Assumed the school was a responsible institution that would not be harmed by the action	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		0	8	2	0	0	The flag is a symbol, not a living being, and is not easily harmed.	The action was likely planned and intentional, as it was a deliberate act of protest.	The harm caused is symbolic and may be perceived as offensive or disrespectful, but it is not physical harm.	No help was caused, as the action was not intended to benefit anyone.	The action is controversial and may be seen as disrespectful, but it is not morally reprehensible.	The protester	Assuming the protester is a rational and responsible individual	The American flag	Assuming the flag is a symbol of national identity and pride	-1.73
382	Effron	Ridicules people behind their backs	orig		6	8	5	0	-3	The patient is a person who is likely to be affected emotionally by the ridicule	The agent intentionally engages in the behavior to mock and belittle the patient	The ridicule causes emotional harm and embarrassment to the patient	No help is provided to the patient	The scenario is morally unacceptable as it causes harm and embarrassment to the patient	The agent of this action	Assumed to be a person who is likely to engage in gossip and mocking behavior	The patient being affected by this action	Assumed to be a person who is likely to be hurt or embarrassed by the ridicule	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		8	9	8	0	-4	The spouse is vulnerable to emotional harm and potential loss of trust	The person created the account with the intention of committing adultery	The action of committing adultery can cause significant emotional harm and damage to the relationship	No help is provided to the spouse or the relationship	The scenario is morally unacceptable due to the intentional harm caused to the spouse and the relationship	The person who created the account	Assuming the person is an adult with the capacity to make their own decisions	The spouse of the person who created the account	Assuming the spouse is also an adult with the capacity to make their own decisions	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		9	8	10	0	0	The patrol boat crew is vulnerable due to their limited numbers and lack of defensive capabilities	The commander intentionally launched false targets to change the torpedo's trajectory	The action caused maximum harm, resulting in the death of the two people on the patrol boat	The action did not provide any help to the people on the patrol boat, but saved the lives of the six people on the small boat	The action is morally questionable due to the intentional harm caused, but the commander's intention was to save lives	The commander of the naval submarine	The commander is assumed to be acting in a professional capacity, making a difficult decision to save lives	The two people on the patrol boat	The two people on the patrol boat are assumed to be innocent and defenseless	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		5	8	0	6	2	The members are adults and can make their own decisions	The homeowner is intentionally hosting the meetings	No harm is caused to the members	The meetings may provide a sense of community and purpose	The scenario is generally neutral, with some positive aspects	The homeowner	Assumed to be a responsible and considerate individual	The members of the civic group	Assumed to be adults with some level of autonomy	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		4	3	1	0	0	John's family members are generally resilient and can handle a forgotten birthday, but it may cause some disappointment	John forgot the birthdays intentionally, but not with malice	No harm was caused, just a minor inconvenience	No help was caused, but John could have made an effort to remember	John's forgetfulness is a minor mistake, but he should make an effort to remember his family's birthdays	John	John is a well-meaning but forgetful person	John's family members	John's family members are people who care about him and expect him to remember their birthdays	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		6	6	4	0	-2	The woman is an adult with average resilience, but her emotional investment in her art makes her more vulnerable	The man's comment is intentional, but not necessarily malicious	The comment causes emotional harm to the woman, but not physical harm	The comment does not provide any help or assistance to the woman	The comment is hurtful and unhelpful, making it morally unacceptable	The man	Assuming the man is a neutral or critical art critic	The woman	Assuming the woman is an artist who has put effort and emotions into her painting	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		8	6	5	0	-3	The passengers are vulnerable due to the woman's intoxication and lack of control	The woman's actions are intentional, but her judgment is impaired due to intoxication	The situation may cause discomfort, embarrassment, or even fear for the other passengers	No help is being provided to the passengers, and the situation may even be harmful to them	The scenario is morally unacceptable due to the woman's intentional and harmful actions towards herself and others	The drunk woman	I assume she is an adult and capable of making her own decisions	The other passengers on the bus	I assume they are innocent bystanders who do not want to be involved in the situation	-3.0
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		6	7	7	0	0	The enemy combatant is a human with some physical strength, but not necessarily trained for combat	The action was likely planned or at least thought out, but not necessarily with the intention of causing harm	The action caused significant harm, but not necessarily fatal	The action did not provide any help to the enemy combatant	The action caused significant harm to the enemy combatant, but was likely intended to gain an advantage in combat	The agent of this action	Assumed to be a human with a certain level of physical strength and mental capacity	The enemy combatant	Assumed to be a human with a certain level of physical strength and mental capacity, but not necessarily trained for combat	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		6	8	4	0	0	Her parents are adults with some authority over her	She deliberately ignored her parents' curfew	Her parents may worry about her safety and well-being	None, as there is no direct help provided	Ignoring a curfew can be seen as irresponsible, but it's not necessarily immoral	The teenage girl	I assume she is a responsible and independent individual	Her parents	I assume her parents are concerned about her well-being and safety	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		9	8	6	0	-4	The amputee is vulnerable due to their physical disability	The teenage boy's action is intentional, as he is chuckling at the amputee	The teenage boy's action causes emotional harm to the amputee, potentially leading to feelings of embarrassment or shame	No help is caused by the teenage boy's action	The scenario is morally unacceptable due to the intentional and harmful action towards a vulnerable individual	The teenage boy	Assuming he is a normal teenager with no mental or physical disabilities	The amputee	Assuming the amputee is a normal person with no mental or physical disabilities	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		6	7	4	0	0	The children are vulnerable to the homeowner's decision, which affects their ability to play and have fun	The homeowner made a deliberate decision to refuse the children's request, showing some intentionality	The children are denied the opportunity to play, causing some harm to their well-being and happiness	The homeowner's decision does not provide any help or assistance to the children	The scenario is somewhat morally unacceptable due to the homeowner's refusal to accommodate the children's needs	The homeowner	Assumed to be an adult with a sense of ownership and control over their property	The neighborhood children	Assumed to be innocent and in need of a safe and welcoming environment	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		5	6	3	0	0	The rock is a public property, and visitors are expected to respect it.	The action was likely planned, but not excessively so	The defacement caused minor damage to the rock, but no harm to people	The action did not provide any help to anyone	The action caused minor harm to the public property, but was not malicious	A person	Assuming the person is a teenager or young adult	The public park and its visitors	Assuming the visitors are generally law-abiding citizens	-2.27027032
