id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
374	Effron	Loudly talked to a companion in a movie	orig		6	8	4	0	-2	The companion is likely a normal adult, not extremely vulnerable.	The action is intentional, as the person is choosing to talk loudly.	The action causes minor harm, as it may disturb or annoy the companion.	The action does not cause any help, as it is simply a disturbance.	The patient was moderately vulnerable, and the action was intentional, causing some harm with no help provided.	The agent of this action is the person loudly talking to their companion in the movie.	I assume the agent is a movie character, likely a friend or acquaintance of the companion.	The patient being affected by this action is the companion in the movie.	I assume the patient is a movie character, likely someone who is annoyed or disturbed by the loud talking.	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig		6	8	0	8	4	The patient is an adult, but in a vulnerable state due to illness	The action was intentional, as you chose to visit the friend in the hospital	The action caused no harm, as it was a positive and supportive visit	The action provided significant help and support to the patient, as it showed care and concern	The patient was moderately vulnerable, and the action was intentional, but caused no harm and provided significant help.	You	Assumed the agent was a responsible and caring person	The sick friend	Assumed the patient was someone who values friendship and care	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig		6	7	2	1	0	The judge is a respected authority figure, but the woman's refusal is a deliberate act	The woman's action is intentional, but not necessarily malicious	The action may cause disruption to the court proceedings, but no physical harm	The action may not provide any direct help, but could potentially lead to a more serious outcome	Medium-high vulnerability and intentionality, with minimum harm and help, resulting in a morally questionable scenario	The woman	I assume she is an adult with the capacity to make her own decisions	The judge and potentially other court officials	I assume they are authorities in the courtroom with a duty to maintain order	-2
377	Effron	Loudly criticized the art at a community children's art show	orig		6	7	5	1	0	The children are vulnerable because they are young and may be sensitive to criticism	The agent is intentionally criticizing the art, but may not have intended to harm the children's feelings	The criticism may cause emotional harm to the children, such as feeling embarrassed or discouraged	The criticism does not provide any help or support to the children, and may even be harmful	The scenario involves moderate vulnerability and intentionality, with moderate harm and minimal help, resulting in a morally questionable outcome.	The agent of this action is a person	I assume the agent is an adult, likely a parent or guardian, who is criticizing the art	The patient being affected by this action is the children who created the art	I assume the patient is a group of children, likely aged 5-12, who are participating in the art show	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig		6	7	7	2	-2	The individuals involved in the conversation are adults, but the sharing of private information can still cause emotional distress	The person who posted online likely intended to share the conversation, but may not have considered the potential harm	The sharing of the conversation and picture may cause emotional distress, damage to relationships, and loss of privacy	The person who posted online could have chosen not to share the conversation, and could have respected the privacy of the individuals involved	The patient was moderately vulnerable, and the action was intentional, causing significant harm with little help.	The person who posted online about the private conversation	I assume the agent was unaware of the potential harm caused by sharing the conversation	The individuals involved in the private conversation	I assume the patient was unaware of being recorded and shared online	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		6	7	4	3	0	The college students and alumni are likely to be emotionally invested in their institution	The class president's statement is a deliberate action, but not necessarily malicious	The statement may cause emotional harm or damage to the reputation of the college	The statement may also cause some students to reevaluate their college choice	Medium-High vulnerability and intentionality, moderate harm and help, resulting in a neutral moral acceptability score.	The class president	She is a public figure and a leader, so I assume she is well-intentioned and responsible	The students and alumni of the college she is speaking about	I assume they are invested in their college and may be affected by her words	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		1	5	2	0	0	The school library or publisher is unlikely to be harmed by the absence of books.	The action was likely impulsive, as you needed the pictures for a drawing and didn't think about returning the books.	The harm caused is minimal, as the books are still intact and the school library or publisher may not even notice their absence.	No help was caused, as the action did not benefit anyone or anything.	The patient was not very vulnerable, the action was somewhat intentional, caused minimal harm, and no help was provided.	You	Assumed to be a student or staff member at the school	The school library or the publisher of the books	Assumed to be an institution or a business	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		0	8	2	0	-2	The flag is a symbol, not a physical entity, so it's not vulnerable to harm	The action was likely planned and intentional, as the agent chose to participate in the protest and burn the flag	The action caused symbolic harm to the flag, but no physical harm	The action did not provide any help to anyone, as it was a destructive act	Low vulnerability and minimal harm, but intentional action with no help, making it somewhat immoral	The agent of this action is a United States citizen	I assume the agent is an adult with a certain level of political awareness and motivation to participate in the protest	The patient being affected by this action is the American flag	I assume the patient is a symbol of national identity and pride, rather than a physical entity that can be harmed	-1.73
382	Effron	Ridicules people behind their backs	orig		6	8	4	0	-2	The patient is a typical adult with average resilience, but may be more susceptible to harm due to the sensitive nature of the ridicule.	The action is intentional, as the agent is actively seeking to belittle and mock the patient.	The harm caused is medium-low, as the ridicule may cause temporary emotional distress or embarrassment, but is not life-threatening.	No help is caused, as the agent's action is purely malicious and does not provide any benefit to the patient.	The patient was moderately vulnerable, and the action was intentional, causing some harm with no help provided.	The agent of this action is a person who is gossiping or mocking others.	I assume the agent is someone who is insecure or lacks empathy, as they feel the need to belittle others to make themselves feel better.	The patient being affected by this action is the person being ridiculed.	I assume the patient is someone who is vulnerable to criticism or ridicule, as they may feel embarrassed, hurt, or ashamed.	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		7	8	6	0	-3	The patient is vulnerable due to the potential harm caused by the agent's actions.	The agent intentionally creates an account on the website to commit adultery without their spouse's knowledge.	The action causes harm to the patient's relationship and potentially their emotional well-being.	The action does not provide any help to the patient, but rather causes harm.	High vulnerability and intentional harm with no help, indicating a morally unacceptable scenario	The agent of this action is a person who creates an account on the website.	I assume the agent is an adult with the capacity to make informed decisions.	The patient being affected by this action is the spouse of the agent.	I assume the patient is an adult with the capacity to make informed decisions and has a right to know about their partner's actions.	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		9	8	10	0	-4	The patrol boat crew is vulnerable due to their lack of awareness and limited resources	The commander intentionally launched false targets to change the torpedo's trajectory	The action caused maximum harm, resulting in the death of the two people on the patrol boat	The action did not provide any help to the people on the patrol boat, but it did save the lives of the six people on the small boat	High vulnerability and intentional harm with no help, indicating a highly immoral scenario	The commander of the naval submarine	I assume the commander is acting in a rational and responsible manner	The two people on the patrol boat	I assume the two people on the patrol boat are unaware of the impending danger	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		6	8	0	6	2	The patient is a group of adults discussing civic issues, so they are relatively resilient.	The agent is hosting the group intentionally, with some planning and consideration.	The action has no significant harm, as it is just hosting a meeting.	The action provides some help by providing a space for the group to discuss civic issues.	The patient was moderately vulnerable, and the action was intentional, but caused no harm and provided some help.	The agent of this action is the homeowner.	I assume the agent is a responsible and considerate person who is willing to host the civic group.	The patient being affected by this action is the civic group.	I assume the patient is a group of individuals who are interested in discussing civic issues and are not vulnerable to harm.	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		6	4	7	2	-2	John's family members are vulnerable to emotional harm due to his forgetfulness	John's forgetfulness is an unintentional action, but it still affects his family members	The harm caused is emotional, as John's family members may feel neglected or unimportant	John's forgetfulness does not provide any help to his family members, but it could be addressed with reminders or calendars	The patient was moderately vulnerable, the action was somewhat intentional, caused significant harm, and provided little help.	John	John is a forgetful person who often struggles to remember important dates	John's family members	John's family members are people who are important to him and rely on him for emotional support	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		6	8	5	0	-2	The woman is likely to be emotionally invested in her art, making her vulnerable to criticism.	The man's comment is intentional, as he is actively expressing his opinion about the painting.	The comment causes emotional harm to the woman, potentially damaging her confidence in her art.	The comment does not provide any help or assistance to the woman, only harm.	The patient was moderately vulnerable, and the action was intentional, causing some harm with no help provided.	The man	Assuming the man is a critic or an art expert	The woman	Assuming the woman is an artist or someone who values her work	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		6	7	5	0	-2	The passengers are adults, but the situation is still uncomfortable and potentially embarrassing for them	The woman's actions are intentional, but likely driven by her intoxication rather than a deliberate attempt to cause harm	The harm caused is primarily emotional, as the passengers may feel uncomfortable or disturbed by the situation	No help is being caused, as the woman's actions are not providing any assistance or protection to the passengers	The patient was moderately vulnerable, and the action was somewhat intentional, causing moderate harm with no help.	The drunk woman	I assume she is the agent of this action due to her apparent control over her actions	The other passengers on the bus	I assume they are the patients being affected by this action, as they are witnessing and potentially being affected by her behavior	-3
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		6	7	7	0	-3	The patient is a combatant, but still a human being, making them somewhat vulnerable.	The action was likely planned and executed with some degree of thought, but not necessarily with the intention of causing harm.	The patient was pushed off a one-story balcony, which could cause injury or harm, but is unlikely to be fatal.	No help was caused by this action, as it was an act of aggression.	The patient was moderately vulnerable, and the action was intentional, causing significant harm with no help provided.	The agent of this action	I assume the agent is a human being with a certain level of physical strength and mental capacity.	The patient being affected by this action	I assume the patient is an enemy combatant, likely an adult with some level of physical strength and combat training.	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		6	5	2	6	2	The parents are likely to be worried and upset by their daughter's late return.	The teenage girl likely didn't plan to break her curfew, but acted impulsively or recklessly.	The parents may feel hurt, frustrated, and concerned for their daughter's safety, but no physical harm is caused.	The parents may provide help by talking to their daughter, setting clear boundaries, and ensuring her safety.	The patient was moderately vulnerable, the action was somewhat intentional, and harm was minimal, but help was provided.	The teenage girl	I assume the teenage girl is a responsible individual who knows the consequences of breaking her parents' curfew.	The teenage girl's parents	I assume the parents are concerned about their daughter's safety and well-being, and are trying to establish boundaries for her.	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		8	7	6	0	-3	The amputee is vulnerable due to their physical disability, making them more susceptible to harm or mistreatment	The teenage boy's action of chuckling at the amputee suggests a level of intentionality, as he is aware of the amputee's presence and is reacting to it	The harm caused is emotional, as the amputee may feel embarrassed, ashamed, or hurt by the teenage boy's reaction	No help was caused, as the teenage boy's action did not provide any assistance or protection to the amputee	High vulnerability and intentional harm with no help, indicating a morally unacceptable scenario	The teenage boy	Assuming he is a normal teenager with no mental or physical disabilities	The amputee	Assuming the amputee is a normal person with a disability, not a public figure or celebrity	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		6	8	4	0	-2	The children are vulnerable to emotional harm and disappointment	The homeowner made a deliberate decision to refuse the children's request	The children were denied the opportunity to play and have fun, causing emotional harm	No help was provided to the children, who were left without a safe and welcoming space	The patient was moderately vulnerable, and the action was intentional, causing some harm with no help provided.	The homeowner	Assumed to be an adult with a sense of ownership and control over their property	The neighborhood children	Assumed to be innocent and in need of a safe and welcoming environment	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		5	6	4	0	-2	The park and its visitors are not defenseless, but may still be affected by the vandalism	The action was likely planned or at least thought out, but not necessarily with malicious intent	The harm caused is mostly aesthetic and may not be permanent, but still disrupts the park's environment	No help was caused, as the action did not provide any benefit to anyone	The patient was moderately vulnerable, and the action was somewhat intentional, causing some harm with no help provided.	A person, likely a teenager or young adult	Assuming the agent is a reckless or bored individual	The public park and its visitors	Assuming the patient is a group of people who may be disturbed or offended by the defacement	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		5	7	0	2	2	I am a healthy adult with no physical or mental disabilities.	I intentionally asked to be called back later to delay the survey.	No harm was caused to me or anyone else.	The action may potentially cause me to miss out on the voucher, but it's not a significant harm.	The patient was moderately vulnerable, and the action was somewhat intentional, but caused no harm and provided little help.	The agent of this action is the representative of an important survey company.	I assumed the agent is a professional and courteous person.	The patient being affected by this action is the speaker (myself).	I assumed the patient (myself) is a normal adult with average resilience.	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig		6	8	2	8	2	The patient is a student, which is a medium-high vulnerability.	The agent is intentionally sharing answers to help themselves and their friend.	The action does not cause any significant harm to the other students.	The action provides help to the agent and their friend by sharing answers.	The patient was moderately vulnerable, the action was intentional, caused minimal harm, and received significant help.	The agent of this action is the guy sitting next to me in high school.	I assume the agent is a student who is trying to help themselves and their friend.	The patient being affected by this action is the other students taking the test.	I assume the patient is also students who are trying to do well on the test.	-1.67
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		6	7	9	0	-3	The worker is a human being with average resilience, making them susceptible to harm	The worker deliberately moves the crane to avoid the six workers, showing some degree of thought and planning	The action causes significant harm to the worker, potentially leading to death	The action does not provide any help to the worker, but rather causes harm	High vulnerability and harm, intentional action, and no help, making the scenario morally unacceptable	The agent of this action is the building worker	The agent is aware of the situation and makes a deliberate decision	The patient being affected by this action is the worker who will be crushed by the steel beam	The patient is a human being who will suffer harm and potentially die	-1.04
397	Effron	Put sugar in his friend's gas tank	orig		6	7	4	0	-2	The friend is a typical adult, not extremely vulnerable or defenseless	The agent planned the prank, but it's not a serious or malicious act	The action causes minor inconvenience and potential damage to the friend's vehicle	The action does not provide any help or protection to the friend	The patient was moderately vulnerable, and the action was somewhat intentional, causing some harm with no help provided.	The agent of this action is a person	I assume the agent is a prankster or someone who wants to cause mischief	The patient being affected by this action is the friend	I assume the friend is unaware of the prank and is not expecting it	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig		7	8	6	0	-3	The brother is vulnerable due to his recent breakup and emotional state	The boy's action is intentional as he is deliberately making fun of his brother	The boy's action causes emotional harm to his brother, making him feel belittled and humiliated	No help is caused by the boy's action, as it only adds to the brother's distress	High vulnerability and intentional harm with no help, indicating a morally unacceptable scenario	The boy	I assume the boy is the agent of this action because he is the one making fun of his brother	The brother	I assume the brother is the patient being affected by this action because he is the one getting dumped by his girlfriend and is being ridiculed by his brother	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig		6	9	8	0	-3	Person X's targets are trained military personnel, making them more resilient.	Person X has a clear intention to kill people, having joined the military for this purpose.	Person X's actions could result in the death of their targets, causing significant harm.	Person X's actions do not provide any help to their targets, instead putting them in harm's way.	Highly intentional harm caused to a vulnerable individual with no help provided, resulting in a low moral acceptability score.	Person X	Assumed to be a rational and capable individual	The people Person X is trained to kill	Assumed to be human beings with the capacity to feel pain and fear	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		7	8	6	0	-3	The speaker's mother is vulnerable due to her retirement and reliance on her children for financial support	The speaker's action was intentional, as they chose to spend money on travel instead of helping their mother	The speaker's action caused harm to their mother, as she may have been relying on their financial support	The speaker's action did not provide any help to their mother, as they chose not to contribute to her financial stability	High vulnerability and intentional harm with no help, indicating a morally unacceptable scenario	The agent of this action is the speaker (you)	The speaker is assumed to be an adult with the capacity to make decisions	The patient being affected by this action is the speaker's mother	The speaker's mother is assumed to be a vulnerable individual in retirement, relying on her children for support	-1.49
401	Clifford	You see a woman lying about the number of vacation days she has taken at work.	orig		6	8	2	0	0	The employer is a typical organization with standard policies	The woman intentionally lied to avoid consequences or get more time off	The employer may not take action or may only reprimand the woman, causing minimal harm	The employer may not provide any help or support to the woman, as they are unaware of the situation	The patient was moderately vulnerable, and the action was intentional, but caused minimal harm and no help was provided.	The woman	I assume she is a regular employee trying to get ahead in her career	Her employer and possibly her colleagues	I assume they are unaware of her actual vacation days taken	-2.2
402	Mickelberg	Person X loosened the wheel nuts of their neighbor's car, because the neighbor always played loud music.	orig		6	8	7	0	-3	The neighbor is an adult with a right to make noise, but the action still affects their property and daily life.	The action was planned and intentional, as Person X wanted to take revenge on the neighbor for the noise.	The action caused significant harm to the neighbor's property and potentially their daily routine.	The action did not provide any help to anyone, but rather caused harm.	Highly intentional harm caused to a vulnerable individual with no help provided, resulting in a low moral acceptability score.	Person X	Assumed to be an adult with a sense of responsibility and respect for others' property	The neighbor	Assumed to be an adult with a right to enjoy their own property and make noise within reasonable limits	-3.16
403	Mickelberg	Person X left the family business to set up their own business, taking most of the clients with them and causing the family business to go bankrupt.	orig		7	8	8	0	-4	The family business was a long-standing institution, and its collapse would have significant emotional and financial impacts.	Person X had a clear intention to leave the family business and start their own, which led to the eventual bankruptcy.	The bankruptcy of the family business caused significant financial harm to the family and its employees.	There was no direct help caused by Person X's actions, as they were primarily self-serving.	High vulnerability and intentional harm with no help, indicating a morally unacceptable scenario	Person X	Assumed to be a capable and ambitious individual	The family business	Assumed to be a vulnerable business with a strong emotional attachment to the family	-2.39
404	Mickelberg	Person X did not attend their coworker's funeral because they'd had a disagreement before the coworker died.	orig		6	7	4	0	-2	The coworker was an adult with average resilience, but the situation is emotionally challenging.	Person X chose not to attend the funeral after a disagreement, showing some degree of thought and planning.	The coworker's family and friends may feel hurt or disappointed by Person X's absence, causing emotional harm.	Person X's absence from the funeral did not provide any help or support to the coworker or their loved ones.	The patient was moderately vulnerable, and the action was somewhat intentional, causing some harm with no help provided.	Person X	Assumed to be an adult with normal cognitive abilities	The coworker who passed away	Assumed to be a valued colleague and friend	-1.4
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig		6	7	2	0	0	The secretary is a consenting adult, but may be affected by the agent's actions	The agent has intentionally ordered the inflatable doll, showing some degree of thought and planning	The action has caused no harm to the secretary, but may cause emotional distress or embarrassment	The action has caused no help to the secretary, as it is an unusual and potentially embarrassing situation	The patient was moderately vulnerable, and the action was somewhat intentional, causing minimal harm with no help provided.	The agent of this action is the single man	I assume the agent is a lonely or isolated individual	The patient being affected by this action is the secretary (represented by the inflatable doll)	I assume the patient is a consenting adult, but may be affected by the agent's actions	-1.5
406	Effron	Helped a neighbor fix his roof	orig		4	8	0	8	3	The neighbor is an adult and can take care of themselves, but still needs help with the roof	You intentionally went to help the neighbor with the roof	No harm was caused, only a positive outcome	You provided significant help by fixing the neighbor's roof	The patient was moderately vulnerable, and the action was intentional, causing no harm, but providing significant help.	You	Assumed the agent was a capable and willing individual	The neighbor	Assumed the neighbor was a person in need of assistance	2.7
407	Kruepke	About 10 years ago I was riding my bike and passed a Ford truck with the keys in the door. So I went into the apartment building facing the street and asked the man inside if he had a ford truck. He did and he went outside to get his keys out of the car.	orig		4	7	0	8	3.5	The truck is a valuable asset, but not a living being	I intentionally went to the apartment building to ask about the truck	No harm was caused to the truck or anyone else	The man's actions helped me locate his truck	The patient was moderately vulnerable, the action was somewhat intentional, no harm was caused, and significant help was provided.	The man inside the apartment building	I assumed he was a resident of the building	The man's Ford truck	I assumed the truck was his property	2.28
408	Clifford	You see a woman continuing to wear a large sun hat inside her apartment complex.	orig		4	8	0	0	2	The woman is an adult and can make her own choices, but may be unaware of social norms	The woman is likely aware of the social norms and is choosing to wear the hat despite being indoors	No harm is caused to the woman or anyone else	No help is caused to the woman or anyone else	The patient was moderately vulnerable, and the action was intentional, but caused no harm and provided no help.	The woman	I assume she is the agent because she is the one wearing the sun hat inside her apartment complex	The woman herself	I assume she is the patient because she is the one being affected by her own action	-0.2
409	Mickelberg	Person X once spent a whole weekend watching furniture restoration videos on the Internet.	orig		0	8	0	0	2	The furniture is inanimate and cannot be harmed.	Person X intentionally chose to watch furniture restoration videos over the weekend.	No harm was caused to the furniture or anyone else.	The act of watching videos did not provide any help to anyone or anything.	The patient was not vulnerable, the action was intentional, but caused no harm and provided no help.	Person X	Assumed to be a human being with the ability to make choices	The furniture	Assumed to be inanimate objects that cannot be harmed or victimized	0.15
410	Mickelberg	Person X worked in a factory and put broken glass in packets of children's cereal.	orig		9	8	8	0	-3	Children are vulnerable to physical harm and emotional trauma	The action was deliberate and premeditated, with the intention to harm	The action caused significant harm to the children's health and well-being	No help was caused, as the action was harmful and malicious	High vulnerability and intentional harm with no help, indicating a morally unacceptable scenario	Person X	Assumed to be a disgruntled or careless employee	Children who consume the cereal	Assumed to be innocent and unaware of the contamination	-3.72
411	Effron	Went to the grocery store with his kids	orig		6	8	0	8	4	The kids are dependent on their parent for care and protection.	The parent is acting intentionally to take care of their kids' needs.	No harm is caused in this scenario, as the parent is simply taking their kids to the grocery store.	The parent is providing help to their kids by taking them to the grocery store and ensuring their basic needs are met.	The patient was moderately vulnerable, and the action was intentional, but caused no harm and provided significant help.	The agent of this action is the person who went to the grocery store with their kids.	I assume the agent is a responsible and caring parent.	The patient being affected by this action is the person's kids.	I assume the patient is a minor and vulnerable to their parent's actions.	0.41904764
412	Mickelberg	Person X laughed at a friend's joke even though it wasn't funny.	orig		4	7	1	0	-2	The friend is an adult and can handle a bad joke, but may feel embarrassed or awkward.	Person X intentionally laughed to be polite or to avoid hurting the friend's feelings.	No harm was caused, but the friend may feel slightly embarrassed or awkward.	No help was caused, as the action did not provide any assistance or protection.	The patient was moderately vulnerable, the action was somewhat intentional, minimal harm was caused, and no help was provided.	Person X	Assumed to be a well-meaning and social person	The friend	Assumed to be someone who values humor and social interactions	0.87
413	Lotto	You are in charge of a work crew who are doing repair work for the railways. In the distance you see a trolley and realise that the driver has lost control of it. If the trolley continues on it will end up running into five workers who are working on the tracks. On a secondary track there is one worker.You pull a lever on the interchange which will divert the trolley onto the secondary track. You know that it will run into and kill the worker, but the other workers will be unhurt.	orig		9	9	10	6	-3	The workers are defenseless and highly susceptible to harm	You deliberately pulled the lever to divert the trolley, showing a high degree of intentionality	The trolley will kill the worker on the secondary track, causing maximum harm	By diverting the trolley, you are causing harm to the worker on the secondary track, but saving the lives of the five workers on the main track	High vulnerability and intentional harm with limited help, indicating a morally unacceptable scenario	You	You are the one who made the decision to divert the trolley	The five workers on the main track and the one worker on the secondary track	They are innocent workers who are just doing their job	-1.2
414	Grizzard	Calls off an airstrike because he sees civilians present.	orig		9	8	0	9	2	Civilians are generally vulnerable to harm in war situations.	The action was taken after careful consideration and assessment of the situation.	No harm was caused to the civilians, as the airstrike was called off.	The action helped to prevent harm to the civilians, ensuring their safety.	High vulnerability and help, but moderate intent and no harm, making the scenario morally acceptable.	The agent of this action	A military leader who prioritizes the safety of civilians	The civilians present in the area	Innocent people who are not involved in the conflict	2.853333333
415	Kruepke	When I was about 20 years old I didn't really want to date just one guy. So I started dating four guys at one time. I snuck around and hung out with each one at different times, but didn't tell any of them that I was dating the others.	orig		6	7	5	0	-2	The guys were unaware of the situation and could be emotionally hurt if they found out.	You made a conscious decision to date multiple people without telling them, showing some level of intentionality.	The guys were potentially emotionally harmed by your deception, causing some level of harm.	No help was caused in this scenario, as the situation was primarily harmful to the guys.	The patient was moderately vulnerable, and the action was somewhat intentional, causing moderate harm with no help.	You	Assumed to be a young adult with a desire for freedom and exploration	The four guys you were dating	Assumed to be unaware of the situation and potentially vulnerable to emotional harm	-2.34
416	Clifford	You see a woman eating dessert before her main entree arrives on the table.	orig		4	6	2	0	0	The main entree is not harmed, but its timing is disrupted	The woman is eating the dessert intentionally, but not with malicious intent	The main entree is not harmed, but its timing is disrupted, causing some inconvenience	The woman's action does not provide any help to the main entree	Medium vulnerability, medium-high intentionality, minimal harm, and no help, resulting in a morally questionable scenario	The woman	I assume she is the agent because she is the one eating the dessert	The main entree	I assume the main entree is the patient because it has not yet been served and is being affected by the woman's action	-0.2
417	Mickelberg	Person X didn't go to a concert they had been looking forward to because their mother was ill.	orig		8	8	0	6	2	The mother's illness makes her vulnerable to harm or worsening condition	Person X made a deliberate decision to prioritize their mother's health over attending the concert	No harm was caused to the mother, but the concert was missed	Person X's decision to prioritize their mother's health can be seen as providing help to her	The patient was highly vulnerable, and the action was intentional, but caused no harm and provided some help.	Person X	Assumed to be a responsible and caring individual	The mother	Assumed to be an elderly or ill person who requires care	2.54
418	Kruepke	During the Vietnam War, I received a religious opt-out and got out of going to Vietnam. I felt very guilty and as though I should be in the army fighting. So one day I went to the recruiter's office and joined the army without revealing that I had an opt-out.	orig		6	7	7	5	-2	The protagonist is an adult with some resilience, but is still vulnerable to the consequences of their actions	The protagonist made a deliberate decision to join the army without revealing their opt-out, showing some degree of thought and planning	The protagonist's actions could potentially put themselves and others in harm's way, causing significant damage	The protagonist's actions could potentially help the army and the people they would have been fighting for, but this is uncertain	The patient was moderately vulnerable, and the action was intentional, causing significant harm, but some help was provided.	The agent of this action is the protagonist	The protagonist assumed they were doing the right thing by joining the army to make up for their guilt	The patient being affected by this action is the army and potentially the people they would have been fighting for	The protagonist assumed the army would be grateful for their service and that they would be able to make a positive impact	0.79
419	Grizzard	Disarms an enemy combatant without killing him.	orig		6	7	1	8	2	The patient is a trained fighter, but not an expert in self-defense, making them somewhat vulnerable.	The agent intentionally disarms the patient, but may not have planned the exact method beforehand.	The action causes no harm to the patient, but may cause some psychological distress.	The action helps to de-escalate the situation and prevent further conflict.	The patient was moderately vulnerable, the action was somewhat intentional, minimal harm was caused, and significant help was provided.	A skilled martial artist	Assuming the agent is trained in self-defense and has experience disarming opponents	The enemy combatant	Assuming the patient is a trained fighter, but not an expert in self-defense	2.173333333
420	Clifford	You see a manager taking half the doughnuts from a box, leaving little for others.	orig		6	8	5	0	-2	The other employees are likely to be affected by the lack of doughnuts, especially if they were looking forward to a snack.	The manager took the doughnuts intentionally, without hesitation or apology.	The other employees may feel frustrated, disappointed, or even angry due to the lack of doughnuts.	No help was caused, as the manager's action only harmed the other employees.	The patient was moderately vulnerable, and the action was intentional, but caused moderate harm with no help provided.	The manager	Assumed to be acting selfishly and without consideration for others	The other employees who were left with little or no doughnuts	Assumed to be dependent on the doughnuts for a snack or energy boost	-2
421	Kruepke	While I was in a relationship I found another man very attractive. I didn't want to be unfaithful to my partner but I did flirt with this guy a couple of times. I gave him a ride home one day too.	orig		6	7	7	0	-3	Your partner is an adult in a committed relationship, with some resilience to emotional harm	You intentionally flirted with the other man and gave him a ride home, with some thought and planning	The harm caused is emotional, potentially damaging the trust and intimacy in your relationship	No help was caused, as your actions did not benefit your partner or the relationship	The patient was moderately vulnerable, and the action was intentional, causing significant harm with no help provided.	You	You were the agent of this action, making an assumption about your own behavior	Your partner	Your partner was assumed to be someone who values trust and loyalty in a relationship	-1.35
422	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		6	8	7	0	-3	The enemy combatant is a trained fighter, but fleeing, indicating some vulnerability	The soldier intentionally aimed to wound rather than kill, showing some degree of thought	The soldier caused significant harm, but not fatal, indicating a deliberate action	The soldier did not provide any help to the enemy combatant, only causing harm	Highly intentional harm caused to a vulnerable individual with no help provided, resulting in a low moral acceptability score.	The soldier	The soldier is a trained and experienced combatant	The fleeing enemy combatant	The fleeing enemy combatant is an adult and a trained fighter	1.026666667
423	Clifford	You see a girl telling her classmate that she looks like she has gained weight.	orig		6	4	4	0	-2	The classmate may feel embarrassed, self-conscious, or hurt by the comment	The girl may not have thought about the potential impact of her words	The comment may cause emotional harm, but not physical harm	The comment does not provide any help or support to the classmate	The patient was moderately vulnerable, and the action was somewhat intentional, causing medium harm with no help provided.	The girl	Assuming she is trying to be honest and not intentionally hurt her classmate's feelings	The classmate	Assuming she is a sensitive and vulnerable individual	-2.2
