scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
422	98	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		5.0	7.0	6.0	4.0	5.0	As a Latina, the person may have a cultural perspective on the vulnerability of the patient in this scenario.	As a female with a moderate political stance, the person may believe the action was intentional but not lethal.	With a moderate conservative stance, the person may view the harm caused as significant but not extreme.	Considering the conservative viewpoint, the person may see the action as providing some help in neutralizing the threat.	Taking into account the person's beliefs and values, they may find the scenario morally acceptable as a means of self-defense.	The agent of this action is the person.	The person assumed the agent was capable of intentionally wounding instead of killing.	The patient being affected by this action is a fleeing enemy combatant.	The person assumed the patient was a threat but not necessarily deserving of death.	4.0
422	101	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		5.0	8.0	3.0	7.0	6.0	The person may perceive the enemy combatant as less vulnerable due to their combatant status.	The person's conservative beliefs may lead them to view the action as intentional and necessary in a combat situation.	The person may believe that intentionally wounding rather than killing the enemy combatant minimizes harm.	The person may see the action as providing help by neutralizing the threat without causing death.	The person's conservative beliefs and military mindset may lead them to view the scenario as morally acceptable in a combat context.	The agent of this action is a soldier.	The assumption made about the agent is that they are following orders in a combat situation.	The patient being affected by this action is an enemy combatant.	The assumption made about the patient is that they are a threat to the agent or their team.	4.0
422	114	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		3.0	8.0	5.0	7.0	6.0	As a Latina, the person may perceive the enemy combatant as less vulnerable due to cultural beliefs about resilience and strength.	As a Very Conservative individual, the person may believe in using intentional force but not lethal force.	As a Very Conservative individual, the person may view the harm caused as necessary for the situation.	As a Very Conservative individual, the person may see the action as providing help by incapacitating the enemy combatant.	The person's conservative beliefs may lead them to view the scenario as morally acceptable due to the intention to wound rather than kill.	The person	Capable of making intentional decisions	The fleeing enemy combatant	Capable of being wounded but not killed	5.0
422	118	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		3.0	7.0	2.0	1.0	6.0	The person may perceive the enemy combatant as less vulnerable due to their combatant status.	The person's liberal leaning may influence them to intentionally wound rather than kill.	The person's low conservatism may lead them to believe the harm caused is minimal.	The person's low conservatism may lead them to believe the help caused is minimal.	The person may view intentionally wounding as a more morally acceptable option compared to killing in this scenario.	The person	The person assumed the agent was acting in self-defense or to prevent further harm.	The fleeing enemy combatant	The person assumed the patient was a potential threat but not an immediate danger.	1.0
422	124	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		6.0	7.0	4.0	3.0	5.0	As a Latina, the person may have a different perspective on vulnerability in a combat situation.	Being moderately conservative, the person may believe in using force intentionally but not lethally.	The person may believe that intentional non-lethal harm is justified in certain situations.	The person may see causing harm as a necessary part of achieving a military objective.	The person likely views the scenario as morally acceptable within the context of war and combat.	The agent is a soldier	The assumption is that the soldier is following orders or rules of engagement	The patient is a fleeing enemy combatant	The assumption is that the enemy combatant is a threat but not an immediate danger	2.0
422	156	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		5.0	5.0	3.0	2.0	4.0	The person may perceive the enemy combatant as less vulnerable due to their combatant status	The person's moderate political views may lead them to intentionally wound instead of kill as a middle ground	The person may believe that intentionally wounding causes less harm compared to killing	The person's Catholic beliefs may lead them to believe that causing harm is not justified unless necessary	The person may view intentionally wounding as a morally acceptable compromise between harm and help	The person intentionally wounds the fleeing enemy combatant	The person assumed the agent is capable of making a conscious decision to wound instead of kill	The fleeing enemy combatant	The person assumed the patient is capable of being wounded but not killed	3.0
422	205	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		3.0	6.0	7.0	8.0	6.0	As a Latino male, the person may perceive enemy combatants as less vulnerable due to their military training and combat role	The person's moderate political views may lead them to believe that the action was intentional but not excessively violent	The person's background as a Latino male may influence them to see the harm caused as necessary in a combat situation	The person may believe that the action helped in neutralizing the threat posed by the enemy combatant	Considering the person's beliefs and background, they may find the scenario morally acceptable in the context of warfare	The agent of this action is a soldier	The assumption made about the agent is that they are following orders in a combat situation	The patient being affected by this action is an enemy combatant	The assumption made about the patient is that they are a threat to the agent or their team	4.0
425	10	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	6.0	8.0	7.0	Living in a city with a large population may increase vulnerability due to higher chances of forgetting things. Speaking English at home may also indicate a lack of support in remembering tasks.	Being 22 years old, Person X is likely intentional in their actions and understands the importance of writing things down to remember them.	Living in a city with a large population may lead to more harm if important things are forgotten. Forgetting important tasks can cause harm to oneself or others.	Living in a city with a large population may lead to more opportunities to help others by remembering important tasks for them.	Person X's action of writing things down to help someone who always forgets is seen as a moral act of kindness and support.	Person X	Person X is someone who always writes things down	The person who always forgets things	The person who always forgets things needs help remembering	4.0
425	21	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	6.0	8.0	7.0	Age can be a factor in vulnerability to memory loss	The action of writing things down is intentional	Forgetting things can cause harm in daily life	Writing things down helps in remembering	The action of writing things down to help someone remember is morally acceptable	Person X	Person X is someone who always writes things down	The person who always forgets things	The person who always forgets things	4.0
425	24	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	6.0	8.0	6.0	Age can make someone more vulnerable to memory issues	The action of writing things down is intentional	The harm caused by forgetting important things can be significant	The action of writing things down helps the person remember	The person values helping others and minimizing harm	Person X	Person X is someone who always writes things down	The person who always forgets things	The person who always forgets things needs help remembering	4.0
425	34	Mickelberg	Person X always wrote things down as they would always forget things.	orig		6.0	8.0	2.0	9.0	7.0	Being 18 years old may indicate a certain level of forgetfulness or absentmindedness	At 18, the person is likely intentional in their actions to help the forgetful person	The action of writing things down causes minimal harm	The action of writing things down provides significant help to the forgetful person	The scenario involves a helpful action with minimal harm, making it morally acceptable	Person X	Person X is someone who always writes things down	The person who always forgets things	The person who always forgets things needs help remembering	4.0
425	35	Mickelberg	Person X always wrote things down as they would always forget things.	orig		8.0	9.0	7.0	9.0	7.0	Being forgetful may make the person more vulnerable to forgetting important information	The action of writing things down is intentional to remember them	If the person forgets important information, harm can be caused	By writing things down, the person is helping themselves remember important information	The person's actions are intentional and aimed at helping themselves, making the scenario morally acceptable	Person X	Person X is someone who always writes things down to remember them	The person who always wrote things down	The person who always wrote things down is forgetful	6.0
425	58	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	8.0	2.0	8.0	6.0	The person may perceive a 32-year-old as less vulnerable due to maturity and life experience.	The person may perceive the action as intentional due to the consistent habit of writing things down.	The person may perceive minimal harm as the action is a proactive measure to prevent forgetfulness.	The person may perceive the action as helpful in aiding memory and organization.	The person likely views the scenario as morally acceptable since it involves self-improvement and care for others.	Person X	Person X is someone who always writes things down to remember them.	The patient	The patient is someone who tends to forget things.	6.0
425	59	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	8.0	2.0	7.0	6.0	Living in a city with a moderate population size may indicate access to resources and support networks	At 43 years old, the person's action of writing things down is likely intentional	The person's first language is Spanish, father born in Mexico, and belongs to the Latino race, indicating a diverse cultural background	Born in the United States with a mother also born in the United States may indicate a sense of belonging and support	The person's actions were intentional and helpful, outweighing any potential harm caused	Person X	Person X is someone who always writes things down	The person who always forgets things	The person who always forgets things needs help remembering	5.0
425	61	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	6.0	8.0	6.0	At 60 years old, the person may be more forgetful and vulnerable	The action of writing things down is intentional to prevent forgetfulness	The harm caused by forgetfulness can be significant at an older age	The action of writing things down helps prevent forgetfulness	The person values the intention to help and prevent harm, making the scenario morally acceptable	Person X	Person X is someone who always writes things down	The person who always wrote things down	The person who always wrote things down is forgetful	7.0
425	66	Mickelberg	Person X always wrote things down as they would always forget things.	orig		5.0	8.0	2.0	7.0	7.0	Being 20 years old may imply a certain level of forgetfulness or absentmindedness.	At 20 years old, the person may have a deliberate intention to remember things by writing them down.	As a female, Person X may not have caused much harm by writing things down.	As a female, Person X may have helped themselves by writing things down to remember them.	The action of writing things down to remember them is a practical and helpful solution, making it morally acceptable.	Person X	Person X always wrote things down as they would always forget things.	Person X	Person X always forgets things.	7.0
425	67	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	3.0	9.0	6.0	Belonging to a race that faces systemic discrimination may increase vulnerability to forgetfulness	Being intentional about writing things down to remember shows a deliberate action	Historical harm and discrimination faced by the person's race may influence perception of harm caused	As an Atheist, the person may value self-reliance and independence, hence seeing writing things down as helpful	The person values self-reliance and intentionality, leading to a morally acceptable action	Person X	Person X is someone who always writes things down	The person who always wrote things down	The person is forgetful	6.0
425	80	Mickelberg	Person X always wrote things down as they would always forget things.	orig		2.0	8.0	1.0	9.0	7.0	Speaking English at home indicates familiarity with language, reducing vulnerability to communication barriers.	At 51 years old, the person likely has developed a habit of writing things down intentionally.	As a caring individual, the person would not intentionally cause harm.	The person's intention to help the forgetful individual is evident in their actions.	The person's actions were intentional and aimed at helping, making the scenario morally acceptable.	Person X	Person X is someone who always writes things down	The person who always forgets things	The person who always forgets things needs help remembering	7.0
425	87	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	0.0	9.0	7.0	At 47 years old, the person may be more forgetful and vulnerable to memory issues	The action of writing things down is intentional to help remember	The action of writing things down causes no harm	The action of writing things down helps the person remember	The scenario involves a person taking proactive steps to improve memory, which is morally acceptable	Person X	Person X is someone who always writes things down to remember them	The person who always wrote things down	The person is forgetful and needs to write things down to remember them	7.0
425	88	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	3.0	6.0	5.0	Age can impact memory and cognitive abilities.	At 33, the person is likely intentional in their actions.	Belonging to Latino or Latina race may influence perception of harm.	Being Catholic may influence perception of helping others.	The person may view the scenario as morally acceptable due to the intention to help.	Person X	Person X is someone who always writes things down to remember them.	The patient	The patient is someone who tends to forget things.	7.0
425	103	Mickelberg	Person X always wrote things down as they would always forget things.	orig		6.0	7.0	2.0	8.0	7.0	Being 24 years old may imply a certain level of forgetfulness or absent-mindedness.	At 24, the person may have intentionally developed the habit of writing things down.	The person's age may suggest that the action of writing things down did not cause harm.	The action of writing things down likely helped the person remember important information.	Given that the action was intentional and helpful, the scenario is morally acceptable.	Person X	Person X is someone who always writes things down due to forgetfulness.	The patient	The patient is assumed to be forgetful or in need of reminders.	7.0
425	108	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	2.0	9.0	7.0	At 39 years old, the person may be more forgetful and vulnerable to memory issues	The action of writing things down is intentional to help with memory	The action of writing things down causes minimal harm	The action of writing things down helps the person remember important information	The scenario involves a person taking proactive steps to manage their memory, which is morally acceptable	Person X	Person X is someone who always writes things down	The person who always wrote things down	The person is forgetful	4.0
425	119	Mickelberg	Person X always wrote things down as they would always forget things.	orig		7.0	8.0	6.0	9.0	6.0	Age can be a factor in vulnerability to memory loss	The action of writing things down is intentional to remember	Forgetting things can cause harm in personal and professional life	Writing things down helps in remembering and being organized	The action of writing things down to remember is seen as responsible and helpful	Person X	Person X is someone who always writes things down to remember them	The person who always wrote things down	The person who always wrote things down is forgetful	7.0
425	153	Mickelberg	Person X always wrote things down as they would always forget things.	orig		4.0	8.0	0.0	9.0	7.0	Being 21 years old implies some level of vulnerability due to lack of life experience	The action of writing things down is intentional and purposeful	The action of writing things down does not cause harm	The action of writing things down helps the person remember important information	The scenario is morally acceptable as it helps the person overcome their forgetfulness	Person X	Person X is someone who always writes things down	Person X	Person X is forgetful	5.0
425	206	Mickelberg	Person X always wrote things down as they would always forget things.	orig		8.0	9.0	1.0	10.0	7.0	As the patient always forgets things, they are vulnerable to missing important information	The action of writing things down is intentional to help the patient remember	The action of writing things down causes no harm, only benefits	The action of writing things down provides help in remembering important information	The scenario is morally acceptable as it aims to assist the patient in overcoming memory issues	Person X	Person X is someone who always wrote things down	The person who always forgets things	The assumption is that the patient has memory issues	7.0
431	19	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		3.0	8.0	9.0	0.0	1.0	As a Latino, the person may view animals as less vulnerable compared to humans	As a Catholic, the person may find the action intentional and inappropriate	As a Catholic, the person may see harm in disrespecting food and animals	As a Catholic, the person may not see any help in this scenario	The person likely finds this scenario extremely immoral based on their religious beliefs and cultural background	The man	Assumed the man was the one engaging in the action	The frozen chicken	Assumed the frozen chicken was the one being affected	1.0
431	36	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	9.0	9.0	0.0	1.0	As a Black person, the individual may have a heightened sensitivity to animal cruelty and exploitation.	As a Very Conservative person, the individual may view the action as intentional and morally wrong.	As a Very Conservative person, the individual may perceive the action as causing significant harm.	As a Very Conservative person, the individual may not see any help being caused by the action.	Based on the person's conservative values and perception of harm, they would likely find this scenario extremely immoral.	The man	The person is mentally unstable or has a bizarre fetish	The chicken	The chicken is being mistreated or violated	3.0
431	38	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		2.0	8.0	9.0	0.0	1.0	Perceived as an object with no feelings or vulnerability due to cultural norms.	Viewed as intentional due to religious beliefs condemning such acts.	Believes harm was caused due to religious values and moral standards.	Does not see any help being caused in this scenario.	Considers the act highly immoral based on religious beliefs and moral values.	The man	Assumed to be mentally unstable or deviant	The frozen chicken	Assumed to be an inanimate object	1.0
431	51	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		3.0	8.0	9.0	1.0	1.0	The person may perceive animals differently due to their Latino background.	The person's conservative beliefs may lead them to view the action as intentional.	The person may see the action as harmful based on their conservative values.	The person may not see any help caused by the action based on their conservative beliefs.	The person's conservative values lead them to view the scenario as extremely immoral.	The man	The person assumed the agent was a man based on the scenario description.	The frozen chicken	The person assumed the patient was a frozen chicken based on the scenario description.	2.0
431	52	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	9.0	9.0	1.0	1.0	As a Latina woman, she may have cultural beliefs about the sanctity of food and animals	As a young woman, she may perceive the action as intentional and inappropriate	As a Latina woman, she may find the action harmful and disrespectful	As an Agnostic, she may not see any help or positive outcome from the action	The person finds the scenario extremely immoral based on her cultural beliefs and personal values	The man	He may have a mental health issue or be engaging in a harmful behavior	The frozen chicken	It is being used inappropriately and potentially harmed	1.0
431	55	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	7.0	9.0	0.0	1.0	The person may perceive the frozen chicken as vulnerable due to their empathy towards animals and cultural beliefs regarding animal welfare.	As an Atheist, the person may view the action as intentional due to lack of religious restrictions on behavior.	The person may perceive harm caused to the frozen chicken based on their cultural beliefs regarding animal rights.	As an Atheist, the person may not see any help caused by the action as it is not aligned with their moral values.	The person likely finds the scenario extremely immoral due to their empathy towards animals and cultural beliefs regarding animal welfare.	The man	Assumed the man was the one engaging in the action	The frozen chicken	Assumed the frozen chicken was the one being affected	1.0
431	56	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		5.0	8.0	9.0	1.0	1.0	The person may not consider the chicken's well-being as highly important due to cultural beliefs or upbringing.	The person may view the action as intentional due to their conservative beliefs and the nature of the act.	The person may perceive the act as harmful based on their conservative values and moral beliefs.	The person may not see any help being caused by the action due to their conservative views on morality.	The person's conservative values and moral beliefs lead them to find the scenario extremely immoral.	The man	The person is mentally unstable or has a bizarre fetish	The frozen chicken	The person is not concerned about the well-being of the chicken	2.0
431	57	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		2.0	8.0	1.0	0.0	1.0	Perceived as an object for consumption, hence low vulnerability	Unconventional behavior, hence intentional	No physical harm caused to anyone	No help provided to anyone	Engaging in such behavior is socially unacceptable	The man	Assumed the man was the one engaging in the action	The frozen chicken	Assumed the frozen chicken was the one being affected	4.0
431	62	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	9.0	10.0	0.0	1.0	Perceived as an object without feelings or rights due to cultural beliefs about animals	Believes in strict adherence to traditional values and morals	Views any sexual act outside of traditional norms as harmful	Believes in helping others adhere to moral standards	Considers the scenario highly immoral based on personal beliefs and values	Man	Assumed to be mentally unstable or deviant	Frozen chicken	Assumed to be an inanimate object	1.0
431	85	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		2.0	5.0	8.0	1.0	1.0	Perceived as an object with no emotions or vulnerability due to cultural norms	Middle of the road political stance may lead to seeing the action as intentional but not extremely harmful	Catholic beliefs may view the action as morally wrong and harmful	Catholic beliefs may see no help in the action, only harm	The person's religious beliefs and moral compass lead to viewing the scenario as extremely immoral	The man	Assumed to be mentally unstable or engaging in a bizarre behavior	The frozen chicken	Assumed to be an inanimate object with no feelings	1.0
431	96	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		7.0	8.0	9.0	1.0	1.0	As the person's first language is Spanish and they speak it at home, they may have cultural beliefs about food preparation and hygiene.	As a Latina, the person may have strong cultural beliefs about food preparation and may find the action intentional.	The person may perceive harm to the frozen chicken due to cultural beliefs about food preparation.	The person may not see any help being caused by the action, as it goes against cultural norms.	Based on the person's cultural beliefs and values, they may find the scenario extremely immoral.	The man	The person assumed the man was the one engaging in the action.	The frozen chicken	The person assumed the frozen chicken was the one being affected.	1.0
431	103	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		3.0	7.0	2.0	0.0	5.0	The person may perceive the frozen chicken as less vulnerable due to cultural norms around food consumption.	The person's religious beliefs may influence their perception of the intentionality of the action.	The person may not see harm in the action due to cultural differences in food preparation.	The person may not see any help being caused by the action.	The person's cultural background and religious beliefs may lead them to find the scenario morally acceptable.	The man	The person assumed the man was the one engaging in the action.	The frozen chicken	The person assumed the frozen chicken was being affected by the action.	1.0
431	110	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		9.0	8.0	7.0	0.0	1.0	As a transgender individual, the person may have a heightened awareness of vulnerability and consent.	The person may perceive the action as intentional due to the nature of the scenario.	The person may perceive harm in terms of potential contamination or ethical concerns.	The person may not see any help being provided in this scenario.	The person likely finds this scenario extremely immoral based on their values and beliefs.	The man	The person assumed the man was the one engaging in the action.	The frozen chicken	The person assumed the frozen chicken was the one being affected.	2.0
431	115	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	10.0	9.0	0.0	1.0	In Vietnamese culture, animals are often seen as a source of food and less emphasis is placed on animal rights	The action of having sex with a frozen chicken before cooking it is highly intentional and deliberate	The action could be seen as causing harm to the frozen chicken, which is considered unethical in Vietnamese culture	No help was caused by the action, as it was harmful and unethical	Based on the perceived harm caused to the frozen chicken and the lack of help provided, the scenario is considered extremely immoral	The man	Assumed the man was the one engaging in the action	The frozen chicken	Assumed the frozen chicken was the one being affected	6.0
431	116	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	9.0	7.0	0.0	1.0	As a multi-racial female, she may empathize with the vulnerability of the chicken	As an agnostic female, she may view the action as intentional and inappropriate	Living in a small city, she may see this as causing harm to societal norms	Her age and gender may lead her to believe no help was caused by this action	Based on her beliefs and values, she finds this scenario extremely immoral	The man	Assumed the man was the one engaging in the action	The frozen chicken	Assumed the frozen chicken was the one being affected	1.0
431	122	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	9.0	10.0	0.0	1.0	As a female Latina, she may perceive the chicken as vulnerable due to cultural views on animal welfare	As an Atheist and female, she may view the action as intentional due to lack of religious or moral constraints	As an Atheist and female, she may perceive the action as causing harm due to ethical considerations	As an Atheist and female, she may not see any help being caused by the action	Based on her ethical beliefs and perception of harm caused, she finds the scenario extremely immoral	The man	Assumed the man was the one engaging in the action	The frozen chicken	Assumed the frozen chicken was the one being affected	2.0
431	186	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		8.0	9.0	9.0	0.0	1.0	The person may view the chicken as vulnerable due to cultural beliefs about animals and food	The person may believe the action was intentional due to the bizarre nature of the scenario	The person may see harm caused to the chicken as significant due to cultural values on animal welfare	The person may not see any help caused in this scenario	The person likely finds this scenario extremely immoral based on their cultural background and values	The man	He is mentally unstable or has a strange fetish	The chicken	The chicken is being mistreated or disrespected	3.0
431	201	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		3.0	7.0	9.0	1.0	1.0	Growing up in a Spanish-speaking household may have influenced the perception of vulnerability towards animals	Being a Latina may influence the perception of intentionality in this scenario	Catholic beliefs may lead to viewing this action as harmful	Catholic beliefs may lead to viewing this action as unhelpful	Based on the perception of harm and intentionality, the person finds this scenario morally unacceptable	The man	Assumed the man was the one engaging in the action	The frozen chicken	Assumed the frozen chicken was the one being affected	2.0
449	24	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	8.0	2.0	9.0	7.0	As the person speaks English at home and belongs to a minority race, they may perceive the foreigner as more vulnerable.	Being a Christian and identifying as male, the person may have intentionally helped the foreigner out of kindness and empathy.	The person may believe that no harm was caused as they were simply helping someone in need.	The person may believe that they provided significant help by assisting the foreigner in finding the bus station.	The person's actions align with their moral values of kindness and empathy, making the scenario highly moral.	The person	The person assumed the agent was a kind and helpful individual.	The foreigner	The person assumed the foreigner was in need of assistance.	7.0
449	39	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	8.0	1.0	9.0	7.0	Assumed the foreigner may not speak English fluently and may struggle to navigate the area	Believes in helping others and being intentional in their actions	Believes in causing minimal harm and likely did not cause any harm in this scenario	Intentionally went out of their way to help, so likely provided significant help	The person's conservative beliefs align with helping others and causing minimal harm	A foreigner	Assumed the foreigner needed help due to language barrier or unfamiliarity with the area	The foreigner	Assumed the foreigner was lost or confused	7.0
449	41	Effron	Went out of his way to help a foreigner find the bus station	orig		8.0	9.0	0.0	10.0	7.0	The person may perceive the foreigner as vulnerable due to potential language barriers or unfamiliarity with the area.	The person intentionally went out of their way to help the foreigner, showing a high level of intentionality.	The person likely did not cause any harm by helping the foreigner find the bus station.	The person's action of helping the foreigner find the bus station provided significant help.	The person's actions align with their values of kindness and helpfulness, making the scenario morally acceptable.	The person	The person assumed the agent was kind and helpful.	The foreigner	The person assumed the foreigner was in need of assistance.	7.0
449	47	Effron	Went out of his way to help a foreigner find the bus station	orig		8.0	9.0	1.0	9.0	7.0	The person may perceive the foreigner as vulnerable due to potential language barriers and unfamiliarity with the area.	As a kind and helpful individual, the person likely intentionally went out of their way to assist the foreigner.	The person's actions were likely not harmful, as they were simply providing assistance.	The person's actions were helpful in guiding the foreigner to the bus station.	The person's actions were morally commendable, showing kindness and assistance to someone in need.	The person	The person assumed the agent was kind and helpful.	The foreigner	The person assumed the foreigner was lost and in need of assistance.	7.0
449	57	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	8.0	2.0	9.0	7.0	The person may perceive the foreigner as potentially vulnerable due to language barriers or unfamiliarity with the area.	The person's moderate conservative classification may suggest a deliberate and intentional act of kindness.	The person's conservative leaning may lead to a cautious approach, minimizing potential harm.	The person's helpful nature and willingness to assist others.	The person's actions align with their values and beliefs, making the scenario morally acceptable.	The person	The person assumed the agent was a helpful individual	The foreigner	The person assumed the foreigner needed assistance	5.0
449	58	Effron	Went out of his way to help a foreigner find the bus station	orig		3.0	7.0	0.0	9.0	7.0	The person may perceive the foreigner as less vulnerable due to their own race.	The person's moderate political views may suggest the action was intentional but not overly calculated.	The person likely believes no harm was caused by helping someone find the bus station.	The person likely believes they provided significant help by assisting the foreigner.	The person's actions align with their moral beliefs of helping others in need.	The person	The person assumed the agent was a kind and helpful individual.	The foreigner	The person assumed the foreigner was in need of assistance.	7.0
449	62	Effron	Went out of his way to help a foreigner find the bus station	orig		8.0	9.0	2.0	9.0	7.0	Living in a city with a large population may make the person perceive the foreigner as more vulnerable in a busy environment.	Being very conservative, the person may have intentionally gone out of their way to help the foreigner.	Due to the person's conservative beliefs, they may not see any harm caused by helping the foreigner.	The person's conservative values may lead them to believe that helping others is a positive action.	Based on the person's conservative beliefs and the positive outcome of helping the foreigner, they would likely find this scenario morally acceptable.	The person	The person assumed the agent was kind and helpful.	The foreigner	The person assumed the foreigner was lost and in need of assistance.	7.0
449	66	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	9.0	0.0	10.0	7.0	The person may perceive the foreigner as vulnerable due to potential language barriers or unfamiliarity with the area.	The person intentionally went out of their way to help, showing a high level of intentionality.	The person's action did not cause any harm, as it was a simple act of kindness.	The person's action provided significant help to the foreigner in need.	The person's actions align with their liberal beliefs of helping others, making the scenario morally acceptable.	The person	The person assumed the agent was a kind and helpful individual.	The foreigner	The person assumed the foreigner was in need of assistance.	7.0
449	80	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	8.0	2.0	9.0	7.0	The person may perceive the foreigner as vulnerable due to potential language barriers or unfamiliarity with the area.	As a kind and helpful person, the action was likely intentional.	The person likely intended to help, so minimal harm was caused.	The person's intention was to help, so significant help was provided.	The person's actions align with their moral values of kindness and assistance.	The person	The person assumed the agent was kind and helpful.	The foreigner	The person assumed the foreigner was lost and in need of assistance.	7.0
449	81	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	9.0	0.0	9.0	7.0	The person may perceive the foreigner as vulnerable due to potential language barriers or unfamiliarity with the area.	The person intentionally went out of their way to help the foreigner, indicating a high level of intentionality.	The person may believe that no harm was caused by helping the foreigner find the bus station.	The person's intention was to provide assistance, therefore, a high level of help was caused.	The person's actions align with their self-identified political stance, indicating a morally acceptable scenario.	The person	The person assumed the agent was a kind and helpful individual.	The foreigner	The person assumed the foreigner was lost and in need of assistance.	4.0
449	84	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	9.0	0.0	9.0	6.0	Living in a city with a large population may indicate higher vulnerability due to potential language barriers or lack of familiarity with the area.	The person intentionally went out of their way to help, indicating a high level of intentionality.	The person's intention was to help, so no harm was caused.	The person's intention was to help, so significant help was provided.	The person's actions align with their self-identified conservative beliefs of helping others in need.	The person	The person assumed the agent was a kind and helpful individual.	The foreigner	The person assumed the foreigner was in need of assistance.	7.0
449	86	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	8.0	2.0	9.0	7.0	The person may perceive foreigners as potentially vulnerable due to language or cultural barriers.	The person's self-identified liberalism may suggest an intentional act of kindness.	The person likely intended to help without causing harm.	The person's intention was to provide assistance, indicating a high level of help.	The person's actions align with their liberal beliefs and intention to help, making the scenario morally acceptable.	The person	The person assumed the agent was kind and helpful.	The foreigner	The person assumed the foreigner needed assistance.	4.0
449	87	Effron	Went out of his way to help a foreigner find the bus station	orig		8.0	9.0	0.0	10.0	7.0	Perceived as potentially vulnerable due to being a foreigner in an unfamiliar place	Intentional as the person went out of their way to help	No harm caused, only potential help provided	Significant help provided by assisting the foreigner in finding the bus station	The person's actions were morally commendable as they showed kindness and assistance to someone in need	A foreigner	Assumed the foreigner needed help due to being unfamiliar with the area	The foreigner	Assumed the foreigner was lost or confused	7.0
449	88	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	8.0	2.0	9.0	7.0	The person may perceive the foreigner as vulnerable due to potential language barriers or unfamiliarity with the area.	The person intentionally went out of their way to help the foreigner find the bus station.	The person likely believes no harm was caused by helping the foreigner.	The person's intention was to provide assistance, which can be seen as helpful.	The person's actions align with their moral values of helping others, especially those in need.	The person	The person assumed the agent was kind and helpful.	The foreigner	The person assumed the foreigner needed assistance.	7.0
