scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
422	50	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	-3.0	0.0	-2.0	5.0	As a female, she may prioritize minimizing harm over causing harm.	As a Latina, she may value fairness and not resort to cheating.	Being born in Mexico, she may value loyalty to her roots and not betray her heritage.	Living in a smaller city, she may have a tendency to question authority and lean towards subversion.	Identifying as Agnostic, she may not place high value on sanctity and may not see degradation as a significant factor.	As a female Latina, she may value liberty and oppose oppression, leading to a score towards liberty.	Considering the scores on different norms, the scenario may be seen as moderately moral by this person.	4.0
422	52	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	-3.0	0.0	-4.0	4.0	As a female Latina, she may value minimizing harm while still fulfilling her duty.	Being Latina, she may prioritize fairness in the treatment of others.	Her Latino background may emphasize loyalty to her comrades.	As a young female living in a medium-sized city, she may question authority.	As an Agnostic, she may not place importance on sanctity.	As a female Latina, she may value liberty and oppose oppression.	Given her values of minimizing harm and valuing fairness, she may find this scenario somewhat morally acceptable.	4.0
422	57	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		-2.0	1.0	1.0	1.0	0.0	-1.0	5.0	As a Latino male, he may prioritize minimizing harm over killing, hence a moderate negative score.	Living in a city, he may value fairness in combat situations, hence a slight positive score.	With a father from Cuba and mother from the US, loyalty to country may influence his decision, hence a slight positive score.	Speaking English at home may indicate respect for authority, leading to a slight positive score.	Being non-religious, he may not prioritize sanctity, leading to a neutral score.	Classifying himself as moderately conservative, he may lean towards order and security, hence a slight negative score.	Considering his values of harm minimization, fairness, and loyalty, he may find the scenario moderately morally acceptable.	4.0
422	62	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		3.0	4.0	2.0	4.0	-2.0	-3.0	5.0	As a conservative female living in a large city, harming an enemy combatant may be seen as necessary for protection, scoring 3.	Being very conservative, fairness may not be a priority in this scenario, scoring 4.	As a Protestant, loyalty to one's country and values may outweigh concerns of betrayal, scoring 2.	With a very conservative mindset, respecting authority and following orders may be important, scoring 4.	As a Latina, the sanctity of life may be valued, leading to a lower score of -2.	As a female, the concept of liberty and freedom may be important, scoring -3.	Considering the conservative beliefs and loyalty to country, the scenario may be seen as morally acceptable, scoring 5.	7.0
422	73	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	0.0	0.0	2.0	6.0	The person may prioritize minimizing harm over killing, especially considering their Latino heritage.	The person may value fairness in combat situations, even towards enemies, due to their city upbringing.	The person may feel a sense of loyalty towards their country of birth and their father's heritage.	As an Agnostic, the person may question authority and traditional norms, leading to a neutral score.	The person's Agnostic beliefs may lead them to not prioritize sanctity in this scenario.	The person's liberal classification and female identity may lead them to prioritize liberty in this scenario.	Considering the person's values and demographics, they may find this scenario morally acceptable as it aligns with their beliefs in minimizing harm and promoting fairness.	3.0
422	86	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		-3.0	1.0	0.0	-2.0	0.0	-4.0	6.0	As a female, she may prioritize minimizing harm over causing harm.	Living in a city, she may value fairness in the scenario.	As an Agnostic, loyalty may not play a significant role in her decision.	Being Latino or Latina, she may question authority in this scenario.	English as her first language may not influence her perception of sanctity.	Being very liberal, she may prioritize liberty in this scenario.	Considering her values of minimizing harm and prioritizing liberty, she may find this scenario morally acceptable.	5.0
422	88	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	1.0	2.0	1.0	6.0	The person may see intentionally wounding as a way to harm without causing extreme harm, balancing harm and help.	The person's cultural background may value fairness in combat situations, hence the act of wounding instead of killing.	The person's loyalty to their Mexican heritage may influence their decision to not betray by killing the enemy combatant.	The person's Catholic beliefs may lead them to respect authority and not subvert it by killing the enemy combatant.	The person's respect for human life and sanctity may lead them to choose to wound rather than kill.	The person's moderate political views may lead them to value liberty and not oppress by choosing to wound instead of kill.	The person may find intentionally wounding a fleeing enemy combatant morally acceptable as it aligns with their values of harm reduction and fairness in combat.	1.0
422	94	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	1.0	1.0	-2.0	5.0	As a female and belonging to the White race, the person may value minimizing harm over causing harm.	Growing up in the US and speaking English as a first language may influence a sense of fairness and following rules.	Being Anglican may prioritize loyalty to one's beliefs and values, potentially influencing the decision.	Having a mother born in the US may lead to a respect for authority and following established rules.	Living in a city with a moderate population size may lead to valuing sanctity and respect for life.	Identifying as moderately liberal may prioritize liberty and individual rights in this scenario.	Considering the person's values and demographics, the scenario may be seen as somewhat morally acceptable.	5.0
422	98	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		-3.0	0.0	2.0	1.0	0.0	0.0	4.0	As a Latina female, she may prioritize minimizing harm over killing, hence a lower score.	Her Catholic beliefs may emphasize fairness and justice, leading to a neutral score.	Her parents' Dominican background may value loyalty, resulting in a higher score.	Living in a smaller city may lead to a slight inclination towards authority, hence a positive score.	Being born in the US and having English as her first language may not strongly influence this scenario, resulting in a neutral score.	Her moderate political stance may lead to a balanced view on oppression and liberty, hence a neutral score.	Considering the combination of factors, she may find the scenario somewhat morally acceptable.	4.0
422	101	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		3.0	1.0	-2.0	-3.0	-4.0	4.0	5.0	As a Latino male, he may prioritize minimizing harm over killing the enemy combatant.	Living in a city of moderate size, he may value fairness in the treatment of the enemy combatant.	Being Protestant, he may prioritize loyalty to his country and military over betrayal of the enemy combatant.	With both parents born in the US, he may lean towards respecting authority and following rules.	Born and raised in the US with English as his first language, he may value sanctity of life.	Being very conservative, he may prioritize liberty and freedom to choose his actions.	Considering his values of minimizing harm and prioritizing liberty, he may find the scenario morally acceptable.	4.0
422	114	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	3.0	-1.0	0.0	-3.0	5.0	As a female Latina, she may prioritize minimizing harm while still asserting power.	Her Catholic beliefs may emphasize fairness and justice in this scenario.	As a Latina, loyalty to her community may influence her decision to wound rather than kill.	Living in a city, she may have a nuanced view on authority and may lean towards subversion.	Being born and raised in the US with English as her first language, she may value sanctity.	Her conservative leaning may prioritize liberty over oppression in this scenario.	Considering her values and beliefs, she may find this scenario morally acceptable.	5.0
422	118	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		-3.0	-2.0	-1.0	0.0	0.0	-4.0	6.0	The person may prioritize minimizing harm over killing, especially towards someone from a similar background.	The person may value fairness and may see intentionally wounding as a more fair option than killing.	The person may prioritize loyalty to their own group, which could influence their decision to wound rather than kill.	Living in a city of this size may indicate a moderate view on authority, leading to a neutral score.	The person's spiritual or folk religion may value sanctity, leading to a neutral score.	As a Latina female, the person may value liberty and autonomy, influencing their decision to wound rather than kill.	Based on the person's values of minimizing harm, fairness, and liberty, they may find intentionally wounding a fleeing enemy combatant morally acceptable.	1.0
422	124	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	-1.0	0.0	-2.0	5.0	As a female Latina, she may value minimizing harm while still fulfilling her duty in the scenario.	Being Latina, she may prioritize fairness in the treatment of others, even in a combat situation.	Her Latino background may emphasize loyalty to her duty and comrades, even in a difficult situation.	Living in a city, she may have a moderate view on challenging authority in certain circumstances.	As a person with no religion, she may not prioritize sanctity in this scenario.	As a female Latina, she may value liberty and avoiding oppression, even in a combat situation.	Considering her values of minimizing harm, fairness, and liberty, she finds the scenario moderately morally acceptable.	2.0
422	156	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	-1.0	1.0	-2.0	4.0	As a male living in a large city, the person may prioritize minimizing harm over helping in this scenario.	Being Catholic, the person may value fairness and may see intentionally wounding as a fair compromise.	With both parents born in Mexico, the person may prioritize loyalty to their heritage over betraying the enemy.	As a Latino/White individual, the person may question authority and choose to subvert the norm of killing.	Speaking Spanish at home and having it as their first language may lead the person to value sanctity and avoid degradation.	Identifying as a 5 on the liberal-conservative scale, the person may prioritize liberty over oppression in this scenario.	Considering the person's values and demographics, they may find this scenario moderately morally acceptable.	3.0
422	205	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		2.0	1.0	0.0	1.0	2.0	3.0	5.0	As a male in a city, he may prioritize minimizing harm over killing in this scenario.	Being Latino, he may value fairness and not resort to extreme measures.	With both parents from Colombia, loyalty to one's countrymen may be important.	As an Agnostic, he may question authority and not blindly follow orders.	His Agnostic beliefs may lead him to value human life and sanctity.	Being moderately liberal, he may prioritize liberty and individual rights in this scenario.	Given his values and beliefs, he may find intentionally wounding rather than killing a fleeing enemy combatant morally acceptable.	4.0
425	10	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	1.0	0.0	1.0	2.0	6.0	Writing things down helps prevent harm by forgetting important information.	Writing things down is fair as it ensures accuracy and honesty in communication.	Writing things down shows loyalty to oneself by being responsible and organized.	Writing things down follows the authority of memory and information retention.	Writing things down is a sanctity as it helps in remembering important Catholic rituals.	Writing things down promotes liberty by empowering oneself with knowledge and organization.	The scenario of writing things down is morally acceptable as it promotes responsibility and organization.	4.0
425	21	Mickelberg	Person X always wrote things down as they would always forget things.	orig		4.0	3.0	2.0	0.0	3.0	2.0	6.0	The act of writing things down is seen as helpful to prevent forgetting, hence leaning towards Help.	Writing things down is considered fair to oneself to avoid cheating by forgetting important details.	By being loyal to oneself and not betraying one's own memory, the act of writing things down is justified.	The person is neutral towards subversion or authority in this scenario as it is a personal choice.	The act of writing things down is seen as maintaining sanctity of memory and information, hence leaning towards Sanctity.	The person values the liberty to choose how to remember things, hence leaning towards Liberty.	The scenario of writing things down for memory preservation is morally acceptable as it promotes personal responsibility and organization.	4.0
425	24	Mickelberg	Person X always wrote things down as they would always forget things.	orig		0.0	2.0	3.0	-1.0	1.0	2.0	5.0	The person's moderate political stance may lead to a balanced view on harm and help in this scenario.	As a male, the person may value fairness in this scenario.	Being male, the person may prioritize loyalty in this scenario.	As a male, the person may lean towards authority in this scenario.	The person's male identity may lead to valuing sanctity in this scenario.	The person's male identity may influence a preference for liberty in this scenario.	Considering the balanced view on norms and the person's demographics, the scenario is morally acceptable.	4.0
425	34	Mickelberg	Person X always wrote things down as they would always forget things.	orig		4.0	2.0	1.0	1.0	0.0	3.0	6.0	Writing things down helps prevent harm by forgetting important information.	Writing things down is fair as it ensures accuracy and honesty in remembering.	Writing things down shows loyalty to oneself by being responsible and organized.	Writing things down respects authority by following instructions and guidelines.	Writing things down maintains sanctity of information and memories.	Writing things down promotes personal liberty by empowering oneself with knowledge.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and organization.	4.0
425	35	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	1.0	0.0	1.0	2.0	6.0	Writing things down helps prevent harm from forgetting important information.	Writing things down is a fair way to ensure accuracy and prevent cheating.	Writing things down shows loyalty to oneself by being responsible.	Writing things down follows the authority of memory and organization.	Writing things down maintains the sanctity of important information.	Writing things down gives the liberty to remember and organize thoughts freely.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and organization.	6.0
425	58	Mickelberg	Person X always wrote things down as they would always forget things.	orig		4.0	3.0	2.0	1.0	2.0	3.0	6.0	Writing things down helps prevent harm by ensuring important information is not forgotten.	Writing things down is fair as it ensures accuracy and honesty in remembering information.	Writing things down shows loyalty to oneself by being responsible and reliable.	Writing things down respects authority by following instructions and guidelines.	Writing things down values sanctity of information and knowledge.	Writing things down promotes liberty by empowering oneself with information.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and accuracy.	6.0
425	59	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	1.0	0.0	-1.0	4.0	6.0	As a female, she may value helping others by writing things down to prevent harm from forgetting important information.	Being 43 years old, she likely values fairness in ensuring she doesn't cheat by forgetting important details.	Born in the US and with a mother born there, she may value loyalty to her country and family by not betraying their trust.	As a Latina, she may value authority in ensuring she follows the norm of writing things down to avoid subversion.	As an Atheist, she may not value sanctity but may avoid degradation by keeping important information safe.	Living in a city of this size, she may value liberty in ensuring she doesn't oppress herself by forgetting crucial details.	Given her values of harm prevention, fairness, loyalty, and liberty, the scenario is morally acceptable as it aligns with her beliefs.	5.0
425	61	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	1.0	2.0	0.0	0.0	1.0	6.0	Writing things down helps prevent harm from forgetting important information.	Writing things down is fair as it ensures accuracy and honesty in communication.	Writing things down shows loyalty to oneself by being responsible and organized.	Writing things down respects the authority of memory and knowledge.	Writing things down upholds the sanctity of information and memory.	Writing things down promotes personal liberty by reducing dependence on memory.	The scenario of writing things down is morally acceptable as it promotes personal responsibility and accuracy.	7.0
425	66	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	0.0	0.0	0.0	2.0	6.0	Writing things down to remember can be seen as helping oneself, not causing harm.	Writing things down is a fair way to ensure accuracy and honesty.	There is no element of betrayal or loyalty in this scenario.	Writing things down does not challenge authority or subvert norms.	There is no element of degradation or sanctity in this scenario.	Writing things down promotes personal liberty and autonomy.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and organization.	7.0
425	67	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	0.0	0.0	-2.0	0.0	-1.0	6.0	Writing things down to remember can be seen as helping oneself, hence a score of 3.	Writing things down to remember is fair and not considered cheating, hence a score of 0.	Writing things down for memory is not related to betrayal or loyalty, hence a score of 0.	Writing things down can be seen as subverting authority of memory, hence a score of -2.	Writing things down for memory is not related to degradation or sanctity, hence a score of 0.	Writing things down for memory is a personal liberty, hence a score of -1.	The scenario of writing things down for memory is morally acceptable as it is a personal choice and not harming others.	6.0
425	80	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	1.0	0.0	1.0	2.0	6.0	Writing things down to remember prevents harm from forgetting important information.	Writing things down is fair as it ensures accuracy and honesty in communication.	Writing things down shows loyalty to oneself by being responsible and organized.	Writing things down respects authority by following instructions and guidelines.	Writing things down maintains the sanctity of information and memories.	Writing things down promotes personal liberty by empowering oneself with knowledge.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and organization.	7.0
425	87	Mickelberg	Person X always wrote things down as they would always forget things.	orig		4.0	2.0	1.0	1.0	2.0	3.0	6.0	Writing things down helps prevent harm by avoiding forgetfulness.	Writing things down is fair as it ensures accuracy and honesty.	Writing things down shows loyalty to oneself by being responsible.	Writing things down respects authority by following instructions.	Writing things down maintains sanctity of memory and information.	Writing things down promotes liberty by empowering memory.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and accuracy.	7.0
425	88	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	1.0	0.0	0.0	1.0	6.0	The person may see writing things down as a way to help themselves and prevent harm from forgetting important information.	The person values fairness and may see writing things down as a fair way to remember information.	The person may view writing things down as a loyal act to themselves to not betray their own memory.	The person may not see writing things down as subverting any authority and may view it as a personal choice.	The person may not see writing things down as degrading or sacred, but rather a practical task.	The person may view writing things down as a way to exercise personal liberty and not feel oppressed by forgetfulness.	Given the person's perspective on helping themselves and fairness, the scenario is morally acceptable as it aligns with their values.	7.0
425	103	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	0.0	0.0	0.0	0.0	-2.0	6.0	Writing things down to remember can be seen as helping oneself, hence a score of 3.	Writing things down to avoid forgetting is fair and not considered cheating, hence a score of 0.	There is no element of betrayal or loyalty in this scenario, hence a score of 0.	Writing things down to remember does not subvert authority, hence a score of 0.	There is no element of degradation or sanctity in this scenario, hence a score of 0.	Writing things down to remember promotes personal liberty, hence a score of -2.	The scenario of writing things down to remember is morally acceptable as it helps the person in their daily life without harming others.	7.0
425	108	Mickelberg	Person X always wrote things down as they would always forget things.	orig		4.0	3.0	2.0	1.0	0.0	-1.0	6.0	Writing things down helps prevent harm by avoiding forgetfulness.	Writing things down is fair as it ensures accuracy and honesty.	Writing things down shows loyalty to oneself by being responsible.	Writing things down respects authority by following instructions.	Writing things down maintains sanctity of memory and information.	Writing things down promotes personal liberty by empowering memory.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and accuracy.	4.0
425	119	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	1.0	0.0	2.0	1.0	6.0	Writing things down helps prevent harm by ensuring important information is not forgotten.	Writing things down is fair as it ensures accuracy and honesty in remembering information.	Writing things down shows loyalty to oneself by prioritizing personal memory and organization.	Writing things down can be seen as subverting authority if it challenges traditional memory methods.	Writing things down can be seen as sanctifying important information by preserving it.	Writing things down promotes personal liberty by empowering the individual to remember and organize effectively.	The scenario of writing things down to remember is morally acceptable as it promotes personal responsibility and organization.	7.0
425	153	Mickelberg	Person X always wrote things down as they would always forget things.	orig		3.0	2.0	1.0	0.0	0.0	-1.0	6.0	Writing things down helps prevent harm from forgetting important information.	Writing things down is fair as it ensures accuracy and honesty in communication.	Writing things down shows loyalty to oneself by being responsible and organized.	Writing things down respects the authority of memory and knowledge.	Writing things down maintains the sanctity of information and memories.	Writing things down promotes personal liberty by empowering oneself with information.	The scenario of writing things down for memory is morally acceptable as it promotes personal responsibility and organization.	5.0
425	206	Mickelberg	Person X always wrote things down as they would always forget things.	orig		4.0	3.0	2.0	1.0	3.0	2.0	6.0	The act of writing things down helps prevent harm from forgetting important information.	Writing things down is a fair way to ensure accuracy and prevent cheating in forgetting tasks.	By being loyal to oneself and not betraying one's responsibilities, writing things down is a loyal act.	Writing things down does not subvert authority but rather helps in following instructions and guidelines.	Writing things down maintains the sanctity of important information and prevents degradation through forgetfulness.	Writing things down promotes personal liberty by ensuring one can remember and act on their own terms.	The scenario of writing things down to prevent forgetfulness is morally acceptable as it promotes personal responsibility and efficiency.	7.0
431	19	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-3.0	1.0	The person may consider the act harmful to animals or the environment due to cultural beliefs.	The person may see this as cheating or unfair to the chicken as it is being mistreated.	The person may view this as a betrayal of the sanctity of food preparation in Catholic beliefs.	The person may see this as subverting cultural norms and authority figures like chefs.	The person may find this act degrading to the sanctity of food and cooking traditions.	The person values liberty and may see this act as oppressive towards the chicken.	Based on the person's cultural background and values, they may find this scenario highly immoral.	1.0
431	36	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	-3.0	-4.0	-5.0	-4.0	-4.0	1.0	The act of having sex with a frozen chicken before cooking it does not directly harm anyone.	The act goes against the sanctity of food preparation and fairness in following proper cooking practices.	The act betrays the trust and respect for the food being prepared.	The act challenges the authority of proper food handling and cooking practices.	The act degrades the sanctity of food and proper cooking methods.	The act of mistreating food before cooking reflects a lack of respect for liberty in food preparation.	Based on the violation of multiple norms such as fairness, loyalty, and sanctity, the scenario is morally unacceptable.	3.0
431	38	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-4.0	-3.0	-2.0	-3.0	-4.0	-3.0	1.0	The act of having sex with a frozen chicken could be seen as harmful to the chicken and potentially unhygienic for consumption.	The act could be seen as cheating in terms of food preparation and fairness towards the animal.	The act may be perceived as a betrayal of cultural norms and loyalty to traditional food practices.	The act challenges the authority of religious beliefs regarding food consumption.	The act could be seen as degrading the sanctity of food and the animal being used.	The act may be viewed as oppressive towards the animal and lacking in liberty for ethical treatment.	Given the negative impact on various norms, the scenario is considered highly immoral.	1.0
431	51	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	0.0	0.0	-3.0	-4.0	-4.0	1.0	The act of having sex with a frozen chicken before cooking it does not cause harm to anyone.	There is no element of cheating or unfairness involved in this scenario.	There is no betrayal or loyalty aspect in this scenario.	The act goes against societal norms and authority figures.	The act is seen as degrading and goes against the sanctity of food preparation.	The act represents a lack of respect for personal liberty and societal norms.	The scenario is considered extremely immoral due to its degrading and disrespectful nature.	2.0
431	52	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-3.0	-4.0	-2.0	-4.0	-3.0	-5.0	1.0	The person may see harm in the mistreatment of animals, even if it's not a living one. (maximum 30 words)	The person may view this as unfair and cheating the system of food safety. (maximum 30 words)	The person may feel a sense of betrayal towards the chicken and the act of cooking it. (maximum 30 words)	The person may see this act as subverting the authority of food safety regulations. (maximum 30 words)	The person may find this scenario degrading and lacking sanctity towards food. (maximum 30 words)	The person values liberty highly and may see this act as oppressive towards the chicken. (maximum 30 words)	Based on the person's values and norms, they would likely find this scenario morally unacceptable due to various violations. (maximum 30 words)	1.0
431	55	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-3.0	-4.0	-2.0	-4.0	-3.0	-4.0	1.0	The person may see harm in the mistreatment of animals, even if it's not a human being.	The person may view this as cheating or unfair treatment towards the chicken.	The person may see this as a betrayal of the trust that animals have in humans for their care.	The person may view this as a subversion of societal norms and authority regarding animal welfare.	The person may see this as a degradation of the sanctity of life and respect for animals.	The person may view this as an act of oppression towards the chicken, denying its liberty and dignity.	The person would likely find this scenario highly immoral due to the harm, unfairness, and betrayal involved.	1.0
431	56	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	-3.0	-2.0	-4.0	-3.0	-2.0	1.0	The act of having sex with a frozen chicken before cooking it does not directly harm anyone.	This act may be seen as cheating in terms of food preparation norms.	This act may be seen as a betrayal of food preparation standards.	This act subverts the authority of traditional cooking practices.	This act may be seen as degrading the sanctity of food preparation.	This act may be seen as oppressive in terms of respecting food and cooking norms.	Based on the violation of various norms, the scenario is considered morally unacceptable.	2.0
431	57	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	-3.0	-2.0	-4.0	-3.0	-4.0	1.0	The act of having sex with a frozen chicken before cooking it does not directly harm anyone.	The act can be seen as cheating as it goes against the fairness of food preparation.	The act may be seen as a betrayal of cultural norms and loyalty to food preparation practices.	The act subverts the authority of traditional cooking methods and food safety regulations.	The act may be seen as degrading the sanctity of food and proper cooking practices.	The act may be seen as oppressive towards animals and their liberty to be treated with respect.	Based on the violation of fairness, cultural norms, and food safety, the scenario is morally unacceptable.	4.0
431	62	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	-3.0	-4.0	-5.0	-4.0	-5.0	1.0	The act of having sex with a frozen chicken before cooking it does not directly harm anyone.	The act may be seen as cheating on food preparation norms, impacting fairness in food consumption.	The act may be perceived as a betrayal of food preparation standards and loyalty to traditional cooking methods.	The act subverts cultural norms and challenges authority in food preparation practices.	The act may be seen as degrading the sanctity of food and meal rituals.	The act may be viewed as a form of oppression against traditional values and liberty in food choices.	Given the violation of multiple cultural norms and values, the scenario is considered highly immoral.	1.0
431	85	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-4.0	-3.0	-2.0	-3.0	-4.0	-1.0	1.0	The person may consider the act harmful to health and unethical due to potential health risks associated with consuming contaminated food.	The person may view the act as unfair and cheating as it goes against the norms of food preparation and hygiene.	The person may see the act as a betrayal of trust towards the animal and the cultural values associated with food preparation.	The person may perceive the act as subverting the authority of food safety regulations and culinary traditions.	The person may find the act degrading and disrespectful towards the sanctity of food and cultural values.	The person may lean towards liberty and individual freedom, but may also consider the act oppressive towards the animal.	Considering the violation of multiple norms and potential health risks, the person may find this scenario highly immoral.	1.0
431	96	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-4.0	-3.0	-2.0	-3.0	-4.0	-3.0	1.0	The person may perceive harm to the chicken, impacting their score negatively.	The person may see this as unfair treatment towards the chicken, affecting their score negatively.	The person may feel a sense of betrayal towards the chicken, lowering their score.	The person may view this as a subversion of authority (cooking norms), impacting their score negatively.	The person may perceive degradation of the sanctity of food, affecting their score negatively.	The person may see this as oppressive towards the chicken, impacting their score negatively.	The person finds this scenario extremely immoral due to the harm, unfairness, and betrayal involved.	1.0
431	103	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-3.0	-4.0	-2.0	-3.0	-4.0	0.0	2.0	The person may see harm in the mistreatment of animals, even if frozen, leading to a negative score.	The person may consider this scenario as cheating or unfair towards the chicken, resulting in a negative score.	The person's Catholic beliefs may emphasize loyalty to God's creations, leading to a negative score.	Living in a city, the person may value authority and traditional norms, resulting in a negative score.	The person may view the scenario as degrading the sanctity of food preparation, leading to a negative score.	The person may value liberty and freedom, but also see the act as oppressive towards the chicken, resulting in a mixed score.	Considering the negative scores on various norms, the person may find this scenario morally unacceptable.	1.0
431	110	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		-3.0	-4.0	0.0	-5.0	-4.0	-3.0	1.0	The person may see harm in the mistreatment of animals, even if frozen, due to their identification as Transgender.	Living in a city, the person may value fairness and see this act as cheating in food preparation.	As an Agnostic, the person may not have strong loyalty to religious beliefs that could view this act as betrayal.	Being Very Liberal, the person may see this act as subverting societal norms and authority.	Belonging to the White or Caucasian race, the person may value sanctity and see this act as degradation.	As a Transgender individual, the person may value liberty and see this act as oppressive towards animals.	Based on the person's values and beliefs, they may find this scenario morally unacceptable due to harm, fairness, and subversion of authority.	2.0
431	115	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	-3.0	-2.0	-4.0	-4.0	-3.0	1.0	The act of having sex with a frozen chicken before cooking does not directly harm anyone.	The act goes against the fairness of food preparation and could be seen as cheating.	The act may be seen as a betrayal of cultural values and loyalty to traditional food practices.	The act challenges the authority of cultural norms and religious beliefs.	The act degrades the sanctity of food and cultural practices.	The act may be seen as oppressive towards the chicken and lacks liberty in ethical food choices.	Based on the violation of cultural, ethical, and religious norms, the scenario is considered highly immoral.	6.0
431	116	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	-3.0	-2.0	-4.0	-3.0	1.0	2.0	The act of having sex with a frozen chicken before cooking it does not directly harm anyone.	The act may be seen as unfair as it involves deception and misuse of food.	The act may be seen as a betrayal of cultural values related to food preparation.	The act goes against traditional norms of food preparation and hygiene.	The act may be seen as degrading the sanctity of food and the cooking process.	The act may be seen as a personal choice and expression of freedom.	Overall, the scenario is likely to be viewed as morally unacceptable due to the violation of cultural norms and hygiene standards.	1.0
431	122	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		3.0	4.0	3.0	4.0	4.0	3.0	1.0	The person may see harm in the mistreatment of animals, even if it's not a human being.	The person may view this as cheating or unfair treatment towards the chicken.	The person may feel a sense of betrayal towards the chicken, as it is being mistreated.	The person may see this act as subverting the authority of proper food preparation.	The person may view this act as degrading the sanctity of food and proper cooking practices.	The person may see this act as oppressive towards the chicken's rights and liberty.	The person finds this scenario morally unacceptable due to the harm, unfairness, and degradation involved.	2.0
431	186	Clifford	You see a man having sex with a frozen chicken before cooking it for dinner.	orig		0.0	-3.0	-2.0	-4.0	-4.0	-3.0	1.0	The act of having sex with a frozen chicken before cooking it does not directly harm anyone.	The act could be seen as cheating on food preparation norms, impacting fairness in food consumption.	The act may be seen as a betrayal of cultural norms and loyalty to traditional food practices.	The act subverts societal norms and challenges authority on food preparation standards.	The act degrades the sanctity of food preparation and consumption.	The act may be seen as oppressive towards traditional values and restricts liberty in food choices.	Based on the violation of multiple norms and cultural values, the scenario is considered highly immoral.	3.0
