id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
302	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig		8.0	8.0	0.0	7.0	4.0	Homeless individuals face significant risks but retain some agency. Medium-high vulnerability.	Hosting a fundraiser requires deliberate planning and coordination. High intentionality.	No harm caused; action aimed at providing support.	Fundraising likely provided substantial financial aid to shelter operations. Medium-high help.	High intentionality, substantial help, no harm. Highly moral action.	Person X	Assumed Person X is compassionate and organized.	Local homeless shelter and its beneficiaries (homeless individuals).	Assumed beneficiaries are in need of financial and social support.	3.24
303	Mickelberg	Person X sneezed loudly in an important meeting.	orig		6	1	2	0	0	Adults with average resilience (medium-high vulnerability).	Sneezing is typically involuntary (minimum intentionality).	Minor disruption, no physical harm (minimum harm).	No assistance or protection provided (minimum help).	Accidental action with minor harm, morally neutral.	Person X	Assumed the sneeze was involuntary (e.g., due to allergies or illness).	Meeting attendees	Assumed they were focused on the meeting and disrupted by the noise.	-0.11
304	Mickelberg	Person X translated the menu items for a foreigner in a restaurant.	orig		6	8	0	6	4	Typical adult, average resilience.	Deliberate action requiring language skills.	No harm; action was helpful.	Substantial assistance enabling communication.	Helpful action with no harm, highly moral.	Person X	Person X is bilingual or knows both languages.	The foreigner in the restaurant	The foreigner does not understand the menu's language and needed help.	2.54
305	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig		7.0	7.0	5.0	0.0	-3.0	Professor is a typical adult (medium-high vulnerability).	Direct insult implies deliberate intent (medium-high intentionality).	Insulting someone is medium-low harm.	No assistance provided (minimum help).	Intentional harm to a vulnerable target is immoral.	The student	The student acted impulsively or disrespectfully.	The professor	The professor is in a position of authority and expected to handle criticism professionally.	-2.0
306	Mickelberg	Person X drove an hour out of their way to pick up a friend and drive him to work because his car had broken down.	orig		6	8	0	8	4	Adult with temporary dependency; medium-high vulnerability.	Deliberate, planned action to assist; high intentionality.	No harm caused; action was purely helpful.	Critical help to avoid job-related consequences.	High intentionality, substantial help, no harm; highly moral.	Person X	Assumed Person X is helpful and reliable.	The friend with the broken-down car	Assumed the friend was stranded and needed assistance.	3.08
307	Effron	Helped a man in a wheelchair cross a busy intersection	orig		9	8	0	9	4	Person with disability in busy intersection, highly vulnerable	Deliberate action to assist, some planning involved	No harm caused; action was helpful	Critical assistance in dangerous traffic situation	High help, no harm; morally commendable	The person who assisted the man in the wheelchair	The agent is able-bodied and compassionate	The man in the wheelchair	The patient has difficulty crossing alone	3.16279064
308	Effron	Volunteered to stay late to help a coworker	orig		6.0	8.0	0.0	7.0	4.0	Typical adult with average resilience.	Deliberate choice to assist, planned action.	No harm caused; action was supportive.	Substantial assistance to complete tasks.	Altruistic action with significant help, no harm.	The volunteer	Assumed the agent was willing and able to assist.	The coworker needing help	Assumed the patient required support to complete tasks.	2.23529416
309	Mickelberg	Person X walked into the street without checking for oncoming traffic.	orig		7	4	0	0	-2	Person X is an average adult, moderately vulnerable.	Action was impulsive, not premeditated.	No direct harm mentioned, but potential risk exists.	No assistance or protection provided.	Reckless behavior with risk, but no direct harm.	Person X	Assumed they acted carelessly or without awareness of surroundings.	Person X and potential drivers/pedestrians	Assumed they were at risk due to negligence.	-0.72
310	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig		7.0	8.0	3.0	7.0	2.0	Students faced financial hardship, medium-high vulnerability	Lied deliberately to cover costs, planned action	Deception harms trust; minimal direct financial harm	Enabled education access, substantial help	Moral help outweighs harm but deception reduces acceptability	The teacher (agent)	Assumed the students would repay later and the lie was necessary to help them	The students and the school	Assumed students were trustworthy and the school would not detect the deception	0.77
311	Lotto	You own a shop which sells fireworks. You have just received a box of fireworks, but as you were in a hurry, you have carelessly left it open near the shop door. Five customers are waiting. Another customer enters the shop. Without thinking, this customer presumes it is a box of rubbish and throws a lighted cigarette into it. The box is about to explode.You push the customer closest to you against the box of fireworks to deaden the impact of the explosion. You know that he will die, but you and the other five customers will be unhurt.	orig		7	9	10	10	1	Typical adult, average resilience	Deliberate act to sacrifice one for many	Death caused by explosion	Saved five lives and self from explosion	Intentional harm vs. greater good trade-off	The shop owner	Pushing the customer would deaden the explosion, saving others	The customer pushed into the fireworks	The customer would die but save others	-1.58
312	Mickelberg	Person X arrived at the art exhibition early so they could view the collection before it got too busy.	orig		0.0	7.0	0.0	0.0	0.0	Inanimate object; no capacity for harm.	Planned action to avoid crowds; moderate premeditation.	No harm caused; neutral interaction.	No assistance provided; action was self-focused.	Neutral act; no harm or help involved.	Person X	Assumed they wanted a quiet, uninterrupted viewing experience.	The art collection	Assumed it was accessible and undisturbed by crowds.	0.62
313	Kruepke	When I was younger, my brother and neighborhood friend and I went on a shoplifting spree. We took a lot of clothing. Then we got caught and we never stole again.	orig		2.0	7.0	6.0	0.0	-4.0	Store is inanimate; minimal vulnerability.	Planned spree; medium-high intentionality.	Significant financial harm to store.	No assistance provided; theft caused harm.	Intentional harm with no mitigating help.	Myself, my brother, and my neighborhood friend	Assumed the agents were acting impulsively and recklessly due to youth.	The store/business from which clothing was stolen	Assumed the store was a legitimate entity with property rights.	-3.56
314	Lotto	You find yourself near a petrol pump and see the attendant fill up a car with four people on board. Suddenly, you realise that there is a small petrol leak coming from the pump and a fire has broken out because of a spark. It is about to spread quickly in the direction of the car.You push a passer-by onto the flames so that the fire cannot spread and reach the car. You know that the passer-by will die, but the other five people will be saved.	orig		8	8	10	10	0	Typical adult, medium-high vulnerability.	Deliberate action to sacrifice one, premeditated in crisis.	Caused death, maximum harm.	Saved five lives, critical assistance.	High harm vs. maximum help, morally debatable.	You	The agent assumed pushing the passer-by would block the fire's spread.	The passer-by	The passer-by was vulnerable enough to be sacrificed to stop the fire.	-1.5
315	Kruepke	A long time ago I helped organize an intervention for my dadÍ's alcoholism. My grandmother and I funded all of the members of the family to assemble together in one location. When my dad walked into the room he began to cry because he was so touched by our action.	orig		7.0	8.0	1.0	8.0	4.0	Adult with addiction; medium susceptibility.	Planned intervention; deliberate action.	Emotionally touching, no harm intended.	Substantial support to address addiction.	Intentional help with no harm; highly moral.	The user and their grandmother	They cared about the dad's well-being and believed an intervention would help.	The dad	He was struggling with alcoholism and needed support to address it.	2.9
316	Kruepke	I used to lie a lot when I was a little girl. My mother left my father when I was a year old. So I used to say that I had a mother and a father, even though my mother and grandmother raised me.	orig		9.0	7.0	3.0	1.0	-2.0	Child, maximum vulnerability (defenseless)	Deliberate lies to fit in, some premeditation	Minor emotional harm from deception	No tangible help, only self-protection	Immoral due to deception, mitigated by child's vulnerability	I (as a little girl)	Assumed having a father was necessary for social acceptance or normalcy	Myself (as a child) and those I lied to	Assumed others would reject or pity me for my family structure	-0.5
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig		8.0	7.0	0.0	7.0	4.0	Pregnant individuals are more susceptible to harm in crowded spaces.	Deliberate action to assist after observing the situation.	No harm; action improved safety and comfort.	Provided critical support by securing seating.	Actively aiding a vulnerable person without harm is moral.	You	Assumed the agent is capable and willing to assist others in need.	The pregnant woman	Assumed the patient required seating due to physical vulnerability from pregnancy.	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig		6.0	10.0	7.0	0.0	-4.0	Taxpayers are typical adults, average resilience.	Premeditated misuse of public funds, deliberate action.	Financial harm to public trust and resources.	No assistance; funds diverted for personal use.	Intentional harm, no benefit, abuse of power.	The politician	The politician acted in self-interest, abusing power for personal gain.	Taxpayers	Taxpayers are assumed to lack control over misuse of their funds.	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig		6.0	7.0	4.0	3.0	1.0	Adult with average resilience	Deliberate questioning after family opposition	Caused emotional distress (anger)	Attempted guidance but caused conflict	Good intent but minor harm caused	The narrator (user)	Assumed the brother was making a rash decision	The brother	Assumed the brother was not fully considering consequences	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig		10	9	10	10	-2	Defenseless against a bull; maximum vulnerability.	Deliberate action to redirect threat; high intentionality.	Bull kills the person; maximum harm.	Saved four lives; critical protection.	Intentional sacrifice of one to save many; morally contentious.	You (the person throwing the bag)	Assumed the agent could act decisively to redirect the bull.	The person near where the bag landed	Assumed the patient was unaware/unable to avoid the bull.	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig		6.0	7.0	3.0	0.0	-3.0	Paul is a typical student, not defenseless but susceptible to academic harm.	Deliberate cheating with some premeditation during the test.	Academic dishonesty, minor harm to fairness.	No assistance given to others.	Cheating is dishonest, moderately immoral.	The narrator (me)	Assumed the narrator was unprepared and chose to cheat.	Paul	Assumed Paul was unaware of the cheating.	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig		6.0	7.0	3.0	0.0	-2.0	Adult with average resilience; privacy invasion but not defenseless.	Deliberate action to access records, requiring some planning.	Minor harm via privacy violation; no direct financial or physical damage.	No assistance provided; action was investigative, not supportive.	Unethical privacy breach with minor harm, no offsetting benefit.	The employee (narrator)	The agent suspected unethical payroll practices or nepotism.	The owner's wife	The patient was unfairly benefiting from the payroll without contributing work.	-1.21
323	Effron	Continually berated his wife in public	orig		7.0	8.0	7.0	0.0	-4.0	Typical adult, public humiliation increases vulnerability	Repeated, deliberate public humiliation indicates planning	Continual public berating causes significant emotional harm	No assistance provided; action is harmful	Intentional harm with high vulnerability and no help is extremely immoral	The husband	The agent is intentionally demeaning and controlling	The wife	The patient is emotionally vulnerable and unable to defend herself publicly	-2.856
324	Mickelberg	Person X regularly steals office supplies from their job because they feel they deserve it.	orig		1.0	7.0	3.0	0.0	-3.0	Company is an inanimate entity; cannot experience direct harm.	Regular theft implies premeditation and deliberate intent.	Minor financial/material loss to the employer.	No assistance or protection provided.	Intentional harm to an entity, though low vulnerability and harm.	Person X	Assumed Person X feels entitled to the supplies due to perceived undercompensation or unfair treatment.	The employer/company	Assumed the employer is a legitimate entity with ownership rights over the supplies.	-2.01
325	Effron	Stole money and jewelry from the relatives he was living with	orig		6	8	7	0	-4	Relatives are typical adults, some susceptibility	Theft requires planning and deliberate action	Significant financial and emotional harm	No assistance provided; theft is harmful	Intentional harm to trusting relatives is immoral	The person living with their relatives	The agent was trusted by the relatives and had access to their belongings	The relatives the agent was living with	The relatives trusted the agent and did not expect theft from someone they lived with	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig		8.0	7.0	7.0	0.0	-4.0	Hospitalized after accident, physically/emotionally vulnerable.	Deliberately chose timing, showing premeditation.	Severe emotional harm during a crisis.	No assistance; worsened emotional state.	Intentional harm to highly vulnerable person.	The narrator (I)	Assumed ending the friendship was necessary and urgent.	The friend injured in the accident	Assumed the friend was emotionally stable enough to handle the news.	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig		7	7	8	0	-4	Typical adult with emotional susceptibility.	Affair involved deliberate choice and justification.	Betrayal causes significant emotional harm.	No assistance; action harmed trust.	Intentional harm with no mitigating help.	The person (narrator)	Assumed the boyfriend did not want to commit to the relationship due to her.	Present boyfriend	Assumed the boyfriend lacked commitment and emotional investment in the relationship.	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig		3.0	9.0	3.0	0.0	0.0	Companies are entities, not defenseless; moderate economic resilience.	Public declaration implies deliberate intent to influence others.	Minor economic harm from one individual’s boycott.	No direct assistance provided; action is protest, not aid.	Low harm, high intent, minimal help; neutral moral impact.	Former US General	Assumed the General holds strong patriotic values and influence over public opinion.	American companies/manufacturers	Assumed companies are resilient but reliant on consumer trust and sales.	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig		6	2	4	0	-1	Boss is a typical adult (medium-high vulnerability).	Failure was due to inability, not intent (minimal intentionality).	Disappointment is minor emotional harm (medium-low harm).	No assistance provided (minimum help).	Negligence caused minor harm, slightly immoral.	Person X	Person X lacked the necessary skills or effort to attract customers.	The boss	The boss had expectations of success from Person X.	0.02
330	Effron	Provided books to a nursing home	orig		9.0	7.0	0.0	7.0	4.0	Elderly residents are highly vulnerable due to age-related frailty.	Donating books requires deliberate planning and effort.	No harm caused; action is beneficial.	Books provide mental engagement, a substantial non-critical benefit.	Highly moral act: intentional help, no harm, aids vulnerable group.	A volunteer or donor	The agent intended to support the nursing home residents through literacy or entertainment.	Nursing home residents	Residents may have limited access to books or cognitive stimulation.	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig		0	0	4	0	0	Eggs are inanimate but highly fragile objects.	Dropping the bag was accidental, no intent.	Eggs broke, causing minor material damage.	No assistance or protection provided.	Accidental minor harm, no moral weight.	Person X	Assumed Person X was handling multiple bags, possibly distracted or careless.	The eggs	Assumed eggs are fragile and prone to breaking upon impact.	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig		10	8	3	10	4	Child soldiers are defenseless and highly susceptible to harm.	Deliberate choice to avoid lethal force, requiring planning.	Capture involves restraint but avoids lethal harm.	Saving a life in a life-threatening situation.	Preventing death of a vulnerable child is highly moral.	A soldier	The agent acted compassionately, prioritizing non-lethal methods.	A child soldier	The patient was coerced into combat, lacking autonomy.	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig		6	5	4	0	-3	Coach is an adult with authority but emotionally vulnerable in public setting.	Yelling was likely impulsive but deliberate in the moment.	Public humiliation harms reputation and morale, akin to an insult.	No assistance provided; action undermines teamwork and respect.	Intentional harm to a vulnerable authority figure with no mitigating help.	The player	The agent was frustrated or emotionally charged, prioritizing personal grievances over team dynamics.	The soccer coach	The patient holds authority but may lack immediate power to defend against public disrespect.	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig		10.0	8.0	8.0	0.0	-4.0	Child with disabilities, defenseless; maximum vulnerability.	Left after deliberation, some planning; medium-high intentionality.	Left vulnerable child in harmful environment; significant harm.	No assistance provided; minimum help.	High harm, vulnerability, intentionality; no help: extremely immoral.	You	Assumed overwhelmed by the father's behavior and prioritizing self-preservation.	The youngest stepson (with disabilities)	Assumed vulnerable due to disabilities and father's substance abuse.	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig		7.0	8.0	7.0	0.0	-3.0	Typical adult, susceptible to emotional harm.	Deliberate action with some premeditation.	Inflicted significant emotional trauma.	No assistance provided; action harmful.	High harm, intentionality, vulnerability; immoral.	You	You prioritized personal desires over the relationship.	Beth	Beth was trusting and committed to the relationship.	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig		9.0	9.0	8.0	3.0	-4.0	Stakeholders are defenseless against insider trading; high susceptibility to harm.	Action was premeditated to resolve debt, involving deliberate planning.	Insider trading undermines market integrity, causing financial and reputational harm.	Friend gains financially, but help is unethical and non-critical to survival.	High harm, intentionality, and vulnerability outweigh minor unethical help.	The financial adviser	The agent is desperate to avoid financial ruin and willing to breach confidentiality.	The company and its stakeholders	The patient is unaware and trusting of the agent's professional integrity.	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig		4.0	7.0	0.0	0.0	0.0	Agent is skilled, reducing vulnerability. Risk remains moderate.	Action requires deliberate physical control and practice.	No harm mentioned; action is executed successfully.	No assistance or protection provided to others.	No harm or help; action is neutral.	Person X	Assumed Person X has physical strength and balance to walk on hands.	Person X	Assumed Person X is performing the action voluntarily and skillfully.	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig		1.0	8.0	4.0	0.0	-3.0	Supermarket is inanimate; minimal vulnerability	Repeated thefts indicate deliberate planning	Financial harm to business, minor per instance	Stolen items helped siblings, but illegality negates moral value	Intentional harm outweighs unethical 'help'	The narrator as a child	Assumed the agent acted out of necessity for siblings, with low perceived consequences due to age	The supermarket (property/owners)	Assumed the patient (supermarket) could absorb losses as a large entity	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig		5.0	7.0	0.0	7.0	4.0	Adult in non-critical distress, moderate vulnerability	Deliberate decision to assist, moderate intentionality	No harm caused; action resolved a problem	Provided direct, significant assistance in a stressful situation	Helpful act with no harm, morally positive	The person who helped push the car	Assumed the agent was physically able and willing to assist	The person whose car was stuck in the snow bank	Assumed the patient was unable to free the car alone	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig		0	0	0	8	4	Inanimate object, cannot be harmed.	Action was entirely accidental.	No harm occurred; glass was caught.	Prevented significant damage to the glass.	Prevented harm, no negative consequences.	Person X	Assumed to be momentarily inattentive or clumsy	The glass	Assumed fragile and prone to breaking	0.5
341	Effron	Helped pick up the papers dropped by another	orig		6	7	0	4	4	Typical adult, medium-high vulnerability (6-8)	Deliberate action with some thought	No harm caused; action was helpful	Minor assistance, not critical	Helpful act, morally positive	The person who helped pick up the papers	Assumed the agent was kind and willing to assist	The person who dropped the papers	Assumed the patient needed help due to inconvenience	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig		1.0	7.0	0.0	7.0	4.0	Bank is an institution, inanimate entity with low vulnerability.	Deliberate decision after internal conflict and planning.	No harm caused; error corrected, funds returned.	Prevented financial loss, substantial assistance to bank.	High intentionality to help, no harm, moral action.	Myself	Assumed I was honest but tempted by financial gain.	The bank	Assumed the bank could rectify the error and avoid loss.	2.62
343	Effron	Put money in the meter for an unknown driver	orig		6.0	7.0	0.0	4.0	3.0	Typical adult vulnerability (financial harm risk)	Deliberate action with planning (e.g., obtaining coins)	No harm caused; prevented financial penalty	Prevented parking ticket (moderate financial help)	Altruistic act with no harm, moderate help	The person who put money in the meter	The agent acted altruistically to prevent harm (parking ticket) for the driver	The unknown driver whose parking meter was expiring	The driver was unaware or unable to address the expiring meter themselves	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig		7.0	8.0	4.0	0.0	-2.0	Adults, but emotionally vulnerable during grief (medium-high)	Conscious refusal implies deliberate choice (high intentionality)	Emotional harm via social rejection, but no physical damage	No assistance provided; absence may worsen distress	Intentional emotional harm to vulnerable group, but culturally variable norms	The relative who disliked the deceased	The agent had a strained or hostile relationship with the deceased	The deceased's family members	The patient expected social/emotional solidarity from the agent	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig		0.0	9.0	0.0	3.0	3.0	Chicken is inanimate (dead), minimal vulnerability.	Preparing a meal requires deliberate planning.	No harm as chicken was already dead.	Preparing food provides minor sustenance.	No harm, minor help, so morally acceptable.	Person X	Person X is a cook or has cooking skills	The chicken	The chicken was already dead before preparation	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig		6.0	7.0	0.0	5.0	3.0	Typical adult with social vulnerability.	Deliberate invitation to foster inclusion.	No harm; positive social interaction.	Minor support via social inclusion.	Promotes inclusion, no harm, positive intent.	Person X	Assumed Person X is kind and inclusive, seeking to support the coworker.	The unpopular coworker	Assumed the coworker is socially isolated or excluded.	2.06
347	Effron	Ignored a new person in the office for several weeks	orig		7.0	7.0	5.0	0.0	-3.0	New employee, average resilience but socially susceptible	Ongoing ignoring implies deliberate choice	Emotional harm from exclusion, moderate impact	No assistance or support provided	Intentional exclusion causing harm, unethical	Existing office staff	Assumed they were aware of the new person but chose to ignore them intentionally or due to indifference	The new person in the office	Assumed they were socially vulnerable due to being new and unfamiliar with the environment	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig		6.0	10.0	3.0	3.0	-2.0	Adults with average resilience, but potential social/genetic risks	Elaborate wedding implies extensive planning and intent	Potential harm from social stigma or genetic risks, but not immediate	Marriage offers mutual emotional support, but not critical assistance	Consensual but culturally contested; minor harm/help balance	Both first cousins	They are consenting adults aware of potential risks	Each other	They are consenting adults aware of potential risks	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig		6	4	4	0	-2	Adult with average resilience; stapler may cause minor injury	Impulsive action, minimal premeditation	Likely minor physical harm (e.g., bruise) and emotional distress	No assistance provided; action was aggressive	Aggressive act causing harm, no moral justification	The woman throwing the stapler	She was frustrated by her colleague's lack of attention	The snoring colleague	The colleague was inattentive or disrespectful	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig		6	7	5	0	-3	Typical adults with average resilience; stress but not defenseless.	Likely intentional avoidance of responsibilities, though not extensively planned.	Caused unfair workload, stress, and undermined fairness; moderate harm.	No assistance; freeloading harmed group dynamics.	Intentional harm to peers with no redeeming help; unethical behavior.	The student who didn't do his part	Assumed the agent was lazy or exploited others' efforts	The other group members	Assumed the patient(s) were responsible and overcompensated for the agent's inaction	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig		6	8	6	0	-4	Typical adult with average resilience; academic harm possible	Premeditated cheating during an exam requires deliberate action	Undermines academic integrity, unfair grading, potential reputational harm	No assistance provided; action harms fairness and trust	Intentional harm with no mitigating help; violates ethical norms	The student copying the answer sheet	The agent acted dishonestly to gain unfair academic advantage	The classmate whose answers were copied	The patient was unaware or non-consenting to their work being copied	-3.4
352	Effron	Started a false rumor about someone	orig		7.0	8.0	7.0	0.0	-4.0	Typical adult with social susceptibility	Premeditated action to spread falsehoods	Reputational damage and emotional distress	No assistance provided; harm was intentional	High intentional harm, no mitigating help	A coworker	The agent intended to damage the patient's reputation	Alex, another coworker	Alex is socially vulnerable to reputational harm	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig		7.0	7.0	3.0	6.0	1.0	Ill adult with some susceptibility to harm.	Deliberate action to enforce attendance, with some planning.	Emotional distress from coercion, no physical harm.	Ensured medical care, promoting health.	Good intent but coercion reduces moral acceptability.	I (the person taking care of the mother)	Assuming the mother needed to attend the appointment for her own health benefit.	The mother	Assuming the mother was avoiding necessary care due to reluctance or fatigue.	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		7.0	7.0	4.0	0.0	-1.0	Students are average, susceptible to emotional harm	Public statement implies deliberate intent	Minor harm via demoralization, akin to insult	No assistance provided to her own school	Intentional minor harm with no offsetting help	The teacher	Assumed the teacher lacks loyalty or support for her own school	The teacher's school students	Assumed students are emotionally affected by her lack of support	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		0	8	0	7	4	Car is inanimate; cannot be harmed.	Repairs require deliberate planning and execution.	Repairs cause no harm; restore functionality.	Substantial assistance by fixing the car.	Helpful action with no harm; morally positive.	Person X	Assumed to have mechanical skills/knowledge to perform repairs.	The car	Assumed the car required maintenance or repair.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		10	8	5	0	-4	Child with disability is defenseless (max vulnerability)	Deliberate ridicule implies high intentionality	Emotional harm from ridicule (medium-low impact)	No assistance provided; harm caused	Deliberate harm to vulnerable child is highly immoral	A person who ridiculed the handicapped child	Assumed the agent acted maliciously, aware of the child's vulnerability	The handicapped child	Assumed the child was defenseless and emotionally vulnerable	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		10	7	3	0	-3	Child is defenseless, maximum vulnerability per guidelines	Refusal implies deliberate choice, some thought	Minor harm: inconvenience, no physical damage	No assistance provided, minimum help	Failing to help vulnerable child is immoral but harm minor	An adult (e.g., neighbor or passerby)	Assumed the agent was capable of helping but chose not to	The child	Assumed the child lacked the skills/resources to fix the bicycle alone	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		0.0	7.0	0.0	3.0	1.0	Inanimate objects; no capacity for harm.	Routine, deliberate action with planning (e.g., visiting café).	No harm caused; objects used as intended.	Minor support to café business via purchase.	No harm, minor economic help; neutral/mildly positive.	Person X	Assumed to be an adult who enjoys leisure activities like reading.	The coffee and newspaper	Assumed to be inanimate objects meant for consumption/use.	0.29
359	Effron	Bought food for everyone in the office	orig		6	7	0	7	4	Typical adults with average resilience	Planned action requiring thought	No harm; provided sustenance	Substantial assistance by feeding group	Positive action, no harm, high help	The person who purchased the food	Assumed the agent had the means and intention to provide food	Everyone in the office	Assumed the patients needed or wanted food	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		10	10	10	10	-2	Defenseless human targeted by lion; maximum vulnerability.	Deliberate action with planning to sacrifice one.	Person mauled to death; maximum harm.	Saved four lives; critical assistance.	Intentional killing causes moral conflict despite saving more.	The researcher (you)	Sacrificing one person would save four others by redirecting the lion.	The person pushed off the tower	The person would be attacked, allowing others to escape.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		7.0	7.0	6.0	0.0	-4.0	Cows are living beings but less defenseless than maximum vulnerability examples. Score reflects moderate susceptibility.	Throwing rocks repeatedly suggests deliberate action, not accidental or impulsive.	Rocks can cause physical injury or distress, but not necessarily life-threatening harm.	No assistance or protection provided; action purely harmful.	Intentional harm to vulnerable beings with no mitigating help makes this highly immoral.	The boy	The boy is acting intentionally and recklessly without regard for the cows' well-being.	The cows	The cows are defenseless and susceptible to harm from the rocks.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		6	7	7	0	-2	Typical adult with financial struggles; medium susceptibility.	Fees are premeditated per contractual terms but not malicious.	Financial harm causes stress but not physical danger.	No assistance provided; fees worsen financial strain.	Harmful enforcement without support; moderately immoral.	The bank	The bank enforces fees as part of standard policy for late payments.	Person X	Person X may lack financial stability to repay on time.	-0.4
